chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
2	2_71094277_71345793	71219277	71219293	71219277	STR_743356	1	T	16.0,17.0,18.0	17.0	"{""16.0"": 10214.51, ""17.0"": 749315.61, ""18.0"": 215287.9}"	"{""16.0"": 6339, ""17.0"": 754694, ""18.0"": 213785}"	"{""[16.0, 16.0]"": 660, ""[16.0, 17.0]"": 3941, ""[16.0, 18.0]"": 1078, ""[17.0, 17.0]"": 292760, ""[17.0, 18.0]"": 165233, ""[18.0, 18.0]"": 23737}"	"{""16.0"": 2931.91, ""17.0"": 470226.36, ""18.0"": 138003.73}"	"{""16.0"": 599, ""17.0"": 473300, ""18.0"": 137263}"	"{""[16.0, 17.0]"": 484, ""[16.0, 18.0]"": 115, ""[17.0, 17.0]"": 183412, ""[17.0, 18.0]"": 105992, ""[18.0, 18.0]"": 15578}"	0.004797271427215697	0.3498205277023365	0.7793161100436691	0.2442252242612548	"{""16.0"": 0.46, ""17.0"": 0.99, ""18.0"": 0.99}"	4.98e-08	-0.0039428759136208025	-0.0023772509166930435	0.10643	False	NA	NA	False	NA	164:upstream:71218919:71219113:TEX261:protein_coding,164:upstream:71218960:71219113:TEX261:protein_coding,164:upstream:71218960:71219113:AC007040.11:protein_coding,164:upstream:71218960:71219113:TEX261:protein_coding,164:upstream:71218960:71219113:TEX261:protein_coding	0:inside:AC007040.11:protein_coding	61732:upstream:snoU13:snoRNA,35913:upstream:ELOCP21:processed_pseudogene,26282:downstream:RN7SL160P:misc_RNA,6648:downstream:ANKRD53:protein_coding,2347:upstream:AC007040.6:lncRNA,20168:upstream:AC007040.2:miRNA,20926:downstream:AC007040.3:miRNA,24861:upstream:AC007040.1:miRNA,45522:upstream:OR7E46P:unprocessed_pseudogene,47144:upstream:AC007881.2:miRNA,63364:upstream:OR7E62P:unprocessed_pseudogene,75356:downstream:RP11-467P9.1:lncRNA,0:inside:TEX261:protein_coding,10368:downstream:AC007040.8:lncRNA,31964:upstream:OR7E91P:transcribed_unprocessed_pseudogene,26774:downstream:VAX2:protein_coding,26716:downstream:ATP6V1B1:protein_coding,0:inside:AC007040.11:protein_coding,43537:upstream:ATP6V1B1-AS1:lncRNA,72181:upstream:NAGK:protein_coding	multigene;intron:TEX261:protein_coding;intron:AC007040.11:protein_coding	transcribed;AC007040.11-001:nonsense_mediated_decay:3,TEX261-201:protein_coding:1,TEX261-202:nonsense_mediated_decay:2,TEX261-203:processed_transcript:1,TEX261-206:retained_intron:2,TEX261-204:retained_intron:3,AC007040.11-002:protein_coding:5
2	2_128470140_128758373	128595143	128595158	128595140	STR_771533	1	A	14.0,15.0,16.0	16.0	"{""14.0"": 310159.72, ""15.0"": 110203.8, ""16.0"": 554454.49}"	"{""14.0"": 310247, ""15.0"": 110281, ""16.0"": 554290}"	"{""[14.0, 14.0]"": 50544, ""[14.0, 15.0]"": 33525, ""[14.0, 16.0]"": 175634, ""[15.0, 15.0]"": 6962, ""[15.0, 16.0]"": 62832, ""[16.0, 16.0]"": 157912}"	"{""14.0"": 195386.48, ""15.0"": 66899.74, ""16.0"": 348875.78}"	"{""14.0"": 195471, ""15.0"": 66934, ""16.0"": 348757}"	"{""[14.0, 14.0]"": 31245, ""[14.0, 15.0]"": 21449, ""[14.0, 16.0]"": 111532, ""[15.0, 15.0]"": 3598, ""[15.0, 16.0]"": 38289, ""[16.0, 16.0]"": 99468}"	0.10946318652010434	0.5600745302436747	1.337290817235992	0.6579156890256078	"{""14.0"": 1.0, ""15.0"": 0.99, ""16.0"": 1.0}"	7.77e-09	0.002024705402718041	0.0026046618159948067	0.337628	False	NA	NA	False	NA	none	3022:downstream:ZFP91P1:processed_pseudogene	38571:upstream:RNY4P7:misc_RNA,7717:upstream:Y_RNA:misc_RNA,3022:downstream:ZFP91P1:processed_pseudogene,7652:upstream:RNU6-395P:snRNA,9152:downstream:RPS26P19:processed_pseudogene,48972:upstream:RP11-395A13.2:lncRNA,93743:upstream:AC012306.2:processed_pseudogene,26382:upstream:WDR33:protein_coding,5969:downstream:POLR2D:protein_coding,24046:downstream:AMMECR1L:protein_coding,51245:upstream:RP11-395A13.3:lncRNA	intergenic	untranscribed
2	2_165376849_165764847	165567077	165567091	165567077	STR_790147	1	T	14.0,15.0,16.0	15.0	"{""14.0"": 575846.73, ""15.0"": 396128.6, ""16.0"": 2843.17}"	"{""14.0"": 574876, ""15.0"": 396959, ""16.0"": 2983}"	"{""[14.0, 14.0]"": 170389, ""[14.0, 15.0]"": 232291, ""[14.0, 16.0]"": 1807, ""[15.0, 15.0]"": 81747, ""[15.0, 16.0]"": 1174, ""[16.0, 16.0]"": 1}"	"{""14.0"": 360589.68, ""15.0"": 248682.01, ""16.0"": 1890.59}"	"{""14.0"": 360020, ""15.0"": 249152, ""16.0"": 1990}"	"{""[14.0, 14.0]"": 106011, ""[14.0, 15.0]"": 146790, ""[14.0, 16.0]"": 1208, ""[15.0, 15.0]"": 50791, ""[15.0, 16.0]"": 780, ""[16.0, 16.0]"": 1}"	0.0030934337112558715	0.4867862555561745	1.0043889260163434	0.9279048274177084	"{""14.0"": 0.99, ""15.0"": 0.99, ""16.0"": 0.96}"	2.99e-10	-0.003550997455641515	-0.002504060061447787	0.0682467	False	NA	NA	False	NA	none	0:inside:COBLL1:protein_coding	22790:upstream:SNORA70F:snoRNA,89085:upstream:GRB14:protein_coding,22971:upstream:AC019181.3:processed_pseudogene,0:inside:COBLL1:protein_coding	intron:COBLL1:protein_coding	transcribed;COBLL1-220:retained_intron:1,COBLL1-225:protein_coding:missing from gencode,COBLL1-202:protein_coding:1,COBLL1-201:protein_coding:1,COBLL1-203:protein_coding:1,COBLL1-224:protein_coding:2,COBLL1-211:nonsense_mediated_decay:2,COBLL1-218:processed_transcript:4,COBLL1-205:processed_transcript:5
2	2_203352868_203716785	203490636	203490651	203490634	STR_809863	1	A	14.0,15.0,16.0,17.0	16.0	"{""14.0"": 279684.42, ""15.0"": 4780.81, ""16.0"": 690352.87, ""17.0"": 0.0}"	"{""14.0"": 280917, ""15.0"": 4759, ""16.0"": 689142}"	"{""[14.0, 14.0]"": 41480, ""[14.0, 15.0]"": 562, ""[14.0, 16.0]"": 197395, ""[15.0, 15.0]"": 493, ""[15.0, 16.0]"": 3211, ""[16.0, 16.0]"": 244268}"	"{""14.0"": 180568.27, ""15.0"": 122.67, ""16.0"": 430471.06, ""17.0"": 0.0}"	"{""14.0"": 181394, ""15.0"": 101, ""16.0"": 429667}"	"{""[14.0, 14.0]"": 27044, ""[14.0, 15.0]"": 31, ""[14.0, 16.0]"": 127275, ""[15.0, 16.0]"": 70, ""[16.0, 16.0]"": 151161}"	0.00020071601310290887	0.4176533723655994	0.8795768594639595	0.3581728075350107	"{""14.0"": 1.0, ""15.0"": 0.96, ""16.0"": 1.0, ""17.0"": ""NaN""}"	2.09e-08	0.0015991231804569628	0.002063552920108331	0.0513177	False	NA	NA	False	NA	none	6017:upstream:MTCO1P54:processed_pseudogene	11209:downstream:MTCO1P17:unprocessed_pseudogene,10384:downstream:MTCO2P17:unprocessed_pseudogene,9473:downstream:MTATP6P17:unprocessed_pseudogene,8701:downstream:MTCO3P17:unprocessed_pseudogene,8286:downstream:MTND3P17:unprocessed_pseudogene,7926:downstream:MTND4LP17:unprocessed_pseudogene,7032:downstream:MTND4P30:unprocessed_pseudogene,6017:upstream:MTCO1P54:processed_pseudogene,9041:upstream:FAM117B:protein_coding,58162:downstream:BMPR2:protein_coding	intergenic	untranscribed
2	2_226741226_227353251	227104331	227104342	227104331	STR_823264	1	T	9.0,12.0,13.0	12.0	"{""9.0"": 632337.59, ""12.0"": 342480.39, ""13.0"": 0.0}"	"{""9.0"": 631792, ""12.0"": 343026}"	"{""[9.0, 9.0]"": 205123, ""[9.0, 12.0]"": 221546, ""[12.0, 12.0]"": 60740}"	"{""9.0"": 394941.05, ""12.0"": 216220.95, ""13.0"": 0.0}"	"{""9.0"": 394657, ""12.0"": 216505}"	"{""[9.0, 9.0]"": 127434, ""[9.0, 12.0]"": 139789, ""[12.0, 12.0]"": 38358}"	0.0	0.4575146967985922	0.937807720885117	0.946441884925626	"{""9.0"": 1.0, ""12.0"": 1.0, ""13.0"": ""NaN""}"	4.85e-49	0.003233205218866192	0.006558857631298804	0.193488	False	NA	NA	False	NA	none	54244:upstream:AC068138.1:lncRNA	54244:upstream:AC068138.1:lncRNA	intergenic	untranscribed
3	3_11939861_12822498	12637684	12637711	12637682	STR_918567	1	T	23.0,25.0,26.0,27.0,28.0	28.0	"{""23.0"": 0.0, ""25.0"": 82144.38, ""26.0"": 334823.73, ""27.0"": 546371.17, ""28.0"": 11488.03}"	"{""25.0"": 83576, ""26.0"": 335038, ""27.0"": 546479, ""28.0"": 9725}"	"{""[25.0, 25.0]"": 3715, ""[25.0, 26.0]"": 29045, ""[25.0, 27.0]"": 46288, ""[25.0, 28.0]"": 813, ""[26.0, 26.0]"": 58293, ""[26.0, 27.0]"": 186025, ""[26.0, 28.0]"": 3382, ""[27.0, 27.0]"": 154381, ""[27.0, 28.0]"": 5404, ""[28.0, 28.0]"": 63}"	"{""23.0"": 0.0, ""25.0"": 52330.21, ""26.0"": 213114.56, ""27.0"": 338284.67, ""28.0"": 7438.63}"	"{""25.0"": 53269, ""26.0"": 213262, ""27.0"": 338365, ""28.0"": 6266}"	"{""[25.0, 25.0]"": 2351, ""[25.0, 26.0]"": 18549, ""[25.0, 27.0]"": 29492, ""[25.0, 28.0]"": 526, ""[26.0, 26.0]"": 37236, ""[26.0, 27.0]"": 118048, ""[26.0, 28.0]"": 2193, ""[27.0, 27.0]"": 93682, ""[27.0, 28.0]"": 3461, ""[28.0, 28.0]"": 43}"	0.09779444138827476	0.5640157334982625	1.376833049353871	0.7606645638736189	"{""23.0"": ""NaN"", ""25.0"": 0.99, ""26.0"": 0.99, ""27.0"": 0.99, ""28.0"": 0.89}"	1.85e-09	0.0025220183753250636	0.0023806796004711924	0.110605	False	NA	NA	False	NA	none	0:inside:RAF1:protein_coding	94481:upstream:RNU6-404P:snRNA,84972:upstream:RNA5SP123:rRNA_pseudogene,81378:downstream:RNU6-377P:snRNA,36522:upstream:snoU13:snoRNA,77487:upstream:CRIP1P1:processed_pseudogene,9977:downstream:MKRN2:protein_coding,0:inside:RAF1:protein_coding,54636:downstream:TSEN2:protein_coding,35126:upstream:MKRN2OS:protein_coding	intron:RAF1:protein_coding	transcribed;RAF1-206:retained_intron:3,RAF1-205:protein_coding:5,RAF1-201:protein_coding:1,RAF1-204:protein_coding:5,RAF1-203:nonsense_mediated_decay:2,RAF1-207:retained_intron:3
3	3_11939861_12822498	12694440	12694451	12694440	STR_918627	1	A	10.0,11.0,12.0,13.0,14.0	12.0	"{""10.0"": 0.0, ""11.0"": 0.0, ""12.0"": 418975.58, ""13.0"": 553641.95, ""14.0"": 2202.19}"	"{""12.0"": 416925, ""13.0"": 556297, ""14.0"": 1596}"	"{""[12.0, 12.0]"": 90378, ""[12.0, 13.0]"": 235541, ""[12.0, 14.0]"": 628, ""[13.0, 13.0]"": 159897, ""[13.0, 14.0]"": 962, ""[14.0, 14.0]"": 3}"	"{""10.0"": 0.0, ""11.0"": 0.0, ""12.0"": 269200.7, ""13.0"": 340693.68, ""14.0"": 1268.38}"	"{""12.0"": 267946, ""13.0"": 342323, ""14.0"": 893}"	"{""[12.0, 12.0]"": 58742, ""[12.0, 13.0]"": 150108, ""[12.0, 14.0]"": 354, ""[13.0, 13.0]"": 95839, ""[13.0, 14.0]"": 537, ""[14.0, 14.0]"": 1}"	0.002075355507590155	0.4940527854539633	1.0036817458228242	0.9264874000892688	"{""10.0"": ""NaN"", ""11.0"": ""NaN"", ""12.0"": 0.99, ""13.0"": 0.99, ""14.0"": 0.8}"	2.36e-09	0.0037993903371057883	0.0026884860911476414	0.128526	False	NA	NA	False	NA	none	0:inside:RAF1:protein_coding	20107:downstream:snoU13:snoRNA,20747:upstream:CRIP1P1:processed_pseudogene,66733:downstream:MKRN2:protein_coding,0:inside:RAF1:protein_coding,80576:downstream:TMEM40:protein_coding,91882:upstream:MKRN2OS:protein_coding	intron:RAF1:protein_coding	transcribed;RAF1-205:protein_coding:5,RAF1-201:protein_coding:1,RAF1-203:nonsense_mediated_decay:2,RAF1-202:nonsense_mediated_decay:2
3	3_46588120_51384388	49959072	49959089	49959072	STR_939129	1	T	17.0,18.0,19.0,20.0	18.0	"{""17.0"": 494868.53, ""18.0"": 372403.02, ""19.0"": 107546.48, ""20.0"": 0.0}"	"{""17.0"": 494820, ""18.0"": 373602, ""19.0"": 106396}"	"{""[17.0, 17.0]"": 126799, ""[17.0, 18.0]"": 186592, ""[17.0, 19.0]"": 54630, ""[18.0, 18.0]"": 73612, ""[18.0, 19.0]"": 39786, ""[19.0, 19.0]"": 5990}"	"{""17.0"": 316458.19, ""18.0"": 224199.49, ""19.0"": 70504.32, ""20.0"": 0.0}"	"{""17.0"": 316451, ""18.0"": 224833, ""19.0"": 69878}"	"{""[17.0, 17.0]"": 82001, ""[17.0, 18.0]"": 116328, ""[17.0, 19.0]"": 36121, ""[18.0, 18.0]"": 41359, ""[18.0, 19.0]"": 25787, ""[19.0, 19.0]"": 3985}"	0.1153610990212088	0.5834909275365844	1.3801307476740543	0.804373100201014	"{""17.0"": 1.0, ""18.0"": 1.0, ""19.0"": 0.99, ""20.0"": ""NaN""}"	3.53e-17	0.004577618648518744	0.0044438448299886244	1.0	False	NA	NA	False	NA	966:upstream:49958013:49958106:MON1A:protein_coding	0:inside:MON1A:protein_coding	57979:upstream:RN7SL217P:misc_RNA,44334:upstream:ACTL11P:unitary_pseudogene,4702:downstream:CTD-2330K9.3:lncRNA,65065:upstream:TRAIP:protein_coding,51704:upstream:CAMKV:protein_coding,0:inside:MON1A:protein_coding,17766:upstream:MST1R:protein_coding,17882:downstream:CTD-2330K9.2:lncRNA,18351:upstream:RBM6:protein_coding	intron:MON1A:protein_coding	transcribed;MON1A-209:protein_coding:missing from gencode,MON1A-208:protein_coding:missing from gencode,MON1A-201:protein_coding:1,MON1A-203:protein_coding:1,MON1A-202:protein_coding:5,MON1A-206:retained_intron:2,MON1A-205:processed_transcript:3,MON1A-207:processed_transcript:4,MON1A-204:retained_intron:2
3	3_51629781_53264977	52446218	52446230	52446218	STR_940777	1	A	13.0,14.0,15.0	13.0	"{""13.0"": 794342.94, ""14.0"": 180370.35, ""15.0"": 104.76}"	"{""13.0"": 794520, ""14.0"": 180205, ""15.0"": 93}"	"{""[13.0, 13.0]"": 324144, ""[13.0, 14.0]"": 146156, ""[13.0, 15.0]"": 76, ""[14.0, 14.0]"": 17016, ""[14.0, 15.0]"": 17}"	"{""13.0"": 497629.05, ""14.0"": 113488.76, ""15.0"": 44.19}"	"{""13.0"": 497741, ""14.0"": 113378, ""15.0"": 43}"	"{""[13.0, 13.0]"": 202741, ""[13.0, 14.0]"": 92226, ""[13.0, 15.0]"": 33, ""[14.0, 14.0]"": 10571, ""[14.0, 15.0]"": 10}"	7.230488806568473e-05	0.3023094337351804	0.6930395813909559	0.6633788271229448	"{""13.0"": 1.0, ""14.0"": 1.0, ""15.0"": 0.99}"	1.36e-13	0.0060718840617381975	0.003341708495921477	0.0609532	False	NA	NA	False	NA	955:downstream:52445213:52445263:PHF7:protein_coding,597:upstream:52446827:52446936:PHF7:protein_coding,597:upstream:52446827:52446936:PHF7:protein_coding,597:upstream:52446827:52446936:PHF7:protein_coding,597:upstream:52446827:52446936:PHF7:protein_coding,597:upstream:52446827:52446936:PHF7:protein_coding,640:upstream:52446870:52446936:PHF7:protein_coding,687:upstream:52446917:52446936:PHF7:protein_coding,955:downstream:52444676:52445263:PHF7:protein_coding,863:downstream:52444906:52445355:PHF7:protein_coding,955:downstream:52445052:52445263:PHF7:protein_coding	0:inside:PHF7:protein_coding	37320:downstream:PPP2R5CP:processed_pseudogene,2194:upstream:BAP1:protein_coding,38886:downstream:TNNC1:protein_coding,0:inside:PHF7:protein_coding,20821:downstream:SEMA3G:protein_coding,42904:upstream:NISCH:protein_coding,83124:upstream:STAB1:protein_coding,11710:downstream:DNAH1:protein_coding	intron:PHF7:protein_coding	transcribed;PHF7-202:protein_coding:5,PHF7-201:protein_coding:1,PHF7-207:retained_intron:2,PHF7-208:processed_transcript:2
3	3_51629781_53264977	52460827	52460862	52460826	STR_940789	1	T	36.0,37.0,38.0,39.0	36.0	"{""36.0"": 177590.41, ""37.0"": 767971.21, ""38.0"": 28187.6, ""39.0"": 1195.58}"	"{""36.0"": 177283, ""37.0"": 769856, ""38.0"": 26970, ""39.0"": 709}"	"{""[36.0, 36.0]"": 16389, ""[36.0, 37.0]"": 139441, ""[36.0, 38.0]"": 4938, ""[36.0, 39.0]"": 126, ""[37.0, 37.0]"": 304370, ""[37.0, 38.0]"": 21116, ""[37.0, 39.0]"": 559, ""[38.0, 38.0]"": 446, ""[38.0, 39.0]"": 24}"	"{""36.0"": 112388.52, ""37.0"": 481803.02, ""38.0"": 16234.98, ""39.0"": 813.84}"	"{""36.0"": 112202, ""37.0"": 482858, ""38.0"": 15629, ""39.0"": 473}"	"{""[36.0, 36.0]"": 10347, ""[36.0, 37.0]"": 88529, ""[36.0, 38.0]"": 2892, ""[36.0, 39.0]"": 87, ""[37.0, 37.0]"": 190821, ""[37.0, 38.0]"": 12316, ""[37.0, 39.0]"": 371, ""[38.0, 38.0]"": 203, ""[38.0, 39.0]"": 15}"	0.027892169947678194	0.341437429520489	0.8608028792833365	0.6293912112087379	"{""36.0"": 1.0, ""37.0"": 0.99, ""38.0"": 0.94, ""39.0"": 0.56}"	1e-11	-0.004727254937000883	-0.0029281577322512555	0.190836	False	NA	NA	False	NA	none	3170:downstream:PHF7:protein_coding	51929:downstream:PPP2R5CP:processed_pseudogene,16803:upstream:BAP1:protein_coding,24254:downstream:TNNC1:protein_coding,3170:downstream:PHF7:protein_coding,6189:downstream:SEMA3G:protein_coding,28272:upstream:NISCH:protein_coding,68492:upstream:STAB1:protein_coding,97539:downstream:NT5DC2:protein_coding,26319:downstream:DNAH1:protein_coding	intergenic	untranscribed
3	3_119401654_119951506	119556791	119556818	119556791	STR_973141	2	AT	9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,20.0	14.0	"{""9.0"": 423.44, ""10.0"": 2308.43, ""11.0"": 54759.73, ""12.0"": 317723.77, ""13.0"": 502324.44, ""14.0"": 61620.19, ""15.0"": 26174.07, ""16.0"": 8451.88, ""17.0"": 173.54, ""18.0"": 118.71, ""20.0"": 777.78}"	"{""9.0"": 417, ""10.0"": 2105, ""11.0"": 53023, ""12.0"": 321058, ""13.0"": 513173, ""14.0"": 50013, ""15.0"": 26126, ""16.0"": 8244, ""17.0"": 1, ""18.0"": 2, ""20.0"": 656}"	"{""[9.0, 9.0]"": 1, ""[9.0, 10.0]"": 1, ""[9.0, 11.0]"": 31, ""[9.0, 12.0]"": 126, ""[9.0, 13.0]"": 212, ""[9.0, 14.0]"": 24, ""[9.0, 15.0]"": 15, ""[9.0, 16.0]"": 3, ""[9.0, 20.0]"": 3, ""[10.0, 10.0]"": 74, ""[10.0, 11.0]"": 478, ""[10.0, 12.0]"": 863, ""[10.0, 13.0]"": 328, ""[10.0, 14.0]"": 224, ""[10.0, 15.0]"": 13, ""[10.0, 16.0]"": 2, ""[10.0, 20.0]"": 48, ""[11.0, 11.0]"": 2046, ""[11.0, 12.0]"": 17623, ""[11.0, 13.0]"": 26120, ""[11.0, 14.0]"": 2876, ""[11.0, 15.0]"": 1230, ""[11.0, 16.0]"": 431, ""[11.0, 17.0]"": 1, ""[11.0, 20.0]"": 141, ""[12.0, 12.0]"": 53252, ""[12.0, 13.0]"": 168087, ""[12.0, 14.0]"": 16464, ""[12.0, 15.0]"": 8455, ""[12.0, 16.0]"": 2670, ""[12.0, 20.0]"": 266, ""[13.0, 13.0]"": 136984, ""[13.0, 14.0]"": 25959, ""[13.0, 15.0]"": 13995, ""[13.0, 16.0]"": 4404, ""[13.0, 18.0]"": 2, ""[13.0, 20.0]"": 98, ""[14.0, 14.0]"": 1308, ""[14.0, 15.0]"": 1354, ""[14.0, 16.0]"": 426, ""[14.0, 20.0]"": 70, ""[15.0, 15.0]"": 413, ""[15.0, 16.0]"": 231, ""[15.0, 20.0]"": 7, ""[16.0, 16.0]"": 38, ""[16.0, 20.0]"": 1, ""[20.0, 20.0]"": 11}"	"{""9.0"": 249.71, ""10.0"": 196.63, ""11.0"": 29724.97, ""12.0"": 197062.84, ""13.0"": 321346.53, ""14.0"": 39493.06, ""15.0"": 17363.34, ""16.0"": 5525.18, ""17.0"": 101.72, ""18.0"": 68.92, ""20.0"": 49.79}"	"{""9.0"": 253, ""10.0"": 91, ""11.0"": 28631, ""12.0"": 198920, ""13.0"": 328334, ""14.0"": 32152, ""15.0"": 17356, ""16.0"": 5403, ""20.0"": 22}"	"{""[9.0, 11.0]"": 15, ""[9.0, 12.0]"": 79, ""[9.0, 13.0]"": 135, ""[9.0, 14.0]"": 13, ""[9.0, 15.0]"": 9, ""[9.0, 16.0]"": 2, ""[10.0, 11.0]"": 6, ""[10.0, 12.0]"": 24, ""[10.0, 13.0]"": 49, ""[10.0, 14.0]"": 9, ""[10.0, 15.0]"": 2, ""[10.0, 16.0]"": 1, ""[11.0, 11.0]"": 707, ""[11.0, 12.0]"": 9133, ""[11.0, 13.0]"": 15412, ""[11.0, 14.0]"": 1543, ""[11.0, 15.0]"": 816, ""[11.0, 16.0]"": 291, ""[11.0, 20.0]"": 1, ""[12.0, 12.0]"": 32468, ""[12.0, 13.0]"": 107043, ""[12.0, 14.0]"": 10428, ""[12.0, 15.0]"": 5584, ""[12.0, 16.0]"": 1687, ""[12.0, 20.0]"": 6, ""[13.0, 13.0]"": 88106, ""[13.0, 14.0]"": 17234, ""[13.0, 15.0]"": 9318, ""[13.0, 16.0]"": 2918, ""[13.0, 20.0]"": 13, ""[14.0, 14.0]"": 846, ""[14.0, 15.0]"": 924, ""[14.0, 16.0]"": 307, ""[14.0, 20.0]"": 2, ""[15.0, 15.0]"": 277, ""[15.0, 16.0]"": 149, ""[16.0, 16.0]"": 24}"	0.15179310788399453	0.5996017149160131	1.6523117511408496	0.7861138243932377	"{""9.0"": 0.99, ""10.0"": 0.83, ""11.0"": 0.99, ""12.0"": 0.99, ""13.0"": 0.97, ""14.0"": 0.87, ""15.0"": 1.0, ""16.0"": 0.94, ""17.0"": ""NaN"", ""18.0"": ""NaN"", ""20.0"": 0.66}"	3.79e-14	-0.0025240882519818597	-0.003032122177165818	0.338251	False	NA	NA	False	NA	278:downstream:119557096:119557124:GSK3B:protein_coding	0:inside:GSK3B:protein_coding	87594:upstream:RP11-169N13.4:lncRNA,45391:downstream:PHBP8:processed_pseudogene,70842:downstream:CFAP91:protein_coding,30374:downstream:RP11-169N13.5:protein_coding,19457:downstream:NR1I2:protein_coding,0:inside:GSK3B:protein_coding	intron:GSK3B:protein_coding	transcribed;GSK3B-268:protein_coding:missing from gencode,GSK3B-242:protein_coding:missing from gencode,GSK3B-216:protein_coding:missing from gencode,GSK3B-245:protein_coding:missing from gencode,GSK3B-262:nonsense_mediated_decay:missing from gencode,GSK3B-204:retained_intron:2,GSK3B-269:protein_coding:missing from gencode,GSK3B-201:protein_coding:1,GSK3B-202:protein_coding:1,GSK3B-253:protein_coding:missing from gencode,GSK3B-206:processed_transcript:missing from gencode,GSK3B-229:processed_transcript:missing from gencode,GSK3B-205:protein_coding:missing from gencode
3	3_119401654_119951506	119578032	119578045	119578026	STR_973151	1	A	13.0,14.0,15.0,16.0,17.0	14.0	"{""13.0"": 552.15, ""14.0"": 173673.92, ""15.0"": 211871.68, ""16.0"": 588186.58, ""17.0"": 541.53}"	"{""13.0"": 386, ""14.0"": 173749, ""15.0"": 211960, ""16.0"": 588274, ""17.0"": 449}"	"{""[13.0, 13.0]"": 3, ""[13.0, 14.0]"": 69, ""[13.0, 15.0]"": 75, ""[13.0, 16.0]"": 236, ""[14.0, 14.0]"": 16120, ""[14.0, 15.0]"": 38406, ""[14.0, 16.0]"": 102884, ""[14.0, 17.0]"": 150, ""[15.0, 15.0]"": 24338, ""[15.0, 16.0]"": 124577, ""[15.0, 17.0]"": 226, ""[16.0, 16.0]"": 180261, ""[16.0, 17.0]"": 55, ""[17.0, 17.0]"": 9}"	"{""13.0"": 282.05, ""14.0"": 103086.62, ""15.0"": 129274.56, ""16.0"": 378473.29, ""17.0"": 49.29}"	"{""13.0"": 212, ""14.0"": 103125, ""15.0"": 129288, ""16.0"": 378531, ""17.0"": 6}"	"{""[13.0, 13.0]"": 1, ""[13.0, 14.0]"": 29, ""[13.0, 15.0]"": 33, ""[13.0, 16.0]"": 148, ""[14.0, 14.0]"": 8723, ""[14.0, 15.0]"": 21622, ""[14.0, 16.0]"": 64028, ""[15.0, 15.0]"": 13776, ""[15.0, 16.0]"": 80079, ""[15.0, 17.0]"": 2, ""[16.0, 16.0]"": 117136, ""[16.0, 17.0]"": 4}"	0.16921424318549494	0.5431666930815682	1.3394551891170332	0.8959844930927265	"{""13.0"": 0.66, ""14.0"": 1.0, ""15.0"": 1.0, ""16.0"": 1.0, ""17.0"": 0.71}"	7.72e-10	-0.0022420778814893775	-0.0024308870790525155	0.114274	False	NA	NA	False	NA	none	0:inside:GSK3B:protein_coding	66632:downstream:PHBP8:processed_pseudogene,92083:downstream:CFAP91:protein_coding,51615:downstream:RP11-169N13.5:protein_coding,40698:downstream:NR1I2:protein_coding,0:inside:GSK3B:protein_coding	intron:GSK3B:protein_coding	transcribed;GSK3B-268:protein_coding:missing from gencode,GSK3B-242:protein_coding:missing from gencode,GSK3B-216:protein_coding:missing from gencode,GSK3B-269:protein_coding:missing from gencode,GSK3B-225:protein_coding:missing from gencode,GSK3B-249:nonsense_mediated_decay:missing from gencode,GSK3B-232:nonsense_mediated_decay:missing from gencode,GSK3B-267:nonsense_mediated_decay:missing from gencode,GSK3B-201:protein_coding:1,GSK3B-202:protein_coding:1,GSK3B-253:protein_coding:missing from gencode,GSK3B-206:processed_transcript:missing from gencode,GSK3B-229:processed_transcript:missing from gencode,GSK3B-205:protein_coding:missing from gencode
