chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	direction_of_association	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	FINEMAP_pcausal	SuSiE_pcausal	SuSiE_CS_pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
11	11_46070220_50896514	47247825	47247844	47247823	STR_228177	1	A	19.0,20.0,21.0,22.0,23.0,24.0	20.0	"{""19.0"": 1284.31, ""20.0"": 675841.26, ""21.0"": 550.55, ""22.0"": 25277.59, ""23.0"": 271868.73, ""24.0"": 0.0}"	"{""19.0"": 1249, ""20.0"": 674437, ""21.0"": 547, ""22.0"": 25361, ""23.0"": 273224}"	"{""[19.0, 19.0]"": 27, ""[19.0, 20.0]"": 1034, ""[19.0, 21.0]"": 2, ""[19.0, 22.0]"": 4, ""[19.0, 23.0]"": 155, ""[20.0, 20.0]"": 233560, ""[20.0, 21.0]"": 377, ""[20.0, 22.0]"": 17468, ""[20.0, 23.0]"": 188438, ""[21.0, 21.0]"": 2, ""[21.0, 22.0]"": 7, ""[21.0, 23.0]"": 157, ""[22.0, 22.0]"": 318, ""[22.0, 23.0]"": 7246, ""[23.0, 23.0]"": 38614}"	"{""19.0"": 84.07, ""20.0"": 456824.15, ""21.0"": 92.37, ""22.0"": 17824.74, ""23.0"": 186105.73, ""24.0"": 0.0}"	"{""19.0"": 62, ""20.0"": 455894, ""21.0"": 91, ""22.0"": 17897, ""23.0"": 186984}"	"{""[19.0, 20.0]"": 41, ""[19.0, 22.0]"": 1, ""[19.0, 23.0]"": 20, ""[20.0, 20.0]"": 157214, ""[20.0, 21.0]"": 63, ""[20.0, 22.0]"": 12281, ""[20.0, 23.0]"": 129081, ""[21.0, 22.0]"": 1, ""[21.0, 23.0]"": 27, ""[22.0, 22.0]"": 225, ""[22.0, 23.0]"": 5164, ""[23.0, 23.0]"": 26346}"	0.027236093277262532	0.4434333813714922	1.0289361410250906	0.623976664288494	"{""19.0"": 0.85, ""20.0"": 0.99, ""21.0"": 0.87, ""22.0"": 0.98, ""23.0"": 0.99, ""24.0"": ""NaN""}"	2.77e-12	+	0.005686908290156167	0.010893724807812423	0.444867	NA	NA	False	NA	NA	False	NA	none	0:inside:DDB2:protein_coding	95473:upstream:RP11-390K5.3:lncRNA,56711:upstream:RP11-390K5.6:lncRNA,34732:upstream:RP11-390K5.1:processed_pseudogene,20153:downstream:RN7SL772P:misc_RNA,4523:upstream:RP11-17G12.2:lncRNA,44364:downstream:MADD-AS1:lncRNA,97690:upstream:RP11-125F14.2:unprocessed_pseudogene,39831:upstream:PACSIN3:protein_coding,0:inside:DDB2:protein_coding,13009:downstream:ACP2:protein_coding,22007:upstream:NR1H3:protein_coding,42868:upstream:MADD:protein_coding,61889:downstream:C11orf49:protein_coding,49149:upstream:ARFGAP2:protein_coding	intron:DDB2:protein_coding	transcribed;DDB2-208:protein_coding:3,DDB2-201:protein_coding:1,DDB2-203:nonsense_mediated_decay:2,DDB2-215:protein_coding:5,DDB2-205:nonsense_mediated_decay:5,DDB2-206:retained_intron:2,DDB2-212:retained_intron:2,DDB2-202:protein_coding:1,DDB2-211:nonsense_mediated_decay:2,DDB2-204:protein_coding:1,DDB2-213:nonsense_mediated_decay:5
11	11_46070220_50896514	47282634	47282645	47282634	STR_228213	1	A	11.0,12.0,13.0,14.0	12.0	"{""11.0"": 653.49, ""12.0"": 670851.4, ""13.0"": 143777.52, ""14.0"": 159535.55}"	"{""11.0"": 651, ""12.0"": 670962, ""13.0"": 143662, ""14.0"": 159543}"	"{""[11.0, 11.0]"": 5, ""[11.0, 12.0]"": 342, ""[11.0, 13.0]"": 49, ""[11.0, 14.0]"": 250, ""[12.0, 12.0]"": 232218, ""[12.0, 13.0]"": 98759, ""[12.0, 14.0]"": 107425, ""[13.0, 13.0]"": 10863, ""[13.0, 14.0]"": 23128, ""[14.0, 14.0]"": 14370}"	"{""11.0"": 9.51, ""12.0"": 459652.12, ""13.0"": 98812.95, ""14.0"": 102453.42}"	"{""11.0"": 9, ""12.0"": 459728, ""13.0"": 98734, ""14.0"": 102457}"	"{""[11.0, 12.0]"": 8, ""[11.0, 13.0]"": 1, ""[12.0, 12.0]"": 160077, ""[12.0, 13.0]"": 68485, ""[12.0, 14.0]"": 71081, ""[13.0, 13.0]"": 7424, ""[13.0, 14.0]"": 15400, ""[14.0, 14.0]"": 7988}"	0.14952076474290693	0.469821465584913	1.191175520580572	0.32223756188073	"{""11.0"": 0.99, ""12.0"": 1.0, ""13.0"": 1.0, ""14.0"": 1.0}"	1.64e-22	-	-0.015353087887253147	-0.016225231828842262	0.330572	NA	NA	False	NA	NA	False	NA	408:downstream:47281948:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,458:downstream:47281960:47282176:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,496:downstream:47281960:47282138:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,577:downstream:47281960:47282057:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,408:downstream:47281960:47282226:NR1H3:protein_coding,405:downstream:47281960:47282229:NR1H3:protein_coding,467:downstream:47281960:47282167:NR1H3:protein_coding,408:downstream:47282102:47282226:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47282928:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47282898:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47282896:NR1H3:protein_coding,147:upstream:47282792:47282831:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47282907:NR1H3:protein_coding,147:upstream:47282792:47282831:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47283570:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47282873:NR1H3:protein_coding,147:upstream:47282792:47283000:NR1H3:protein_coding,147:upstream:47282792:47282972:NR1H3:protein_coding,453:upstream:47283098:47283569:NR1H3:protein_coding,453:upstream:47283098:47283569:NR1H3:protein_coding,453:upstream:47283098:47283277:NR1H3:protein_coding,453:upstream:47283098:47283277:NR1H3:protein_coding,453:upstream:47283098:47283277:NR1H3:protein_coding,453:upstream:47283098:47283277:NR1H3:protein_coding,453:upstream:47283098:47283277:NR1H3:protein_coding,453:upstream:47283098:47283277:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding,825:upstream:47283470:47283525:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding,825:upstream:47283470:47283569:NR1H3:protein_coding	0:inside:NR1H3:protein_coding	91520:upstream:RP11-390K5.6:lncRNA,69541:upstream:RP11-390K5.1:processed_pseudogene,54962:downstream:RN7SL772P:misc_RNA,39332:upstream:RP11-17G12.2:lncRNA,9563:downstream:MADD-AS1:lncRNA,62889:upstream:RP11-125F14.2:unprocessed_pseudogene,74640:upstream:PACSIN3:protein_coding,21866:downstream:DDB2:protein_coding,12177:upstream:ACP2:protein_coding,0:inside:NR1H3:protein_coding,70312:downstream:MYBPC3:protein_coding,93766:downstream:SPI1:protein_coding,8067:upstream:MADD:protein_coding,96698:downstream:C11orf49:protein_coding,83958:upstream:ARFGAP2:protein_coding	intron:NR1H3:protein_coding	transcribed;NR1H3-229:processed_transcript:1,NR1H3-209:protein_coding:3,NR1H3-224:retained_intron:2,NR1H3-212:protein_coding:3,NR1H3-205:protein_coding:4,NR1H3-213:protein_coding:5,NR1H3-215:processed_transcript:5,NR1H3-228:processed_transcript:2,NR1H3-208:protein_coding:5,NR1H3-207:nonsense_mediated_decay:3,NR1H3-235:protein_coding:1,NR1H3-231:processed_transcript:2,NR1H3-202:protein_coding:5,NR1H3-201:protein_coding:1,NR1H3-221:protein_coding:5,NR1H3-220:retained_intron:5,NR1H3-233:protein_coding:3,NR1H3-234:processed_transcript:3,NR1H3-204:protein_coding:5,NR1H3-217:protein_coding:1,NR1H3-211:protein_coding:1,NR1H3-203:protein_coding:1,NR1H3-230:protein_coding:2
11	11_46070220_50896514	47604603	47604621	47604603	STR_228530	2	AC	9.5,10.5	9.5	"{""9.5"": 922587.47, ""10.5"": 52230.45}"	"{""9.5"": 922049, ""10.5"": 52769}"	"{""[9.5, 9.5]"": 436124, ""[9.5, 10.5]"": 49801, ""[10.5, 10.5]"": 1484}"	"{""9.5"": 624266.75, ""10.5"": 36661.25}"	"{""9.5"": 623873, ""10.5"": 37055}"	"{""[9.5, 9.5]"": 294445, ""[9.5, 10.5]"": 34983, ""[10.5, 10.5]"": 1036}"	0.0	0.1058436241353157	0.3116226483140439	0.975189695044106	"{""9.5"": 1.0, ""10.5"": 1.0}"	3.59e-12	+	0.031952821360645894	0.01034329221690575	0.212826	NA	NA	False	NA	NA	False	NA	838:downstream:47600821:47603765:NDUFS3:protein_coding,838:downstream:47602387:47603765:NDUFS3:protein_coding,583:downstream:47602387:47604020:NDUFS3:protein_coding,838:downstream:47603321:47603765:NDUFS3:protein_coding,838:downstream:47603604:47603765:NDUFS3:protein_coding,838:downstream:47603640:47603765:NDUFS3:protein_coding,838:downstream:47603640:47603765:NDUFS3:protein_coding,838:downstream:47603640:47603765:NDUFS3:protein_coding,583:downstream:47603794:47604020:NDUFS3:protein_coding,583:downstream:47603901:47604020:NDUFS3:protein_coding,583:downstream:47603901:47604020:NDUFS3:protein_coding,580:downstream:47603901:47604023:NDUFS3:protein_coding,583:downstream:47603901:47604020:NDUFS3:protein_coding,583:downstream:47603901:47604020:NDUFS3:protein_coding,583:downstream:47603901:47604020:NDUFS3:protein_coding,583:downstream:47603901:47604020:NDUFS3:protein_coding	0:inside:NDUFS3:protein_coding	97138:upstream:AC090559.1:miRNA,68162:upstream:RP11-750H9.7:lncRNA,9590:downstream:PTPMT1:protein_coding,6463:upstream:RNU5E-10P:snRNA,4774:downstream:RP11-76I23.7:lncRNA,3609:upstream:FAM180B:protein_coding,31829:downstream:Y_RNA:misc_RNA,0:inside:NDUFS3:protein_coding,4075:upstream:KBTBD4:protein_coding,6598:downstream:C1QTNF4:protein_coding,34246:downstream:MTCH2:protein_coding,17482:upstream:CELF1:protein_coding,25218:upstream:RN7SL652P:misc_RNA,76522:downstream:AGBL2:protein_coding	intron:NDUFS3:protein_coding	transcribed;NDUFS3-201:protein_coding:1,NDUFS3-214:retained_intron:missing from gencode,NDUFS3-215:retained_intron:missing from gencode,NDUFS3-209:retained_intron:5,NDUFS3-204:retained_intron:2,NDUFS3-203:processed_transcript:2,NDUFS3-205:processed_transcript:2,NDUFS3-211:processed_transcript:2
11	11_46070220_50896514	47886598	47886613	47886597	STR_228865	1	A	15.0,16.0,17.0,18.0	16.0	"{""15.0"": 156.99, ""16.0"": 444092.37, ""17.0"": 477419.61, ""18.0"": 53149.36}"	"{""15.0"": 97, ""16.0"": 443680, ""17.0"": 477822, ""18.0"": 53219}"	"{""[15.0, 16.0]"": 49, ""[15.0, 17.0]"": 48, ""[16.0, 16.0]"": 101512, ""[16.0, 17.0]"": 216406, ""[16.0, 18.0]"": 24201, ""[17.0, 17.0]"": 117670, ""[17.0, 18.0]"": 26028, ""[18.0, 18.0]"": 1495}"	"{""15.0"": 23.69, ""16.0"": 300940.68, ""17.0"": 322712.51, ""18.0"": 37251.32}"	"{""15.0"": 1, ""16.0"": 300649, ""17.0"": 322973, ""18.0"": 37305}"	"{""[15.0, 16.0]"": 1, ""[16.0, 16.0]"": 68558, ""[16.0, 17.0]"": 146569, ""[16.0, 18.0]"": 16963, ""[17.0, 17.0]"": 79073, ""[17.0, 18.0]"": 18258, ""[18.0, 18.0]"": 1042}"	0.05639797182205269	0.5510955775817071	1.255875584122472	0.2542204971394008	"{""15.0"": 0.38, ""16.0"": 1.0, ""17.0"": 1.0, ""18.0"": 1.0}"	1.07e-11	+	0.012137603678167685	0.010192740149047174	0.357724	NA	NA	False	NA	NA	False	NA	none	16491:upstream:NUP160:protein_coding	68667:downstream:RP11-692M12.5:processed_pseudogene,60644:upstream:RNA5SP340:rRNA_pseudogene,44754:upstream:Y_RNA:misc_RNA,23364:downstream:YPEL5P2:processed_pseudogene,40262:downstream:RP11-793I11.1:processed_pseudogene,97603:upstream:FNBP4:protein_coding,16491:upstream:NUP160:protein_coding	intergenic	untranscribed
11	11_62065700_62543921	62191733	62191746	62191733	STR_234054	1	A	13.0,14.0,15.0,16.0	14.0	"{""13.0"": 4154.87, ""14.0"": 800673.31, ""15.0"": 169466.26, ""16.0"": 523.41}"	"{""13.0"": 2635, ""14.0"": 800709, ""15.0"": 171466, ""16.0"": 8}"	"{""[13.0, 13.0]"": 66, ""[13.0, 14.0]"": 1955, ""[13.0, 15.0]"": 548, ""[14.0, 14.0]"": 329267, ""[14.0, 15.0]"": 140212, ""[14.0, 16.0]"": 8, ""[15.0, 15.0]"": 15353}"	"{""13.0"": 1757.61, ""14.0"": 546843.79, ""15.0"": 111997.75, ""16.0"": 328.85}"	"{""13.0"": 698, ""14.0"": 546839, ""15.0"": 113387, ""16.0"": 4}"	"{""[13.0, 14.0]"": 577, ""[13.0, 15.0]"": 121, ""[14.0, 14.0]"": 226187, ""[14.0, 15.0]"": 93884, ""[14.0, 16.0]"": 4, ""[15.0, 15.0]"": 9691}"	0.00315686428778929	0.286008345237848	0.6730442709059701	0.7860925008336199	"{""13.0"": 0.63, ""14.0"": 0.98, ""15.0"": 0.99, ""16.0"": 0.03}"	5.93e-09	+	0.019154809399140382	0.01034895120482244	0.62076	NA	NA	False	NA	NA	False	NA	none	0:inside:CTD-2531D15.4:lncRNA	92448:downstream:NPM1P35:processed_pseudogene,86171:upstream:RP11-703H8.7:lncRNA,51093:downstream:RCC2P6:processed_pseudogene,51542:downstream:AP003064.2:miRNA,30889:upstream:CTD-2531D15.5:lncRNA,39361:upstream:AP003064.1:miRNA,1066:downstream:SCGB1A1:protein_coding,0:inside:CTD-2531D15.4:lncRNA,30849:downstream:ASRGL1:protein_coding,9268:downstream:AHNAK:protein_coding	intron:CTD-2531D15.4:lncRNA	transcribed;CTD-2531D15.4-001:lncRNA:3
11	11_62065700_62543921	62335181	62335194	62335181	STR_234189	1	A	13.0,14.0,15.0,16.0	14.0	"{""13.0"": 15253.08, ""14.0"": 607388.36, ""15.0"": 3270.06, ""16.0"": 348908.27}"	"{""13.0"": 15645, ""14.0"": 607021, ""15.0"": 1097, ""16.0"": 351055}"	"{""[13.0, 13.0]"": 139, ""[13.0, 14.0]"": 9536, ""[13.0, 15.0]"": 23, ""[13.0, 16.0]"": 5808, ""[14.0, 14.0]"": 190252, ""[14.0, 15.0]"": 720, ""[14.0, 16.0]"": 216261, ""[15.0, 15.0]"": 2, ""[15.0, 16.0]"": 350, ""[16.0, 16.0]"": 64318}"	"{""13.0"": 11148.28, ""14.0"": 403213.45, ""15.0"": 1990.36, ""16.0"": 244577.28}"	"{""13.0"": 11445, ""14.0"": 402876, ""15.0"": 516, ""16.0"": 246091}"	"{""[13.0, 13.0]"": 110, ""[13.0, 14.0]"": 6896, ""[13.0, 15.0]"": 13, ""[13.0, 16.0]"": 4316, ""[14.0, 14.0]"": 122774, ""[14.0, 15.0]"": 324, ""[14.0, 16.0]"": 150108, ""[15.0, 16.0]"": 179, ""[16.0, 16.0]"": 45744}"	0.01987903790687952	0.4894965106834484	1.0754121305095523	0.7940999914816693	"{""13.0"": 1.0, ""14.0"": 1.0, ""15.0"": 0.35, ""16.0"": 1.0}"	1.27e-10	+	0.008319149102277601	0.011603047905253735	0.433059	NA	NA	False	NA	NA	False	NA	699:upstream:62334278:62334482:RP11-864I4.1:protein_coding,699:upstream:62334278:62334482:EEF1G:protein_coding,699:upstream:62334278:62334482:RP11-864I4.1:protein_coding,699:upstream:62334278:62334482:EEF1G:protein_coding,181:upstream:62334871:62335000:EEF1G:protein_coding,181:upstream:62334871:62335000:RP11-864I4.1:protein_coding,181:upstream:62334871:62335000:EEF1G:protein_coding,181:upstream:62334871:62335000:RP11-864I4.1:protein_coding,181:upstream:62334871:62335000:EEF1G:protein_coding	0:inside:EEF1G:protein_coding	20010:downstream:RP11-864I4.4:lncRNA,25492:downstream:MTA2:protein_coding,38439:upstream:RP11-831H9.3:lncRNA,44000:upstream:ROM1:protein_coding,47574:downstream:B3GAT3:protein_coding,79126:downstream:INTS5:protein_coding,95095:downstream:C11orf98:protein_coding,97587:upstream:CSKMT:protein_coding,97700:upstream:SNORA57:snoRNA,25691:downstream:RP11-864I4.3:lncRNA,0:inside:EEF1G:protein_coding,0:inside:RP11-864I4.1:protein_coding,7323:downstream:TUT1:protein_coding,34496:downstream:EML3:protein_coding,57104:downstream:GANAB:protein_coding,81972:downstream:RP11-831H9.11:protein_coding,95095:downstream:LBHD1:protein_coding,11474:upstream:AHNAK:protein_coding	multigene;intron:EEF1G:protein_coding;intron:RP11-864I4.1:protein_coding	transcribed;EEF1G-202:processed_transcript:4,EEF1G-201:protein_coding:1,EEF1G-203:retained_intron:1,RP11-864I4.1-004:retained_intron:5,RP11-864I4.1-001:nonsense_mediated_decay:2
11	11_111289477_112114011	111989013	111989029	111989011	STR_261962	1	A	16.0,17.0,18.0,19.0	17.0	"{""16.0"": 599513.76, ""17.0"": 24787.5, ""18.0"": 350601.79, ""19.0"": 0.0}"	"{""16.0"": 665870, ""17.0"": 10117, ""18.0"": 298831}"	"{""[16.0, 16.0]"": 228108, ""[16.0, 17.0]"": 5616, ""[16.0, 18.0]"": 204038, ""[17.0, 17.0]"": 1516, ""[17.0, 18.0]"": 1469, ""[18.0, 18.0]"": 46662}"	"{""16.0"": 409790.96, ""17.0"": 11714.82, ""18.0"": 239478.73, ""19.0"": 0.0}"	"{""16.0"": 455345, ""17.0"": 1686, ""18.0"": 203897}"	"{""[16.0, 16.0]"": 156816, ""[16.0, 17.0]"": 1175, ""[16.0, 18.0]"": 140538, ""[17.0, 17.0]"": 1, ""[17.0, 18.0]"": 509, ""[18.0, 18.0]"": 31425}"	0.0177232897636285	0.4301712807285001	0.9157273195054736	0.817985397181251	"{""16.0"": 0.76, ""17.0"": 0.51, ""18.0"": 0.77, ""19.0"": ""NaN""}"	5.4e-12	-	-0.005249693629315155	-0.0071050903025866525	0.369302	NA	NA	False	NA	NA	False	NA	986:upstream:111990015:111990165:SDHD:protein_coding,986:upstream:111990015:111990739:SDHD:protein_coding	0:inside:SDHD:protein_coding	87922:upstream:PPIHP1:processed_pseudogene,85691:upstream:RNU6-893P:snRNA,81426:upstream:RP11-708L7.9:processed_pseudogene,31491:upstream:TIMM8B:protein_coding,46891:downstream:RP11-356J5.4:lncRNA,49066:upstream:TEX12:protein_coding,62467:upstream:KCTD9P4:processed_pseudogene,90295:upstream:MRPS36P4:processed_pseudogene,53885:downstream:DLAT:protein_coding,33139:downstream:NKAPD1:protein_coding,0:inside:SDHD:protein_coding,0:inside:AP002884.2:protein_coding,24947:downstream:IL18:protein_coding,95636:downstream:DIXDC1:protein_coding,44015:upstream:PIH1D2:protein_coding,57204:upstream:BCO2:protein_coding	multigene;intron:SDHD:protein_coding;intron:AP002884.2:protein_coding	transcribed;SDHD-204:protein_coding:3,AP002884.2-002:nonsense_mediated_decay:3,AP002884.2-001:nonsense_mediated_decay:2,AP002884.2-003:retained_intron:4,SDHD-208:nonsense_mediated_decay:2
11	11_116011889_118013300	116639731	116639749	116639728	STR_264349	1	A	17.0,18.0,19.0,20.0,24.0,25.0	19.0	"{""17.0"": 0.0, ""18.0"": 392897.49, ""19.0"": 564914.23, ""20.0"": 103.16, ""24.0"": 16903.74, ""25.0"": 0.0}"	"{""18.0"": 394252, ""19.0"": 563634, ""20.0"": 97, ""24.0"": 16835}"	"{""[18.0, 18.0]"": 79717, ""[18.0, 19.0]"": 228057, ""[18.0, 20.0]"": 33, ""[18.0, 24.0]"": 6728, ""[19.0, 19.0]"": 162902, ""[19.0, 20.0]"": 61, ""[19.0, 24.0]"": 9712, ""[20.0, 24.0]"": 3, ""[24.0, 24.0]"": 196}"	"{""17.0"": 0.0, ""18.0"": 265885.51, ""19.0"": 385468.2, ""20.0"": 12.46, ""24.0"": 9562.18, ""25.0"": 0.0}"	"{""18.0"": 266820, ""19.0"": 384589, ""20.0"": 12, ""24.0"": 9507}"	"{""[18.0, 18.0]"": 53775, ""[18.0, 19.0]"": 155471, ""[18.0, 20.0]"": 4, ""[18.0, 24.0]"": 3795, ""[19.0, 19.0]"": 111765, ""[19.0, 20.0]"": 8, ""[19.0, 24.0]"": 5580, ""[24.0, 24.0]"": 66}"	0.014486653507902939	0.4982164883937302	1.0711680511980617	0.4544524059148673	"{""17.0"": ""NaN"", ""18.0"": 1.0, ""19.0"": 1.0, ""20.0"": 0.6, ""24.0"": 0.99, ""25.0"": ""NaN""}"	4.59e-17	+	0.012631933623780414	0.01445955316961214	0.0	0.9998	0.9998	False	NA	NA	False	NA	none	0:inside:BUD13:protein_coding	4356:upstream:AP006216.10:lncRNA,20334:downstream:APOA5:protein_coding,44171:downstream:AP006216.5:lncRNA,51612:upstream:RP11-87O6.1:lncRNA,51667:downstream:APOA4:protein_coding,66718:downstream:APOA1:protein_coding,0:inside:BUD13:protein_coding,60673:upstream:APOC3:protein_coding,67084:upstream:APOA1-AS:lncRNA,4766:downstream:ZPR1:protein_coding,74369:downstream:SIK3:protein_coding	intron:BUD13:protein_coding	transcribed;BUD13-202:protein_coding:1,BUD13-201:protein_coding:1
11	11_116011889_118013300	116640773	116640789	116640767	STR_264351	1	A	7.0,16.0,17.0,18.0,19.0,20.0	17.0	"{""7.0"": 0.0, ""16.0"": 971.44, ""17.0"": 761944.21, ""18.0"": 129098.33, ""19.0"": 82057.05, ""20.0"": 750.89}"	"{""16.0"": 890, ""17.0"": 762092, ""18.0"": 128965, ""19.0"": 82099, ""20.0"": 772}"	"{""[16.0, 16.0]"": 14, ""[16.0, 17.0]"": 559, ""[16.0, 18.0]"": 161, ""[16.0, 19.0]"": 141, ""[16.0, 20.0]"": 1, ""[17.0, 17.0]"": 298646, ""[17.0, 18.0]"": 100149, ""[17.0, 19.0]"": 63500, ""[17.0, 20.0]"": 592, ""[18.0, 18.0]"": 8934, ""[18.0, 19.0]"": 10689, ""[18.0, 20.0]"": 98, ""[19.0, 19.0]"": 3845, ""[19.0, 20.0]"": 79, ""[20.0, 20.0]"": 1}"	"{""7.0"": 0.0, ""16.0"": 162.62, ""17.0"": 522586.25, ""18.0"": 85522.25, ""19.0"": 52225.76, ""20.0"": 433.31}"	"{""16.0"": 105, ""17.0"": 522687, ""18.0"": 85456, ""19.0"": 52229, ""20.0"": 451}"	"{""[16.0, 17.0]"": 80, ""[16.0, 18.0]"": 16, ""[16.0, 19.0]"": 9, ""[17.0, 17.0]"": 206725, ""[17.0, 18.0]"": 67575, ""[17.0, 19.0]"": 41233, ""[17.0, 20.0]"": 349, ""[18.0, 18.0]"": 5546, ""[18.0, 19.0]"": 6710, ""[18.0, 20.0]"": 63, ""[19.0, 19.0]"": 2119, ""[19.0, 20.0]"": 39}"	0.07992022576544733	0.3516122512989069	0.947853766157398	0.6593345089002445	"{""7.0"": ""NaN"", ""16.0"": 0.89, ""17.0"": 1.0, ""18.0"": 1.0, ""19.0"": 1.0, ""20.0"": 0.96}"	4.85e-205	+	0.06722398911747612	0.05767183466395338	0.25893	NA	NA	False	NA	NA	False	NA	56:downstream:116640845:116640938:BUD13:protein_coding,56:downstream:116640845:116640938:BUD13:protein_coding	0:inside:BUD13:protein_coding	3316:upstream:AP006216.10:lncRNA,19294:downstream:APOA5:protein_coding,43131:downstream:AP006216.5:lncRNA,50572:upstream:RP11-87O6.1:lncRNA,50627:downstream:APOA4:protein_coding,65678:downstream:APOA1:protein_coding,0:inside:BUD13:protein_coding,59633:upstream:APOC3:protein_coding,66044:upstream:APOA1-AS:lncRNA,3726:downstream:ZPR1:protein_coding,73329:downstream:SIK3:protein_coding	intron:BUD13:protein_coding	transcribed;BUD13-202:protein_coding:1,BUD13-201:protein_coding:1
12	12_9047646_9312652	9174000	9174014	9173998	STR_280076	1	A	13.0,14.0,15.0,16.0,17.0	15.0	"{""13.0"": 899.8, ""14.0"": 58.38, ""15.0"": 580597.89, ""16.0"": 393273.91, ""17.0"": 0.0}"	"{""13.0"": 847, ""14.0"": 25, ""15.0"": 578106, ""16.0"": 395840}"	"{""[13.0, 13.0]"": 12, ""[13.0, 15.0]"": 561, ""[13.0, 16.0]"": 262, ""[14.0, 15.0]"": 14, ""[14.0, 16.0]"": 11, ""[15.0, 15.0]"": 172291, ""[15.0, 16.0]"": 232949, ""[16.0, 16.0]"": 81309}"	"{""13.0"": 57.96, ""14.0"": 22.52, ""15.0"": 388233.55, ""16.0"": 272621.83, ""17.0"": 0.0}"	"{""13.0"": 29, ""14.0"": 4, ""15.0"": 386399, ""16.0"": 274496}"	"{""[13.0, 15.0]"": 16, ""[13.0, 16.0]"": 13, ""[14.0, 15.0]"": 2, ""[14.0, 16.0]"": 2, ""[15.0, 15.0]"": 113307, ""[15.0, 16.0]"": 159767, ""[16.0, 16.0]"": 57357}"	0.00012176673240274782	0.485716660555714	0.9799826630068268	0.0132715153793955	"{""13.0"": 0.87, ""14.0"": 0.36, ""15.0"": 0.99, ""16.0"": 0.99, ""17.0"": ""NaN""}"	3.12e-08	+	0.011920018867523474	0.008308134198321285	0.309381	0.347	0.2968	False	NA	NA	False	NA	none	6114:downstream:HNRNPA1P34:processed_pseudogene	6114:downstream:HNRNPA1P34:processed_pseudogene,14926:upstream:VDAC2P2:processed_pseudogene,34171:downstream:LINC00612:lncRNA,43745:upstream:A2M-AS1:lncRNA,79937:downstream:PHC1:protein_coding,71449:upstream:M6PR:protein_coding,10644:downstream:KLRG1:protein_coding,24838:upstream:RP11-259O18.4:lncRNA,46246:downstream:A2M:protein_coding	intergenic	untranscribed
