chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	nearby_genes	relation_to_gene	transcribed
2	2_11746957_12007651	11871957	11871967	11871957	STR_709259	1	T	11.0,12.0,13.0	11.0	"{""11.0"": 395452.86, ""12.0"": 482431.83, ""13.0"": 96933.32}"	"{""11.0"": 396073, ""12.0"": 482689, ""13.0"": 96056}"	"{""[11.0, 11.0]"": 81537, ""[11.0, 12.0]"": 194539, ""[11.0, 13.0]"": 38460, ""[12.0, 12.0]"": 120103, ""[12.0, 13.0]"": 47944, ""[13.0, 13.0]"": 4826}"	"{""11.0"": 266470.25, ""12.0"": 326601.36, ""13.0"": 66312.39}"	"{""11.0"": 266904, ""12.0"": 326538, ""13.0"": 65942}"	"{""[11.0, 11.0]"": 53860, ""[11.0, 12.0]"": 132625, ""[11.0, 13.0]"": 26559, ""[12.0, 12.0]"": 80538, ""[12.0, 13.0]"": 32837, ""[13.0, 13.0]"": 3273}"	0.10056718088397656	0.5809142194001207	1.362440712772126	0.0787827413071158	"{""11.0"": 0.96, ""12.0"": 0.96, ""13.0"": 0.97}"	4.7e-08	-0.0796111064991818	-0.07231413494392379	0.882542	False	NA	NA	False	NA	none	61636:upstream:NTSR2:protein_coding,65862:upstream:CDK8P1:processed_pseudogene,54906:upstream:RP11-494G9.1:lncRNA,48503:downstream:AC106875.1:lncRNA,9156:downstream:AC012456.4:lncRNA,35603:upstream:MIR548S:miRNA,7609:upstream:AC012456.3:lncRNA,89043:downstream:GREB1:protein_coding,0:inside:LPIN1:protein_coding	intron:LPIN1:protein_coding	transcribed;LPIN1-219:processed_transcript:4,LPIN1-212:processed_transcript:4,LPIN1-216:processed_transcript:3,LPIN1-203:protein_coding:1,LPIN1-209:protein_coding:2,LPIN1-207:protein_coding:2,LPIN1-202:protein_coding:5,LPIN1-204:nonsense_mediated_decay:5
2	2_27462923_28393742	27744365	27744381	27744365	STR_717909	1	T	15.0,16.0,17.0,18.0	17.0	"{""15.0"": 551181.88, ""16.0"": 1824.98, ""17.0"": 421169.67, ""18.0"": 643.72}"	"{""15.0"": 551624, ""16.0"": 1420, ""17.0"": 421126, ""18.0"": 648}"	"{""[15.0, 15.0]"": 156452, ""[15.0, 16.0]"": 847, ""[15.0, 17.0]"": 237478, ""[15.0, 18.0]"": 395, ""[16.0, 16.0]"": 6, ""[16.0, 17.0]"": 554, ""[16.0, 18.0]"": 7, ""[17.0, 17.0]"": 91433, ""[17.0, 18.0]"": 228, ""[18.0, 18.0]"": 9}"	"{""15.0"": 372915.54, ""16.0"": 932.03, ""17.0"": 285515.29, ""18.0"": 22.49}"	"{""15.0"": 373204, ""16.0"": 677, ""17.0"": 285482, ""18.0"": 21}"	"{""[15.0, 15.0]"": 105717, ""[15.0, 16.0]"": 398, ""[15.0, 17.0]"": 161358, ""[15.0, 18.0]"": 14, ""[16.0, 17.0]"": 279, ""[17.0, 17.0]"": 61919, ""[17.0, 18.0]"": 7}"	0.0014475905477730133	0.4922076212945176	0.9983180869461306	0.4424074980833319	"{""15.0"": 1.0, ""16.0"": 0.69, ""17.0"": 1.0, ""18.0"": 0.71}"	2.3e-14	0.08909863685432651	0.12481048998033202	0.0507259	False	NA	NA	False	NA	946:upstream:27745327:27745461:GCKR:protein_coding	75017:downstream:KRTCAP3:protein_coding,65636:downstream:AC074117.13:processed_pseudogene,45903:upstream:RNU6-986P:snRNA,26298:upstream:FNDC4:protein_coding,60375:downstream:AC074091.1:miRNA,31693:upstream:IFT172:protein_coding,0:inside:GCKR:protein_coding,61455:upstream:ZNF512:protein_coding,61532:upstream:RP11-158I13.2:lncRNA,79239:downstream:NRBP1:protein_coding,15872:upstream:C2orf16:protein_coding	intron:GCKR:protein_coding	transcribed;GCKR-201:protein_coding:1
2	2_27462923_28393742	27750811	27750825	27750811	STR_717917	1	T	14.0,15.0,16.0	15.0	"{""14.0"": 553513.59, ""15.0"": 420087.86, ""16.0"": 1216.48}"	"{""14.0"": 553483, ""15.0"": 420687, ""16.0"": 648}"	"{""[14.0, 14.0]"": 157701, ""[14.0, 15.0]"": 237717, ""[14.0, 16.0]"": 364, ""[15.0, 15.0]"": 91343, ""[15.0, 16.0]"": 284}"	"{""14.0"": 373607.33, ""15.0"": 284937.16, ""16.0"": 839.51}"	"{""14.0"": 373563, ""15.0"": 285381, ""16.0"": 440}"	"{""[14.0, 14.0]"": 105946, ""[14.0, 15.0]"": 161419, ""[14.0, 16.0]"": 252, ""[15.0, 15.0]"": 61887, ""[15.0, 16.0]"": 188}"	0.001273173143418706	0.491724242319101	0.9943860356732492	0.3678414906750504	"{""14.0"": 1.0, ""15.0"": 1.0, ""16.0"": 0.76}"	1.06e-14	0.17952174751052086	0.1265032782639291	0.114531	False	NA	NA	False	NA	none	81463:downstream:KRTCAP3:protein_coding,72082:downstream:AC074117.13:processed_pseudogene,52349:upstream:RNU6-986P:snRNA,32744:upstream:FNDC4:protein_coding,53931:downstream:AC074091.1:miRNA,97680:downstream:CCDC121:protein_coding,38139:upstream:IFT172:protein_coding,4260:downstream:GCKR:protein_coding,55011:upstream:ZNF512:protein_coding,55088:upstream:RP11-158I13.2:lncRNA,85685:downstream:NRBP1:protein_coding,9428:upstream:C2orf16:protein_coding	intergenic	untranscribed
2	2_28477911_28781053	28643107	28643136	28643107	STR_718502	1	T	29.0,30.0,31.0	30.0	"{""29.0"": 506661.77, ""30.0"": 468156.27, ""31.0"": 0.0}"	"{""29.0"": 510335, ""30.0"": 464483}"	"{""[29.0, 29.0]"": 133918, ""[29.0, 30.0]"": 242499, ""[30.0, 30.0]"": 110992}"	"{""29.0"": 342620.34, ""30.0"": 316763.66, ""31.0"": 0.0}"	"{""29.0"": 344836, ""30.0"": 314548}"	"{""[29.0, 29.0]"": 90107, ""[29.0, 30.0]"": 164622, ""[30.0, 30.0]"": 74963}"	0.0	0.4989450438990004	0.9984774844051856	0.6670695246120258	"{""29.0"": 0.98, ""30.0"": 0.98, ""31.0"": ""NaN""}"	7.47e-13	-0.12345017110917667	-0.08722531295577657	0.0971541	False	NA	NA	False	NA	none	25568:upstream:FLJ31356:lncRNA,23130:downstream:RP11-373D23.2:lncRNA,5676:upstream:RP11-373D23.3:lncRNA,39987:downstream:SNRPGP7:processed_pseudogene,2923:downstream:FOSL2:protein_coding,27898:downstream:AC104695.4:lncRNA,36876:upstream:PLB1:protein_coding,81339:downstream:BABAM2:protein_coding	intergenic	untranscribed
2	2_71400698_71803520	71594869	71594881	71594869	STR_743573	1	T	12.0,13.0,14.0,15.0,16.0,18.0	13.0	"{""12.0"": 304805.18, ""13.0"": 119262.01, ""14.0"": 1346.78, ""15.0"": 546919.35, ""16.0"": 2513.8, ""18.0"": 0.0}"	"{""12.0"": 305062, ""13.0"": 118869, ""14.0"": 1291, ""15.0"": 549165, ""16.0"": 431}"	"{""[12.0, 12.0]"": 49074, ""[12.0, 13.0]"": 35891, ""[12.0, 14.0]"": 640, ""[12.0, 15.0]"": 170253, ""[12.0, 16.0]"": 130, ""[13.0, 13.0]"": 8286, ""[13.0, 14.0]"": 176, ""[13.0, 15.0]"": 66183, ""[13.0, 16.0]"": 47, ""[14.0, 14.0]"": 33, ""[14.0, 15.0]"": 409, ""[15.0, 15.0]"": 156034, ""[15.0, 16.0]"": 252, ""[16.0, 16.0]"": 1}"	"{""12.0"": 205106.75, ""13.0"": 76365.43, ""14.0"": 83.29, ""15.0"": 376140.15, ""16.0"": 1708.1, ""18.0"": 0.0}"	"{""12.0"": 205262, ""13.0"": 76100, ""14.0"": 52, ""15.0"": 377717, ""16.0"": 253}"	"{""[12.0, 12.0]"": 32176, ""[12.0, 13.0]"": 23365, ""[12.0, 14.0]"": 12, ""[12.0, 15.0]"": 117455, ""[12.0, 16.0]"": 78, ""[13.0, 13.0]"": 4441, ""[13.0, 14.0]"": 6, ""[13.0, 15.0]"": 43823, ""[13.0, 16.0]"": 24, ""[14.0, 15.0]"": 34, ""[15.0, 15.0]"": 108127, ""[15.0, 16.0]"": 151}"	0.11852650755443114	0.5616387249146433	1.3495117470158593	0.4410423188778493	"{""12.0"": 1.0, ""13.0"": 1.0, ""14.0"": 0.91, ""15.0"": 1.0, ""16.0"": 0.34, ""18.0"": ""NaN""}"	1.55e-09	0.04550816796697208	0.08904843387849298	0.0515868	False	NA	NA	False	NA	631:upstream:71595512:71595658:ZNF638:protein_coding,631:upstream:71595512:71595658:ZNF638:protein_coding,631:upstream:71595512:71595658:ZNF638:protein_coding,631:upstream:71595512:71595658:ZNF638:protein_coding	6187:upstream:RP11-236P2.2:lncRNA,12004:downstream:RNU6-105P:snRNA,0:inside:ZNF638:protein_coding,85810:upstream:DYSF:protein_coding	intron:ZNF638:protein_coding	transcribed;ZNF638-227:processed_transcript:5,ZNF638-204:protein_coding:1,ZNF638-203:protein_coding:1,ZNF638-201:protein_coding:1
2	2_85290429_85578713	85429061	85429101	85429061	STR_750658	4	ATTT	8.25,10.25,11.25,11.5	10.25	"{""8.25"": 502772.19, ""10.25"": 464983.97, ""11.25"": 7061.78, ""11.5"": 0.0}"	"{""8.25"": 503250, ""10.25"": 466286, ""11.25"": 5282}"	"{""[8.25, 8.25]"": 130234, ""[8.25, 10.25]"": 240098, ""[8.25, 11.25]"": 2684, ""[10.25, 10.25]"": 111812, ""[10.25, 11.25]"": 2564, ""[11.25, 11.25]"": 17}"	"{""8.25"": 338844.73, ""10.25"": 315735.53, ""11.25"": 4803.74, ""11.5"": 0.0}"	"{""8.25"": 339164, ""10.25"": 316522, ""11.25"": 3698}"	"{""[8.25, 8.25]"": 87235, ""[8.25, 10.25]"": 162816, ""[8.25, 11.25]"": 1878, ""[10.25, 10.25]"": 75957, ""[10.25, 11.25]"": 1792, ""[11.25, 11.25]"": 14}"	0.007285193453283671	0.504971532851962	1.0435444004112506	0.9986103457445852	"{""8.25"": 1.0, ""10.25"": 1.0, ""11.25"": 0.94, ""11.5"": ""NaN""}"	1.18e-08	-0.0602606440594744	-0.0861299929065737	0.0554012	False	NA	NA	False	NA	none	99244:upstream:LSM3P3:processed_pseudogene,14685:downstream:TCF7L1-IT1:lncRNA,2948:upstream:RNU6-674P:snRNA,60166:downstream:SNRPEP11:processed_pseudogene,97056:upstream:AC093162.1:miRNA,0:inside:TCF7L1:protein_coding	intron:TCF7L1:protein_coding	transcribed;TCF7L1-201:protein_coding:1
2	2_101432566_101788708	101649585	101649597	101649585	STR_757104	1	T	13.0,14.0,16.0,17.0	13.0	"{""13.0"": 328179.95, ""14.0"": 2141.62, ""16.0"": 494902.16, ""17.0"": 149594.3}"	"{""13.0"": 329248, ""14.0"": 1669, ""16.0"": 495990, ""17.0"": 147911}"	"{""[13.0, 13.0]"": 56237, ""[13.0, 14.0]"": 562, ""[13.0, 16.0]"": 166928, ""[13.0, 17.0]"": 49284, ""[14.0, 14.0]"": 5, ""[14.0, 16.0]"": 853, ""[14.0, 17.0]"": 244, ""[16.0, 16.0]"": 126654, ""[16.0, 17.0]"": 74901, ""[17.0, 17.0]"": 11741}"	"{""13.0"": 217740.31, ""14.0"": 1586.63, ""16.0"": 334538.11, ""17.0"": 105518.95}"	"{""13.0"": 218450, ""14.0"": 1231, ""16.0"": 335323, ""17.0"": 104380}"	"{""[13.0, 13.0]"": 36089, ""[13.0, 14.0]"": 423, ""[13.0, 16.0]"": 111297, ""[13.0, 17.0]"": 34552, ""[14.0, 14.0]"": 4, ""[14.0, 16.0]"": 611, ""[14.0, 17.0]"": 189, ""[16.0, 16.0]"": 85354, ""[16.0, 17.0]"": 52707, ""[17.0, 17.0]"": 8466}"	0.16243278575154993	0.6065693902714026	1.4620212567441058	0.4714331157982805	"{""13.0"": 0.99, ""14.0"": 0.88, ""16.0"": 0.99, ""17.0"": 0.99}"	8.45e-11	-0.041081594853350833	-0.09082011224575945	0.356593	False	NA	NA	False	NA	642:upstream:101648730:101648943:TBC1D8:protein_coding,738:upstream:101648730:101648847:TBC1D8:protein_coding,738:upstream:101648730:101648847:TBC1D8:protein_coding,179:upstream:101648730:101649406:TBC1D8:protein_coding,409:downstream:101650006:101650220:TBC1D8:protein_coding,409:downstream:101650006:101650220:TBC1D8:protein_coding	55357:upstream:NPAS2-AS1:lncRNA,35243:upstream:BBIP1P1:processed_pseudogene,60434:upstream:RN7SL548P:misc_RNA,30879:upstream:AC016738.4:lncRNA,9091:downstream:RPL31:protein_coding,36294:downstream:NPAS2:protein_coding,0:inside:TBC1D8:protein_coding	intron:TBC1D8:protein_coding	transcribed;TBC1D8-202:protein_coding:5,TBC1D8-201:protein_coding:1
2	2_135635244_136031060	135906062	135906082	135906060	STR_775311	1	T	19.0,20.0,21.0,22.0	21.0	"{""19.0"": 47412.04, ""20.0"": 253282.56, ""21.0"": 672085.53, ""22.0"": 2037.83}"	"{""19.0"": 47373, ""20.0"": 223604, ""21.0"": 701936, ""22.0"": 1905}"	"{""[19.0, 19.0]"": 2192, ""[19.0, 20.0]"": 12126, ""[19.0, 21.0]"": 30763, ""[19.0, 22.0]"": 100, ""[20.0, 20.0]"": 30566, ""[20.0, 21.0]"": 149509, ""[20.0, 22.0]"": 837, ""[21.0, 21.0]"": 260378, ""[21.0, 22.0]"": 908, ""[22.0, 22.0]"": 30}"	"{""19.0"": 26483.76, ""20.0"": 155718.14, ""21.0"": 476578.57, ""22.0"": 603.55}"	"{""19.0"": 26456, ""20.0"": 133496, ""21.0"": 498832, ""22.0"": 600}"	"{""[19.0, 19.0]"": 562, ""[19.0, 20.0]"": 5395, ""[19.0, 21.0]"": 19917, ""[19.0, 22.0]"": 20, ""[20.0, 20.0]"": 13842, ""[20.0, 21.0]"": 100309, ""[20.0, 22.0]"": 108, ""[21.0, 21.0]"": 189068, ""[21.0, 22.0]"": 470, ""[22.0, 22.0]"": 1}"	0.04107971861374499	0.3850904773278987	0.9664058601932948	0.0079166403453128	"{""19.0"": 1.0, ""20.0"": 0.93, ""21.0"": 0.94, ""22.0"": 0.92}"	3.69e-09	0.0915275983393844	0.07067715000102238	0.228197	False	NA	NA	False	NA	none	none	intergenic	untranscribed
2	2_169472715_169973344	169848346	169848362	169848344	STR_792170	1	T	15.0,16.0,17.0,18.0,19.0	17.0	"{""15.0"": 17393.75, ""16.0"": 41837.21, ""17.0"": 835505.29, ""18.0"": 80081.73, ""19.0"": 0.0}"	"{""15.0"": 18631, ""16.0"": 41603, ""17.0"": 837222, ""18.0"": 77362}"	"{""[15.0, 15.0]"": 225, ""[15.0, 16.0]"": 931, ""[15.0, 17.0]"": 15826, ""[15.0, 18.0]"": 1424, ""[16.0, 16.0]"": 1357, ""[16.0, 17.0]"": 34484, ""[16.0, 18.0]"": 3474, ""[17.0, 17.0]"": 360410, ""[17.0, 18.0]"": 66092, ""[18.0, 18.0]"": 3186}"	"{""15.0"": 11188.4, ""16.0"": 24404.86, ""17.0"": 570258.49, ""18.0"": 53532.25, ""19.0"": 0.0}"	"{""15.0"": 12037, ""16.0"": 24260, ""17.0"": 571558, ""18.0"": 51529}"	"{""[15.0, 15.0]"": 126, ""[15.0, 16.0]"": 434, ""[15.0, 17.0]"": 10418, ""[15.0, 18.0]"": 933, ""[16.0, 16.0]"": 471, ""[16.0, 17.0]"": 20962, ""[16.0, 18.0]"": 1922, ""[17.0, 17.0]"": 247820, ""[17.0, 18.0]"": 44538, ""[18.0, 18.0]"": 2068}"	0.053979562743409	0.2408535093991124	0.7468772343159655	0.4153098393835284	"{""15.0"": 0.99, ""16.0"": 1.0, ""17.0"": 0.98, ""18.0"": 0.98, ""19.0"": ""NaN""}"	3.97e-08	-0.09857773045980345	-0.060118494842567524	0.693422	False	NA	NA	False	NA	none	none	intergenic	untranscribed
2	2_202902646_203251757	203073735	203073755	203073732	STR_809388	1	A	17.0,18.0,19.0,20.0,21.0,22.0,23.0	21.0	"{""17.0"": 122.98, ""18.0"": 385814.02, ""19.0"": 3995.83, ""20.0"": 465492.63, ""21.0"": 119410.16, ""22.0"": 0.0, ""23.0"": 0.0}"	"{""17.0"": 31, ""18.0"": 385816, ""19.0"": 3477, ""20.0"": 466391, ""21.0"": 119103}"	"{""[17.0, 18.0]"": 5, ""[17.0, 20.0]"": 14, ""[17.0, 21.0]"": 12, ""[18.0, 18.0]"": 76808, ""[18.0, 19.0]"": 1434, ""[18.0, 20.0]"": 184542, ""[18.0, 21.0]"": 46219, ""[19.0, 19.0]"": 8, ""[19.0, 20.0]"": 1622, ""[19.0, 21.0]"": 405, ""[20.0, 20.0]"": 111843, ""[20.0, 21.0]"": 56527, ""[21.0, 21.0]"": 7970}"	"{""17.0"": 60.8, ""18.0"": 263532.23, ""19.0"": 2704.43, ""20.0"": 317421.45, ""21.0"": 75676.82, ""22.0"": 0.0, ""23.0"": 0.0}"	"{""17.0"": 6, ""18.0"": 263540, ""19.0"": 2352, ""20.0"": 317987, ""21.0"": 75499}"	"{""[17.0, 18.0]"": 2, ""[17.0, 20.0]"": 2, ""[17.0, 21.0]"": 2, ""[18.0, 18.0]"": 52559, ""[18.0, 19.0]"": 960, ""[18.0, 20.0]"": 127357, ""[18.0, 21.0]"": 30103, ""[19.0, 19.0]"": 3, ""[19.0, 20.0]"": 1104, ""[19.0, 21.0]"": 282, ""[20.0, 20.0]"": 76647, ""[20.0, 21.0]"": 36230, ""[21.0, 21.0]"": 4441}"	0.11896050646248499	0.5945725389227078	1.4233565000961967	0.9547401420573434	"{""17.0"": 0.37, ""18.0"": 1.0, ""19.0"": 0.92, ""20.0"": 1.0, ""21.0"": 1.0, ""22.0"": ""NaN"", ""23.0"": ""NaN""}"	2.18e-10	0.06803049424192237	0.10729461962309438	0.35869	False	NA	NA	False	NA	none	none	intergenic	untranscribed
2	2_226895653_227323983	227111436	227111456	227111436	STR_823267	2	AT	7.5,8.5,9.5,10.5,11.5	10.5	"{""7.5"": 0.0, ""8.5"": 17372.85, ""9.5"": 612508.62, ""10.5"": 343603.12, ""11.5"": 1333.47}"	"{""8.5"": 18114, ""9.5"": 613673, ""10.5"": 341896, ""11.5"": 1135}"	"{""[8.5, 8.5]"": 198, ""[8.5, 9.5]"": 11257, ""[8.5, 10.5]"": 6444, ""[8.5, 11.5]"": 17, ""[9.5, 9.5]"": 194053, ""[9.5, 10.5]"": 213601, ""[9.5, 11.5]"": 709, ""[10.5, 10.5]"": 60724, ""[10.5, 11.5]"": 403, ""[11.5, 11.5]"": 3}"	"{""7.5"": 0.0, ""8.5"": 12695.26, ""9.5"": 408710.76, ""10.5"": 237184.47, ""11.5"": 793.51}"	"{""8.5"": 13239, ""9.5"": 409240, ""10.5"": 236239, ""11.5"": 666}"	"{""[8.5, 8.5]"": 158, ""[8.5, 9.5]"": 8213, ""[8.5, 10.5]"": 4701, ""[8.5, 11.5]"": 9, ""[9.5, 9.5]"": 126932, ""[9.5, 10.5]"": 146759, ""[9.5, 11.5]"": 404, ""[10.5, 10.5]"": 42263, ""[10.5, 11.5]"": 253}"	0.020456623151304854	0.4860429956535694	1.080917185738923	0.7419378586779771	"{""7.5"": ""NaN"", ""8.5"": 0.98, ""9.5"": 1.0, ""10.5"": 1.0, ""11.5"": 0.92}"	3.88e-15	-0.15570791833238928	-0.11361775093251743	0.144206	False	NA	NA	False	NA	none	61349:upstream:AC068138.1:lncRNA	intergenic	untranscribed
3	3_11901709_12837572	12110745	12110759	12110745	STR_918233	1	T	14.0,15.0	15.0	"{""14.0"": 864879.25, ""15.0"": 109938.69}"	"{""14.0"": 864890, ""15.0"": 109928}"	"{""[14.0, 14.0]"": 383868, ""[14.0, 15.0]"": 97154, ""[15.0, 15.0]"": 6387}"	"{""14.0"": 580757.22, ""15.0"": 78626.78}"	"{""14.0"": 580716, ""15.0"": 78668}"	"{""[14.0, 14.0]"": 255693, ""[14.0, 15.0]"": 69330, ""[15.0, 15.0]"": 4669}"	0.0	0.2101430770770924	0.5273606434535029	0.8390942697537903	"{""14.0"": 0.99, ""15.0"": 0.99}"	1.82e-15	0.2333334635931923	0.10693901384174473	0.0583589	False	NA	NA	False	NA	936:upstream:12111695:12112860:ACTG1P12:processed_pseudogene	936:upstream:ACTG1P12:processed_pseudogene,1779:upstream:AC026166.1:miRNA,83809:downstream:TIMP4:protein_coding,96040:downstream:MTCO1P5:processed_pseudogene,0:inside:SYN2:protein_coding	intron:SYN2:protein_coding	transcribed;SYN2-206:protein_coding:1,SYN2-205:protein_coding:1
3	3_27302693_27696212	27541312	27541325	27541310	STR_925812	1	T	12.0,13.0,14.0,15.0	14.0	"{""12.0"": 503.2, ""13.0"": 7902.41, ""14.0"": 637027.25, ""15.0"": 329385.23}"	"{""12.0"": 480, ""13.0"": 6675, ""14.0"": 636897, ""15.0"": 330766}"	"{""[12.0, 12.0]"": 3, ""[12.0, 13.0]"": 59, ""[12.0, 14.0]"": 239, ""[12.0, 15.0]"": 176, ""[13.0, 13.0]"": 392, ""[13.0, 14.0]"": 3259, ""[13.0, 15.0]"": 2573, ""[14.0, 14.0]"": 208970, ""[14.0, 15.0]"": 215459, ""[15.0, 15.0]"": 56279}"	"{""12.0"": 115.39, ""13.0"": 2669.83, ""14.0"": 432440.07, ""15.0"": 224158.71}"	"{""12.0"": 103, ""13.0"": 1801, ""14.0"": 432325, ""15.0"": 225155}"	"{""[12.0, 14.0]"": 70, ""[12.0, 15.0]"": 33, ""[13.0, 13.0]"": 3, ""[13.0, 14.0]"": 1206, ""[13.0, 15.0]"": 589, ""[14.0, 14.0]"": 141581, ""[14.0, 15.0]"": 147887, ""[15.0, 15.0]"": 38323}"	0.00422397267752933	0.4535190976909359	0.9538636240755688	0.3575413200725568	"{""12.0"": 0.97, ""13.0"": 0.88, ""14.0"": 0.99, ""15.0"": 1.0}"	1.2e-11	-0.10258634212282658	-0.06989506444226701	0.799542	False	NA	NA	False	NA	none	none	intergenic	untranscribed
