chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	direction_of_association	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	FINEMAP_pcausal	SuSiE_pcausal	SuSiE_CS_pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
2	2_212931760_213672305	213338931	213338943	213338931	STR_815534	1	A	12.0,13.0,14.0	13.0	"{""12.0"": 3286.34, ""13.0"": 824717.44, ""14.0"": 146814.22}"	"{""12.0"": 2974, ""13.0"": 825881, ""14.0"": 145963}"	"{""[12.0, 12.0]"": 11, ""[12.0, 13.0]"": 2473, ""[12.0, 14.0]"": 479, ""[13.0, 13.0]"": 350393, ""[13.0, 14.0]"": 122622, ""[14.0, 14.0]"": 11431}"	"{""12.0"": 2302.37, ""13.0"": 555765.5, ""14.0"": 102594.13}"	"{""12.0"": 2125, ""13.0"": 556488, ""14.0"": 102049}"	"{""[12.0, 12.0]"": 8, ""[12.0, 13.0]"": 1765, ""[12.0, 14.0]"": 344, ""[13.0, 13.0]"": 234567, ""[13.0, 14.0]"": 85589, ""[14.0, 14.0]"": 8058}"	0.003484943889613751	0.26662938888908	0.6513878270840682	0.137452954601796	"{""12.0"": 0.97, ""13.0"": 1.0, ""14.0"": 1.0}"	2.75e-13	-	-1.5854268729429108	-0.8260365920930988	0.0575459	NA	NA	False	NA	NA	False	NA	none	0:inside:ERBB4:protein_coding	47847:upstream:MIR548F2:miRNA,0:inside:ERBB4:protein_coding	intron:ERBB4:protein_coding	transcribed;ERBB4-202:protein_coding:1,ERBB4-205:protein_coding:1,ERBB4-209:retained_intron:1,ERBB4-201:protein_coding:5
2	2_212931760_213672305	213369004	213369032	213369004	STR_815549	4	AAAT	6.25,7.25,8.25	7.25	"{""6.25"": 141064.21, ""7.25"": 833753.72, ""8.25"": 0.0}"	"{""6.25"": 143680, ""7.25"": 831138}"	"{""[6.25, 6.25]"": 10966, ""[6.25, 7.25]"": 121748, ""[7.25, 7.25]"": 354695}"	"{""6.25"": 97910.18, ""7.25"": 562751.82, ""8.25"": 0.0}"	"{""6.25"": 99827, ""7.25"": 560835}"	"{""[6.25, 6.25]"": 7696, ""[6.25, 7.25]"": 84435, ""[7.25, 7.25]"": 238200}"	0.0	0.2565396328518683	0.612589885874529	0.2205450509179137	"{""6.25"": 0.99, ""7.25"": 0.99, ""8.25"": ""NaN""}"	5.17e-14	+	1.7068595012677292	0.857641569041499	0.305903	0.0968	0.0903	False	NA	NA	False	NA	none	0:inside:ERBB4:protein_coding	77920:upstream:MIR548F2:miRNA,77049:downstream:AC079610.1:lncRNA,0:inside:ERBB4:protein_coding	intron:ERBB4:protein_coding	transcribed;ERBB4-202:protein_coding:1,ERBB4-205:protein_coding:1,ERBB4-209:retained_intron:1,ERBB4-201:protein_coding:5
2	2_212931760_213672305	213371256	213371269	213371251	STR_815550	1	A	13.0,14.0,15.0	14.0	"{""13.0"": 147989.27, ""14.0"": 824965.62, ""15.0"": 1863.13}"	"{""13.0"": 147865, ""14.0"": 826251, ""15.0"": 702}"	"{""[13.0, 13.0]"": 11434, ""[13.0, 14.0]"": 124893, ""[13.0, 15.0]"": 104, ""[14.0, 14.0]"": 350381, ""[14.0, 15.0]"": 596, ""[15.0, 15.0]"": 1}"	"{""13.0"": 102092.13, ""14.0"": 557347.23, ""15.0"": 1222.64}"	"{""13.0"": 102256, ""14.0"": 557993, ""15.0"": 413}"	"{""[13.0, 13.0]"": 7972, ""[13.0, 14.0]"": 86256, ""[13.0, 15.0]"": 56, ""[14.0, 14.0]"": 235690, ""[14.0, 15.0]"": 357}"	0.0018506286119074505	0.2626996270004741	0.6290729090780222	0.6679625132592795	"{""13.0"": 0.98, ""14.0"": 0.98, ""15.0"": 0.6}"	9.66e-14	+	1.5673324360969547	0.8085663449775728	0.116084	0.0594	0.0527	False	NA	NA	False	NA	none	0:inside:ERBB4:protein_coding	80172:upstream:MIR548F2:miRNA,74812:downstream:AC079610.1:lncRNA,0:inside:ERBB4:protein_coding	intron:ERBB4:protein_coding	transcribed;ERBB4-202:protein_coding:1,ERBB4-205:protein_coding:1,ERBB4-209:retained_intron:1,ERBB4-201:protein_coding:5
2	2_242005939_242570040	242347957	242347976	242347955	STR_831801	1	A	17.0,18.0,19.0,20.0	20.0	"{""17.0"": 574.92, ""18.0"": 182515.74, ""19.0"": 583025.66, ""20.0"": 208704.18}"	"{""17.0"": 345, ""18.0"": 182587, ""19.0"": 583323, ""20.0"": 208563}"	"{""[17.0, 17.0]"": 5, ""[17.0, 18.0]"": 85, ""[17.0, 19.0]"": 150, ""[17.0, 20.0]"": 100, ""[18.0, 18.0]"": 17322, ""[18.0, 19.0]"": 109018, ""[18.0, 20.0]"": 38840, ""[19.0, 19.0]"": 175038, ""[19.0, 20.0]"": 124079, ""[20.0, 20.0]"": 22772}"	"{""17.0"": 132.08, ""18.0"": 123239.75, ""19.0"": 396109.96, ""20.0"": 141181.8}"	"{""17.0"": 5, ""18.0"": 123264, ""19.0"": 396275, ""20.0"": 141118}"	"{""[17.0, 18.0]"": 1, ""[17.0, 19.0]"": 2, ""[17.0, 20.0]"": 2, ""[18.0, 18.0]"": 11549, ""[18.0, 19.0]"": 73945, ""[18.0, 20.0]"": 26220, ""[19.0, 19.0]"": 119081, ""[19.0, 20.0]"": 84166, ""[20.0, 20.0]"": 15365}"	0.1867392601429723	0.5597857907159703	1.3700483008547868	0.0425995022714644	"{""17.0"": 0.29, ""18.0"": 1.0, ""19.0"": 1.0, ""20.0"": 1.0}"	5.49e-13	+	1.071074982405392	0.9583817117514054	0.0539404	NA	NA	False	NA	NA	False	NA	927:downstream:242346952:242347030:FARP2:protein_coding,927:downstream:242346952:242347030:FARP2:protein_coding,934:downstream:242346952:242347023:FARP2:protein_coding,927:downstream:242346952:242347030:FARP2:protein_coding	0:inside:FARP2:protein_coding	81503:upstream:RP11-475G3.1:lncRNA,55438:upstream:AC005104.3:lncRNA,69344:upstream:MIR3133:miRNA,69755:upstream:KCTD5P1:processed_pseudogene,54515:downstream:SEPTIN2:protein_coding,35793:upstream:CTA-442F18.1:lncRNA,84109:downstream:STK25:protein_coding,0:inside:FARP2:protein_coding,91481:upstream:HDLBP:protein_coding	intron:FARP2:protein_coding	transcribed;FARP2-201:protein_coding:1,FARP2-223:protein_coding:2,FARP2-202:protein_coding:1
3	3_12204783_12598045	12401174	12401191	12401168	STR_918405	1	A	18.0,19.0,24.0,25.0,26.0,27.0	18.0	"{""18.0"": 856670.99, ""19.0"": 0.0, ""24.0"": 114584.39, ""25.0"": 2137.76, ""26.0"": 380.57, ""27.0"": 1044.33}"	"{""18.0"": 856322, ""24.0"": 114987, ""25.0"": 2150, ""26.0"": 391, ""27.0"": 968}"	"{""[18.0, 18.0]"": 376376, ""[18.0, 24.0]"": 100638, ""[18.0, 25.0]"": 1812, ""[18.0, 26.0]"": 323, ""[18.0, 27.0]"": 797, ""[24.0, 24.0]"": 7109, ""[24.0, 25.0]"": 92, ""[24.0, 26.0]"": 10, ""[24.0, 27.0]"": 29, ""[25.0, 25.0]"": 71, ""[25.0, 26.0]"": 32, ""[25.0, 27.0]"": 72, ""[26.0, 26.0]"": 3, ""[26.0, 27.0]"": 20, ""[27.0, 27.0]"": 25}"	"{""18.0"": 580657.77, ""19.0"": 0.0, ""24.0"": 79664.47, ""25.0"": 225.66, ""26.0"": 10.63, ""27.0"": 103.48}"	"{""18.0"": 580437, ""24.0"": 79945, ""25.0"": 213, ""26.0"": 11, ""27.0"": 56}"	"{""[18.0, 18.0]"": 255073, ""[18.0, 24.0]"": 70041, ""[18.0, 25.0]"": 189, ""[18.0, 26.0]"": 11, ""[18.0, 27.0]"": 50, ""[24.0, 24.0]"": 4937, ""[24.0, 25.0]"": 24, ""[24.0, 27.0]"": 6}"	0.0005142871768879218	0.2134740127158474	0.5379325013512875	0.406468450061886	"{""18.0"": 0.99, ""19.0"": ""NaN"", ""24.0"": 0.99, ""25.0"": 0.95, ""26.0"": 0.95, ""27.0"": 0.87}"	7.08e-10	-	-0.20313274112972465	-0.5631051743903428	0.049148	0.0738	0.0473	False	NA	NA	False	NA	none	0:inside:PPARG:protein_coding	31401:downstream:AC091492.2:processed_pseudogene,0:inside:PPARG:protein_coding	intron:PPARG:protein_coding	transcribed;PPARG-209:protein_coding:3,PPARG-211:protein_coding:1,PPARG-213:retained_intron:1,PPARG-210:protein_coding:3,PPARG-231:protein_coding:missing from gencode,PPARG-212:retained_intron:1,PPARG-205:protein_coding:1,PPARG-202:protein_coding:2,PPARG-221:nonsense_mediated_decay:missing from gencode,PPARG-206:protein_coding:1,PPARG-215:protein_coding:missing from gencode,PPARG-214:protein_coding:missing from gencode,PPARG-216:protein_coding:missing from gencode,PPARG-222:protein_coding:missing from gencode,PPARG-218:protein_coding:missing from gencode,PPARG-219:protein_coding:missing from gencode,PPARG-220:protein_coding:missing from gencode,PPARG-217:protein_coding:missing from gencode,PPARG-208:protein_coding:5,PPARG-224:protein_coding:missing from gencode,PPARG-227:protein_coding:missing from gencode,PPARG-232:nonsense_mediated_decay:missing from gencode,PPARG-204:protein_coding:1,PPARG-201:protein_coding:1,PPARG-229:protein_coding:missing from gencode,PPARG-207:nonsense_mediated_decay:5
3	3_15520835_16068121	15885280	15885291	15885278	STR_920383	1	A	9.0,10.0,11.0,12.0,13.0	12.0	"{""9.0"": 568252.16, ""10.0"": 4576.36, ""11.0"": 110015.03, ""12.0"": 291865.55, ""13.0"": 109.3}"	"{""9.0"": 568700, ""10.0"": 4005, ""11.0"": 110009, ""12.0"": 292002, ""13.0"": 102}"	"{""[9.0, 9.0]"": 167722, ""[9.0, 10.0]"": 2403, ""[9.0, 11.0]"": 61792, ""[9.0, 12.0]"": 169035, ""[9.0, 13.0]"": 26, ""[10.0, 10.0]"": 17, ""[10.0, 11.0]"": 469, ""[10.0, 12.0]"": 1099, ""[11.0, 11.0]"": 7390, ""[11.0, 12.0]"": 32935, ""[11.0, 13.0]"": 33, ""[12.0, 12.0]"": 44446, ""[12.0, 13.0]"": 41, ""[13.0, 13.0]"": 1}"	"{""9.0"": 392418.82, ""10.0"": 2837.71, ""11.0"": 68014.05, ""12.0"": 197383.92, ""13.0"": 7.59}"	"{""9.0"": 392598, ""10.0"": 2550, ""11.0"": 68005, ""12.0"": 197509}"	"{""[9.0, 9.0]"": 116820, ""[9.0, 10.0]"": 1579, ""[9.0, 11.0]"": 40432, ""[9.0, 12.0]"": 116947, ""[10.0, 10.0]"": 8, ""[10.0, 11.0]"": 256, ""[10.0, 12.0]"": 699, ""[11.0, 11.0]"": 3460, ""[11.0, 12.0]"": 20397, ""[12.0, 12.0]"": 29733}"	0.10725505681732095	0.5468824004803341	1.335568657249088	0.2319462489067651	"{""9.0"": 1.0, ""10.0"": 0.98, ""11.0"": 0.99, ""12.0"": 1.0, ""13.0"": ""NaN""}"	1.94e-09	+	0.43881473413757277	0.8510623094366649	0.0609402	NA	NA	False	NA	NA	False	NA	none	0:inside:ANKRD28:protein_coding	29987:upstream:MIR563:miRNA,34263:upstream:IMPDH1P8:processed_pseudogene,16374:upstream:RP11-255O19.2:lncRNA,0:inside:ANKRD28:protein_coding	intron:ANKRD28:protein_coding	transcribed;ANKRD28-203:nonsense_mediated_decay:5,ANKRD28-201:protein_coding:1,ANKRD28-202:nonsense_mediated_decay:2
3	3_141441096_142021986	141764455	141764473	141764455	STR_985005	1	A	14.0,16.0,17.0,18.0,19.0	19.0	"{""14.0"": 25518.73, ""16.0"": 0.0, ""17.0"": 770997.72, ""18.0"": 930.48, ""19.0"": 177375.6}"	"{""14.0"": 25227, ""17.0"": 772620, ""18.0"": 462, ""19.0"": 176509}"	"{""[14.0, 14.0]"": 320, ""[14.0, 17.0]"": 19905, ""[14.0, 18.0]"": 4, ""[14.0, 19.0]"": 4678, ""[17.0, 17.0]"": 306461, ""[17.0, 18.0]"": 427, ""[17.0, 19.0]"": 139366, ""[18.0, 18.0]"": 1, ""[18.0, 19.0]"": 29, ""[19.0, 19.0]"": 16218}"	"{""14.0"": 17462.04, ""16.0"": 0.0, ""17.0"": 519224.54, ""18.0"": 372.05, ""19.0"": 123606.44}"	"{""14.0"": 17273, ""17.0"": 520104, ""18.0"": 90, ""19.0"": 123195}"	"{""[14.0, 14.0]"": 210, ""[14.0, 17.0]"": 13629, ""[14.0, 19.0]"": 3224, ""[17.0, 17.0]"": 204689, ""[17.0, 18.0]"": 76, ""[17.0, 19.0]"": 97021, ""[18.0, 19.0]"": 14, ""[19.0, 19.0]"": 11468}"	0.026994146973745713	0.3447871782489595	0.8627064205217109	0.7977612073590585	"{""14.0"": 1.0, ""16.0"": ""NaN"", ""17.0"": 1.0, ""18.0"": 0.51, ""19.0"": 1.0}"	1.77e-25	-	-0.8882461202308853	-1.191391063779511	1.0	1.0	1.0	False	NA	NA	False	NA	none	0:inside:TFDP2:protein_coding	1415:upstream:RP11-343B5.1:processed_pseudogene,99823:upstream:RNU6-425P:snRNA,0:inside:TFDP2:protein_coding	intron:TFDP2:protein_coding	transcribed;TFDP2-214:protein_coding:5,TFDP2-215:protein_coding:1,TFDP2-202:protein_coding:1,TFDP2-213:nonsense_mediated_decay:5,TFDP2-201:processed_transcript:4,TFDP2-207:protein_coding:5,TFDP2-219:protein_coding:1,TFDP2-203:protein_coding:4,TFDP2-221:processed_transcript:4,TFDP2-208:processed_transcript:4
3	3_154492611_154742611	154617611	154617645	154617611	STR_991654	2	AC	14.5,15.5,16.5,17.5,18.5,19.5	17.5	"{""14.5"": 297.91, ""15.5"": 105600.01, ""16.5"": 797491.0, ""17.5"": 62573.41, ""18.5"": 7648.14, ""19.5"": 1213.92}"	"{""14.5"": 166, ""15.5"": 104280, ""16.5"": 807686, ""17.5"": 58520, ""18.5"": 4022, ""19.5"": 144}"	"{""[14.5, 15.5]"": 21, ""[14.5, 16.5]"": 136, ""[14.5, 17.5]"": 9, ""[15.5, 15.5]"": 5574, ""[15.5, 16.5]"": 86325, ""[15.5, 17.5]"": 6309, ""[15.5, 18.5]"": 473, ""[15.5, 19.5]"": 4, ""[16.5, 16.5]"": 334641, ""[16.5, 17.5]"": 48541, ""[16.5, 18.5]"": 3266, ""[16.5, 19.5]"": 136, ""[17.5, 17.5]"": 1708, ""[17.5, 18.5]"": 241, ""[17.5, 19.5]"": 4, ""[18.5, 18.5]"": 21}"	"{""14.5"": 209.45, ""15.5"": 71359.26, ""16.5"": 540766.85, ""17.5"": 43044.35, ""18.5"": 4718.99, ""19.5"": 567.57}"	"{""14.5"": 126, ""15.5"": 70479, ""16.5"": 547231, ""17.5"": 40510, ""18.5"": 2315, ""19.5"": 1}"	"{""[14.5, 15.5]"": 17, ""[14.5, 16.5]"": 105, ""[14.5, 17.5]"": 4, ""[15.5, 15.5]"": 3691, ""[15.5, 16.5]"": 58534, ""[15.5, 17.5]"": 4304, ""[15.5, 18.5]"": 242, ""[16.5, 16.5]"": 226469, ""[16.5, 17.5]"": 33728, ""[16.5, 18.5]"": 1925, ""[16.5, 19.5]"": 1, ""[17.5, 17.5]"": 1166, ""[17.5, 18.5]"": 142, ""[18.5, 18.5]"": 3}"	0.07347180794569462	0.2987548012327634	0.8474595067159653	0.2326307046362066	"{""14.5"": 0.66, ""15.5"": 0.99, ""16.5"": 0.96, ""17.5"": 0.94, ""18.5"": 0.63, ""19.5"": 0.03}"	4.76e-08	-	-0.8920615319899095	-0.578157465365203	0.421686	NA	NA	False	NA	NA	False	NA	none	38805:upstream:RP11-439C8.1:lncRNA	69427:downstream:RP11-439C8.2:lncRNA,38805:upstream:RP11-439C8.1:lncRNA	intergenic	untranscribed
3	3_170545753_170892485	170674223	170674233	170674223	STR_999602	1	A	10.0,11.0,12.0	11.0	"{""10.0"": 1462.08, ""11.0"": 871304.25, ""12.0"": 102051.67}"	"{""10.0"": 1324, ""11.0"": 872176, ""12.0"": 101318}"	"{""[10.0, 10.0]"": 5, ""[10.0, 11.0]"": 1098, ""[10.0, 12.0]"": 216, ""[11.0, 11.0]"": 390816, ""[11.0, 12.0]"": 89446, ""[12.0, 12.0]"": 5828}"	"{""10.0"": 684.23, ""11.0"": 593861.47, ""12.0"": 66116.3}"	"{""10.0"": 627, ""11.0"": 594413, ""12.0"": 65622}"	"{""[10.0, 10.0]"": 1, ""[10.0, 11.0]"": 563, ""[10.0, 12.0]"": 62, ""[11.0, 11.0]"": 267386, ""[11.0, 12.0]"": 59078, ""[12.0, 12.0]"": 3241}"	0.0010356733094986543	0.180631087768077	0.4776154860071172	0.8742271771211005	"{""10.0"": 0.94, ""11.0"": 0.99, ""12.0"": 0.99}"	1.01e-10	+	1.6787303799647653	0.7173604161846884	0.0674511	0.1367	0.1115	False	NA	NA	False	NA	none	0:inside:RP11-114D6.2:lncRNA	86226:upstream:RPL22L1:protein_coding,2537:upstream:KLF7P1:processed_pseudogene,38426:downstream:RNU1-70P:snRNA,47790:upstream:EIF5A2:protein_coding,39903:downstream:SLC2A2:protein_coding,96054:downstream:RP11-654K19.6:protein_coding,95441:downstream:SLC7A14-AS1:lncRNA,0:inside:RP11-114D6.2:lncRNA	intron:RP11-114D6.2:lncRNA	transcribed;RP11-114D6.2-001:lncRNA:missing from gencode
3	3_170545753_170892485	170727702	170727740	170727702	STR_999623	2	AC	11.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5	19.5	"{""11.5"": 0.0, ""16.5"": 1430.9, ""17.5"": 101326.86, ""18.5"": 34010.41, ""19.5"": 538941.53, ""20.5"": 149930.23, ""21.5"": 114112.02, ""22.5"": 28563.82, ""23.5"": 6578.65, ""24.5"": 0.0}"	"{""16.5"": 1482, ""17.5"": 101323, ""18.5"": 30469, ""19.5"": 546817, ""20.5"": 146746, ""21.5"": 119064, ""22.5"": 24074, ""23.5"": 4843}"	"{""[16.5, 16.5]"": 1, ""[16.5, 17.5]"": 143, ""[16.5, 18.5]"": 43, ""[16.5, 19.5]"": 857, ""[16.5, 20.5]"": 227, ""[16.5, 21.5]"": 168, ""[16.5, 22.5]"": 35, ""[16.5, 23.5]"": 7, ""[17.5, 17.5]"": 5838, ""[17.5, 18.5]"": 3490, ""[17.5, 19.5]"": 56173, ""[17.5, 20.5]"": 14589, ""[17.5, 21.5]"": 12191, ""[17.5, 22.5]"": 2548, ""[17.5, 23.5]"": 513, ""[18.5, 18.5]"": 542, ""[18.5, 19.5]"": 16679, ""[18.5, 20.5]"": 4485, ""[18.5, 21.5]"": 3776, ""[18.5, 22.5]"": 755, ""[18.5, 23.5]"": 157, ""[19.5, 19.5]"": 154032, ""[19.5, 20.5]"": 82367, ""[19.5, 21.5]"": 66333, ""[19.5, 22.5]"": 13600, ""[19.5, 23.5]"": 2744, ""[20.5, 20.5]"": 11305, ""[20.5, 21.5]"": 18355, ""[20.5, 22.5]"": 3450, ""[20.5, 23.5]"": 663, ""[21.5, 21.5]"": 7403, ""[21.5, 22.5]"": 2833, ""[21.5, 23.5]"": 602, ""[22.5, 22.5]"": 363, ""[22.5, 23.5]"": 127, ""[23.5, 23.5]"": 15}"	"{""11.5"": 0.0, ""16.5"": 978.1, ""17.5"": 64837.26, ""18.5"": 22727.37, ""19.5"": 366724.77, ""20.5"": 103505.39, ""21.5"": 78906.78, ""22.5"": 18477.86, ""23.5"": 4555.69, ""24.5"": 0.0}"	"{""16.5"": 1033, ""17.5"": 64812, ""18.5"": 20378, ""19.5"": 371895, ""20.5"": 101394, ""21.5"": 82316, ""22.5"": 15478, ""23.5"": 3356}"	"{""[16.5, 16.5]"": 1, ""[16.5, 17.5]"": 93, ""[16.5, 18.5]"": 31, ""[16.5, 19.5]"": 612, ""[16.5, 20.5]"": 153, ""[16.5, 21.5]"": 112, ""[16.5, 22.5]"": 26, ""[16.5, 23.5]"": 4, ""[17.5, 17.5]"": 3192, ""[17.5, 18.5]"": 2030, ""[17.5, 19.5]"": 36596, ""[17.5, 20.5]"": 9754, ""[17.5, 21.5]"": 8132, ""[17.5, 22.5]"": 1503, ""[17.5, 23.5]"": 320, ""[18.5, 18.5]"": 317, ""[18.5, 19.5]"": 11340, ""[18.5, 20.5]"": 3132, ""[18.5, 21.5]"": 2623, ""[18.5, 22.5]"": 484, ""[18.5, 23.5]"": 104, ""[19.5, 19.5]"": 104653, ""[19.5, 20.5]"": 57320, ""[19.5, 21.5]"": 46019, ""[19.5, 22.5]"": 8775, ""[19.5, 23.5]"": 1927, ""[20.5, 20.5]"": 7785, ""[20.5, 21.5]"": 12684, ""[20.5, 22.5]"": 2316, ""[20.5, 23.5]"": 465, ""[21.5, 21.5]"": 5207, ""[21.5, 22.5]"": 1902, ""[21.5, 23.5]"": 430, ""[22.5, 22.5]"": 195, ""[22.5, 23.5]"": 82, ""[23.5, 23.5]"": 12}"	0.28829915042414317	0.6328986090574913	1.919585345607526	0.7262367423251561	"{""11.5"": ""NaN"", ""16.5"": 0.91, ""17.5"": 0.99, ""18.5"": 0.96, ""19.5"": 0.97, ""20.5"": 0.93, ""21.5"": 0.92, ""22.5"": 0.75, ""23.5"": 0.84, ""24.5"": ""NaN""}"	5.75e-12	-	-0.458846078705752	-0.757502610090454	0.51637	NA	NA	False	NA	NA	False	NA	7:downstream:170727747:170727871:SLC2A2:protein_coding,7:downstream:170727747:170727871:SLC2A2:protein_coding	0:inside:RP11-114D6.2:lncRNA	56016:upstream:KLF7P1:processed_pseudogene,14880:upstream:RNU1-70P:snRNA,96713:downstream:MIR569:miRNA,0:inside:SLC2A2:protein_coding,0:inside:RP11-114D6.2:lncRNA,48463:downstream:TNIK:protein_coding	multigene;intron:SLC2A2:protein_coding;intron:RP11-114D6.2:lncRNA	transcribed;SLC2A2-202:protein_coding:3,SLC2A2-201:protein_coding:1,SLC2A2-205:nonsense_mediated_decay:1,SLC2A2-203:nonsense_mediated_decay:2,RP11-114D6.2-001:lncRNA:missing from gencode
4	4_17747707_18174216	17883604	17883617	17883604	STR_1025233	1	A	13.0,14.0,15.0	14.0	"{""13.0"": 310.8, ""14.0"": 837193.5, ""15.0"": 137313.71}"	"{""13.0"": 297, ""14.0"": 837071, ""15.0"": 137450}"	"{""[13.0, 13.0]"": 2, ""[13.0, 14.0]"": 264, ""[13.0, 15.0]"": 29, ""[14.0, 14.0]"": 359864, ""[14.0, 15.0]"": 117079, ""[15.0, 15.0]"": 10171}"	"{""13.0"": 4.01, ""14.0"": 571069.12, ""15.0"": 89588.87}"	"{""13.0"": 2, ""14.0"": 570947, ""15.0"": 89713}"	"{""[13.0, 14.0]"": 2, ""[14.0, 14.0]"": 246794, ""[14.0, 15.0]"": 77357, ""[15.0, 15.0]"": 6178}"	6.06966951330635e-06	0.2347111483273488	0.5731722356578155	0.4775690751223203	"{""13.0"": 0.92, ""14.0"": 1.0, ""15.0"": 1.0}"	8.47e-10	+	1.5436496059419653	0.7474318187857486	0.0792178	NA	NA	False	NA	NA	False	NA	0:inside:17882218:17886375:LCORL:protein_coding,0:inside:17882252:17886375:LCORL:protein_coding,0:inside:17882269:17886375:LCORL:protein_coding	0:inside:LCORL:protein_coding	29680:upstream:KRT18P63:processed_pseudogene,71223:upstream:DCAF16:protein_coding,0:inside:LCORL:protein_coding,37116:downstream:NCAPG:protein_coding	three_prime_UTR:LCORL:protein_coding	transcribed;LCORL-210:nonsense_mediated_decay:missing from gencode,LCORL-201:protein_coding:1,LCORL-207:protein_coding:5,LCORL-211:protein_coding:missing from gencode,LCORL-208:nonsense_mediated_decay:5,LCORL-212:protein_coding:missing from gencode,LCORL-205:nonsense_mediated_decay:2,LCORL-204:processed_transcript:3,LCORL-213:protein_coding:missing from gencode,LCORL-202:protein_coding:5,LCORL-203:protein_coding:5,LCORL-214:nonsense_mediated_decay:missing from gencode
4	4_105946064_106231709	106094521	106094540	106094517	STR_1069078	1	A	20.0,21.0,22.0	20.0	"{""20.0"": 615381.52, ""21.0"": 359339.06, ""22.0"": 97.86}"	"{""20.0"": 614792, ""21.0"": 359943, ""22.0"": 83}"	"{""[20.0, 20.0]"": 194220, ""[20.0, 21.0]"": 226297, ""[20.0, 22.0]"": 55, ""[21.0, 21.0]"": 66809, ""[21.0, 22.0]"": 28}"	"{""20.0"": 417022.33, ""21.0"": 243619.95, ""22.0"": 20.04}"	"{""20.0"": 416633, ""21.0"": 244013, ""22.0"": 16}"	"{""[20.0, 20.0]"": 131362, ""[20.0, 21.0]"": 153903, ""[20.0, 22.0]"": 6, ""[21.0, 21.0]"": 45050, ""[21.0, 22.0]"": 10}"	3.0333196541313263e-05	0.4658897150780621	0.9505589472555432	0.9416099106446456	"{""20.0"": 1.0, ""21.0"": 1.0, ""22.0"": 0.97}"	1.99e-09	+	0.802847403872093	0.5478812171158806	0.327529	0.31	0.2786	False	NA	NA	False	NA	786:upstream:106093573:106093735:TET2-AS1:lncRNA	0:inside:TET2:protein_coding	69360:upstream:AC004069.1:processed_pseudogene,67270:downstream:SNORA31:snoRNA,32745:upstream:AC004069.2:lncRNA,0:inside:TET2-AS1:lncRNA,0:inside:TET2:protein_coding,53364:downstream:RP11-556I14.1:lncRNA	multigene;intron:TET2-AS1:lncRNA;intron:TET2:protein_coding	transcribed;TET2-AS1-201:lncRNA:5,TET2-202:protein_coding:1,TET2-205:processed_transcript:3,TET2-204:protein_coding:1,TET2-206:retained_intron:2,TET2-208:protein_coding:4,TET2-209:protein_coding:1,TET2-207:protein_coding:1,TET2-201:nonsense_mediated_decay:5,TET2-203:protein_coding:5
