chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
7	7_5450520_5705566	5580566	5580584	5580566	STR_1299405	2	AC	9.5,10.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5	9.5	"{""9.5"": 597523.66, ""10.5"": 6055.2, ""12.5"": 105181.06, ""13.5"": 52081.62, ""14.5"": 26956.88, ""15.5"": 180266.48, ""16.5"": 5855.41, ""17.5"": 879.42, ""18.5"": 26.22}"	"{""9.5"": 622684, ""10.5"": 3215, ""12.5"": 95857, ""13.5"": 46653, ""14.5"": 23960, ""15.5"": 178880, ""16.5"": 3048, ""17.5"": 504, ""18.5"": 17}"	"{""[9.5, 9.5]"": 199501, ""[9.5, 10.5]"": 2047, ""[9.5, 12.5]"": 60536, ""[9.5, 13.5]"": 29819, ""[9.5, 14.5]"": 15029, ""[9.5, 15.5]"": 114024, ""[9.5, 16.5]"": 1904, ""[9.5, 17.5]"": 316, ""[9.5, 18.5]"": 7, ""[10.5, 10.5]"": 11, ""[10.5, 12.5]"": 313, ""[10.5, 13.5]"": 166, ""[10.5, 14.5]"": 71, ""[10.5, 15.5]"": 583, ""[10.5, 16.5]"": 12, ""[10.5, 17.5]"": 1, ""[12.5, 12.5]"": 5144, ""[12.5, 13.5]"": 4412, ""[12.5, 14.5]"": 2507, ""[12.5, 15.5]"": 17397, ""[12.5, 16.5]"": 339, ""[12.5, 17.5]"": 58, ""[12.5, 18.5]"": 7, ""[13.5, 13.5]"": 1123, ""[13.5, 14.5]"": 1183, ""[13.5, 15.5]"": 8665, ""[13.5, 16.5]"": 144, ""[13.5, 17.5]"": 18, ""[14.5, 14.5]"": 376, ""[14.5, 15.5]"": 4285, ""[14.5, 16.5]"": 104, ""[14.5, 17.5]"": 28, ""[14.5, 18.5]"": 1, ""[15.5, 15.5]"": 16668, ""[15.5, 16.5]"": 514, ""[15.5, 17.5]"": 75, ""[15.5, 18.5]"": 1, ""[16.5, 16.5]"": 12, ""[16.5, 17.5]"": 6, ""[16.5, 18.5]"": 1, ""[17.5, 17.5]"": 1}"	"{""9.5"": 413035.09, ""10.5"": 4366.13, ""12.5"": 71658.24, ""13.5"": 35968.69, ""14.5"": 16346.4, ""15.5"": 125835.15, ""16.5"": 3486.97, ""17.5"": 465.7, ""18.5"": 4.3}"	"{""9.5"": 430076, ""10.5"": 2341, ""12.5"": 65223, ""13.5"": 32454, ""14.5"": 14294, ""15.5"": 124875, ""16.5"": 1674, ""17.5"": 225}"	"{""[9.5, 9.5]"": 137862, ""[9.5, 10.5]"": 1487, ""[9.5, 12.5]"": 41594, ""[9.5, 13.5]"": 20800, ""[9.5, 14.5]"": 9194, ""[9.5, 15.5]"": 80036, ""[9.5, 16.5]"": 1094, ""[9.5, 17.5]"": 147, ""[10.5, 10.5]"": 8, ""[10.5, 12.5]"": 219, ""[10.5, 13.5]"": 123, ""[10.5, 14.5]"": 47, ""[10.5, 15.5]"": 438, ""[10.5, 16.5]"": 10, ""[10.5, 17.5]"": 1, ""[12.5, 12.5]"": 3344, ""[12.5, 13.5]"": 3105, ""[12.5, 14.5]"": 1359, ""[12.5, 15.5]"": 12075, ""[12.5, 16.5]"": 163, ""[12.5, 17.5]"": 20, ""[13.5, 13.5]"": 778, ""[13.5, 14.5]"": 736, ""[13.5, 15.5]"": 6045, ""[13.5, 16.5]"": 81, ""[13.5, 17.5]"": 8, ""[14.5, 14.5]"": 134, ""[14.5, 15.5]"": 2658, ""[14.5, 16.5]"": 27, ""[14.5, 17.5]"": 5, ""[15.5, 15.5]"": 11642, ""[15.5, 16.5]"": 296, ""[15.5, 17.5]"": 43, ""[16.5, 16.5]"": 1, ""[16.5, 17.5]"": 1}"	0.19711412367959213	0.5425125360571605	1.5731765933890969	0.3968839718234879	"{""9.5"": 0.95, ""10.5"": 0.83, ""12.5"": 0.94, ""13.5"": 0.92, ""14.5"": 0.92, ""15.5"": 0.98, ""16.5"": 0.69, ""17.5"": 0.83, ""18.5"": ""NaN""}"	1.78e-08	0.0025500225448557116	0.008931960092235782	0.0576522	False	NA	NA	False	NA	164:upstream:5580307:5580402:ACTB:protein_coding	0:inside:ACTB:protein_coding	61124:downstream:AC092171.4:lncRNA,55434:downstream:snoU13:snoRNA,45018:upstream:MIR589:miRNA,12749:upstream:AC006483.1:miRNA,15778:upstream:CTB-161C1.1:lncRNA,19790:upstream:AC006483.5:processed_pseudogene,0:inside:ACTB:protein_coding,27126:upstream:FBXL18:protein_coding,51863:upstream:FSCN1:protein_coding,79094:downstream:RNF216:protein_coding	intron:ACTB:protein_coding	transcribed;ACTB-220:protein_coding:missing from gencode,ACTB-205:protein_coding:4,ACTB-201:protein_coding:4
7	7_72898880_73148880	73023885	73023917	73023880	STR_1336179	2	GT	13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5	16.5	"{""13.5"": 2013.14, ""14.5"": 2351.39, ""15.5"": 104546.68, ""16.5"": 713978.38, ""17.5"": 112394.26, ""18.5"": 37344.37, ""19.5"": 0.0, ""20.5"": 156.19, ""21.5"": 682.74, ""22.5"": 118.44, ""23.5"": 93.02, ""24.5"": 1142.78}"	"{""13.5"": 1552, ""14.5"": 1597, ""15.5"": 109453, ""16.5"": 720205, ""17.5"": 107583, ""18.5"": 32840, ""20.5"": 115, ""21.5"": 265, ""22.5"": 95, ""23.5"": 58, ""24.5"": 1055}"	"{""[13.5, 13.5]"": 60, ""[13.5, 14.5]"": 1, ""[13.5, 15.5]"": 104, ""[13.5, 16.5]"": 1100, ""[13.5, 17.5]"": 110, ""[13.5, 18.5]"": 19, ""[13.5, 20.5]"": 5, ""[13.5, 21.5]"": 9, ""[13.5, 22.5]"": 6, ""[13.5, 23.5]"": 3, ""[13.5, 24.5]"": 75, ""[14.5, 14.5]"": 2, ""[14.5, 15.5]"": 159, ""[14.5, 16.5]"": 1199, ""[14.5, 17.5]"": 182, ""[14.5, 18.5]"": 51, ""[14.5, 22.5]"": 1, ""[15.5, 15.5]"": 6296, ""[15.5, 16.5]"": 80811, ""[15.5, 17.5]"": 11917, ""[15.5, 18.5]"": 3756, ""[15.5, 20.5]"": 7, ""[15.5, 21.5]"": 22, ""[15.5, 22.5]"": 6, ""[15.5, 23.5]"": 3, ""[15.5, 24.5]"": 76, ""[16.5, 16.5]"": 265953, ""[16.5, 17.5]"": 79925, ""[16.5, 18.5]"": 24126, ""[16.5, 20.5]"": 82, ""[16.5, 21.5]"": 186, ""[16.5, 22.5]"": 64, ""[16.5, 23.5]"": 48, ""[16.5, 24.5]"": 758, ""[17.5, 17.5]"": 5835, ""[17.5, 18.5]"": 3663, ""[17.5, 20.5]"": 7, ""[17.5, 21.5]"": 28, ""[17.5, 22.5]"": 9, ""[17.5, 23.5]"": 1, ""[17.5, 24.5]"": 71, ""[18.5, 18.5]"": 606, ""[18.5, 20.5]"": 1, ""[18.5, 21.5]"": 7, ""[18.5, 24.5]"": 5, ""[20.5, 20.5]"": 2, ""[20.5, 21.5]"": 3, ""[20.5, 22.5]"": 1, ""[20.5, 24.5]"": 5, ""[21.5, 21.5]"": 2, ""[21.5, 22.5]"": 1, ""[21.5, 24.5]"": 5, ""[22.5, 22.5]"": 1, ""[22.5, 24.5]"": 5, ""[23.5, 24.5]"": 3, ""[24.5, 24.5]"": 26}"	"{""13.5"": 434.56, ""14.5"": 1686.28, ""15.5"": 73505.38, ""16.5"": 490765.58, ""17.5"": 77455.08, ""18.5"": 26926.98, ""19.5"": 0.0, ""20.5"": 11.92, ""21.5"": 344.52, ""22.5"": 1.35, ""23.5"": 2.07, ""24.5"": 29.87}"	"{""13.5"": 84, ""14.5"": 1196, ""15.5"": 76997, ""16.5"": 494608, ""17.5"": 74326, ""18.5"": 23881, ""21.5"": 67, ""24.5"": 3}"	"{""[13.5, 15.5]"": 11, ""[13.5, 16.5]"": 62, ""[13.5, 17.5]"": 8, ""[13.5, 18.5]"": 3, ""[14.5, 14.5]"": 1, ""[14.5, 15.5]"": 122, ""[14.5, 16.5]"": 889, ""[14.5, 17.5]"": 142, ""[14.5, 18.5]"": 41, ""[15.5, 15.5]"": 4449, ""[15.5, 16.5]"": 56798, ""[15.5, 17.5]"": 8420, ""[15.5, 18.5]"": 2743, ""[15.5, 21.5]"": 5, ""[16.5, 16.5]"": 182084, ""[16.5, 17.5]"": 55127, ""[16.5, 18.5]"": 17514, ""[16.5, 21.5]"": 47, ""[16.5, 24.5]"": 3, ""[17.5, 17.5]"": 3980, ""[17.5, 18.5]"": 2659, ""[17.5, 21.5]"": 10, ""[18.5, 18.5]"": 458, ""[18.5, 21.5]"": 5}"	0.15337978927015397	0.4302210973363869	1.2250209561126684	0.4125866728627763	"{""13.5"": 0.48, ""14.5"": 0.78, ""15.5"": 0.98, ""16.5"": 0.94, ""17.5"": 0.98, ""18.5"": 0.81, ""19.5"": ""NaN"", ""20.5"": ""NaN"", ""21.5"": 0.67, ""22.5"": ""NaN"", ""23.5"": ""NaN"", ""24.5"": 0.35}"	2.86e-08	0.007293388955072545	0.006610192144367921	0.520376	False	NA	NA	False	NA	none	NA	none	intergenic	untranscribed
8	8_19690256_20064049	19821449	19821477	19821449	STR_1395789	1	T	28.0,29.0,30.0	29.0	"{""28.0"": 102655.92, ""29.0"": 869899.03, ""30.0"": 2263.02}"	"{""28.0"": 102737, ""29.0"": 870153, ""30.0"": 1928}"	"{""[28.0, 28.0]"": 5474, ""[28.0, 29.0]"": 91568, ""[28.0, 30.0]"": 221, ""[29.0, 29.0]"": 388442, ""[29.0, 30.0]"": 1701, ""[30.0, 30.0]"": 3}"	"{""28.0"": 71571.47, ""29.0"": 597943.82, ""30.0"": 1646.71}"	"{""28.0"": 71630, ""29.0"": 598130, ""30.0"": 1402}"	"{""[28.0, 28.0]"": 3843, ""[28.0, 29.0]"": 63786, ""[28.0, 30.0]"": 158, ""[29.0, 29.0]"": 266552, ""[29.0, 30.0]"": 1240, ""[30.0, 30.0]"": 2}"	0.002453520908513891	0.1943933223595527	0.5112266028071932	0.8273458851399405	"{""28.0"": 1.0, ""29.0"": 1.0, ""30.0"": 0.83}"	5.68e-14	0.02648210346561992	0.011738308742361252	0.0526295	False	NA	NA	False	NA	none	0:inside:LPL:protein_coding	0:inside:LPL:protein_coding	intron:LPL:protein_coding	transcribed;LPL-207:protein_coding:missing from gencode,LPL-208:nonsense_mediated_decay:missing from gencode
8	8_42126867_42582590	42402500	42402516	42402498	STR_1409867	1	A	17.0,18.0,19.0	17.0	"{""17.0"": 392603.92, ""18.0"": 581824.06, ""19.0"": 389.97}"	"{""17.0"": 392061, ""18.0"": 582632, ""19.0"": 125}"	"{""[17.0, 17.0]"": 79266, ""[17.0, 18.0]"": 233475, ""[17.0, 19.0]"": 54, ""[18.0, 18.0]"": 174543, ""[18.0, 19.0]"": 71}"	"{""17.0"": 270981.82, ""18.0"": 399892.17, ""19.0"": 288.01}"	"{""17.0"": 270593, ""18.0"": 400476, ""19.0"": 93}"	"{""[17.0, 17.0]"": 54801, ""[17.0, 18.0]"": 160950, ""[17.0, 19.0]"": 41, ""[18.0, 18.0]"": 119737, ""[18.0, 19.0]"": 52}"	0.0004291214341693958	0.4814136195709225	0.974647991711906	0.0780720843119537	"{""17.0"": 1.0, ""18.0"": 1.0, ""19.0"": 0.62}"	2.74e-33	0.026456721630422224	0.01838738107382021	0.203594	False	NA	NA	False	NA	none	NA	none	intergenic	untranscribed
8	8_145563534_146032866	145715889	145715902	145715889	STR_1461290	1	A	12.0,13.0,14.0,15.0	14.0	"{""12.0"": 1858.3, ""13.0"": 441599.77, ""14.0"": 529889.94, ""15.0"": 1470.04}"	"{""12.0"": 1841, ""13.0"": 445595, ""14.0"": 526245, ""15.0"": 1137}"	"{""[12.0, 12.0]"": 49, ""[12.0, 13.0]"": 512, ""[12.0, 14.0]"": 1207, ""[12.0, 15.0]"": 24, ""[13.0, 13.0]"": 102835, ""[13.0, 14.0]"": 239062, ""[13.0, 15.0]"": 351, ""[14.0, 14.0]"": 142610, ""[14.0, 15.0]"": 756, ""[15.0, 15.0]"": 3}"	"{""12.0"": 102.57, ""13.0"": 306641.96, ""14.0"": 363590.9, ""15.0"": 826.57}"	"{""12.0"": 77, ""13.0"": 309235, ""14.0"": 361253, ""15.0"": 597}"	"{""[12.0, 13.0]"": 36, ""[12.0, 14.0]"": 41, ""[13.0, 13.0]"": 71428, ""[13.0, 14.0]"": 166132, ""[13.0, 15.0]"": 211, ""[14.0, 14.0]"": 97347, ""[14.0, 15.0]"": 386}"	0.0013843751583075322	0.4979994548009416	1.0066186001581567	0.2798597220161214	"{""12.0"": 0.9, ""13.0"": 0.99, ""14.0"": 0.99, ""15.0"": 0.6}"	7.19e-11	0.012077484478966033	0.008554215410299375	0.113169	False	NA	NA	False	NA	294:downstream:145715413:145715595:PPP1R16A:protein_coding,294:downstream:145715417:145715595:PPP1R16A:protein_coding,294:downstream:145715417:145715595:PPP1R16A:protein_coding,294:downstream:145715417:145715595:PPP1R16A:protein_coding,294:downstream:145715417:145715595:PPP1R16A:protein_coding,294:downstream:145715424:145715595:PPP1R16A:protein_coding,294:downstream:145715477:145715595:PPP1R16A:protein_coding	0:inside:PPP1R16A:protein_coding	96444:upstream:MIR939:miRNA,90330:upstream:MIR1234:miRNA,80529:downstream:GS1-393G12.14:lncRNA,46066:upstream:TONSL:protein_coding,50535:downstream:TONSL-AS1:lncRNA,25405:downstream:CTD-2517M22.16:lncRNA,16304:downstream:KIFC2:protein_coding,14657:upstream:FOXH1:protein_coding,4939:downstream:CTD-2517M22.14:lncRNA,12454:upstream:GPT:protein_coding,20769:downstream:RECQL4:protein_coding,22048:upstream:CTD-2517M22.17:lncRNA,27474:upstream:LRRC14:protein_coding,58989:upstream:AC084125.1:pseudogene,68527:downstream:AC084125.2:pseudogene,76789:upstream:AC084125.3:miRNA,93522:upstream:CTD-2517M22.9:lncRNA,97432:downstream:ADCK5:protein_coding,73661:upstream:SLC39A4:protein_coding,61943:upstream:VPS28:protein_coding,24839:upstream:CYHR1:protein_coding,0:inside:PPP1R16A:protein_coding,18551:upstream:MFSD3:protein_coding,38661:downstream:ARHGAP39:protein_coding,81170:upstream:CPSF1:protein_coding,31870:downstream:LRRC24:protein_coding,35215:downstream:C8orf82:protein_coding	intron:PPP1R16A:protein_coding	transcribed;PPP1R16A-203:retained_intron:2,PPP1R16A-202:protein_coding:1,PPP1R16A-208:processed_transcript:5,PPP1R16A-210:processed_transcript:2,PPP1R16A-201:protein_coding:2,PPP1R16A-207:protein_coding:3,PPP1R16A-211:processed_transcript:3
8	8_145563534_146032866	145717718	145717736	145717717	STR_1461292	1	T	13.0,18.0,19.0,20.0,21.0	19.0	"{""13.0"": 725.75, ""18.0"": 362.79, ""19.0"": 504432.6, ""20.0"": 469262.78, ""21.0"": 41.3}"	"{""13.0"": 642, ""18.0"": 92, ""19.0"": 506984, ""20.0"": 467093, ""21.0"": 7}"	"{""[13.0, 13.0]"": 4, ""[13.0, 19.0]"": 321, ""[13.0, 20.0]"": 313, ""[18.0, 19.0]"": 51, ""[18.0, 20.0]"": 41, ""[19.0, 19.0]"": 132197, ""[19.0, 20.0]"": 242212, ""[19.0, 21.0]"": 6, ""[20.0, 20.0]"": 112263, ""[20.0, 21.0]"": 1}"	"{""13.0"": 46.95, ""18.0"": 210.19, ""19.0"": 348342.75, ""20.0"": 322543.12, ""21.0"": 23.64}"	"{""13.0"": 24, ""18.0"": 40, ""19.0"": 350209, ""20.0"": 320889}"	"{""[13.0, 19.0]"": 12, ""[13.0, 20.0]"": 12, ""[18.0, 19.0]"": 17, ""[18.0, 20.0]"": 23, ""[19.0, 19.0]"": 91547, ""[19.0, 20.0]"": 167086, ""[20.0, 20.0]"": 76884}"	0.0004183461737856015	0.4991411392705195	1.000029635153904	0.2242612420913589	"{""13.0"": 0.78, ""18.0"": 0.33, ""19.0"": 0.99, ""20.0"": 0.99, ""21.0"": ""NaN""}"	8.59e-11	-0.012633629379852351	-0.008990861815116715	0.0941495	False	NA	NA	False	NA	none	NA	none	intergenic	untranscribed
9	9_21848422_22106631	21981631	21981644	21981631	STR_1472945	1	T	14.0,15.0,16.0	14.0	"{""14.0"": 260319.69, ""15.0"": 711790.67, ""16.0"": 2709.96}"	"{""14.0"": 262991, ""15.0"": 709884, ""16.0"": 1943}"	"{""[14.0, 14.0]"": 36007, ""[14.0, 15.0]"": 190517, ""[14.0, 16.0]"": 460, ""[15.0, 15.0]"": 258992, ""[15.0, 16.0]"": 1383, ""[16.0, 16.0]"": 50}"	"{""14.0"": 183568.98, ""15.0"": 486882.32, ""16.0"": 712.23}"	"{""14.0"": 185478, ""15.0"": 485445, ""16.0"": 239}"	"{""[14.0, 14.0]"": 25656, ""[14.0, 15.0]"": 134109, ""[14.0, 16.0]"": 57, ""[15.0, 15.0]"": 175577, ""[15.0, 16.0]"": 182}"	0.0010611869807645835	0.4004796547292565	0.8548612715600603	0.8740363227922456	"{""14.0"": 1.0, ""15.0"": 1.0, ""16.0"": 0.82}"	4.44e-08	-0.0104537534121957	-0.006617187633541748	0.181483	False	NA	NA	False	NA	none	0:inside:RP11-145E5.5:protein_coding	87775:downstream:RP11-70L8.5:TEC,50559:downstream:ERVFRD-3:transcribed_processed_pseudogene,13881:downstream:CDKN2A-DT:lncRNA,13837:upstream:RP11-149I2.4:lncRNA,30510:upstream:UBA52P6:transcribed_processed_pseudogene,0:inside:CDKN2A:protein_coding,21258:downstream:CDKN2B:protein_coding,43981:downstream:MTAP:protein_coding,0:inside:RP11-145E5.5:protein_coding,12494:upstream:CDKN2B-AS1:lncRNA	multigene;intron:CDKN2A:protein_coding;intron:RP11-145E5.5:protein_coding	transcribed;CDKN2A-214:protein_coding:1,CDKN2A-210:protein_coding:5,CDKN2A-209:protein_coding:2,CDKN2A-206:protein_coding:3,RP11-145E5.5-001:nonsense_mediated_decay:5
9	9_33703734_34087644	33828736	33828748	33828734	STR_1478605	1	T	12.0,13.0,14.0	13.0	"{""12.0"": 486502.58, ""13.0"": 488315.48, ""14.0"": 0.0}"	"{""12.0"": 484135, ""13.0"": 490683}"	"{""[12.0, 12.0]"": 120607, ""[12.0, 13.0]"": 242921, ""[13.0, 13.0]"": 123881}"	"{""12.0"": 330178.77, ""13.0"": 340983.23, ""14.0"": 0.0}"	"{""12.0"": 328470, ""13.0"": 342692}"	"{""[12.0, 12.0]"": 80257, ""[12.0, 13.0]"": 167956, ""[13.0, 13.0]"": 87368}"	0.0	0.4997754895119951	0.9996760755883116	0.4063569745044667	"{""12.0"": 0.99, ""13.0"": 0.99, ""14.0"": ""NaN""}"	5.87e-09	-0.011675594602419181	-0.00825482229072651	0.27301	False	NA	NA	False	NA	none	NA	none	intergenic	untranscribed
9	9_33703734_34087644	33956929	33956941	33956929	STR_1478756	1	A	12.0,13.0	13.0	"{""12.0"": 480769.61, ""13.0"": 494048.38}"	"{""12.0"": 481352, ""13.0"": 493466}"	"{""[12.0, 12.0]"": 119468, ""[12.0, 13.0]"": 242416, ""[13.0, 13.0]"": 125525}"	"{""12.0"": 325459.27, ""13.0"": 345702.73}"	"{""12.0"": 325820, ""13.0"": 345342}"	"{""[12.0, 12.0]"": 79020, ""[12.0, 13.0]"": 167780, ""[13.0, 13.0]"": 88781}"	0.0	0.499576977076671	0.999389620841208	0.651070814367182	"{""12.0"": 1.0, ""13.0"": 1.0}"	1.46e-08	-0.011321885267509657	-0.008002139451035768	0.105846	False	NA	NA	False	NA	785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding,785:upstream:33956077:33956144:UBAP2:protein_coding	0:inside:UBAP2:protein_coding	88266:downstream:RNU4ATAC11P:snRNA,22555:upstream:SNORD121B:snoRNA,4081:upstream:SNORD121A:snoRNA,11128:downstream:OSTCP8:processed_pseudogene,61317:downstream:RNU7-36P:snRNA,93023:upstream:RN7SKP114:misc_RNA,36532:downstream:UBE2R2:protein_coding,0:inside:UBAP2:protein_coding	intron:UBAP2:protein_coding	transcribed;UBAP2-207:protein_coding:5,UBAP2-204:protein_coding:5,UBAP2-222:nonsense_mediated_decay:missing from gencode,UBAP2-201:protein_coding:5,UBAP2-224:protein_coding:missing from gencode,UBAP2-221:nonsense_mediated_decay:missing from gencode,UBAP2-214:nonsense_mediated_decay:missing from gencode,UBAP2-215:protein_coding:missing from gencode,UBAP2-220:nonsense_mediated_decay:missing from gencode,UBAP2-213:nonsense_mediated_decay:missing from gencode,UBAP2-217:nonsense_mediated_decay:missing from gencode,UBAP2-223:nonsense_mediated_decay:missing from gencode,UBAP2-205:protein_coding:2,UBAP2-219:retained_intron:missing from gencode,UBAP2-227:nonsense_mediated_decay:missing from gencode,UBAP2-212:nonsense_mediated_decay:2,UBAP2-226:retained_intron:missing from gencode,UBAP2-206:nonsense_mediated_decay:5
11	11_9475426_9936616	9765512	9765527	9765511	STR_208828	1	T	15.0,16.0,17.0,18.0	16.0	"{""15.0"": 4030.19, ""16.0"": 331012.45, ""17.0"": 639138.12, ""18.0"": 637.37}"	"{""15.0"": 3857, ""16.0"": 328354, ""17.0"": 641997, ""18.0"": 610}"	"{""[15.0, 15.0]"": 16, ""[15.0, 16.0]"": 1323, ""[15.0, 17.0]"": 2502, ""[16.0, 16.0]"": 55449, ""[16.0, 17.0]"": 215985, ""[16.0, 18.0]"": 148, ""[17.0, 17.0]"": 211537, ""[17.0, 18.0]"": 436, ""[18.0, 18.0]"": 13}"	"{""15.0"": 2829.27, ""16.0"": 229625.24, ""17.0"": 438696.89, ""18.0"": 10.66}"	"{""15.0"": 2699, ""16.0"": 227799, ""17.0"": 440662, ""18.0"": 2}"	"{""[15.0, 15.0]"": 7, ""[15.0, 16.0]"": 928, ""[15.0, 17.0]"": 1757, ""[16.0, 16.0]"": 38581, ""[16.0, 17.0]"": 149708, ""[16.0, 18.0]"": 1, ""[17.0, 17.0]"": 144598, ""[17.0, 18.0]"": 1}"	0.004231362541559635	0.4537061563778387	0.9596910485785428	0.6285997176297067	"{""15.0"": 0.99, ""16.0"": 0.99, ""17.0"": 0.99, ""18.0"": 0.82}"	5.24e-13	0.016605180334252623	0.011411183378880797	0.20509	False	NA	NA	False	NA	none	NA	none	intergenic	untranscribed
11	11_61417006_61803754	61575808	61575822	61575806	STR_233604	1	A	13.0,14.0,15.0,16.0	15.0	"{""13.0"": 147.49, ""14.0"": 293352.89, ""15.0"": 681151.09, ""16.0"": 166.54}"	"{""13.0"": 51, ""14.0"": 294228, ""15.0"": 680506, ""16.0"": 33}"	"{""[13.0, 14.0]"": 25, ""[13.0, 15.0]"": 26, ""[14.0, 14.0]"": 45765, ""[14.0, 15.0]"": 202670, ""[14.0, 16.0]"": 3, ""[15.0, 15.0]"": 238890, ""[15.0, 16.0]"": 30}"	"{""13.0"": 52.23, ""14.0"": 207821.35, ""15.0"": 463195.13, ""16.0"": 93.29}"	"{""14.0"": 208301, ""15.0"": 462854, ""16.0"": 7}"	"{""[14.0, 14.0]"": 32364, ""[14.0, 15.0]"": 143571, ""[14.0, 16.0]"": 2, ""[15.0, 15.0]"": 159639, ""[15.0, 16.0]"": 5}"	0.00021681799625127766	0.4280867785592265	0.8937691964101866	0.7815069560990451	"{""13.0"": ""NaN"", ""14.0"": 1.0, ""15.0"": 1.0, ""16.0"": 0.32}"	3.7e-12	-0.01694446256591675	-0.011090654960582784	0.0799473	False	NA	NA	False	NA	none	NA	none	intergenic	untranscribed
11	11_122788984_123116792	122937694	122937722	122937694	STR_268266	4	ATTT	5.25,6.25,7.0,7.25,8.25	7.25	"{""5.25"": 21820.61, ""6.25"": 29743.14, ""7.0"": 61.19, ""7.25"": 922674.95, ""8.25"": 521.02}"	"{""5.25"": 21439, ""6.25"": 29761, ""7.0"": 25, ""7.25"": 923461, ""8.25"": 132}"	"{""[5.25, 5.25]"": 529, ""[5.25, 6.25]"": 865, ""[5.25, 7.25]"": 19516, ""[6.25, 6.25]"": 1109, ""[6.25, 7.0]"": 7, ""[6.25, 7.25]"": 26670, ""[6.25, 8.25]"": 1, ""[7.0, 7.25]"": 18, ""[7.25, 7.25]"": 438563, ""[7.25, 8.25]"": 131}"	"{""5.25"": 12751.01, ""6.25"": 15467.21, ""7.0"": 17.17, ""7.25"": 642586.14, ""8.25"": 342.23}"	"{""5.25"": 12478, ""6.25"": 15473, ""7.25"": 643114, ""8.25"": 97}"	"{""[5.25, 5.25]"": 112, ""[5.25, 6.25]"": 292, ""[5.25, 7.25]"": 11962, ""[6.25, 6.25]"": 180, ""[6.25, 7.25]"": 14820, ""[6.25, 8.25]"": 1, ""[7.25, 7.25]"": 308118, ""[7.25, 8.25]"": 96}"	0.01953384670233089	0.080956836807886	0.2931307127174336	0.9823282363287188	"{""5.25"": 0.99, ""6.25"": 1.0, ""7.0"": ""NaN"", ""7.25"": 1.0, ""8.25"": 0.64}"	9.84e-10	0.02352456674766848	0.010301793280302443	0.079175	False	NA	NA	False	NA	none	0:inside:RP11-762B21.7:lncRNA	85152:upstream:BSX:protein_coding,48325:downstream:RP11-335F8.2:processed_pseudogene,30762:downstream:RPL34P23:processed_pseudogene,16633:upstream:RPS26P43:processed_pseudogene,15585:downstream:RPL31P47:processed_pseudogene,8825:upstream:SNORD14E:snoRNA,7991:upstream:SNORD14D:snoRNA,7564:upstream:SNORD14C:snoRNA,68909:downstream:RP11-762B21.5:processed_pseudogene,3756:upstream:HSPA8:protein_coding,0:inside:RP11-762B21.7:lncRNA,2858:downstream:CLMP:protein_coding	intron:RP11-762B21.7:lncRNA	transcribed;RP11-762B21.7-001:lncRNA:missing from gencode
