chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	direction_of_association	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	FINEMAP_pcausal	SuSiE_pcausal	SuSiE_CS_pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
3	3_98311188_98915767	98617927	98617939	98617927	STR_962909	1	A	11.0,12.0,13.0,14.0	13.0	"{""11.0"": 46932.49, ""12.0"": 691181.41, ""13.0"": 236633.45, ""14.0"": 70.72}"	"{""11.0"": 46929, ""12.0"": 691277, ""13.0"": 236592, ""14.0"": 20}"	"{""[11.0, 11.0]"": 1160, ""[11.0, 12.0]"": 33244, ""[11.0, 13.0]"": 11365, ""[12.0, 12.0]"": 245658, ""[12.0, 13.0]"": 166701, ""[12.0, 14.0]"": 16, ""[13.0, 13.0]"": 29261, ""[13.0, 14.0]"": 4}"	"{""11.0"": 32756.09, ""12.0"": 468119.26, ""13.0"": 160499.82, ""14.0"": 28.83}"	"{""11.0"": 32754, ""12.0"": 468193, ""13.0"": 160451, ""14.0"": 6}"	"{""[11.0, 11.0]"": 803, ""[11.0, 12.0]"": 23107, ""[11.0, 13.0]"": 8041, ""[12.0, 12.0]"": 165821, ""[12.0, 13.0]"": 113439, ""[12.0, 14.0]"": 5, ""[13.0, 13.0]"": 19485, ""[13.0, 14.0]"": 1}"	0.0495686751214084	0.4376064008418474	1.0634060699248349	0.6638155305304406	"{""11.0"": 1.0, ""12.0"": 1.0, ""13.0"": 1.0, ""14.0"": 0.28}"	4.66e-10	+	0.28280719243715957	0.20197579019810252	0.760037	0.988	0.9879	False	NA	NA	False	NA	none	0:inside:DCBLD2:protein_coding	93999:upstream:RNU6-26P:snRNA,9364:upstream:RNU6-1263P:snRNA,81963:upstream:LINC00973:lncRNA,77882:downstream:ST3GAL6:protein_coding,3329:upstream:CTD-2021J15.1:lncRNA,0:inside:DCBLD2:protein_coding	intron:DCBLD2:protein_coding	transcribed;DCBLD2-203:protein_coding:1,DCBLD2-201:protein_coding:1,DCBLD2-202:protein_coding:1,DCBLD2-205:processed_transcript:3
3	3_135494585_136877590	135916825	135916841	135916825	STR_981547	1	A	15.0,16.0,17.0,18.0,19.0,20.0,23.0,24.0	17.0	"{""15.0"": 1629.91, ""16.0"": 328610.24, ""17.0"": 410167.64, ""18.0"": 92810.83, ""19.0"": 140488.98, ""20.0"": 496.88, ""23.0"": 623.45, ""24.0"": 0.0}"	"{""15.0"": 1330, ""16.0"": 328771, ""17.0"": 413256, ""18.0"": 90050, ""19.0"": 140619, ""20.0"": 184, ""23.0"": 608}"	"{""[15.0, 15.0]"": 3, ""[15.0, 16.0]"": 484, ""[15.0, 17.0]"": 476, ""[15.0, 18.0]"": 164, ""[15.0, 19.0]"": 182, ""[15.0, 20.0]"": 1, ""[15.0, 23.0]"": 17, ""[16.0, 16.0]"": 55785, ""[16.0, 17.0]"": 138235, ""[16.0, 18.0]"": 30329, ""[16.0, 19.0]"": 47839, ""[16.0, 20.0]"": 65, ""[16.0, 23.0]"": 249, ""[17.0, 17.0]"": 88580, ""[17.0, 18.0]"": 38082, ""[17.0, 19.0]"": 59077, ""[17.0, 20.0]"": 65, ""[17.0, 23.0]"": 161, ""[18.0, 18.0]"": 4319, ""[18.0, 19.0]"": 12710, ""[18.0, 20.0]"": 24, ""[18.0, 23.0]"": 103, ""[19.0, 19.0]"": 10369, ""[19.0, 20.0]"": 25, ""[19.0, 23.0]"": 48, ""[20.0, 23.0]"": 4, ""[23.0, 23.0]"": 13}"	"{""15.0"": 736.77, ""16.0"": 223810.41, ""17.0"": 278962.76, ""18.0"": 61087.97, ""19.0"": 96542.59, ""20.0"": 258.5, ""23.0"": 10.89, ""24.0"": 0.0}"	"{""15.0"": 525, ""16.0"": 223903, ""17.0"": 281011, ""18.0"": 59306, ""19.0"": 96597, ""20.0"": 62}"	"{""[15.0, 16.0]"": 189, ""[15.0, 17.0]"": 212, ""[15.0, 18.0]"": 46, ""[15.0, 19.0]"": 78, ""[16.0, 16.0]"": 37748, ""[16.0, 17.0]"": 95046, ""[16.0, 18.0]"": 20099, ""[16.0, 19.0]"": 33056, ""[16.0, 20.0]"": 17, ""[17.0, 17.0]"": 59872, ""[17.0, 18.0]"": 25305, ""[17.0, 19.0]"": 40675, ""[17.0, 20.0]"": 29, ""[18.0, 18.0]"": 2653, ""[18.0, 19.0]"": 8545, ""[18.0, 20.0]"": 5, ""[19.0, 19.0]"": 7116, ""[19.0, 20.0]"": 11}"	0.23984630771094156	0.6755137887831388	1.780436458818837	0.7649447744454211	"{""15.0"": 0.91, ""16.0"": 1.0, ""17.0"": 0.99, ""18.0"": 0.97, ""19.0"": 1.0, ""20.0"": 0.6, ""23.0"": ""NaN"", ""24.0"": ""NaN""}"	9.6e-31	-	-0.2797583022559604	-0.3997997548809064	0.909047	0.9824	0.9824	False	NA	NA	False	NA	742:upstream:135916051:135916083:MSL2:protein_coding	742:upstream:MSL2:protein_coding	41987:downstream:TDGF1P6:processed_pseudogene,7541:downstream:RP11-463H24.1:processed_pseudogene,742:upstream:MSL2:protein_coding,50089:downstream:PPP2R3A:protein_coding,52341:upstream:PCCB:protein_coding	intergenic	untranscribed
3	3_155407694_155693978	155560789	155560811	155560784	STR_992224	1	A	13.0,21.0,22.0,23.0,24.0	23.0	"{""13.0"": 0.0, ""21.0"": 246348.51, ""22.0"": 58460.07, ""23.0"": 635581.74, ""24.0"": 34428.28}"	"{""21.0"": 246755, ""22.0"": 59858, ""23.0"": 636213, ""24.0"": 31992}"	"{""[21.0, 21.0]"": 31349, ""[21.0, 22.0]"": 14386, ""[21.0, 23.0]"": 161568, ""[21.0, 24.0]"": 8103, ""[22.0, 22.0]"": 3542, ""[22.0, 23.0]"": 36603, ""[22.0, 24.0]"": 1785, ""[23.0, 23.0]"": 208488, ""[23.0, 24.0]"": 21066, ""[24.0, 24.0]"": 519}"	"{""13.0"": 0.0, ""21.0"": 165703.61, ""22.0"": 33895.64, ""23.0"": 438068.09, ""24.0"": 23736.91}"	"{""21.0"": 165933, ""22.0"": 35020, ""23.0"": 438109, ""24.0"": 22342}"	"{""[21.0, 21.0]"": 20612, ""[21.0, 22.0]"": 8832, ""[21.0, 23.0]"": 110294, ""[21.0, 24.0]"": 5583, ""[22.0, 22.0]"": 877, ""[22.0, 23.0]"": 23208, ""[22.0, 24.0]"": 1226, ""[23.0, 23.0]"": 144910, ""[23.0, 24.0]"": 14787, ""[24.0, 24.0]"": 373}"	0.08713664903120896	0.4943509739130328	1.2836757091581148	0.1200174885711179	"{""13.0"": ""NaN"", ""21.0"": 1.0, ""22.0"": 0.98, ""23.0"": 0.98, ""24.0"": 0.9}"	3.35e-09	+	0.18361363449187706	0.23550888836231612	0.0599543	0.0925	0.0554	False	NA	NA	False	NA	381:upstream:155560221:155560408:SLC33A1:protein_coding,395:upstream:155560221:155560394:SLC33A1:protein_coding,381:upstream:155560221:155560408:SLC33A1:protein_coding,3:upstream:155560221:155560786:RP11-674E16.5:protein_coding,381:upstream:155560221:155560408:SLC33A1:protein_coding,381:upstream:155560221:155560408:SLC33A1:protein_coding,381:upstream:155560221:155560408:SLC33A1:protein_coding	0:inside:RP11-674E16.5:protein_coding	99274:upstream:RP11-674E16.4:lncRNA,81783:downstream:RP11-674E16.1:processed_pseudogene,11730:upstream:RP11-674E16.6:lncRNA,43593:upstream:RP11-704O17.1:lncRNA,36722:upstream:C3orf33:protein_coding,0:inside:RP11-674E16.5:protein_coding,0:inside:SLC33A1:protein_coding,27628:upstream:GMPS:protein_coding,97929:upstream:PLCH1:protein_coding	multigene;intron:RP11-674E16.5:protein_coding;intron:SLC33A1:protein_coding	transcribed;RP11-674E16.5-001:nonsense_mediated_decay:missing from gencode,SLC33A1-207:protein_coding:missing from gencode,SLC33A1-201:protein_coding:1,SLC33A1-203:nonsense_mediated_decay:3,SLC33A1-210:protein_coding:missing from gencode,SLC33A1-208:nonsense_mediated_decay:missing from gencode,SLC33A1-206:nonsense_mediated_decay:missing from gencode,SLC33A1-209:nonsense_mediated_decay:missing from gencode,SLC33A1-204:protein_coding:3
4	4_16039327_16321478	16196478	16196519	16196478	STR_1024250	3	AAG	7.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,21.0,27.0	14.0	"{""7.0"": 2353.08, ""9.0"": 211058.42, ""10.0"": 433777.25, ""11.0"": 6725.29, ""12.0"": 35015.93, ""13.0"": 6045.66, ""14.0"": 221829.5, ""15.0"": 48575.69, ""16.0"": 7356.59, ""17.0"": 1906.12, ""18.0"": 7.35, ""21.0"": 35.26, ""27.0"": 170.7}"	"{""7.0"": 1411, ""9.0"": 211472, ""10.0"": 433370, ""11.0"": 5481, ""12.0"": 35378, ""13.0"": 5770, ""14.0"": 225472, ""15.0"": 48261, ""16.0"": 6319, ""17.0"": 1721, ""18.0"": 4, ""21.0"": 34, ""27.0"": 125}"	"{""[7.0, 9.0]"": 302, ""[7.0, 10.0]"": 652, ""[7.0, 11.0]"": 7, ""[7.0, 12.0]"": 42, ""[7.0, 13.0]"": 9, ""[7.0, 14.0]"": 306, ""[7.0, 15.0]"": 84, ""[7.0, 16.0]"": 8, ""[7.0, 17.0]"": 1, ""[9.0, 9.0]"": 23489, ""[9.0, 10.0]"": 94432, ""[9.0, 11.0]"": 1218, ""[9.0, 12.0]"": 6325, ""[9.0, 13.0]"": 1297, ""[9.0, 14.0]"": 49030, ""[9.0, 15.0]"": 10438, ""[9.0, 16.0]"": 1350, ""[9.0, 17.0]"": 90, ""[9.0, 18.0]"": 1, ""[9.0, 21.0]"": 2, ""[9.0, 27.0]"": 9, ""[10.0, 10.0]"": 97542, ""[10.0, 11.0]"": 2448, ""[10.0, 12.0]"": 13346, ""[10.0, 13.0]"": 2626, ""[10.0, 14.0]"": 100197, ""[10.0, 15.0]"": 21535, ""[10.0, 16.0]"": 2756, ""[10.0, 17.0]"": 263, ""[10.0, 18.0]"": 1, ""[10.0, 21.0]"": 6, ""[10.0, 27.0]"": 24, ""[11.0, 11.0]"": 20, ""[11.0, 12.0]"": 149, ""[11.0, 13.0]"": 34, ""[11.0, 14.0]"": 1247, ""[11.0, 15.0]"": 287, ""[11.0, 16.0]"": 47, ""[11.0, 17.0]"": 3, ""[11.0, 27.0]"": 1, ""[12.0, 12.0]"": 2206, ""[12.0, 13.0]"": 179, ""[12.0, 14.0]"": 8221, ""[12.0, 15.0]"": 1665, ""[12.0, 16.0]"": 252, ""[12.0, 17.0]"": 723, ""[12.0, 18.0]"": 1, ""[12.0, 21.0]"": 14, ""[12.0, 27.0]"": 49, ""[13.0, 13.0]"": 22, ""[13.0, 14.0]"": 1284, ""[13.0, 15.0]"": 260, ""[13.0, 16.0]"": 35, ""[13.0, 17.0]"": 1, ""[13.0, 27.0]"": 1, ""[14.0, 14.0]"": 26090, ""[14.0, 15.0]"": 11123, ""[14.0, 16.0]"": 1453, ""[14.0, 17.0]"": 399, ""[14.0, 18.0]"": 1, ""[14.0, 21.0]"": 7, ""[14.0, 27.0]"": 24, ""[15.0, 15.0]"": 1228, ""[15.0, 16.0]"": 338, ""[15.0, 17.0]"": 65, ""[15.0, 21.0]"": 1, ""[15.0, 27.0]"": 9, ""[16.0, 16.0]"": 32, ""[16.0, 17.0]"": 16, ""[17.0, 17.0]"": 76, ""[17.0, 21.0]"": 2, ""[17.0, 27.0]"": 6, ""[21.0, 21.0]"": 1, ""[27.0, 27.0]"": 1}"	"{""7.0"": 1616.1, ""9.0"": 145239.15, ""10.0"": 298200.24, ""11.0"": 4407.84, ""12.0"": 18109.96, ""13.0"": 4293.62, ""14.0"": 152332.0, ""15.0"": 32375.07, ""16.0"": 4788.53, ""17.0"": 47.29, ""18.0"": 0.22, ""21.0"": 0.11, ""27.0"": 16.84}"	"{""7.0"": 1003, ""9.0"": 145494, ""10.0"": 297953, ""11.0"": 3578, ""12.0"": 18137, ""13.0"": 4085, ""14.0"": 154794, ""15.0"": 32221, ""16.0"": 4102, ""17.0"": 28, ""27.0"": 9}"	"{""[7.0, 9.0]"": 226, ""[7.0, 10.0]"": 463, ""[7.0, 11.0]"": 3, ""[7.0, 12.0]"": 30, ""[7.0, 13.0]"": 7, ""[7.0, 14.0]"": 212, ""[7.0, 15.0]"": 57, ""[7.0, 16.0]"": 5, ""[9.0, 9.0]"": 16185, ""[9.0, 10.0]"": 65153, ""[9.0, 11.0]"": 788, ""[9.0, 12.0]"": 3968, ""[9.0, 13.0]"": 927, ""[9.0, 14.0]"": 34134, ""[9.0, 15.0]"": 7010, ""[9.0, 16.0]"": 910, ""[9.0, 17.0]"": 7, ""[9.0, 27.0]"": 1, ""[10.0, 10.0]"": 67185, ""[10.0, 11.0]"": 1599, ""[10.0, 12.0]"": 8246, ""[10.0, 13.0]"": 1870, ""[10.0, 14.0]"": 69835, ""[10.0, 15.0]"": 14547, ""[10.0, 16.0]"": 1852, ""[10.0, 17.0]"": 14, ""[10.0, 27.0]"": 4, ""[11.0, 11.0]"": 11, ""[11.0, 12.0]"": 81, ""[11.0, 13.0]"": 28, ""[11.0, 14.0]"": 853, ""[11.0, 15.0]"": 180, ""[11.0, 16.0]"": 24, ""[12.0, 12.0]"": 256, ""[12.0, 13.0]"": 119, ""[12.0, 14.0]"": 4157, ""[12.0, 15.0]"": 912, ""[12.0, 16.0]"": 111, ""[12.0, 17.0]"": 1, ""[13.0, 13.0]"": 17, ""[13.0, 14.0]"": 898, ""[13.0, 15.0]"": 181, ""[13.0, 16.0]"": 21, ""[14.0, 14.0]"": 18066, ""[14.0, 15.0]"": 7608, ""[14.0, 16.0]"": 957, ""[14.0, 17.0]"": 5, ""[14.0, 27.0]"": 3, ""[15.0, 15.0]"": 765, ""[15.0, 16.0]"": 194, ""[15.0, 17.0]"": 1, ""[15.0, 27.0]"": 1, ""[16.0, 16.0]"": 14}"	0.31884809595834895	0.6906651766052668	1.9904054538032088	0.4484107095521608	"{""7.0"": 0.9, ""9.0"": 1.0, ""10.0"": 1.0, ""11.0"": 0.91, ""12.0"": 1.0, ""13.0"": 0.85, ""14.0"": 0.99, ""15.0"": 0.97, ""16.0"": 0.94, ""17.0"": 0.89, ""18.0"": ""NaN"", ""21.0"": ""NaN"", ""27.0"": 0.79}"	1.26e-09	-	-0.07354656648629825	-0.21974377941228032	0.631123	NA	NA	False	NA	NA	False	NA	none	0:inside:TAPT1:protein_coding	77376:upstream:RP11-452J21.3:lncRNA,11735:downstream:RP11-452J21.2:lncRNA,61412:downstream:RPS21P4:processed_pseudogene,0:inside:TAPT1:protein_coding,31789:upstream:TAPT1-AS1:lncRNA	intron:TAPT1:protein_coding	transcribed;TAPT1-214:processed_transcript:5,TAPT1-201:protein_coding:1,TAPT1-207:nonsense_mediated_decay:2,TAPT1-211:processed_transcript:3,TAPT1-215:processed_transcript:5,TAPT1-212:processed_transcript:5,TAPT1-205:processed_transcript:5,TAPT1-217:nonsense_mediated_decay:3,TAPT1-206:retained_intron:2
4	4_88843713_89120795	88974809	88974824	88974807	STR_1061054	1	A	14.0,15.0,16.0,17.0	16.0	"{""14.0"": 762.15, ""15.0"": 144608.66, ""16.0"": 820645.04, ""17.0"": 8802.23}"	"{""14.0"": 665, ""15.0"": 145241, ""16.0"": 821712, ""17.0"": 7200}"	"{""[14.0, 14.0]"": 17, ""[14.0, 15.0]"": 331, ""[14.0, 16.0]"": 299, ""[14.0, 17.0]"": 1, ""[15.0, 15.0]"": 12855, ""[15.0, 16.0]"": 118205, ""[15.0, 17.0]"": 995, ""[16.0, 16.0]"": 348522, ""[16.0, 17.0]"": 6164, ""[17.0, 17.0]"": 20}"	"{""14.0"": 32.59, ""15.0"": 89444.58, ""16.0"": 565731.0, ""17.0"": 6195.83}"	"{""14.0"": 27, ""15.0"": 89821, ""16.0"": 566399, ""17.0"": 5157}"	"{""[14.0, 15.0]"": 3, ""[14.0, 16.0]"": 24, ""[15.0, 15.0]"": 6134, ""[15.0, 16.0]"": 76870, ""[15.0, 17.0]"": 680, ""[16.0, 16.0]"": 242528, ""[16.0, 17.0]"": 4449, ""[17.0, 17.0]"": 14}"	0.00941696754177477	0.2481465619494879	0.6379448706326235	0.884764824227197	"{""14.0"": 0.82, ""15.0"": 1.0, ""16.0"": 0.99, ""17.0"": 0.86}"	1.1e-08	+	0.4633333067635732	0.2352820509694795	0.0235799	0.0773	0.0368	False	NA	NA	False	NA	none	0:inside:PKD2:protein_coding	53256:downstream:RNU1-36P:snRNA,45180:upstream:CTD-2285E13.1:lncRNA,70125:downstream:SPP1:protein_coding,0:inside:PKD2:protein_coding,36478:downstream:ABCG2:protein_coding	intron:PKD2:protein_coding	transcribed;PKD2-205:protein_coding:2,PKD2-206:processed_transcript:2,PKD2-207:retained_intron:2,PKD2-201:protein_coding:1
4	4_88843713_89120795	88976791	88976807	88976791	STR_1061059	1	A	14.0,15.0,16.0,17.0,18.0	17.0	"{""14.0"": 116.3, ""15.0"": 3081.71, ""16.0"": 147621.4, ""17.0"": 824001.14, ""18.0"": 0.0}"	"{""14.0"": 88, ""15.0"": 2682, ""16.0"": 147991, ""17.0"": 824057}"	"{""[14.0, 15.0]"": 12, ""[14.0, 16.0]"": 59, ""[14.0, 17.0]"": 17, ""[15.0, 15.0]"": 177, ""[15.0, 16.0]"": 1386, ""[15.0, 17.0]"": 930, ""[16.0, 16.0]"": 13395, ""[16.0, 17.0]"": 119756, ""[17.0, 17.0]"": 351677}"	"{""14.0"": 4.16, ""15.0"": 101.8, ""16.0"": 90941.24, ""17.0"": 570356.97, ""18.0"": 0.0}"	"{""14.0"": 3, ""15.0"": 35, ""16.0"": 90939, ""17.0"": 570427}"	"{""[14.0, 17.0]"": 3, ""[15.0, 16.0]"": 3, ""[15.0, 17.0]"": 32, ""[16.0, 16.0]"": 6249, ""[16.0, 17.0]"": 78438, ""[17.0, 17.0]"": 245977}"	0.00016020461437368927	0.237277723020744	0.578540561752861	0.9739131371775986	"{""14.0"": 0.94, ""15.0"": 0.65, ""16.0"": 1.0, ""17.0"": 1.0, ""18.0"": ""NaN""}"	1.2e-08	+	0.4968672989420071	0.24257511163872403	0.0251002	0.0825	0.0422	False	NA	NA	False	NA	411:upstream:88977218:88977419:PKD2:protein_coding,431:upstream:88977238:88977419:PKD2:protein_coding,431:upstream:88977238:88977419:PKD2:protein_coding,431:upstream:88977238:88977419:PKD2:protein_coding,431:upstream:88977238:88977419:PKD2:protein_coding	0:inside:PKD2:protein_coding	55238:downstream:RNU1-36P:snRNA,47162:upstream:CTD-2285E13.1:lncRNA,72107:downstream:SPP1:protein_coding,0:inside:PKD2:protein_coding,34495:downstream:ABCG2:protein_coding	intron:PKD2:protein_coding	transcribed;PKD2-205:protein_coding:2,PKD2-206:processed_transcript:2,PKD2-207:retained_intron:2,PKD2-201:protein_coding:1
4	4_99579167_100447786	100263168	100263212	100263164	STR_1066477	1	A	43.0,44.0,45.0,48.0	45.0	"{""43.0"": 451974.84, ""44.0"": 454042.6, ""45.0"": 68676.23, ""48.0"": 154.05}"	"{""43.0"": 454556, ""44.0"": 451620, ""45.0"": 68501, ""48.0"": 141}"	"{""[43.0, 43.0]"": 107217, ""[43.0, 44.0]"": 207807, ""[43.0, 45.0]"": 32281, ""[43.0, 48.0]"": 34, ""[44.0, 44.0]"": 106223, ""[44.0, 45.0]"": 31264, ""[44.0, 48.0]"": 103, ""[45.0, 45.0]"": 2476, ""[45.0, 48.0]"": 4}"	"{""43.0"": 311645.1, ""44.0"": 302144.08, ""45.0"": 47629.28, ""48.0"": 4.64}"	"{""43.0"": 313483, ""44.0"": 300384, ""45.0"": 47537}"	"{""[43.0, 43.0]"": 74355, ""[43.0, 44.0]"": 142264, ""[43.0, 45.0]"": 22509, ""[44.0, 44.0]"": 68286, ""[44.0, 45.0]"": 21548, ""[45.0, 45.0]"": 1740}"	0.07201732143918167	0.5639281856058724	1.3006965302568108	0.5487499151910672	"{""43.0"": 0.99, ""44.0"": 0.99, ""45.0"": 1.0, ""48.0"": ""NaN""}"	1.14e-13	-	-0.34455161256568	-0.3019448768603723	0.592049	NA	NA	False	NA	NA	False	NA	740:downstream:100263952:100264212:ADH1C:protein_coding,871:downstream:100264083:100264212:ADH1C:protein_coding,956:downstream:100264168:100264212:ADH1C:protein_coding	0:inside:ADH1B:protein_coding	51008:upstream:ADH1A:protein_coding,70206:downstream:ADH7:protein_coding,40655:downstream:RP11-696N14.1:lncRNA,0:inside:ADH1B:protein_coding,0:inside:ADH1C:protein_coding	multigene;intron:ADH1B:protein_coding;intron:ADH1C:protein_coding	transcribed;ADH1B-207:protein_coding:5,ADH1C-204:protein_coding:1
4	4_150934523_151483645	151192466	151192480	151192466	STR_1091182	1	A	14.0,15.0,16.0,17.0	15.0	"{""14.0"": 1094.51, ""15.0"": 674052.28, ""16.0"": 291887.3, ""17.0"": 7784.0}"	"{""14.0"": 1002, ""15.0"": 673369, ""16.0"": 293083, ""17.0"": 7364}"	"{""[14.0, 14.0]"": 29, ""[14.0, 15.0]"": 664, ""[14.0, 16.0]"": 280, ""[15.0, 15.0]"": 233041, ""[15.0, 16.0]"": 201634, ""[15.0, 17.0]"": 4989, ""[16.0, 16.0]"": 44425, ""[16.0, 17.0]"": 2319, ""[17.0, 17.0]"": 28}"	"{""14.0"": 51.78, ""15.0"": 453041.5, ""16.0"": 202771.38, ""17.0"": 5539.34}"	"{""14.0"": 6, ""15.0"": 452486, ""16.0"": 203608, ""17.0"": 5304}"	"{""[14.0, 15.0]"": 5, ""[14.0, 16.0]"": 1, ""[15.0, 15.0]"": 154787, ""[15.0, 16.0]"": 139321, ""[15.0, 17.0]"": 3586, ""[16.0, 16.0]"": 31309, ""[16.0, 17.0]"": 1668, ""[17.0, 17.0]"": 25}"	0.008453411228235693	0.4371357307346134	0.9539050144470352	0.9468939385256904	"{""14.0"": 0.59, ""15.0"": 1.0, ""16.0"": 0.99, ""17.0"": 0.9}"	1.7e-14	-	-0.41585148541606287	-0.2854970877160611	0.0511697	0.0626	0.0506	False	NA	NA	False	NA	none	0:inside:LRBA:protein_coding	61546:downstream:RNU7-194P:snRNA,13876:downstream:DCLK2:protein_coding,0:inside:LRBA:protein_coding	intron:LRBA:protein_coding	transcribed;LRBA-213:retained_intron:1,LRBA-208:retained_intron:5,LRBA-206:protein_coding:3,LRBA-201:protein_coding:1,LRBA-220:protein_coding:missing from gencode,LRBA-209:protein_coding:1,LRBA-203:processed_transcript:1,LRBA-207:protein_coding:1,LRBA-215:nonsense_mediated_decay:missing from gencode,LRBA-214:processed_transcript:missing from gencode,LRBA-219:protein_coding:missing from gencode,LRBA-216:protein_coding:missing from gencode,LRBA-218:nonsense_mediated_decay:missing from gencode
5	5_37051865_37301865	37176865	37176878	37176865	STR_1130895	1	A	14.0,15.0	14.0	"{""14.0"": 619892.26, ""15.0"": 354925.74}"	"{""14.0"": 619907, ""15.0"": 354911}"	"{""[14.0, 14.0]"": 198574, ""[14.0, 15.0]"": 222759, ""[15.0, 15.0]"": 66076}"	"{""14.0"": 429372.29, ""15.0"": 232031.71}"	"{""14.0"": 429417, ""15.0"": 231987}"	"{""[14.0, 14.0]"": 139509, ""[14.0, 15.0]"": 150399, ""[15.0, 15.0]"": 40794}"	0.0	0.4554484661097898	0.93473547758265	0.4454958032419972	"{""14.0"": 1.0, ""15.0"": 1.0}"	2.76e-08	-	-0.3070835724328127	-0.2072504308351215	0.1	NA	NA	False	NA	NA	False	NA	777:upstream:37176011:37176088:CPLANE1:protein_coding,777:upstream:37176011:37176088:CPLANE1:protein_coding,777:upstream:37176011:37176088:CPLANE1:protein_coding,777:upstream:37176011:37176088:CPLANE1:protein_coding,664:upstream:37176011:37176201:CPLANE1:protein_coding,777:upstream:37176011:37176088:CPLANE1:protein_coding,777:upstream:37176011:37176088:CPLANE1:protein_coding,845:downstream:37177723:37177802:CPLANE1:protein_coding,845:downstream:37177723:37177802:CPLANE1:protein_coding,845:downstream:37177723:37177802:CPLANE1:protein_coding,845:downstream:37177723:37177802:CPLANE1:protein_coding,845:downstream:37177723:37177802:CPLANE1:protein_coding,845:downstream:37177723:37177802:CPLANE1:protein_coding	0:inside:CPLANE1:protein_coding	90911:downstream:RPS4XP6:processed_pseudogene,46063:downstream:RBISP2:processed_pseudogene,32588:upstream:OFD1P17:processed_pseudogene,69399:downstream:RN7SL37P:misc_RNA,72250:upstream:CTD-2124B8.3:lncRNA,0:inside:CPLANE1:protein_coding	intron:CPLANE1:protein_coding	transcribed;CPLANE1-207:nonsense_mediated_decay:1,CPLANE1-213:protein_coding:1,CPLANE1-220:retained_intron:missing from gencode,CPLANE1-205:protein_coding:5,CPLANE1-215:protein_coding:missing from gencode,CPLANE1-201:nonsense_mediated_decay:5
5	5_55728349_55986894	55857549	55857560	55857546	STR_1138581	1	A	11.0,12.0,13.0	12.0	"{""11.0"": 275.2, ""12.0"": 789413.81, ""13.0"": 185128.88}"	"{""11.0"": 90, ""12.0"": 789639, ""13.0"": 185089}"	"{""[11.0, 12.0]"": 72, ""[11.0, 13.0]"": 18, ""[12.0, 12.0]"": 319999, ""[12.0, 13.0]"": 149569, ""[13.0, 13.0]"": 17751}"	"{""11.0"": 175.97, ""12.0"": 534310.23, ""13.0"": 126917.8}"	"{""11.0"": 49, ""12.0"": 534512, ""13.0"": 126843}"	"{""[11.0, 12.0]"": 36, ""[11.0, 13.0]"": 13, ""[12.0, 12.0]"": 216005, ""[12.0, 13.0]"": 102466, ""[13.0, 13.0]"": 12182}"	0.0002660552400650737	0.3101186318941098	0.7062775411511165	0.8760178525154594	"{""11.0"": 0.88, ""12.0"": 1.0, ""13.0"": 1.0}"	5.88e-13	-	-0.4839807729734691	-0.2698488944836507	0.0761213	0.2421	0.0779	False	NA	NA	False	NA	none	0:inside:C5orf67:lncRNA	70223:downstream:CTC-236F12.5:lncRNA,56650:upstream:RPL26P19:processed_pseudogene,23896:upstream:AC022431.3:lncRNA,79776:upstream:LINC01948:lncRNA,0:inside:C5orf67:lncRNA	intron:C5orf67:lncRNA	transcribed;C5orf67-202:lncRNA:missing from gencode
