chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	direction_of_association	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
2	2_111588221_112546566	112414832	112414880	112414832	STR_762929	2	AG	23.5,24.5,25.5	24.5	"{""23.5"": 639911.43, ""24.5"": 333894.96, ""25.5"": 1011.52}"	"{""23.5"": 639649, ""24.5"": 334626, ""25.5"": 543}"	"{""[23.5, 23.5]"": 210272, ""[23.5, 24.5]"": 218738, ""[23.5, 25.5]"": 367, ""[24.5, 24.5]"": 57862, ""[24.5, 25.5]"": 164, ""[25.5, 25.5]"": 6}"	"{""23.5"": 443522.33, ""24.5"": 226339.42, ""25.5"": 300.25}"	"{""23.5"": 443323, ""24.5"": 226784, ""25.5"": 55}"	"{""[23.5, 23.5]"": 146544, ""[23.5, 24.5]"": 150198, ""[23.5, 25.5]"": 37, ""[24.5, 24.5]"": 38284, ""[24.5, 25.5]"": 18}"	0.00044802599968365856	0.4478805982614189	0.9244644791566012	0.539772269451802	"{""23.5"": 1.0, ""24.5"": 1.0, ""25.5"": 0.63}"	9.76e-19	-	-0.002630269551204379	-0.0017638784565941895	0.728115	False	NA	NA	False	NA	none	0:inside:RP11-803D5.5:lncRNA	97318:upstream:DBF4P2:processed_pseudogene,44737:downstream:AC017002.4:lncRNA,17723:upstream:RPL34P8:processed_pseudogene,60205:upstream:AC093166.2:processed_pseudogene,85283:upstream:CENPNP2:processed_pseudogene,86281:downstream:SOCAR:lncRNA,19288:downstream:RP11-68E19.2:lncRNA,0:inside:ANAPC1:protein_coding,0:inside:RP11-803D5.5:lncRNA	multigene;intron:ANAPC1:protein_coding;intron:RP11-803D5.5:lncRNA	transcribed;ANAPC1-211:nonsense_mediated_decay:missing from gencode,RP11-803D5.5-001:lncRNA:missing from gencode
2	2_145233595_145693183	145431650	145431665	145431650	STR_780250	1	A	15.0,16.0,17.0,18.0	16.0	"{""15.0"": 4108.16, ""16.0"": 698528.88, ""17.0"": 271776.84, ""18.0"": 404.13}"	"{""15.0"": 4052, ""16.0"": 700150, ""17.0"": 270587, ""18.0"": 29}"	"{""[15.0, 15.0]"": 297, ""[15.0, 16.0]"": 2967, ""[15.0, 17.0]"": 491, ""[16.0, 16.0]"": 251476, ""[16.0, 17.0]"": 194212, ""[16.0, 18.0]"": 19, ""[17.0, 17.0]"": 37937, ""[17.0, 18.0]"": 10}"	"{""15.0"": 327.94, ""16.0"": 481110.62, ""17.0"": 188455.96, ""18.0"": 267.48}"	"{""15.0"": 295, ""16.0"": 481991, ""17.0"": 187859, ""18.0"": 17}"	"{""[15.0, 15.0]"": 1, ""[15.0, 16.0]"": 212, ""[15.0, 17.0]"": 81, ""[16.0, 16.0]"": 173364, ""[16.0, 17.0]"": 135042, ""[16.0, 18.0]"": 9, ""[17.0, 17.0]"": 26364, ""[17.0, 18.0]"": 8}"	0.000888471742653269	0.4041500277867114	0.8616305473292585	0.8039917991626265	"{""15.0"": 0.98, ""16.0"": 0.99, ""17.0"": 0.99, ""18.0"": 0.21}"	1.56e-11	-	-0.0019308338161799915	-0.0012334470002047227	0.324947	False	NA	NA	False	NA	478:downstream:145431054:145431172:TEX41:lncRNA	0:inside:TEX41:lncRNA	14315:downstream:AC023128.1:lncRNA,80678:downstream:SGCEP1:processed_pseudogene,94649:downstream:LINC01412:lncRNA,0:inside:TEX41:lncRNA	intron:TEX41:lncRNA	transcribed;TEX41-314:lncRNA:missing from gencode,TEX41-365:lncRNA:missing from gencode,TEX41-373:lncRNA:missing from gencode,TEX41-334:lncRNA:missing from gencode,TEX41-303:lncRNA:missing from gencode,TEX41-206:lncRNA:3,TEX41-387:lncRNA:missing from gencode,TEX41-353:lncRNA:missing from gencode,TEX41-316:lncRNA:missing from gencode,TEX41-342:lncRNA:missing from gencode,TEX41-304:lncRNA:missing from gencode,TEX41-326:lncRNA:missing from gencode,TEX41-310:lncRNA:missing from gencode,TEX41-329:lncRNA:missing from gencode,TEX41-364:lncRNA:missing from gencode,TEX41-336:lncRNA:missing from gencode,TEX41-331:lncRNA:missing from gencode,TEX41-205:lncRNA:4,TEX41-327:lncRNA:missing from gencode,TEX41-341:lncRNA:missing from gencode,TEX41-323:lncRNA:missing from gencode,TEX41-380:lncRNA:missing from gencode,TEX41-350:lncRNA:missing from gencode,TEX41-349:lncRNA:missing from gencode,TEX41-337:lncRNA:missing from gencode,TEX41-354:lncRNA:missing from gencode,TEX41-383:lncRNA:missing from gencode,TEX41-309:lncRNA:missing from gencode,TEX41-343:lncRNA:missing from gencode,TEX41-202:lncRNA:5,TEX41-306:lncRNA:missing from gencode,TEX41-339:lncRNA:missing from gencode,TEX41-311:lncRNA:missing from gencode,TEX41-384:lncRNA:missing from gencode,TEX41-228:lncRNA:5,TEX41-330:lncRNA:missing from gencode,TEX41-224:lncRNA:5,TEX41-302:lncRNA:5,TEX41-376:lncRNA:missing from gencode,TEX41-386:lncRNA:missing from gencode,TEX41-388:lncRNA:missing from gencode,TEX41-382:lncRNA:missing from gencode,TEX41-362:lncRNA:missing from gencode,TEX41-335:lncRNA:missing from gencode,TEX41-275:lncRNA:5,TEX41-248:lncRNA:5,TEX41-307:lncRNA:missing from gencode,TEX41-234:lncRNA:5,TEX41-233:lncRNA:5,TEX41-278:lncRNA:5,TEX41-358:lncRNA:missing from gencode,TEX41-375:lncRNA:missing from gencode,TEX41-366:lncRNA:missing from gencode,TEX41-328:lncRNA:missing from gencode,TEX41-385:lncRNA:missing from gencode,TEX41-252:lncRNA:5,TEX41-320:lncRNA:missing from gencode,TEX41-340:lncRNA:missing from gencode,TEX41-319:lncRNA:missing from gencode,TEX41-332:lncRNA:missing from gencode,TEX41-377:lncRNA:missing from gencode,TEX41-360:lncRNA:missing from gencode,TEX41-346:lncRNA:missing from gencode,TEX41-286:lncRNA:5,TEX41-367:lncRNA:missing from gencode,TEX41-308:lncRNA:missing from gencode,TEX41-246:lncRNA:5,TEX41-313:lncRNA:missing from gencode,TEX41-229:lncRNA:5,TEX41-301:lncRNA:5,TEX41-207:lncRNA:1,TEX41-230:lncRNA:5,TEX41-268:lncRNA:5,TEX41-218:lncRNA:5,TEX41-244:lncRNA:5,TEX41-223:lncRNA:5,TEX41-227:lncRNA:5,TEX41-216:lncRNA:5,TEX41-211:lncRNA:5,TEX41-321:lncRNA:missing from gencode,TEX41-361:lncRNA:missing from gencode,TEX41-368:lncRNA:missing from gencode,TEX41-318:lncRNA:missing from gencode,TEX41-359:lncRNA:missing from gencode,TEX41-208:lncRNA:4,TEX41-378:lncRNA:missing from gencode,TEX41-344:lncRNA:missing from gencode,TEX41-355:lncRNA:missing from gencode,TEX41-322:lncRNA:missing from gencode,TEX41-348:lncRNA:missing from gencode,TEX41-381:lncRNA:missing from gencode,TEX41-214:lncRNA:5,TEX41-250:lncRNA:5,TEX41-305:lncRNA:missing from gencode,TEX41-287:lncRNA:5,TEX41-225:lncRNA:5,TEX41-374:lncRNA:missing from gencode,TEX41-352:lncRNA:missing from gencode,TEX41-357:lncRNA:missing from gencode,TEX41-325:lncRNA:missing from gencode,TEX41-363:lncRNA:missing from gencode,TEX41-266:lncRNA:5,TEX41-372:lncRNA:missing from gencode,TEX41-379:lncRNA:missing from gencode,TEX41-356:lncRNA:missing from gencode,TEX41-347:lncRNA:missing from gencode,TEX41-370:lncRNA:missing from gencode,TEX41-371:lncRNA:missing from gencode,TEX41-317:lncRNA:missing from gencode,TEX41-324:lncRNA:missing from gencode,TEX41-312:lncRNA:missing from gencode,TEX41-333:lncRNA:missing from gencode,TEX41-232:lncRNA:5,TEX41-263:lncRNA:5,TEX41-210:lncRNA:1,TEX41-294:lncRNA:5,TEX41-259:lncRNA:5,TEX41-256:lncRNA:5,TEX41-290:lncRNA:5,TEX41-295:lncRNA:5,TEX41-249:lncRNA:5,TEX41-264:lncRNA:5,TEX41-219:lncRNA:5,TEX41-226:lncRNA:5
2	2_148344982_149081584	148599967	148599977	148599967	STR_781751	1	A	10.0,11.0,12.0,13.0	11.0	"{""10.0"": 280353.73, ""11.0"": 281927.88, ""12.0"": 412536.42, ""13.0"": 0.0}"	"{""10.0"": 279680, ""11.0"": 283445, ""12.0"": 411693}"	"{""[10.0, 10.0]"": 40464, ""[10.0, 11.0]"": 79990, ""[10.0, 12.0]"": 118762, ""[11.0, 11.0]"": 42402, ""[11.0, 12.0]"": 118651, ""[12.0, 12.0]"": 87140}"	"{""10.0"": 193658.05, ""11.0"": 189031.21, ""12.0"": 287472.74, ""13.0"": 0.0}"	"{""10.0"": 193165, ""11.0"": 190116, ""12.0"": 286881}"	"{""[10.0, 10.0]"": 27756, ""[10.0, 11.0]"": 54657, ""[10.0, 12.0]"": 82996, ""[11.0, 11.0]"": 26834, ""[11.0, 12.0]"": 81791, ""[12.0, 12.0]"": 61047}"	0.2820679328281818	0.6531917473716115	1.5569190484780848	0.0380491853912044	"{""10.0"": 1.0, ""11.0"": 1.0, ""12.0"": 1.0, ""13.0"": ""NaN""}"	3.82e-12	-	-0.0008922557469571851	-0.001054475229623055	0.565853	False	NA	NA	False	NA	none	2109:upstream:ACVR2A:protein_coding	31621:downstream:AC009480.4:processed_pseudogene,35014:upstream:RNU6-1275P:snRNA,56993:downstream:AC009480.3:lncRNA,98572:downstream:AC009480.1:miRNA,2109:upstream:ACVR2A:protein_coding,87988:downstream:ORC4:protein_coding	intergenic	untranscribed
2	2_160552559_161350246	161162640	161162663	161162640	STR_788119	2	AC	7.0,10.0,11.0,12.0,13.0	12.0	"{""7.0"": 692.1, ""10.0"": 135513.06, ""11.0"": 612875.32, ""12.0"": 206174.81, ""13.0"": 19565.11}"	"{""7.0"": 108, ""10.0"": 135553, ""11.0"": 614625, ""12.0"": 204842, ""13.0"": 19690}"	"{""[7.0, 10.0]"": 15, ""[7.0, 11.0]"": 68, ""[7.0, 12.0]"": 25, ""[10.0, 10.0]"": 9863, ""[10.0, 11.0]"": 85100, ""[10.0, 12.0]"": 28210, ""[10.0, 13.0]"": 2502, ""[11.0, 11.0]"": 194108, ""[11.0, 12.0]"": 128920, ""[11.0, 13.0]"": 12321, ""[12.0, 12.0]"": 21709, ""[12.0, 13.0]"": 4269, ""[13.0, 13.0]"": 299}"	"{""7.0"": 500.71, ""10.0"": 95022.22, ""11.0"": 421878.07, ""12.0"": 140336.74, ""13.0"": 12425.63}"	"{""7.0"": 78, ""10.0"": 95049, ""11.0"": 423233, ""12.0"": 139268, ""13.0"": 12534}"	"{""[7.0, 10.0]"": 11, ""[7.0, 11.0]"": 47, ""[7.0, 12.0]"": 20, ""[10.0, 10.0]"": 6795, ""[10.0, 11.0]"": 59719, ""[10.0, 12.0]"": 19933, ""[10.0, 13.0]"": 1796, ""[11.0, 11.0]"": 133772, ""[11.0, 12.0]"": 87864, ""[11.0, 13.0]"": 8059, ""[12.0, 12.0]"": 14485, ""[12.0, 13.0]"": 2481, ""[13.0, 13.0]"": 99}"	0.16107797715055658	0.5375077794495053	1.398314160875119	0.5362658010299257	"{""7.0"": 0.31, ""10.0"": 1.0, ""11.0"": 1.0, ""12.0"": 0.99, ""13.0"": 0.99}"	2.21e-12	-	-0.001750762392762225	-0.0016178605770268667	0.949907	False	NA	NA	False	NA	none	0:inside:RBMS1:protein_coding	90677:downstream:RMRPP3:misc_RNA,34249:upstream:LINC02478:lncRNA,34241:upstream:RP11-813C7.1:lncRNA,0:inside:RBMS1:protein_coding	intron:RBMS1:protein_coding	transcribed;RBMS1-215:processed_transcript:5,RBMS1-201:protein_coding:1,RBMS1-209:processed_transcript:1,RBMS1-202:protein_coding:5,RBMS1-204:protein_coding:5,RBMS1-203:protein_coding:1,RBMS1-205:protein_coding:5,RBMS1-214:retained_intron:1,RBMS1-206:protein_coding:4
2	2_173211624_173499179	173336624	173336636	173336624	STR_794484	1	A	9.0,11.0,12.0,13.0,14.0	13.0	"{""9.0"": 0.0, ""11.0"": 3419.32, ""12.0"": 294838.81, ""13.0"": 672274.59, ""14.0"": 4285.66}"	"{""11.0"": 3307, ""12.0"": 294676, ""13.0"": 673479, ""14.0"": 3356}"	"{""[11.0, 11.0]"": 5, ""[11.0, 12.0]"": 977, ""[11.0, 13.0]"": 2311, ""[11.0, 14.0]"": 9, ""[12.0, 12.0]"": 44618, ""[12.0, 13.0]"": 203366, ""[12.0, 14.0]"": 1097, ""[13.0, 13.0]"": 232798, ""[13.0, 14.0]"": 2206, ""[14.0, 14.0]"": 22}"	"{""9.0"": 0.0, ""11.0"": 2477.31, ""12.0"": 202754.19, ""13.0"": 462482.62, ""14.0"": 2447.97}"	"{""11.0"": 2395, ""12.0"": 202651, ""13.0"": 463272, ""14.0"": 1844}"	"{""[11.0, 11.0]"": 4, ""[11.0, 12.0]"": 717, ""[11.0, 13.0]"": 1663, ""[11.0, 14.0]"": 7, ""[12.0, 12.0]"": 30500, ""[12.0, 13.0]"": 140384, ""[12.0, 14.0]"": 550, ""[13.0, 13.0]"": 159972, ""[13.0, 14.0]"": 1281, ""[14.0, 14.0]"": 3}"	0.007349386176111514	0.4306662859395015	0.9424444142087696	0.305858251341065	"{""9.0"": ""NaN"", ""11.0"": 0.94, ""12.0"": 1.0, ""13.0"": 1.0, ""14.0"": 0.94}"	2.66e-08	+	0.0018242244590338241	0.001229623127434096	0.103204	False	NA	NA	False	NA	791:downstream:173335702:173335833:ITGA6:protein_coding,791:downstream:173335702:173335833:ITGA6:protein_coding,791:downstream:173335702:173335833:ITGA6:protein_coding,791:downstream:173335702:173335833:ITGA6:protein_coding,791:downstream:173335702:173335833:ITGA6:protein_coding,791:downstream:173335702:173335833:ITGA6:protein_coding,866:upstream:173337502:173337618:ITGA6:protein_coding,866:upstream:173337502:173337618:ITGA6:protein_coding,866:upstream:173337502:173337618:ITGA6:protein_coding	0:inside:ITGA6:protein_coding	47723:upstream:RP11-227L6.1:TEC,43293:upstream:AC078883.4:lncRNA,5874:upstream:ITGA6-AS1:lncRNA,86243:downstream:Y_RNA:misc_RNA,0:inside:ITGA6:protein_coding,83465:upstream:PDK1:protein_coding,8932:downstream:AC093818.1:lncRNA	intron:ITGA6:protein_coding	transcribed;ITGA6-211:retained_intron:2,ITGA6-204:protein_coding:1,ITGA6-203:protein_coding:2,ITGA6-212:protein_coding:missing from gencode,ITGA6-202:protein_coding:2,ITGA6-206:protein_coding:5,ITGA6-201:protein_coding:1,ITGA6-207:protein_coding:5
2	2_181254833_181580003	181442280	181442291	181442276	STR_798588	1	A	12.0,13.0,14.0	12.0	"{""12.0"": 304649.73, ""13.0"": 665151.29, ""14.0"": 5026.39}"	"{""12.0"": 304262, ""13.0"": 667088, ""14.0"": 3468}"	"{""[12.0, 12.0]"": 47901, ""[12.0, 13.0]"": 207802, ""[12.0, 14.0]"": 658, ""[13.0, 13.0]"": 228399, ""[13.0, 14.0]"": 2488, ""[14.0, 14.0]"": 161}"	"{""12.0"": 213295.76, ""13.0"": 455166.6, ""14.0"": 1704.33}"	"{""12.0"": 213062, ""13.0"": 456461, ""14.0"": 639}"	"{""[12.0, 12.0]"": 33720, ""[12.0, 13.0]"": 145404, ""[12.0, 14.0]"": 218, ""[13.0, 13.0]"": 155318, ""[13.0, 14.0]"": 421}"	0.002543143408097469	0.4349970972868281	0.9125281081977284	0.3232054832433574	"{""12.0"": 1.0, ""13.0"": 1.0, ""14.0"": 0.75}"	1.24e-08	+	0.0019782748702640374	0.0013156068985487846	0.0655155	False	NA	NA	False	NA	none	0:inside:AC009478.1:lncRNA	39554:downstream:AC009478.2:miRNA,0:inside:AC009478.1:lncRNA	intron:AC009478.1:lncRNA	transcribed;AC009478.1-001:lncRNA:3
2	2_198056172_198310513	198181178	198181193	198181172	STR_806511	1	A	14.0,15.0,16.0,17.0	16.0	"{""14.0"": 9807.53, ""15.0"": 383103.72, ""16.0"": 547790.95, ""17.0"": 34116.74}"	"{""14.0"": 7933, ""15.0"": 385424, ""16.0"": 547911, ""17.0"": 33550}"	"{""[14.0, 14.0]"": 55, ""[14.0, 15.0]"": 3408, ""[14.0, 16.0]"": 4167, ""[14.0, 17.0]"": 248, ""[15.0, 15.0]"": 76944, ""[15.0, 16.0]"": 215148, ""[15.0, 17.0]"": 12980, ""[16.0, 16.0]"": 154743, ""[16.0, 17.0]"": 19110, ""[17.0, 17.0]"": 606}"	"{""14.0"": 5955.65, ""15.0"": 259354.92, ""16.0"": 380769.73, ""17.0"": 24082.25}"	"{""14.0"": 4874, ""15.0"": 260667, ""16.0"": 380873, ""17.0"": 23748}"	"{""[14.0, 14.0]"": 16, ""[14.0, 15.0]"": 1911, ""[14.0, 16.0]"": 2760, ""[14.0, 17.0]"": 171, ""[15.0, 15.0]"": 50505, ""[15.0, 16.0]"": 148574, ""[15.0, 17.0]"": 9172, ""[16.0, 16.0]"": 108000, ""[16.0, 17.0]"": 13539, ""[17.0, 17.0]"": 433}"	0.044821812260324	0.524401882207635	1.215600013384969	0.1566193191886315	"{""14.0"": 0.96, ""15.0"": 0.99, ""16.0"": 0.99, ""17.0"": 0.96}"	1.95e-08	-	-0.001524664388489333	-0.0012243750983027158	0.261901	False	NA	NA	False	NA	none	3714:downstream:AC010746.3:lncRNA	52919:downstream:ATP5MC2P3:processed_pseudogene,3714:downstream:AC010746.3:lncRNA,63232:downstream:NPM1P46:processed_pseudogene,88249:upstream:SNORA4:snoRNA,13935:upstream:ANKRD44-IT1:lncRNA,72046:downstream:SF3B1:protein_coding,5281:upstream:ANKRD44:protein_coding	intergenic	untranscribed
2	2_204445139_204761983	204615785	204615827	204615785	STR_810879	4	AAAT	7.75,9.75,10.0,10.75,11.0	10.75	"{""7.75"": 43159.29, ""9.75"": 719783.91, ""10.0"": 147304.31, ""10.75"": 49944.17, ""11.0"": 14644.25}"	"{""7.75"": 42193, ""9.75"": 720702, ""10.0"": 150031, ""10.75"": 49815, ""11.0"": 12077}"	"{""[7.75, 7.75]"": 1564, ""[7.75, 9.75]"": 30575, ""[7.75, 10.0]"": 5848, ""[7.75, 10.75]"": 2117, ""[7.75, 11.0]"": 525, ""[9.75, 9.75]"": 267011, ""[9.75, 10.0]"": 110583, ""[9.75, 10.75]"": 36594, ""[9.75, 11.0]"": 8928, ""[10.0, 10.0]"": 11944, ""[10.0, 10.75]"": 7856, ""[10.0, 11.0]"": 1856, ""[10.75, 10.75]"": 1327, ""[10.75, 11.0]"": 594, ""[11.0, 11.0]"": 87}"	"{""7.75"": 25422.52, ""9.75"": 494973.68, ""10.0"": 104442.09, ""10.75"": 35013.9, ""11.0"": 10321.04}"	"{""7.75"": 24742, ""9.75"": 495596, ""10.0"": 106359, ""10.75"": 34943, ""11.0"": 8522}"	"{""[7.75, 7.75]"": 469, ""[7.75, 9.75]"": 18325, ""[7.75, 10.0]"": 3811, ""[7.75, 10.75]"": 1348, ""[7.75, 11.0]"": 320, ""[9.75, 9.75]"": 183421, ""[9.75, 10.0]"": 78530, ""[9.75, 10.75]"": 25618, ""[9.75, 11.0]"": 6281, ""[10.0, 10.0]"": 8522, ""[10.0, 10.75]"": 5607, ""[10.0, 11.0]"": 1367, ""[10.75, 10.75]"": 966, ""[10.75, 11.0]"": 438, ""[11.0, 11.0]"": 58}"	0.10558085108830742	0.4236838615241282	1.2213908219686396	0.2588075566613898	"{""7.75"": 0.99, ""9.75"": 1.0, ""10.0"": 0.99, ""10.75"": 1.0, ""11.0"": 0.88}"	1e-10	+	0.002187940698366933	0.0015050431292551274	0.515654	False	NA	NA	False	NA	none	12150:downstream:CD28:protein_coding	78639:upstream:AC125238.3:processed_pseudogene,13191:downstream:KRT18P39:processed_pseudogene,13603:downstream:AC125238.1:miRNA,21527:downstream:NPM1P33:processed_pseudogene,30933:upstream:RNU6-474P:snRNA,12150:downstream:CD28:protein_coding	intergenic	untranscribed
3	3_32910950_33284266	33124890	33124909	33124887	STR_928953	1	A	10.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,27.0	20.0	"{""10.0"": 57.82, ""17.0"": 2145.99, ""18.0"": 100253.4, ""19.0"": 2734.55, ""20.0"": 285006.69, ""21.0"": 7548.24, ""22.0"": 560665.32, ""23.0"": 16518.33, ""27.0"": 0.0}"	"{""10.0"": 1, ""17.0"": 1965, ""18.0"": 99948, ""19.0"": 2602, ""20.0"": 283602, ""21.0"": 6717, ""22.0"": 565794, ""23.0"": 14189}"	"{""[10.0, 22.0]"": 1, ""[17.0, 17.0]"": 47, ""[17.0, 18.0]"": 626, ""[17.0, 19.0]"": 18, ""[17.0, 20.0]"": 599, ""[17.0, 21.0]"": 36, ""[17.0, 22.0]"": 582, ""[17.0, 23.0]"": 10, ""[18.0, 18.0]"": 6178, ""[18.0, 19.0]"": 339, ""[18.0, 20.0]"": 29308, ""[18.0, 21.0]"": 841, ""[18.0, 22.0]"": 55153, ""[18.0, 23.0]"": 1325, ""[19.0, 19.0]"": 13, ""[19.0, 20.0]"": 733, ""[19.0, 21.0]"": 18, ""[19.0, 22.0]"": 1446, ""[19.0, 23.0]"": 22, ""[20.0, 20.0]"": 41326, ""[20.0, 21.0]"": 1924, ""[20.0, 22.0]"": 164216, ""[20.0, 23.0]"": 4170, ""[21.0, 21.0]"": 36, ""[21.0, 22.0]"": 3715, ""[21.0, 23.0]"": 111, ""[22.0, 22.0]"": 166184, ""[22.0, 23.0]"": 8313, ""[23.0, 23.0]"": 119}"	"{""10.0"": 30.24, ""17.0"": 465.42, ""18.0"": 63370.07, ""19.0"": 1341.37, ""20.0"": 196924.04, ""21.0"": 4802.47, ""22.0"": 391284.06, ""23.0"": 12022.22, ""27.0"": 0.0}"	"{""17.0"": 343, ""18.0"": 63056, ""19.0"": 1267, ""20.0"": 196003, ""21.0"": 4257, ""22.0"": 394909, ""23.0"": 10327}"	"{""[17.0, 18.0]"": 35, ""[17.0, 19.0]"": 1, ""[17.0, 20.0]"": 96, ""[17.0, 21.0]"": 5, ""[17.0, 22.0]"": 202, ""[17.0, 23.0]"": 4, ""[18.0, 18.0]"": 2955, ""[18.0, 19.0]"": 122, ""[18.0, 20.0]"": 18491, ""[18.0, 21.0]"": 377, ""[18.0, 22.0]"": 37157, ""[18.0, 23.0]"": 964, ""[19.0, 19.0]"": 1, ""[19.0, 20.0]"": 346, ""[19.0, 21.0]"": 9, ""[19.0, 22.0]"": 776, ""[19.0, 23.0]"": 11, ""[20.0, 20.0]"": 28561, ""[20.0, 21.0]"": 1231, ""[20.0, 22.0]"": 115709, ""[20.0, 23.0]"": 3008, ""[21.0, 21.0]"": 14, ""[21.0, 22.0]"": 2527, ""[21.0, 23.0]"": 80, ""[22.0, 22.0]"": 116231, ""[22.0, 23.0]"": 6076, ""[23.0, 23.0]"": 92}"	0.12239168575896014	0.5580821959736888	1.4510050575265472	0.4358575904533667	"{""10.0"": ""NaN"", ""17.0"": 0.92, ""18.0"": 0.99, ""19.0"": 0.98, ""20.0"": 0.99, ""21.0"": 0.94, ""22.0"": 0.99, ""23.0"": 0.85, ""27.0"": ""NaN""}"	1.49e-14	+	0.0008127391333680931	0.0015521598665040007	0.142747	False	NA	NA	False	NA	none	0:inside:GLB1:protein_coding	48588:downstream:SEC13P1:processed_pseudogene,5907:downstream:SUMO2P10:processed_pseudogene,7004:downstream:TMPPE:protein_coding,19591:upstream:RN7SL296P:misc_RNA,60687:downstream:RP11-627J17.1:lncRNA,0:inside:GLB1:protein_coding,66626:downstream:SUSD5:protein_coding,30597:upstream:CRTAP:protein_coding	intron:GLB1:protein_coding	transcribed;GLB1-203:protein_coding:2,GLB1-201:protein_coding:1,GLB1-202:protein_coding:1,GLB1-215:processed_transcript:5,GLB1-216:processed_transcript:4,GLB1-219:processed_transcript:4,GLB1-204:protein_coding:4,GLB1-206:nonsense_mediated_decay:4,GLB1-207:protein_coding:4,GLB1-211:processed_transcript:3,GLB1-209:protein_coding:4,GLB1-205:protein_coding:3
3	3_48106919_53228262	51119327	51119344	51119324	STR_939915	1	A	18.0,19.0,20.0,21.0	18.0	"{""18.0"": 138254.62, ""19.0"": 631324.75, ""20.0"": 205254.53, ""21.0"": 0.0}"	"{""18.0"": 137642, ""19.0"": 632641, ""20.0"": 204535}"	"{""[18.0, 18.0]"": 10003, ""[18.0, 19.0]"": 89216, ""[18.0, 20.0]"": 28420, ""[19.0, 19.0]"": 205420, ""[19.0, 20.0]"": 132585, ""[20.0, 20.0]"": 21765}"	"{""18.0"": 94589.57, ""19.0"": 434455.02, ""20.0"": 141127.08, ""21.0"": 0.0}"	"{""18.0"": 94182, ""19.0"": 435269, ""20.0"": 140711}"	"{""[18.0, 18.0]"": 6630, ""[18.0, 19.0]"": 61201, ""[18.0, 20.0]"": 19721, ""[19.0, 19.0]"": 141308, ""[19.0, 20.0]"": 91452, ""[20.0, 20.0]"": 14769}"	0.14114229865908834	0.5143161238496823	1.2750306293904825	0.9009724477911428	"{""18.0"": 1.0, ""19.0"": 1.0, ""20.0"": 1.0, ""21.0"": ""NaN""}"	1.7000000000000002e-27	-	-0.002822191593514614	-0.0023507473561700013	1.0	False	NA	NA	True	False	none	0:inside:DOCK3:protein_coding	0:inside:DOCK3:protein_coding	intron:DOCK3:protein_coding	transcribed;DOCK3-201:protein_coding:1
