chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	direction_of_association	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	FINEMAP_pcausal	SuSiE_pcausal	SuSiE_CS_pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
3	3_11915065_12917778	12631293	12631307	12631291	STR_918559	1	A	14.0,15.0,16.0,17.0	15.0	"{""14.0"": 6706.75, ""15.0"": 640535.73, ""16.0"": 323533.73, ""17.0"": 4041.74}"	"{""14.0"": 6475, ""15.0"": 644679, ""16.0"": 319996, ""17.0"": 3668}"	"{""[14.0, 14.0]"": 29, ""[14.0, 15.0]"": 4285, ""[14.0, 16.0]"": 2096, ""[14.0, 17.0]"": 36, ""[15.0, 15.0]"": 213516, ""[15.0, 16.0]"": 210999, ""[15.0, 17.0]"": 2363, ""[16.0, 16.0]"": 52837, ""[16.0, 17.0]"": 1227, ""[17.0, 17.0]"": 21}"	"{""14.0"": 4363.86, ""15.0"": 435346.01, ""16.0"": 219509.15, ""17.0"": 2172.98}"	"{""14.0"": 4211, ""15.0"": 437811, ""16.0"": 217407, ""17.0"": 1963}"	"{""[14.0, 14.0]"": 12, ""[14.0, 15.0]"": 2815, ""[14.0, 16.0]"": 1362, ""[14.0, 17.0]"": 10, ""[15.0, 15.0]"": 144926, ""[15.0, 16.0]"": 143893, ""[15.0, 17.0]"": 1251, ""[16.0, 16.0]"": 35730, ""[16.0, 17.0]"": 692, ""[17.0, 17.0]"": 5}"	0.009883457919055568	0.4537166211781893	0.9929777347082822	0.9470874305615014	"{""14.0"": 0.96, ""15.0"": 0.97, ""16.0"": 0.97, ""17.0"": 0.96}"	2.8e-13	-	-0.02023059336621147	-0.014059803075695668	0.0789778	NA	NA	False	NA	NA	False	NA	833:downstream:12632140:12632473:RAF1:protein_coding,990:downstream:12632297:12632473:RAF1:protein_coding,990:downstream:12632297:12632473:RAF1:protein_coding,990:downstream:12632297:12632473:RAF1:protein_coding,990:downstream:12632297:12632473:RAF1:protein_coding,990:downstream:12632297:12632473:RAF1:protein_coding,990:downstream:12632297:12632473:RAF1:protein_coding,0:inside:12629478:12632473:RAF1:protein_coding	0:inside:RAF1:protein_coding	88090:upstream:RNU6-404P:snRNA,78581:upstream:RNA5SP123:rRNA_pseudogene,74987:downstream:RNU6-377P:snRNA,42926:upstream:snoU13:snoRNA,83891:upstream:CRIP1P1:processed_pseudogene,3586:downstream:MKRN2:protein_coding,0:inside:RAF1:protein_coding,48245:downstream:TSEN2:protein_coding,28735:upstream:MKRN2OS:protein_coding	exon_other:RAF1:protein_coding	transcribed;RAF1-205:protein_coding:5,RAF1-201:protein_coding:1,RAF1-204:protein_coding:5,RAF1-203:nonsense_mediated_decay:2,RAF1-207:retained_intron:3,RAF1-209:retained_intron:4,RAF1-212:retained_intron:1
3	3_11915065_12917778	12638403	12638415	12638403	STR_918568	1	A	13.0,14.0,15.0	13.0	"{""13.0"": 757160.07, ""14.0"": 217254.95, ""15.0"": 403.14}"	"{""13.0"": 757448, ""14.0"": 217012, ""15.0"": 358}"	"{""[13.0, 13.0]"": 295095, ""[13.0, 14.0]"": 167011, ""[13.0, 15.0]"": 247, ""[14.0, 14.0]"": 24946, ""[14.0, 15.0]"": 109, ""[15.0, 15.0]"": 1}"	"{""13.0"": 513489.54, ""14.0"": 147837.68, ""15.0"": 64.78}"	"{""13.0"": 513675, ""14.0"": 147679, ""15.0"": 38}"	"{""[13.0, 13.0]"": 199612, ""[13.0, 14.0]"": 114419, ""[13.0, 15.0]"": 32, ""[14.0, 14.0]"": 16627, ""[14.0, 15.0]"": 6}"	9.794494036819314e-05	0.3469470086677342	0.7669921688223772	0.3124356534022982	"{""13.0"": 1.0, ""14.0"": 1.0, ""15.0"": 0.95}"	1.04e-14	-	-0.02591962725598318	-0.015284481878026356	0.129419	NA	NA	False	NA	NA	False	NA	none	0:inside:RAF1:protein_coding	95200:upstream:RNU6-404P:snRNA,85691:upstream:RNA5SP123:rRNA_pseudogene,82097:downstream:RNU6-377P:snRNA,35818:upstream:snoU13:snoRNA,76783:upstream:CRIP1P1:processed_pseudogene,10696:downstream:MKRN2:protein_coding,0:inside:RAF1:protein_coding,55355:downstream:TSEN2:protein_coding,35845:upstream:MKRN2OS:protein_coding	intron:RAF1:protein_coding	transcribed;RAF1-206:retained_intron:3,RAF1-205:protein_coding:5,RAF1-201:protein_coding:1,RAF1-204:protein_coding:5,RAF1-203:nonsense_mediated_decay:2,RAF1-207:retained_intron:3
3	3_48729759_48979759	48854759	48854802	48854759	STR_937927	4	AAAT	6.0,7.0,8.0,9.0,10.0,11.0,12.0	11.0	"{""6.0"": 3181.46, ""7.0"": 58804.1, ""8.0"": 24468.44, ""9.0"": 591757.94, ""10.0"": 202820.13, ""11.0"": 93815.22, ""12.0"": 0.0}"	"{""6.0"": 3003, ""7.0"": 63272, ""8.0"": 22467, ""9.0"": 590318, ""10.0"": 198315, ""11.0"": 97443}"	"{""[6.0, 6.0]"": 4, ""[6.0, 7.0]"": 191, ""[6.0, 8.0]"": 60, ""[6.0, 9.0]"": 1852, ""[6.0, 10.0]"": 590, ""[6.0, 11.0]"": 302, ""[7.0, 7.0]"": 2130, ""[7.0, 8.0]"": 1421, ""[7.0, 9.0]"": 37997, ""[7.0, 10.0]"": 12793, ""[7.0, 11.0]"": 6610, ""[8.0, 8.0]"": 234, ""[8.0, 9.0]"": 13569, ""[8.0, 10.0]"": 4589, ""[8.0, 11.0]"": 2360, ""[9.0, 9.0]"": 179750, ""[9.0, 10.0]"": 119270, ""[9.0, 11.0]"": 58130, ""[10.0, 10.0]"": 20571, ""[10.0, 11.0]"": 19931, ""[11.0, 11.0]"": 5055}"	"{""6.0"": 2330.43, ""7.0"": 42010.93, ""8.0"": 16658.02, ""9.0"": 395044.06, ""10.0"": 138351.03, ""11.0"": 67017.01, ""12.0"": 0.0}"	"{""6.0"": 2200, ""7.0"": 45238, ""8.0"": 15238, ""9.0"": 393917, ""10.0"": 135220, ""11.0"": 69579}"	"{""[6.0, 6.0]"": 3, ""[6.0, 7.0]"": 141, ""[6.0, 8.0]"": 46, ""[6.0, 9.0]"": 1355, ""[6.0, 10.0]"": 427, ""[6.0, 11.0]"": 225, ""[7.0, 7.0]"": 1556, ""[7.0, 8.0]"": 1000, ""[7.0, 9.0]"": 27051, ""[7.0, 10.0]"": 9168, ""[7.0, 11.0]"": 4766, ""[8.0, 8.0]"": 155, ""[8.0, 9.0]"": 9141, ""[8.0, 10.0]"": 3041, ""[8.0, 11.0]"": 1700, ""[9.0, 9.0]"": 117225, ""[9.0, 10.0]"": 80643, ""[9.0, 11.0]"": 41277, ""[10.0, 10.0]"": 13796, ""[10.0, 11.0]"": 14349, ""[11.0, 11.0]"": 3631}"	0.1935502994293356	0.5871889659720928	1.672673517775752	0.5999293132206144	"{""6.0"": 0.98, ""7.0"": 0.99, ""8.0"": 0.94, ""9.0"": 0.99, ""10.0"": 0.97, ""11.0"": 0.95, ""12.0"": ""NaN""}"	2.46e-08	+	0.008406429491414569	0.011046823414547588	0.966178	0.9891	0.9816	False	NA	NA	False	NA	none	0:inside:PRKAR2A:protein_coding	30203:upstream:PRKAR2A-AS1:lncRNA,0:inside:PRKAR2A:protein_coding,39557:downstream:SLC25A20:protein_coding,76973:upstream:IP6K2:protein_coding	intron:PRKAR2A:protein_coding	transcribed;PRKAR2A-201:protein_coding:1,PRKAR2A-206:protein_coding:2,PRKAR2A-202:protein_coding:1,PRKAR2A-203:protein_coding:4
3	3_50623696_50873696	50748696	50748710	50748696	STR_939690	1	A	14.0,15.0,16.0	15.0	"{""14.0"": 173041.78, ""15.0"": 797525.95, ""16.0"": 4250.2}"	"{""14.0"": 172814, ""15.0"": 798064, ""16.0"": 3940}"	"{""[14.0, 14.0]"": 15539, ""[14.0, 15.0]"": 141220, ""[14.0, 16.0]"": 516, ""[15.0, 15.0]"": 326774, ""[15.0, 16.0]"": 3296, ""[16.0, 16.0]"": 64}"	"{""14.0"": 121503.63, ""15.0"": 538275.07, ""16.0"": 1613.3}"	"{""14.0"": 121433, ""15.0"": 538523, ""16.0"": 1436}"	"{""[14.0, 14.0]"": 11088, ""[14.0, 15.0]"": 98973, ""[14.0, 16.0]"": 284, ""[15.0, 15.0]"": 219202, ""[15.0, 16.0]"": 1146, ""[16.0, 16.0]"": 3}"	0.002439249340784285	0.3033204766762348	0.7095959927032784	0.7164908294784476	"{""14.0"": 1.0, ""15.0"": 1.0, ""16.0"": 0.91}"	5.98e-09	+	0.02029976459407077	0.011239893503315097	0.753897	NA	NA	False	NA	NA	False	NA	none	0:inside:DOCK3:protein_coding	99491:upstream:CISH:protein_coding,36102:downstream:MIR4787:miRNA,25474:upstream:PPIAP69:processed_pseudogene,8203:downstream:RP11-646D13.1:processed_pseudogene,75395:downstream:ZNF652P1:processed_pseudogene,61974:downstream:MAPKAPK3:protein_coding,39217:downstream:LINC02019:lncRNA,0:inside:DOCK3:protein_coding	intron:DOCK3:protein_coding	transcribed;DOCK3-201:protein_coding:1
3	3_58101615_58588689	58413340	58413352	58413336	STR_944616	1	A	11.0,13.0,14.0,15.0	13.0	"{""11.0"": 80253.2, ""13.0"": 1833.28, ""14.0"": 889594.47, ""15.0"": 3137.72}"	"{""11.0"": 80238, ""13.0"": 1791, ""14.0"": 890339, ""15.0"": 2450}"	"{""[11.0, 11.0]"": 3337, ""[11.0, 13.0]"": 52, ""[11.0, 14.0]"": 73324, ""[11.0, 15.0]"": 188, ""[13.0, 13.0]"": 44, ""[13.0, 14.0]"": 1639, ""[13.0, 15.0]"": 12, ""[14.0, 14.0]"": 406566, ""[14.0, 15.0]"": 2244, ""[15.0, 15.0]"": 3}"	"{""11.0"": 54642.51, ""13.0"": 242.62, ""14.0"": 604480.11, ""15.0"": 2027.31}"	"{""11.0"": 54624, ""13.0"": 222, ""14.0"": 604982, ""15.0"": 1564}"	"{""[11.0, 11.0]"": 2223, ""[11.0, 13.0]"": 19, ""[11.0, 14.0]"": 50053, ""[11.0, 15.0]"": 106, ""[13.0, 14.0]"": 201, ""[13.0, 15.0]"": 2, ""[14.0, 14.0]"": 276639, ""[14.0, 15.0]"": 1450, ""[15.0, 15.0]"": 3}"	0.0034320465206328673	0.1564785524100137	0.4392961596796376	0.6876406993756019	"{""11.0"": 1.0, ""13.0"": 0.98, ""14.0"": 1.0, ""15.0"": 0.94}"	2.52e-11	+	0.011437076816970482	0.013405190743994298	0.0859132	NA	NA	False	NA	NA	False	NA	5:downstream:58413357:58413906:PDHB:protein_coding,5:downstream:58413357:58413906:PDHB:protein_coding,26:downstream:58413378:58413906:PDHB:protein_coding,47:downstream:58413399:58413906:PDHB:protein_coding,56:downstream:58413408:58414341:PDHB:protein_coding,58:downstream:58413410:58413906:PDHB:protein_coding,67:downstream:58413419:58413906:PDHB:protein_coding,630:upstream:58413982:58414542:RP11-802O23.3:lncRNA,727:downstream:58414079:58414341:PDHB:protein_coding,848:downstream:58414200:58414341:PDHB:protein_coding,848:downstream:58414200:58414341:PDHB:protein_coding,848:downstream:58414200:58414341:PDHB:protein_coding,848:downstream:58414200:58414341:PDHB:protein_coding,848:downstream:58414200:58414341:PDHB:protein_coding	5:downstream:PDHB:protein_coding	97495:downstream:RP11-80H18.4:lncRNA,48088:upstream:RP11-802O23.4:processed_pseudogene,5:downstream:PDHB:protein_coding,630:upstream:RP11-802O23.3:lncRNA,63205:downstream:RP11-359I18.5:lncRNA,64471:upstream:KCTD6:protein_coding,83685:upstream:RP11-359I18.1:processed_pseudogene,77511:downstream:ACOX2:protein_coding,1486:downstream:PXK:protein_coding	intergenic	untranscribed
3	3_119401349_120009663	119578032	119578045	119578026	STR_973151	1	A	13.0,14.0,15.0,16.0,17.0	14.0	"{""13.0"": 552.15, ""14.0"": 173673.92, ""15.0"": 211871.68, ""16.0"": 588186.58, ""17.0"": 541.53}"	"{""13.0"": 386, ""14.0"": 173749, ""15.0"": 211960, ""16.0"": 588274, ""17.0"": 449}"	"{""[13.0, 13.0]"": 3, ""[13.0, 14.0]"": 69, ""[13.0, 15.0]"": 75, ""[13.0, 16.0]"": 236, ""[14.0, 14.0]"": 16120, ""[14.0, 15.0]"": 38406, ""[14.0, 16.0]"": 102884, ""[14.0, 17.0]"": 150, ""[15.0, 15.0]"": 24338, ""[15.0, 16.0]"": 124577, ""[15.0, 17.0]"": 226, ""[16.0, 16.0]"": 180261, ""[16.0, 17.0]"": 55, ""[17.0, 17.0]"": 9}"	"{""13.0"": 305.17, ""14.0"": 111379.94, ""15.0"": 139878.11, ""16.0"": 409779.32, ""17.0"": 53.62}"	"{""13.0"": 232, ""14.0"": 111420, ""15.0"": 139892, ""16.0"": 409840, ""17.0"": 8}"	"{""[13.0, 13.0]"": 1, ""[13.0, 14.0]"": 29, ""[13.0, 15.0]"": 41, ""[13.0, 16.0]"": 160, ""[14.0, 14.0]"": 9404, ""[14.0, 15.0]"": 23286, ""[14.0, 16.0]"": 69296, ""[14.0, 17.0]"": 1, ""[15.0, 15.0]"": 14921, ""[15.0, 16.0]"": 86721, ""[15.0, 17.0]"": 2, ""[16.0, 16.0]"": 126829, ""[16.0, 17.0]"": 5}"	0.16894372353174836	0.5429010789568534	1.3389692149369194	0.9846822183782926	"{""13.0"": 0.66, ""14.0"": 1.0, ""15.0"": 1.0, ""16.0"": 1.0, ""17.0"": 0.76}"	8.11e-12	-	-0.011813324186377558	-0.012802868679492423	0.14634	NA	NA	False	NA	NA	False	NA	none	0:inside:GSK3B:protein_coding	66632:downstream:PHBP8:processed_pseudogene,92083:downstream:CFAP91:protein_coding,51615:downstream:RP11-169N13.5:protein_coding,40698:downstream:NR1I2:protein_coding,0:inside:GSK3B:protein_coding	intron:GSK3B:protein_coding	transcribed;GSK3B-268:protein_coding:missing from gencode,GSK3B-242:protein_coding:missing from gencode,GSK3B-216:protein_coding:missing from gencode,GSK3B-269:protein_coding:missing from gencode,GSK3B-225:protein_coding:missing from gencode,GSK3B-249:nonsense_mediated_decay:missing from gencode,GSK3B-232:nonsense_mediated_decay:missing from gencode,GSK3B-267:nonsense_mediated_decay:missing from gencode,GSK3B-201:protein_coding:1,GSK3B-202:protein_coding:1,GSK3B-253:protein_coding:missing from gencode,GSK3B-206:processed_transcript:missing from gencode,GSK3B-229:processed_transcript:missing from gencode,GSK3B-205:protein_coding:missing from gencode
3	3_122005408_122410218	122281197	122281221	122281192	STR_974661	1	A	24.0,25.0,26.0,27.0	25.0	"{""24.0"": 774.55, ""25.0"": 669862.06, ""26.0"": 304184.72, ""27.0"": 0.0}"	"{""24.0"": 786, ""25.0"": 670470, ""26.0"": 303562}"	"{""[24.0, 24.0]"": 19, ""[24.0, 25.0]"": 531, ""[24.0, 26.0]"": 217, ""[25.0, 25.0]"": 230727, ""[25.0, 26.0]"": 208485, ""[26.0, 26.0]"": 47430}"	"{""24.0"": 4.37, ""25.0"": 454276.48, ""26.0"": 207112.96, ""27.0"": 0.0}"	"{""24.0"": 2, ""25.0"": 454675, ""26.0"": 206715}"	"{""[24.0, 25.0]"": 1, ""[24.0, 26.0]"": 1, ""[25.0, 25.0]"": 156427, ""[25.0, 26.0]"": 141820, ""[26.0, 26.0]"": 32447}"	6.607258692064264e-06	0.4297256726494061	0.8961479932902621	0.3142216927858698	"{""24.0"": 0.98, ""25.0"": 1.0, ""26.0"": 1.0, ""27.0"": ""NaN""}"	1.06e-11	+	0.02233471174815893	0.01464913307219525	0.260163	0.3163	0.2949	False	NA	NA	False	NA	none	0:inside:PARP9:protein_coding	79121:downstream:RP11-592P9.3:processed_pseudogene,44178:downstream:RP11-592P9.4:lncRNA,98239:upstream:EIF4BP8:processed_pseudogene,0:inside:PARP9:protein_coding,15254:upstream:PARP15:protein_coding,47405:upstream:KPNA1:protein_coding,1964:upstream:DTX3L:protein_coding	intron:PARP9:protein_coding	transcribed;PARP9-203:protein_coding:4,PARP9-205:protein_coding:1,PARP9-208:protein_coding:missing from gencode,PARP9-207:protein_coding:1,PARP9-201:protein_coding:1,PARP9-204:protein_coding:2,PARP9-202:protein_coding:1
5	5_122525224_123115902	122875132	122875149	122875127	STR_1172285	1	A	17.0,18.0,19.0,20.0	18.0	"{""17.0"": 44171.56, ""18.0"": 397167.41, ""19.0"": 532835.27, ""20.0"": 644.14}"	"{""17.0"": 44915, ""18.0"": 397216, ""19.0"": 532215, ""20.0"": 472}"	"{""[17.0, 17.0]"": 1105, ""[17.0, 18.0]"": 18018, ""[17.0, 19.0]"": 24680, ""[17.0, 20.0]"": 7, ""[18.0, 18.0]"": 81962, ""[18.0, 19.0]"": 215164, ""[18.0, 20.0]"": 110, ""[19.0, 19.0]"": 146012, ""[19.0, 20.0]"": 347, ""[20.0, 20.0]"": 4}"	"{""17.0"": 31492.62, ""18.0"": 269039.04, ""19.0"": 360742.8, ""20.0"": 117.8}"	"{""17.0"": 32107, ""18.0"": 269046, ""19.0"": 360219, ""20.0"": 20}"	"{""[17.0, 17.0]"": 805, ""[17.0, 18.0]"": 12992, ""[17.0, 19.0]"": 17504, ""[17.0, 20.0]"": 1, ""[18.0, 18.0]"": 55008, ""[18.0, 19.0]"": 146029, ""[18.0, 20.0]"": 9, ""[19.0, 19.0]"": 98338, ""[19.0, 20.0]"": 10}"	0.047793755554381596	0.5355371548602113	1.2176444096957435	0.0531894754765845	"{""17.0"": 0.99, ""18.0"": 1.0, ""19.0"": 1.0, ""20.0"": 0.3}"	4.86e-14	+	0.01827913052211727	0.01519663551569453	0.109393	NA	NA	False	NA	NA	False	NA	none	0:inside:CSNK1G3:protein_coding	70009:upstream:HMGB3P17:processed_pseudogene,30251:upstream:CTD-2169H9.1:TEC,28901:upstream:Y_RNA:misc_RNA,96655:upstream:KRT18P16:processed_pseudogene,0:inside:CSNK1G3:protein_coding	intron:CSNK1G3:protein_coding	transcribed;CSNK1G3-204:processed_transcript:2,CSNK1G3-201:protein_coding:1,CSNK1G3-206:protein_coding:2,CSNK1G3-207:protein_coding:2
5	5_156029144_156672031	156415452	156415467	156415447	STR_1190799	1	A	12.0,13.0,14.0,15.0,16.0,17.0	16.0	"{""12.0"": 251566.04, ""13.0"": 8496.53, ""14.0"": 23196.96, ""15.0"": 480174.74, ""16.0"": 208754.65, ""17.0"": 2651.39}"	"{""12.0"": 252756, ""13.0"": 7880, ""14.0"": 20507, ""15.0"": 482660, ""16.0"": 209973, ""17.0"": 1042}"	"{""[12.0, 12.0]"": 32765, ""[12.0, 13.0]"": 1666, ""[12.0, 14.0]"": 4847, ""[12.0, 15.0]"": 125031, ""[12.0, 16.0]"": 55395, ""[12.0, 17.0]"": 287, ""[13.0, 13.0]"": 248, ""[13.0, 14.0]"": 685, ""[13.0, 15.0]"": 3850, ""[13.0, 16.0]"": 1178, ""[13.0, 17.0]"": 5, ""[14.0, 14.0]"": 622, ""[14.0, 15.0]"": 9766, ""[14.0, 16.0]"": 3939, ""[14.0, 17.0]"": 26, ""[15.0, 15.0]"": 120411, ""[15.0, 16.0]"": 102692, ""[15.0, 17.0]"": 499, ""[16.0, 16.0]"": 23272, ""[16.0, 17.0]"": 225}"	"{""12.0"": 173873.68, ""13.0"": 3102.84, ""14.0"": 13425.99, ""15.0"": 321152.23, ""16.0"": 147976.48, ""17.0"": 1873.48}"	"{""12.0"": 174740, ""13.0"": 2715, ""14.0"": 11632, ""15.0"": 322516, ""16.0"": 149103, ""17.0"": 686}"	"{""[12.0, 12.0]"": 22753, ""[12.0, 13.0]"": 706, ""[12.0, 14.0]"": 3040, ""[12.0, 15.0]"": 85605, ""[12.0, 16.0]"": 39678, ""[12.0, 17.0]"": 205, ""[13.0, 13.0]"": 6, ""[13.0, 14.0]"": 47, ""[13.0, 15.0]"": 1345, ""[13.0, 16.0]"": 604, ""[13.0, 17.0]"": 1, ""[14.0, 14.0]"": 92, ""[14.0, 15.0]"": 5733, ""[14.0, 16.0]"": 2615, ""[14.0, 17.0]"": 13, ""[15.0, 15.0]"": 78531, ""[15.0, 16.0]"": 72444, ""[15.0, 17.0]"": 327, ""[16.0, 16.0]"": 16811, ""[16.0, 17.0]"": 140}"	0.2515536856632558	0.6412634624984872	1.6424555840219446	0.1110593531448668	"{""12.0"": 0.99, ""13.0"": 0.94, ""14.0"": 0.87, ""15.0"": 0.98, ""16.0"": 0.98, ""17.0"": 0.5}"	3.28e-11	-	-0.006481988937117378	-0.013881875966245686	0.123812	NA	NA	False	NA	NA	False	NA	none	25215:upstream:TIMD4:protein_coding	63731:downstream:APOOP1:processed_pseudogene,40957:downstream:HAVCR1:protein_coding,97376:downstream:HAVCR2:protein_coding,25215:upstream:TIMD4:protein_coding	intergenic	untranscribed
6	6_36900436_37179676	37028567	37028614	37028567	STR_1228525	4	AAAT	11.0,12.0,13.0,14.0,15.0	12.0	"{""11.0"": 1546.48, ""12.0"": 460475.21, ""13.0"": 508501.19, ""14.0"": 3915.03, ""15.0"": 380.1}"	"{""11.0"": 1377, ""12.0"": 461803, ""13.0"": 508882, ""14.0"": 2406, ""15.0"": 350}"	"{""[11.0, 11.0]"": 47, ""[11.0, 12.0]"": 438, ""[11.0, 13.0]"": 743, ""[11.0, 14.0]"": 88, ""[11.0, 15.0]"": 14, ""[12.0, 12.0]"": 110165, ""[12.0, 13.0]"": 239968, ""[12.0, 14.0]"": 959, ""[12.0, 15.0]"": 108, ""[13.0, 13.0]"": 133340, ""[13.0, 14.0]"": 1279, ""[13.0, 15.0]"": 212, ""[14.0, 14.0]"": 34, ""[14.0, 15.0]"": 12, ""[15.0, 15.0]"": 2}"	"{""11.0"": 172.24, ""12.0"": 318861.41, ""13.0"": 340609.7, ""14.0"": 1695.07, ""15.0"": 53.6}"	"{""11.0"": 59, ""12.0"": 319840, ""13.0"": 340762, ""14.0"": 697, ""15.0"": 34}"	"{""[11.0, 12.0]"": 29, ""[11.0, 13.0]"": 30, ""[12.0, 12.0]"": 77170, ""[12.0, 13.0]"": 165130, ""[12.0, 14.0]"": 330, ""[12.0, 15.0]"": 11, ""[13.0, 13.0]"": 87606, ""[13.0, 14.0]"": 367, ""[13.0, 15.0]"": 23}"	0.0029043440832564027	0.5006922836796659	1.0121600005810083	0.2329025467641384	"{""11.0"": 0.78, ""12.0"": 0.99, ""13.0"": 0.99, ""14.0"": 0.66, ""15.0"": 0.99}"	3.29e-09	-	-0.016186624161106118	-0.011576072007785338	0.0549666	NA	NA	False	NA	NA	False	NA	none	15602:downstream:COX6A1P2:processed_pseudogene	15602:downstream:COX6A1P2:processed_pseudogene,30476:upstream:RPL12P2:processed_pseudogene,95954:downstream:PI16:protein_coding,74493:upstream:MTCH1:protein_coding,31722:downstream:FGD2:protein_coding	intergenic	untranscribed
6	6_36900436_37179676	37030961	37030975	37030955	STR_1228527	1	A	15.0,16.0,17.0	15.0	"{""15.0"": 453280.22, ""16.0"": 518850.38, ""17.0"": 2700.05}"	"{""15.0"": 456700, ""16.0"": 516122, ""17.0"": 1996}"	"{""[15.0, 15.0]"": 108102, ""[15.0, 16.0]"": 239547, ""[15.0, 17.0]"": 949, ""[16.0, 16.0]"": 137769, ""[16.0, 17.0]"": 1037, ""[17.0, 17.0]"": 5}"	"{""15.0"": 315536.73, ""16.0"": 344093.82, ""17.0"": 1769.5}"	"{""15.0"": 317849, ""16.0"": 342199, ""17.0"": 1344}"	"{""[15.0, 15.0]"": 76254, ""[15.0, 16.0]"": 164665, ""[15.0, 17.0]"": 676, ""[16.0, 16.0]"": 88436, ""[16.0, 17.0]"": 662, ""[17.0, 17.0]"": 3}"	0.0026753853435602247	0.5013481641665396	1.0180891776287124	0.4672991355355491	"{""15.0"": 0.99, ""16.0"": 0.99, ""17.0"": 0.82}"	3.62e-09	-	-0.016197353774681084	-0.011560312192631664	0.0502205	NA	NA	False	NA	NA	False	NA	none	17996:downstream:COX6A1P2:processed_pseudogene	17996:downstream:COX6A1P2:processed_pseudogene,28115:upstream:RPL12P2:processed_pseudogene,98348:downstream:PI16:protein_coding,76887:upstream:MTCH1:protein_coding,34116:downstream:FGD2:protein_coding	intergenic	untranscribed
7	7_904585_1205322	1074029	1074039	1074026	STR_1296028	1	A	10.0,11.0,12.0,13.0	11.0	"{""10.0"": 211082.34, ""11.0"": 629370.59, ""12.0"": 132939.03, ""13.0"": 1426.0}"	"{""10.0"": 210372, ""11.0"": 627965, ""12.0"": 135505, ""13.0"": 976}"	"{""[10.0, 10.0]"": 22900, ""[10.0, 11.0]"": 134702, ""[10.0, 12.0]"": 29733, ""[10.0, 13.0]"": 137, ""[11.0, 11.0]"": 202999, ""[11.0, 12.0]"": 86517, ""[11.0, 13.0]"": 748, ""[12.0, 12.0]"": 9597, ""[12.0, 13.0]"": 61, ""[13.0, 13.0]"": 15}"	"{""10.0"": 147184.54, ""11.0"": 421722.64, ""12.0"": 91983.63, ""13.0"": 501.19}"	"{""10.0"": 146785, ""11.0"": 420596, ""12.0"": 93819, ""13.0"": 192}"	"{""[10.0, 10.0]"": 16241, ""[10.0, 11.0]"": 93205, ""[10.0, 12.0]"": 21057, ""[10.0, 13.0]"": 41, ""[11.0, 11.0]"": 133855, ""[11.0, 12.0]"": 59559, ""[11.0, 13.0]"": 122, ""[12.0, 12.0]"": 6587, ""[12.0, 13.0]"": 29}"	0.1398335933909089	0.5262226410142958	1.30038273190049	0.981939504440944	"{""10.0"": 1.0, ""11.0"": 0.98, ""12.0"": 0.97, ""13.0"": 0.83}"	7.39e-09	+	0.014181257300570571	0.011998538630724784	0.0729266	NA	NA	False	NA	NA	False	NA	none	0:inside:C7orf50:protein_coding	44753:downstream:CYP2W1:protein_coding,11367:upstream:MIR339:miRNA,46460:upstream:AC091729.8:lncRNA,78986:upstream:ADAP1:protein_coding,58844:upstream:COX19:protein_coding,0:inside:AC073957.15:lncRNA,10143:upstream:GPR146:protein_coding,20957:downstream:RP11-449P15.1:lncRNA,40047:upstream:AC091729.7:lncRNA,47805:upstream:GPER1:protein_coding,0:inside:C7orf50:protein_coding	multigene;intron:AC073957.15:lncRNA;intron:C7orf50:protein_coding	transcribed;AC073957.15-001:lncRNA:3,C7orf50-201:protein_coding:1,C7orf50-203:protein_coding:3,C7orf50-202:protein_coding:1,C7orf50-207:processed_transcript:5,C7orf50-205:protein_coding:3,C7orf50-208:protein_coding:3
