chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	direction_of_association	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
3	3_153699235_154213411	153845390	153845407	153845390	STR_991302	1	A	15.0,16.0,17.0,18.0	18.0	"{""15.0"": 125382.81, ""16.0"": 712205.97, ""17.0"": 1787.35, ""18.0"": 135441.87}"	"{""15.0"": 125391, ""16.0"": 713717, ""17.0"": 268, ""18.0"": 135442}"	"{""[15.0, 15.0]"": 9351, ""[15.0, 16.0]"": 90500, ""[15.0, 17.0]"": 39, ""[15.0, 18.0]"": 16150, ""[16.0, 16.0]"": 261538, ""[16.0, 17.0]"": 205, ""[16.0, 18.0]"": 99936, ""[17.0, 17.0]"": 1, ""[17.0, 18.0]"": 22, ""[18.0, 18.0]"": 9667}"	"{""15.0"": 72079.99, ""16.0"": 450365.22, ""17.0"": 1058.48, ""18.0"": 90592.38}"	"{""15.0"": 72077, ""16.0"": 451325, ""17.0"": 102, ""18.0"": 90592}"	"{""[15.0, 15.0]"": 4308, ""[15.0, 16.0]"": 52832, ""[15.0, 17.0]"": 13, ""[15.0, 18.0]"": 10616, ""[16.0, 16.0]"": 165806, ""[16.0, 17.0]"": 79, ""[16.0, 18.0]"": 66802, ""[17.0, 18.0]"": 10, ""[18.0, 18.0]"": 6582}"	0.11909939433417968	0.4243217446381896	1.0987011551231542	0.8138088970564878	"{""15.0"": 1.0, ""16.0"": 1.0, ""17.0"": 0.25, ""18.0"": 1.0}"	2.81e-08	+	0.0026567521099021274	0.0030914466668357328	0.0918999	False	NA	NA	False	NA	none	0:inside:ARHGEF26:protein_coding	6254:upstream:ARHGEF26-AS1:lncRNA,0:inside:ARHGEF26:protein_coding	intron:ARHGEF26:protein_coding	transcribed;ARHGEF26-201:protein_coding:2,ARHGEF26-202:protein_coding:1,ARHGEF26-205:protein_coding:2,ARHGEF26-203:protein_coding:1
3	3_185604753_186056174	185926216	185926241	185926213	STR_1008878	1	A	25.0,26.0,27.0	26.0	"{""25.0"": 741166.4, ""26.0"": 11974.8, ""27.0"": 221805.2}"	"{""25.0"": 752863, ""26.0"": 2316, ""27.0"": 219639}"	"{""[25.0, 25.0]"": 290878, ""[25.0, 26.0]"": 1934, ""[25.0, 27.0]"": 169173, ""[26.0, 26.0]"": 44, ""[26.0, 27.0]"": 294, ""[27.0, 27.0]"": 25086}"	"{""25.0"": 464611.96, ""26.0"": 6396.6, ""27.0"": 143165.6}"	"{""25.0"": 471751, ""26.0"": 562, ""27.0"": 141783}"	"{""[25.0, 25.0]"": 181122, ""[25.0, 26.0]"": 438, ""[25.0, 27.0]"": 109069, ""[26.0, 27.0]"": 124, ""[27.0, 27.0]"": 16295}"	0.010414961124382048	0.3565558237833488	0.7897539694974606	0.5694074784481794	"{""25.0"": 0.99, ""26.0"": 0.33, ""27.0"": 1.0}"	4.05e-11	+	0.0032183477990432863	0.003850356321888273	0.272921	False	NA	NA	False	NA	910:upstream:185925213:185925306:DGKG:protein_coding	0:inside:DGKG:protein_coding	98109:upstream:ETV5:protein_coding,0:inside:DGKG:protein_coding	intron:DGKG:protein_coding	transcribed;DGKG-211:retained_intron:4,DGKG-201:protein_coding:1,DGKG-202:protein_coding:1,DGKG-203:protein_coding:5,DGKG-208:retained_intron:1
4	4_24473578_24723578	24598578	24598593	24598578	STR_1028544	1	A	15.0,16.0,17.0,18.0,19.0	16.0	"{""15.0"": 0.0, ""16.0"": 300748.95, ""17.0"": 559376.0, ""18.0"": 92819.35, ""19.0"": 21884.73}"	"{""16.0"": 302843, ""17.0"": 561396, ""18.0"": 88875, ""19.0"": 21704}"	"{""[16.0, 16.0]"": 47531, ""[16.0, 17.0]"": 173428, ""[16.0, 18.0]"": 27196, ""[16.0, 19.0]"": 7157, ""[17.0, 17.0]"": 162254, ""[17.0, 18.0]"": 51520, ""[17.0, 19.0]"": 11940, ""[18.0, 18.0]"": 4181, ""[18.0, 19.0]"": 1797, ""[19.0, 19.0]"": 405}"	"{""15.0"": 0.0, ""16.0"": 185597.89, ""17.0"": 356024.64, ""18.0"": 61078.27, ""19.0"": 11402.28}"	"{""16.0"": 186957, ""17.0"": 357324, ""18.0"": 58522, ""19.0"": 11293}"	"{""[16.0, 16.0]"": 28546, ""[16.0, 17.0]"": 108623, ""[16.0, 18.0]"": 17716, ""[16.0, 19.0]"": 3526, ""[17.0, 17.0]"": 104014, ""[17.0, 18.0]"": 34143, ""[17.0, 19.0]"": 6530, ""[18.0, 18.0]"": 2810, ""[18.0, 19.0]"": 1043, ""[19.0, 19.0]"": 97}"	0.11802668372873165	0.5593222143632284	1.4061346400823531	0.5669742218585647	"{""15.0"": ""NaN"", ""16.0"": 1.0, ""17.0"": 0.99, ""18.0"": 0.98, ""19.0"": 1.0}"	8.02e-09	-	-0.00391662140747287	-0.003709521549452076	0.832709	False	NA	NA	False	NA	none	12401:upstream:DHX15:protein_coding	76665:upstream:MIR573:miRNA,33494:upstream:RN7SL16P:misc_RNA,61102:downstream:ATP5MGP3:processed_pseudogene,62886:upstream:LINC02473:lncRNA,12401:upstream:DHX15:protein_coding	intergenic	untranscribed
4	4_87343625_88328875	87885588	87885604	87885588	STR_1060368	1	A	16.0,17.0,18.0,19.0,20.0	17.0	"{""16.0"": 220003.49, ""17.0"": 560668.36, ""18.0"": 5023.11, ""19.0"": 189123.27, ""20.0"": 0.0}"	"{""16.0"": 220300, ""17.0"": 560978, ""18.0"": 4543, ""19.0"": 188997}"	"{""[16.0, 16.0]"": 25021, ""[16.0, 17.0]"": 126691, ""[16.0, 18.0]"": 1244, ""[16.0, 19.0]"": 42323, ""[17.0, 17.0]"": 161658, ""[17.0, 18.0]"": 2379, ""[17.0, 19.0]"": 108592, ""[18.0, 18.0]"": 233, ""[18.0, 19.0]"": 454, ""[19.0, 19.0]"": 18814}"	"{""16.0"": 137986.81, ""17.0"": 352495.42, ""18.0"": 1272.37, ""19.0"": 122341.43, ""20.0"": 0.0}"	"{""16.0"": 138209, ""17.0"": 352625, ""18.0"": 977, ""19.0"": 122285}"	"{""[16.0, 16.0]"": 15584, ""[16.0, 17.0]"": 79384, ""[16.0, 18.0]"": 203, ""[16.0, 19.0]"": 27454, ""[17.0, 17.0]"": 101219, ""[17.0, 18.0]"": 561, ""[17.0, 19.0]"": 70242, ""[18.0, 18.0]"": 1, ""[18.0, 19.0]"": 211, ""[19.0, 19.0]"": 12189}"	0.20129392466517002	0.579965906243777	1.4222148862374158	0.935886744737768	"{""16.0"": 1.0, ""17.0"": 1.0, ""18.0"": 0.89, ""19.0"": 1.0, ""20.0"": ""NaN""}"	7.67e-19	-	-0.0035973775989535106	-0.005068977948231891	0.747625	False	NA	NA	False	NA	none	0:inside:AFF1:protein_coding	93031:downstream:RP11-397E7.1:processed_pseudogene,87783:downstream:RP11-397E7.2:processed_pseudogene,14323:upstream:TECRP1:processed_pseudogene,72013:upstream:C4orf36:protein_coding,49618:upstream:RP11-397E7.4:processed_pseudogene,28234:upstream:RP11-397E7.5:lncRNA,28258:upstream:RP11-397E7.6:protein_coding,0:inside:AFF1:protein_coding	intron:AFF1:protein_coding	transcribed;AFF1-209:processed_transcript:2,AFF1-205:retained_intron:2,AFF1-202:protein_coding:2,AFF1-206:protein_coding:1,AFF1-212:protein_coding:missing from gencode,AFF1-204:protein_coding:2,AFF1-207:protein_coding:3
4	4_157493027_157743027	157618027	157618068	157618027	STR_1094685	3	AAT	8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0	14.0	"{""8.0"": 154359.34, ""9.0"": 27460.43, ""10.0"": 98783.86, ""11.0"": 88912.87, ""12.0"": 4252.48, ""13.0"": 49448.61, ""14.0"": 472119.06, ""15.0"": 71732.98, ""16.0"": 7766.37, ""17.0"": 0.0}"	"{""8.0"": 154722, ""9.0"": 26935, ""10.0"": 94826, ""11.0"": 88731, ""12.0"": 3478, ""13.0"": 45195, ""14.0"": 489909, ""15.0"": 63967, ""16.0"": 7055}"	"{""[8.0, 8.0]"": 12405, ""[8.0, 9.0]"": 4149, ""[8.0, 10.0]"": 15759, ""[8.0, 11.0]"": 13958, ""[8.0, 12.0]"": 562, ""[8.0, 13.0]"": 7125, ""[8.0, 14.0]"": 77124, ""[8.0, 15.0]"": 10144, ""[8.0, 16.0]"": 1091, ""[9.0, 9.0]"": 389, ""[9.0, 10.0]"": 2726, ""[9.0, 11.0]"": 2392, ""[9.0, 12.0]"": 92, ""[9.0, 13.0]"": 1198, ""[9.0, 14.0]"": 13688, ""[9.0, 15.0]"": 1725, ""[9.0, 16.0]"": 187, ""[10.0, 10.0]"": 6367, ""[10.0, 11.0]"": 7947, ""[10.0, 12.0]"": 508, ""[10.0, 13.0]"": 4000, ""[10.0, 14.0]"": 45054, ""[10.0, 15.0]"": 5530, ""[10.0, 16.0]"": 568, ""[11.0, 11.0]"": 4171, ""[11.0, 12.0]"": 265, ""[11.0, 13.0]"": 4230, ""[11.0, 14.0]"": 45144, ""[11.0, 15.0]"": 5803, ""[11.0, 16.0]"": 650, ""[12.0, 12.0]"": 21, ""[12.0, 13.0]"": 126, ""[12.0, 14.0]"": 1654, ""[12.0, 15.0]"": 208, ""[12.0, 16.0]"": 21, ""[13.0, 13.0]"": 1086, ""[13.0, 14.0]"": 22984, ""[13.0, 15.0]"": 3004, ""[13.0, 16.0]"": 356, ""[14.0, 14.0]"": 123938, ""[14.0, 15.0]"": 32747, ""[14.0, 16.0]"": 3638, ""[15.0, 15.0]"": 2161, ""[15.0, 16.0]"": 484, ""[16.0, 16.0]"": 30}"	"{""8.0"": 96257.94, ""9.0"": 17402.95, ""10.0"": 52953.27, ""11.0"": 57073.89, ""12.0"": 2032.42, ""13.0"": 32542.5, ""14.0"": 303804.12, ""15.0"": 46812.36, ""16.0"": 5226.32, ""17.0"": 0.0}"	"{""8.0"": 96430, ""9.0"": 17159, ""10.0"": 50658, ""11.0"": 56962, ""12.0"": 1551, ""13.0"": 29922, ""14.0"": 314573, ""15.0"": 42032, ""16.0"": 4809}"	"{""[8.0, 8.0]"": 7555, ""[8.0, 9.0]"": 2618, ""[8.0, 10.0]"": 8024, ""[8.0, 11.0]"": 8977, ""[8.0, 12.0]"": 250, ""[8.0, 13.0]"": 4740, ""[8.0, 14.0]"": 49260, ""[8.0, 15.0]"": 6693, ""[8.0, 16.0]"": 758, ""[9.0, 9.0]"": 237, ""[9.0, 10.0]"": 1454, ""[9.0, 11.0]"": 1566, ""[9.0, 12.0]"": 49, ""[9.0, 13.0]"": 780, ""[9.0, 14.0]"": 8910, ""[9.0, 15.0]"": 1182, ""[9.0, 16.0]"": 126, ""[10.0, 10.0]"": 2185, ""[10.0, 11.0]"": 4720, ""[10.0, 12.0]"": 131, ""[10.0, 13.0]"": 2463, ""[10.0, 14.0]"": 25733, ""[10.0, 15.0]"": 3381, ""[10.0, 16.0]"": 382, ""[11.0, 11.0]"": 2611, ""[11.0, 12.0]"": 143, ""[11.0, 13.0]"": 2745, ""[11.0, 14.0]"": 29335, ""[11.0, 15.0]"": 3788, ""[11.0, 16.0]"": 466, ""[12.0, 12.0]"": 1, ""[12.0, 13.0]"": 80, ""[12.0, 14.0]"": 772, ""[12.0, 15.0]"": 110, ""[12.0, 16.0]"": 14, ""[13.0, 13.0]"": 717, ""[13.0, 14.0]"": 15450, ""[13.0, 15.0]"": 1996, ""[13.0, 16.0]"": 234, ""[14.0, 14.0]"": 80473, ""[14.0, 15.0]"": 21726, ""[14.0, 16.0]"": 2441, ""[15.0, 15.0]"": 1409, ""[15.0, 16.0]"": 338, ""[16.0, 16.0]"": 25}"	0.3485453491179541	0.6896221566691338	2.2269154974961056	0.732867469389608	"{""8.0"": 1.0, ""9.0"": 0.94, ""10.0"": 0.99, ""11.0"": 0.99, ""12.0"": 0.83, ""13.0"": 0.94, ""14.0"": 0.96, ""15.0"": 0.94, ""16.0"": 0.85, ""17.0"": ""NaN""}"	2.48e-08	-	-0.0009898427061340858	-0.003413867827328271	0.430888	False	NA	NA	False	NA	none	4239:downstream:RP11-171N4.4:lncRNA	54421:upstream:LINC02272:lncRNA,53306:downstream:RP11-171N4.3:lncRNA,4239:downstream:RP11-171N4.4:lncRNA,63538:downstream:PDGFC:protein_coding	intergenic	untranscribed
6	6_33942732_35514093	34721271	34721291	34721268	STR_1226739	1	A	20.0,21.0,22.0,23.0,24.0,25.0	21.0	"{""20.0"": 209120.84, ""21.0"": 456783.77, ""22.0"": 253438.84, ""23.0"": 4186.44, ""24.0"": 50074.54, ""25.0"": 1226.46}"	"{""20.0"": 208958, ""21.0"": 458294, ""22.0"": 252242, ""23.0"": 4321, ""24.0"": 50407, ""25.0"": 596}"	"{""[20.0, 20.0]"": 23197, ""[20.0, 21.0]"": 97440, ""[20.0, 22.0]"": 53260, ""[20.0, 23.0]"": 803, ""[20.0, 24.0]"": 10926, ""[20.0, 25.0]"": 135, ""[21.0, 21.0]"": 108902, ""[21.0, 22.0]"": 117086, ""[21.0, 23.0]"": 2165, ""[21.0, 24.0]"": 23517, ""[21.0, 25.0]"": 282, ""[22.0, 22.0]"": 33805, ""[22.0, 23.0]"": 1096, ""[22.0, 24.0]"": 13038, ""[22.0, 25.0]"": 152, ""[23.0, 23.0]"": 20, ""[23.0, 24.0]"": 216, ""[23.0, 25.0]"": 1, ""[24.0, 24.0]"": 1342, ""[24.0, 25.0]"": 26}"	"{""20.0"": 137854.83, ""21.0"": 283937.32, ""22.0"": 157105.4, ""23.0"": 2275.36, ""24.0"": 32174.69, ""25.0"": 756.29}"	"{""20.0"": 137796, ""21.0"": 284811, ""22.0"": 156285, ""23.0"": 2409, ""24.0"": 32444, ""25.0"": 351}"	"{""[20.0, 20.0]"": 15636, ""[20.0, 21.0]"": 63689, ""[20.0, 22.0]"": 34962, ""[20.0, 23.0]"": 502, ""[20.0, 24.0]"": 7295, ""[20.0, 25.0]"": 76, ""[21.0, 21.0]"": 66283, ""[21.0, 22.0]"": 72150, ""[21.0, 23.0]"": 1139, ""[21.0, 24.0]"": 15102, ""[21.0, 25.0]"": 165, ""[22.0, 22.0]"": 20112, ""[22.0, 23.0]"": 644, ""[22.0, 24.0]"": 8207, ""[22.0, 25.0]"": 98, ""[23.0, 23.0]"": 4, ""[23.0, 24.0]"": 116, ""[24.0, 24.0]"": 856, ""[24.0, 25.0]"": 12}"	0.28181090010682064	0.6669743939241081	1.7619579723639147	0.0149563271180557	"{""20.0"": 1.0, ""21.0"": 0.99, ""22.0"": 0.99, ""23.0"": 0.95, ""24.0"": 0.96, ""25.0"": 0.7}"	2.67e-22	-	-0.003959596291392019	-0.005446498077315835	1.0	False	NA	NA	False	NA	none	3991:upstream:SNRPC:protein_coding	70592:downstream:snoU13:snoRNA,67852:upstream:RN7SL200P:misc_RNA,66388:downstream:RP3-391O22.1:processed_pseudogene,60611:downstream:snoU13:snoRNA,56024:downstream:ILRUN-AS1:lncRNA,37554:downstream:RP11-140K17.2:processed_pseudogene,8821:downstream:RP3-375P9.2:processed_pseudogene,67931:upstream:Y_RNA:misc_RNA,38501:upstream:UHRF1BP1:protein_coding,3991:upstream:SNRPC:protein_coding,56635:upstream:ILRUN:protein_coding	intergenic	untranscribed
6	6_33942732_35514093	35218490	35218511	35218490	STR_1227079	1	A	17.0,18.0,19.0,20.0,21.0,22.0,23.0	22.0	"{""17.0"": 775887.5, ""18.0"": 341.29, ""19.0"": 2450.13, ""20.0"": 17080.57, ""21.0"": 39206.46, ""22.0"": 139596.65, ""23.0"": 259.97}"	"{""17.0"": 776691, ""18.0"": 39, ""19.0"": 2198, ""20.0"": 16899, ""21.0"": 39070, ""22.0"": 139664, ""23.0"": 257}"	"{""[17.0, 17.0]"": 312188, ""[17.0, 18.0]"": 34, ""[17.0, 19.0]"": 1602, ""[17.0, 20.0]"": 12909, ""[17.0, 21.0]"": 28131, ""[17.0, 22.0]"": 109530, ""[17.0, 23.0]"": 109, ""[18.0, 20.0]"": 1, ""[18.0, 22.0]"": 4, ""[19.0, 19.0]"": 9, ""[19.0, 20.0]"": 56, ""[19.0, 21.0]"": 151, ""[19.0, 22.0]"": 370, ""[19.0, 23.0]"": 1, ""[20.0, 20.0]"": 446, ""[20.0, 21.0]"": 824, ""[20.0, 22.0]"": 2210, ""[20.0, 23.0]"": 7, ""[21.0, 21.0]"": 1650, ""[21.0, 22.0]"": 6600, ""[21.0, 23.0]"": 64, ""[22.0, 22.0]"": 10438, ""[22.0, 23.0]"": 74, ""[23.0, 23.0]"": 1}"	"{""17.0"": 497578.29, ""18.0"": 216.05, ""19.0"": 1132.0, ""20.0"": 7843.04, ""21.0"": 20596.7, ""22.0"": 86686.41, ""23.0"": 46.26}"	"{""17.0"": 498063, ""18.0"": 28, ""19.0"": 976, ""20.0"": 7759, ""21.0"": 20513, ""22.0"": 86713, ""23.0"": 44}"	"{""[17.0, 17.0]"": 201965, ""[17.0, 18.0]"": 24, ""[17.0, 19.0]"": 782, ""[17.0, 20.0]"": 6270, ""[17.0, 21.0]"": 16665, ""[17.0, 22.0]"": 70357, ""[17.0, 23.0]"": 35, ""[18.0, 20.0]"": 1, ""[18.0, 22.0]"": 3, ""[19.0, 20.0]"": 11, ""[19.0, 21.0]"": 36, ""[19.0, 22.0]"": 147, ""[20.0, 20.0]"": 46, ""[20.0, 21.0]"": 271, ""[20.0, 22.0]"": 1114, ""[21.0, 21.0]"": 325, ""[21.0, 22.0]"": 2889, ""[21.0, 23.0]"": 2, ""[22.0, 22.0]"": 6098, ""[22.0, 23.0]"": 7}"	0.048581844532332955	0.320980110321069	0.903736668937555	0.8241023272991899	"{""17.0"": 1.0, ""18.0"": 0.67, ""19.0"": 0.91, ""20.0"": 0.99, ""21.0"": 1.0, ""22.0"": 1.0, ""23.0"": 0.99}"	2.87e-11	+	0.0014823471018476642	0.003872162069268788	0.159814	False	NA	NA	False	NA	0:inside:35216333:35220856:SCUBE3:protein_coding	0:inside:SCUBE3:protein_coding	26083:upstream:RP3-329A5.8:lncRNA,28443:downstream:RP3-329A5.1:unprocessed_pseudogene,0:inside:SCUBE3:protein_coding,47084:upstream:DEF6:protein_coding,8175:upstream:ZNF76:protein_coding,91824:upstream:PPARD:protein_coding	three_prime_UTR:SCUBE3:protein_coding	transcribed;SCUBE3-201:protein_coding:1
6	6_42637145_43080749	42921307	42921318	42921307	STR_1232235	1	A	12.0,13.0,14.0	12.0	"{""12.0"": 451704.66, ""13.0"": 523093.86, ""14.0"": 19.46}"	"{""12.0"": 451917, ""13.0"": 522888, ""14.0"": 13}"	"{""[12.0, 12.0]"": 105555, ""[12.0, 13.0]"": 240802, ""[12.0, 14.0]"": 5, ""[13.0, 13.0]"": 141039, ""[13.0, 14.0]"": 8}"	"{""12.0"": 286397.89, ""13.0"": 327694.32, ""14.0"": 3.79}"	"{""12.0"": 286507, ""13.0"": 327589}"	"{""[12.0, 12.0]"": 66574, ""[12.0, 13.0]"": 153359, ""[13.0, 13.0]"": 87115}"	6.171673484276074e-06	0.4977623063795056	0.9967692782004632	0.059552881264766	"{""12.0"": 1.0, ""13.0"": 1.0, ""14.0"": ""NaN""}"	4.62e-17	+	0.007555389484938446	0.005330499039390992	0.053517	False	NA	NA	False	NA	none	2765:downstream:RPL24P4:processed_pseudogene	63644:downstream:RPL7L1:protein_coding,62748:upstream:C6orf226:protein_coding,50497:upstream:RP3-475N16.8:lncRNA,24112:upstream:RP3-475N16.9:lncRNA,14275:downstream:CNPY3:protein_coding,2765:downstream:RPL24P4:processed_pseudogene,7174:upstream:GNMT:protein_coding,57563:downstream:MEA1:protein_coding,60523:upstream:KLHDC3:protein_coding,80317:downstream:RP1-20C7.6:lncRNA,82618:downstream:RN7SL403P:misc_RNA,27731:downstream:PTCRA:protein_coding,5209:downstream:RP3-475N16.1:lncRNA,10285:downstream:PEX6:protein_coding,30973:upstream:PPP2R5D:protein_coding,84037:downstream:CUL7:protein_coding,87197:upstream:KLC4:protein_coding,97486:downstream:RP1-20C7.7:protein_coding,85009:downstream:BICRAL:protein_coding,68043:upstream:RRP36:protein_coding	intergenic	untranscribed
6	6_98422979_98716622	98583489	98583502	98583487	STR_1257638	2	AC	6.0,7.0	7.0	"{""6.0"": 459354.62, ""7.0"": 515463.41}"	"{""6.0"": 459876, ""7.0"": 514942}"	"{""[6.0, 6.0]"": 109270, ""[6.0, 7.0]"": 241336, ""[7.0, 7.0]"": 136803}"	"{""6.0"": 296686.17, ""7.0"": 317409.83}"	"{""6.0"": 297035, ""7.0"": 317061}"	"{""[6.0, 6.0]"": 71640, ""[6.0, 7.0]"": 153755, ""[7.0, 7.0]"": 81653}"	0.0	0.4994682764557862	0.9992327490574148	0.1550037294963747	"{""6.0"": 1.0, ""7.0"": 1.0}"	4.76e-10	-	-0.006141038396139664	-0.0043398965700776225	0.0584162	False	NA	NA	False	NA	none	0:inside:RP11-436D23.1:lncRNA	43873:downstream:EIF4EBP2P3:processed_pseudogene,74394:downstream:RP11-111D3.2:lncRNA,0:inside:RP11-436D23.1:lncRNA	intron:RP11-436D23.1:lncRNA	transcribed;RP11-436D23.1-010:lncRNA:missing from gencode,RP11-436D23.1-012:lncRNA:missing from gencode,RP11-436D23.1-042:lncRNA:missing from gencode,RP11-436D23.1-004:lncRNA:missing from gencode,RP11-436D23.1-038:lncRNA:missing from gencode,RP11-436D23.1-018:lncRNA:missing from gencode,RP11-436D23.1-023:lncRNA:missing from gencode,RP11-436D23.1-043:lncRNA:missing from gencode,RP11-436D23.1-016:lncRNA:missing from gencode,RP11-436D23.1-015:lncRNA:missing from gencode,RP11-436D23.1-044:lncRNA:missing from gencode,RP11-436D23.1-049:lncRNA:missing from gencode,RP11-436D23.1-025:lncRNA:missing from gencode,RP11-436D23.1-028:lncRNA:missing from gencode,RP11-436D23.1-037:lncRNA:missing from gencode,RP11-436D23.1-041:lncRNA:missing from gencode,RP11-436D23.1-050:lncRNA:missing from gencode,RP11-436D23.1-017:lncRNA:missing from gencode,RP11-436D23.1-040:lncRNA:missing from gencode,RP11-436D23.1-036:lncRNA:missing from gencode,RP11-436D23.1-029:lncRNA:missing from gencode,RP11-436D23.1-013:lncRNA:missing from gencode,RP11-436D23.1-051:lncRNA:missing from gencode,RP11-436D23.1-003:lncRNA:5,RP11-436D23.1-034:lncRNA:missing from gencode,RP11-436D23.1-052:lncRNA:missing from gencode,RP11-436D23.1-053:lncRNA:missing from gencode,RP11-436D23.1-019:lncRNA:missing from gencode,RP11-436D23.1-001:lncRNA:5,RP11-436D23.1-002:lncRNA:3,RP11-436D23.1-035:lncRNA:missing from gencode
6	6_139680476_139969429	139822930	139822945	139822928	STR_1279301	1	A	14.0,15.0,16.0,17.0	16.0	"{""14.0"": 0.0, ""15.0"": 303043.17, ""16.0"": 670419.48, ""17.0"": 1356.29}"	"{""15.0"": 305448, ""16.0"": 667949, ""17.0"": 1421}"	"{""[15.0, 15.0]"": 48324, ""[15.0, 16.0]"": 208544, ""[15.0, 17.0]"": 256, ""[16.0, 16.0]"": 229155, ""[16.0, 17.0]"": 1095, ""[17.0, 17.0]"": 35}"	"{""14.0"": 0.0, ""15.0"": 195323.87, ""16.0"": 418630.25, ""17.0"": 142.38}"	"{""15.0"": 197003, ""16.0"": 416937, ""17.0"": 156}"	"{""[15.0, 15.0]"": 31625, ""[15.0, 16.0]"": 133709, ""[15.0, 17.0]"": 44, ""[16.0, 16.0]"": 141558, ""[16.0, 17.0]"": 112}"	0.0002318528114066763	0.4361208380708332	0.9085095511598328	0.871351286123887	"{""14.0"": ""NaN"", ""15.0"": 0.99, ""16.0"": 0.99, ""17.0"": 0.98}"	3.23e-15	+	0.007174960554788945	0.004729812362729677	0.578124	False	NA	NA	False	NA	none	0:inside:RP11-445F6.2:lncRNA	27135:upstream:LINC01625:lncRNA,0:inside:RP11-445F6.2:lncRNA	intron:RP11-445F6.2:lncRNA	transcribed;RP11-445F6.2-004:lncRNA:missing from gencode,RP11-445F6.2-003:lncRNA:missing from gencode,RP11-445F6.2-005:lncRNA:missing from gencode
6	6_163611204_163870208	163745209	163745227	163745208	STR_1292448	3	AAT	6.33,6.67	6.33	"{""6.33"": 534056.94, ""6.67"": 440761.16}"	"{""6.33"": 534621, ""6.67"": 440197}"	"{""[6.33, 6.33]"": 147233, ""[6.33, 6.67]"": 240155, ""[6.67, 6.67]"": 100021}"	"{""6.33"": 341367.75, ""6.67"": 272728.25}"	"{""6.33"": 341829, ""6.67"": 272267}"	"{""[6.33, 6.33]"": 95133, ""[6.33, 6.67]"": 151563, ""[6.67, 6.67]"": 60352}"	0.0	0.4935843363507386	0.990724257439376	0.9755232739700408	"{""6.33"": 0.99, ""6.67"": 0.99}"	2.95e-08	-	-0.01393473761130326	-0.0033291452938304877	0.0995125	False	NA	NA	False	NA	108:upstream:163744423:163745101:PACRG-AS1:lncRNA,108:upstream:163744423:163745101:PACRG-AS1:lncRNA,735:upstream:163744423:163744474:PACRG-AS1:lncRNA,108:upstream:163744423:163745101:PACRG-AS1:lncRNA,175:downstream:163745402:163745478:PACRG-AS1:lncRNA,175:downstream:163745402:163745562:PACRG-AS1:lncRNA,175:downstream:163745402:163745517:PACRG-AS1:lncRNA,175:downstream:163745402:163745494:PACRG-AS1:lncRNA,108:upstream:163741433:163745101:PACRG-AS1:lncRNA	0:inside:PACRG-AS1:lncRNA	97172:downstream:snoU13:snoRNA,14168:downstream:RP3-495O10.5:lncRNA,23824:downstream:RP3-495O10.4:lncRNA,39015:upstream:RP3-495O10.1:processed_pseudogene,88870:downstream:CAHM:lncRNA,0:inside:PACRG-AS1:lncRNA,89805:upstream:QKI:protein_coding,8685:downstream:PACRG:protein_coding	intron:PACRG-AS1:lncRNA	transcribed;PACRG-AS1-203:lncRNA:missing from gencode,PACRG-AS1-201:lncRNA:2,PACRG-AS1-202:lncRNA:missing from gencode,PACRG-AS1-204:lncRNA:missing from gencode
