chrom	signal_region	start_pos	end_pos	SNPSTR_start_pos	SNPSTR_ID	period	repeat_unit	alleles	reference_allele	total_per_allele_dosages	total_hardcall_alleles	total_hardcall_genotypes	subset_total_per_allele_dosages	subset_total_hardcall_alleles	subset_total_hardcall_genotypes	subset_multiallelicness	subset_heterozygosity	subset_entropy	subset_HWEP	subset_allele_dosage_r2	association_p_value	Δphenotype_per_additional_repeat_unit	Δphenotype_per_s.d._increase_in_repeat_size	pcausal	mentioned_in_literature	literature_inclusion_url	included_only_due_to_literature	curated	included_only_due_to_curation	nearby_exons	closest_gene	nearby_genes	relation_to_gene	transcribed
3	3_196062608_196358136	196187958	196187994	196187956	STR_1014710	1	A	37.0,43.0,44.0,51.0	37.0	"{""37.0"": 268443.86, ""43.0"": 31664.91, ""44.0"": 673499.78, ""51.0"": 1209.52}"	"{""37.0"": 268468, ""43.0"": 29116, ""44.0"": 676226, ""51.0"": 1008}"	"{""[37.0, 37.0]"": 38046, ""[37.0, 43.0]"": 7966, ""[37.0, 44.0]"": 184276, ""[37.0, 51.0]"": 134, ""[43.0, 43.0]"": 504, ""[43.0, 44.0]"": 20130, ""[43.0, 51.0]"": 12, ""[44.0, 44.0]"": 235501, ""[44.0, 51.0]"": 818, ""[51.0, 51.0]"": 22}"	"{""37.0"": 168927.81, ""43.0"": 19829.18, ""44.0"": 420405.1, ""51.0"": 153.92}"	"{""37.0"": 169003, ""43.0"": 18278, ""44.0"": 421965, ""51.0"": 70}"	"{""[37.0, 37.0]"": 23590, ""[37.0, 43.0]"": 5094, ""[37.0, 44.0]"": 116707, ""[37.0, 51.0]"": 22, ""[43.0, 43.0]"": 315, ""[43.0, 44.0]"": 12552, ""[43.0, 51.0]"": 2, ""[44.0, 44.0]"": 146330, ""[44.0, 51.0]"": 46}"	0.03279595427010034	0.4425814047413675	1.0335098268201754	0.1324185273753252	"{""37.0"": 0.99, ""43.0"": 0.94, ""44.0"": 0.99, ""51.0"": 0.82}"	7.68e-10	0.05863624518830084	0.2588387804040522	0.0607473	False	NA	NA	False	NA	none	7660:downstream:RNF168:protein_coding	67275:upstream:RNU6-1279P:snRNA,63309:upstream:RN7SL434P:misc_RNA,60881:downstream:RN7SL738P:misc_RNA,37565:downstream:AC083822.2:processed_pseudogene,28557:downstream:UBXN7-AS1:lncRNA,8032:upstream:AC117490.2:unprocessed_pseudogene,13678:upstream:CTD-2002J20.1:lncRNA,45756:downstream:SMCO1:protein_coding,66216:downstream:AC092933.4:unprocessed_pseudogene,75409:upstream:RPS29P3:processed_pseudogene,93054:downstream:WDR53:protein_coding,7660:downstream:RNF168:protein_coding,28657:upstream:UBXN7:protein_coding	intergenic	untranscribed
5	5_1153551_1403551	1278557	1278575	1278551	STR_1112577	2	AC	8.5,9.5,10.0,10.5	9.5	"{""8.5"": 4848.76, ""9.5"": 757845.25, ""10.0"": 117.24, ""10.5"": 212006.83}"	"{""8.5"": 5376, ""9.5"": 750514, ""10.0"": 38, ""10.5"": 218890}"	"{""[8.5, 8.5]"": 14, ""[8.5, 9.5]"": 4118, ""[8.5, 10.0]"": 1, ""[8.5, 10.5]"": 1229, ""[9.5, 9.5]"": 289116, ""[9.5, 10.0]"": 31, ""[9.5, 10.5]"": 168133, ""[10.0, 10.5]"": 6, ""[10.5, 10.5]"": 24761}"	"{""8.5"": 3209.62, ""9.5"": 473277.52, ""10.0"": 45.85, ""10.5"": 132783.01}"	"{""8.5"": 3566, ""9.5"": 468571, ""10.0"": 1, ""10.5"": 137178}"	"{""[8.5, 8.5]"": 7, ""[8.5, 9.5]"": 2740, ""[8.5, 10.5]"": 812, ""[9.5, 9.5]"": 180192, ""[9.5, 10.0]"": 1, ""[9.5, 10.5]"": 105446, ""[10.5, 10.5]"": 15460}"	0.005342827038843556	0.3579015857103984	0.8191298259104607	0.8858058516563923	"{""8.5"": 0.85, ""9.5"": 0.96, ""10.0"": 0.11, ""10.5"": 0.97}"	2.98e-08	-0.2991610095428538	-0.1784816512282712	0.798293	False	NA	NA	False	NA	181:downstream:1278756:1278911:TERT:protein_coding,181:downstream:1278756:1278875:TERT:protein_coding,181:downstream:1278756:1278911:TERT:protein_coding,181:downstream:1278756:1278911:TERT:protein_coding,181:downstream:1278756:1278911:TERT:protein_coding,831:downstream:1279406:1279585:TERT:protein_coding,831:downstream:1279406:1279585:TERT:protein_coding,831:downstream:1279406:1279585:TERT:protein_coding,831:downstream:1279406:1279585:TERT:protein_coding,831:downstream:1279406:1279585:TERT:protein_coding	0:inside:TERT:protein_coding	99837:upstream:CTD-3080P12.3:lncRNA,22466:downstream:CTD-3080P12.4:lncRNA,30850:downstream:MIR4457:miRNA,66737:upstream:RP11-325I22.4:lncRNA,92083:downstream:MTCO2P32:processed_pseudogene,53331:downstream:SLC6A19:protein_coding,32253:downstream:SLC6A18:protein_coding,0:inside:TERT:protein_coding,39292:downstream:CLPTM1L:protein_coding,75436:downstream:LINC01511:lncRNA	intron:TERT:protein_coding	transcribed;TERT-204:retained_intron:5,TERT-201:protein_coding:1,TERT-206:nonsense_mediated_decay:missing from gencode,TERT-203:nonsense_mediated_decay:1,TERT-202:protein_coding:1
5	5_72792507_73045659	72917509	72917524	72917507	STR_1147893	1	A	15.0,16.0,17.0	16.0	"{""15.0"": 40825.93, ""16.0"": 492494.31, ""17.0"": 441501.88}"	"{""15.0"": 42072, ""16.0"": 491804, ""17.0"": 440942}"	"{""[15.0, 15.0]"": 1301, ""[15.0, 16.0]"": 20796, ""[15.0, 17.0]"": 18674, ""[16.0, 16.0]"": 124403, ""[16.0, 17.0]"": 222202, ""[17.0, 17.0]"": 100033}"	"{""15.0"": 21855.75, ""16.0"": 311950.29, ""17.0"": 275511.36}"	"{""15.0"": 22600, ""16.0"": 311534, ""17.0"": 275182}"	"{""[15.0, 15.0]"": 440, ""[15.0, 16.0]"": 11598, ""[15.0, 17.0]"": 10122, ""[16.0, 16.0]"": 79451, ""[16.0, 17.0]"": 141034, ""[17.0, 17.0]"": 62013}"	0.03586923662445878	0.5332475046240639	1.189031745021843	0.2832226791628067	"{""15.0"": 0.96, ""16.0"": 0.99, ""17.0"": 0.99}"	9.43e-09	0.2986250805660866	0.23692541928357472	0.384444	False	NA	NA	False	NA	none	4459:upstream:ARHGEF28:protein_coding	56017:upstream:ANKRA2:protein_coding,38304:downstream:UTP15:protein_coding,4459:upstream:ARHGEF28:protein_coding	intergenic	untranscribed
5	5_131619202_131935619	131801273	131801295	131801273	STR_1176766	4	GTTT	5.75,6.0,6.75	5.75	"{""5.75"": 784392.72, ""6.0"": 104.99, ""6.75"": 190320.33}"	"{""5.75"": 784441, ""6.0"": 85, ""6.75"": 190292}"	"{""[5.75, 5.75]"": 316299, ""[5.75, 6.0]"": 62, ""[5.75, 6.75]"": 151781, ""[6.0, 6.75]"": 23, ""[6.75, 6.75]"": 19244}"	"{""5.75"": 496103.25, ""6.0"": 33.02, ""6.75"": 113179.73}"	"{""5.75"": 496138, ""6.0"": 18, ""6.75"": 113160}"	"{""[5.75, 5.75]"": 201914, ""[5.75, 6.0]"": 11, ""[5.75, 6.75]"": 92299, ""[6.0, 6.75]"": 7, ""[6.75, 6.75]"": 10427}"	5.419191355552784e-05	0.302499799501052	0.6929024538550456	0.5331641076084838	"{""5.75"": 1.0, ""6.0"": 0.73, ""6.75"": 1.0}"	1.19e-10	0.5205188778491845	0.2862802265041792	0.127277	False	NA	NA	False	NA	472:downstream:131796254:131800801:IRF1-AS1:lncRNA	0:inside:IRF1-AS1:lncRNA	99982:upstream:MIR3936:miRNA,2544:upstream:Y_RNA:misc_RNA,95411:upstream:MIR3936HG:lncRNA,0:inside:IRF1-AS1:lncRNA,38867:upstream:LINC02863:lncRNA,0:inside:IRF1:protein_coding,75842:downstream:IL5:protein_coding,90416:upstream:RAD50:protein_coding,69968:downstream:SLC22A5:protein_coding,0:inside:AC116366.7:protein_coding	multigene;intron:IRF1-AS1:lncRNA;intron:IRF1:protein_coding;intron:AC116366.7:protein_coding	transcribed;IRF1-AS1-203:lncRNA:2,IRF1-AS1-206:lncRNA:1,IRF1-AS1-204:lncRNA:5,IRF1-225:nonsense_mediated_decay:missing from gencode,IRF1-247:processed_transcript:missing from gencode,AC116366.7-003:protein_coding:5,AC116366.7-005:retained_intron:5,AC116366.7-002:protein_coding:5,AC116366.7-004:processed_transcript:5,AC116366.7-001:protein_coding:5
5	5_173263721_173513721	173388721	173388735	173388721	STR_1200570	1	T	13.0,14.0,15.0	15.0	"{""13.0"": 166566.7, ""14.0"": 399186.27, ""15.0"": 409065.03}"	"{""13.0"": 166250, ""14.0"": 400210, ""15.0"": 408358}"	"{""[13.0, 13.0]"": 14637, ""[13.0, 14.0]"": 67765, ""[13.0, 15.0]"": 69211, ""[14.0, 14.0]"": 82404, ""[14.0, 15.0]"": 167637, ""[15.0, 15.0]"": 85755}"	"{""13.0"": 102550.17, ""14.0"": 250815.99, ""15.0"": 255949.84}"	"{""13.0"": 102330, ""14.0"": 251509, ""15.0"": 255477}"	"{""[13.0, 13.0]"": 8738, ""[13.0, 14.0]"": 42317, ""[13.0, 15.0]"": 42537, ""[14.0, 14.0]"": 51836, ""[14.0, 15.0]"": 105520, ""[15.0, 15.0]"": 53710}"	0.16830375371728298	0.6256142279213803	1.4849969990247986	0.4017221127028524	"{""13.0"": 1.0, ""14.0"": 0.99, ""15.0"": 0.99}"	6.61e-09	-0.1707542243360134	-0.17496818065219932	0.340935	False	NA	NA	False	NA	0:inside:173382913:173388983:CPEB4:protein_coding	0:inside:CPEB4:protein_coding	78019:downstream:RPL12P22:processed_pseudogene,94328:downstream:RP11-619L12.3:lncRNA,0:inside:CPEB4:protein_coding,12047:upstream:C5orf47:protein_coding,83974:upstream:NSG2:protein_coding	three_prime_UTR:CPEB4:protein_coding	transcribed;CPEB4-201:protein_coding:1
6	6_34551680_34941381	34816383	34816397	34816381	STR_1226850	1	A	14.0,15.0,16.0,17.0	15.0	"{""14.0"": 1069.53, ""15.0"": 773978.12, ""16.0"": 199116.5, ""17.0"": 653.81}"	"{""14.0"": 5, ""15.0"": 775388, ""16.0"": 198808, ""17.0"": 617}"	"{""[14.0, 15.0]"": 5, ""[15.0, 15.0]"": 308629, ""[15.0, 16.0]"": 157643, ""[15.0, 17.0]"": 482, ""[16.0, 16.0]"": 20515, ""[16.0, 17.0]"": 135}"	"{""14.0"": 719.68, ""15.0"": 485975.42, ""16.0"": 122189.16, ""17.0"": 431.74}"	"{""14.0"": 4, ""15.0"": 486918, ""16.0"": 121984, ""17.0"": 410}"	"{""[14.0, 15.0]"": 4, ""[15.0, 15.0]"": 194648, ""[15.0, 16.0]"": 97309, ""[15.0, 17.0]"": 309, ""[16.0, 16.0]"": 12287, ""[16.0, 17.0]"": 101}"	0.0018896927046064766	0.3213237642610845	0.7302887304148622	0.5083061505617981	"{""14.0"": 0.01, ""15.0"": 1.0, ""16.0"": 1.0, ""17.0"": 0.95}"	2.1e-08	0.2849890681370564	0.16333696324237207	0.195898	False	NA	NA	False	NA	none	0:inside:UHRF1BP1:protein_coding	27064:downstream:Y_RNA:misc_RNA,0:inside:UHRF1BP1:protein_coding,28842:downstream:TAF11:protein_coding,74749:downstream:SNRPC:protein_coding,40635:upstream:ANKS1A:protein_coding	intron:UHRF1BP1:protein_coding	transcribed;UHRF1BP1-202:protein_coding:5,UHRF1BP1-201:protein_coding:1
6	6_41522273_42115827	41683415	41683429	41683413	STR_1231066	1	A	13.0,14.0,15.0,16.0	15.0	"{""13.0"": 117.74, ""14.0"": 121585.52, ""15.0"": 853114.75, ""16.0"": 0.0}"	"{""13.0"": 36, ""14.0"": 119330, ""15.0"": 855452}"	"{""[13.0, 14.0]"": 2, ""[13.0, 15.0]"": 34, ""[14.0, 14.0]"": 7439, ""[14.0, 15.0]"": 104450, ""[15.0, 15.0]"": 375484}"	"{""13.0"": 24.54, ""14.0"": 78092.09, ""15.0"": 531199.37, ""16.0"": 0.0}"	"{""13.0"": 1, ""14.0"": 76922, ""15.0"": 532393}"	"{""[13.0, 15.0]"": 1, ""[14.0, 14.0]"": 4886, ""[14.0, 15.0]"": 67150, ""[15.0, 15.0]"": 232621}"	4.02746686448411e-05	0.2206145728430381	0.5470779615021015	0.7915213434554078	"{""13.0"": 0.13, ""14.0"": 0.99, ""15.0"": 0.99, ""16.0"": ""NaN""}"	1.87e-23	0.8214062369868813	0.38854872231824245	0.121693	False	NA	NA	False	NA	none	0:inside:TFEB:protein_coding	48028:downstream:NPM1P51:processed_pseudogene,48601:downstream:RP11-298J23.8:lncRNA,64658:upstream:RP11-298J23.10:protein_coding,65091:upstream:PRICKLE4:protein_coding,71971:upstream:TOMM6:protein_coding,75719:upstream:RP11-298J23.9:lncRNA,61433:downstream:MDFI:protein_coding,4705:upstream:RP11-298J23.5:lncRNA,21020:downstream:PGC:protein_coding,54485:downstream:FRS3:protein_coding,0:inside:TFEB:protein_coding,74205:downstream:USP49:protein_coding,77623:downstream:RP5-973N23.5:protein_coding	intron:TFEB:protein_coding	transcribed;TFEB-216:protein_coding:missing from gencode,TFEB-203:protein_coding:1,TFEB-209:protein_coding:5,TFEB-208:protein_coding:5,TFEB-201:protein_coding:1,TFEB-206:protein_coding:5,TFEB-215:protein_coding:missing from gencode,TFEB-211:protein_coding:5,TFEB-212:protein_coding:1,TFEB-204:protein_coding:1,TFEB-217:nonsense_mediated_decay:missing from gencode,TFEB-205:protein_coding:2,TFEB-219:retained_intron:missing from gencode
6	6_41522273_42115827	41922290	41922307	41922288	STR_1231291	1	A	16.0,17.0,18.0,19.0	18.0	"{""16.0"": 7956.41, ""17.0"": 760593.79, ""18.0"": 206267.99, ""19.0"": 0.0}"	"{""16.0"": 7483, ""17.0"": 762339, ""18.0"": 204996}"	"{""[16.0, 16.0]"": 34, ""[16.0, 17.0]"": 5891, ""[16.0, 18.0]"": 1524, ""[17.0, 17.0]"": 299463, ""[17.0, 18.0]"": 157522, ""[18.0, 18.0]"": 22975}"	"{""16.0"": 5212.21, ""17.0"": 481812.79, ""18.0"": 122291.13, ""19.0"": 0.0}"	"{""16.0"": 4933, ""17.0"": 482876, ""18.0"": 121507}"	"{""[16.0, 16.0]"": 22, ""[16.0, 17.0]"": 3910, ""[16.0, 18.0]"": 979, ""[17.0, 17.0]"": 191428, ""[17.0, 18.0]"": 96110, ""[18.0, 18.0]"": 12209}"	0.008554196653221702	0.3321297263293256	0.7860357970007581	0.4731159433124106	"{""16.0"": 0.99, ""17.0"": 0.99, ""18.0"": 0.99, ""19.0"": ""NaN""}"	2.29e-11	0.4989479724153387	0.2929258779143721	0.0775336	False	NA	NA	False	NA	none	0:inside:CCND3:protein_coding	84821:downstream:RP5-973N23.4:lncRNA,37026:upstream:Y_RNA:misc_RNA,63839:downstream:RNU6-761P:snRNA,75484:upstream:RP11-533O20.2:lncRNA,33413:upstream:MED20:protein_coding,21506:downstream:BYSL:protein_coding,95944:upstream:TAF8:protein_coding,59177:upstream:USP49:protein_coding,33413:upstream:RP5-973N23.5:protein_coding,0:inside:CCND3:protein_coding	intron:CCND3:protein_coding	transcribed;CCND3-215:protein_coding:2,CCND3-223:protein_coding:5,CCND3-205:protein_coding:2,CCND3-202:protein_coding:1,CCND3-213:protein_coding:3,CCND3-216:processed_transcript:3,CCND3-219:processed_transcript:2,CCND3-211:protein_coding:4,CCND3-208:retained_intron:2,CCND3-214:retained_intron:4,CCND3-209:retained_intron:4,CCND3-220:processed_transcript:4,CCND3-206:protein_coding:4,CCND3-221:protein_coding:4
6	6_130196899_130561472	130370087	130370125	130370087	STR_1273821	2	AC	17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5	19.5	"{""17.5"": 3353.72, ""18.5"": 2311.14, ""19.5"": 298937.28, ""20.5"": 19861.37, ""21.5"": 64.85, ""22.5"": 2313.05, ""23.5"": 15077.8, ""24.5"": 33810.68, ""25.5"": 520489.06, ""26.5"": 65811.87, ""27.5"": 6600.18, ""28.5"": 4621.29, ""29.5"": 320.3, ""30.5"": 301.86, ""31.5"": 1276.15}"	"{""17.5"": 2055, ""18.5"": 2054, ""19.5"": 300841, ""20.5"": 18998, ""21.5"": 53, ""22.5"": 384, ""23.5"": 12255, ""24.5"": 20630, ""25.5"": 548327, ""26.5"": 58292, ""27.5"": 5216, ""28.5"": 4065, ""29.5"": 282, ""30.5"": 208, ""31.5"": 1158}"	"{""[17.5, 17.5]"": 2, ""[17.5, 19.5]"": 610, ""[17.5, 20.5]"": 37, ""[17.5, 23.5]"": 30, ""[17.5, 24.5]"": 38, ""[17.5, 25.5]"": 1174, ""[17.5, 26.5]"": 145, ""[17.5, 27.5]"": 12, ""[17.5, 28.5]"": 5, ""[18.5, 18.5]"": 85, ""[18.5, 19.5]"": 875, ""[18.5, 20.5]"": 75, ""[18.5, 22.5]"": 3, ""[18.5, 23.5]"": 9, ""[18.5, 24.5]"": 50, ""[18.5, 25.5]"": 439, ""[18.5, 26.5]"": 69, ""[18.5, 27.5]"": 6, ""[18.5, 28.5]"": 219, ""[18.5, 29.5]"": 24, ""[18.5, 30.5]"": 9, ""[18.5, 31.5]"": 106, ""[19.5, 19.5]"": 46925, ""[19.5, 20.5]"": 5793, ""[19.5, 21.5]"": 7, ""[19.5, 22.5]"": 108, ""[19.5, 23.5]"": 3685, ""[19.5, 24.5]"": 6310, ""[19.5, 25.5]"": 167960, ""[19.5, 26.5]"": 17809, ""[19.5, 27.5]"": 1614, ""[19.5, 28.5]"": 1552, ""[19.5, 29.5]"": 128, ""[19.5, 30.5]"": 73, ""[19.5, 31.5]"": 467, ""[20.5, 20.5]"": 272, ""[20.5, 21.5]"": 5, ""[20.5, 22.5]"": 8, ""[20.5, 23.5]"": 260, ""[20.5, 24.5]"": 443, ""[20.5, 25.5]"": 10501, ""[20.5, 26.5]"": 1032, ""[20.5, 27.5]"": 101, ""[20.5, 28.5]"": 134, ""[20.5, 29.5]"": 9, ""[20.5, 30.5]"": 8, ""[20.5, 31.5]"": 48, ""[21.5, 23.5]"": 1, ""[21.5, 24.5]"": 7, ""[21.5, 25.5]"": 24, ""[21.5, 26.5]"": 2, ""[21.5, 27.5]"": 3, ""[21.5, 28.5]"": 4, ""[22.5, 23.5]"": 5, ""[22.5, 24.5]"": 7, ""[22.5, 25.5]"": 229, ""[22.5, 26.5]"": 16, ""[22.5, 27.5]"": 4, ""[22.5, 28.5]"": 3, ""[22.5, 31.5]"": 1, ""[23.5, 23.5]"": 114, ""[23.5, 24.5]"": 278, ""[23.5, 25.5]"": 6906, ""[23.5, 26.5]"": 729, ""[23.5, 27.5]"": 82, ""[23.5, 28.5]"": 31, ""[23.5, 29.5]"": 1, ""[23.5, 30.5]"": 7, ""[23.5, 31.5]"": 3, ""[24.5, 24.5]"": 282, ""[24.5, 25.5]"": 11441, ""[24.5, 26.5]"": 1249, ""[24.5, 27.5]"": 124, ""[24.5, 28.5]"": 85, ""[24.5, 29.5]"": 5, ""[24.5, 30.5]"": 6, ""[24.5, 31.5]"": 23, ""[25.5, 25.5]"": 155971, ""[25.5, 26.5]"": 33128, ""[25.5, 27.5]"": 2920, ""[25.5, 28.5]"": 1316, ""[25.5, 29.5]"": 45, ""[25.5, 30.5]"": 65, ""[25.5, 31.5]"": 237, ""[26.5, 26.5]"": 1786, ""[26.5, 27.5]"": 296, ""[26.5, 28.5]"": 192, ""[26.5, 29.5]"": 9, ""[26.5, 30.5]"": 7, ""[26.5, 31.5]"": 37, ""[27.5, 27.5]"": 18, ""[27.5, 28.5]"": 16, ""[27.5, 29.5]"": 1, ""[27.5, 31.5]"": 1, ""[28.5, 28.5]"": 161, ""[28.5, 29.5]"": 33, ""[28.5, 30.5]"": 22, ""[28.5, 31.5]"": 131, ""[29.5, 29.5]"": 4, ""[29.5, 31.5]"": 19, ""[30.5, 30.5]"": 1, ""[30.5, 31.5]"": 9, ""[31.5, 31.5]"": 38}"	"{""17.5"": 2118.1, ""18.5"": 264.74, ""19.5"": 186732.96, ""20.5"": 10402.49, ""21.5"": 12.18, ""22.5"": 1488.15, ""23.5"": 9307.7, ""24.5"": 20905.74, ""25.5"": 331293.55, ""26.5"": 41560.72, ""27.5"": 4133.62, ""28.5"": 1182.54, ""29.5"": 9.64, ""30.5"": 39.54, ""31.5"": 71.68}"	"{""17.5"": 1312, ""18.5"": 156, ""19.5"": 187809, ""20.5"": 9798, ""21.5"": 9, ""22.5"": 245, ""23.5"": 7553, ""24.5"": 12557, ""25.5"": 348815, ""26.5"": 36944, ""27.5"": 3295, ""28.5"": 786, ""30.5"": 4, ""31.5"": 33}"	"{""[17.5, 17.5]"": 1, ""[17.5, 19.5]"": 391, ""[17.5, 20.5]"": 20, ""[17.5, 23.5]"": 19, ""[17.5, 24.5]"": 24, ""[17.5, 25.5]"": 766, ""[17.5, 26.5]"": 79, ""[17.5, 27.5]"": 8, ""[17.5, 28.5]"": 3, ""[18.5, 18.5]"": 1, ""[18.5, 19.5]"": 44, ""[18.5, 23.5]"": 3, ""[18.5, 24.5]"": 2, ""[18.5, 25.5]"": 94, ""[18.5, 26.5]"": 8, ""[18.5, 27.5]"": 3, ""[19.5, 19.5]"": 28990, ""[19.5, 20.5]"": 3104, ""[19.5, 21.5]"": 1, ""[19.5, 22.5]"": 70, ""[19.5, 23.5]"": 2353, ""[19.5, 24.5]"": 3901, ""[19.5, 25.5]"": 107303, ""[19.5, 26.5]"": 11350, ""[19.5, 27.5]"": 1061, ""[19.5, 28.5]"": 238, ""[19.5, 30.5]"": 3, ""[19.5, 31.5]"": 10, ""[20.5, 20.5]"": 79, ""[20.5, 21.5]"": 1, ""[20.5, 22.5]"": 3, ""[20.5, 23.5]"": 127, ""[20.5, 24.5]"": 205, ""[20.5, 25.5]"": 5573, ""[20.5, 26.5]"": 544, ""[20.5, 27.5]"": 54, ""[20.5, 28.5]"": 8, ""[20.5, 30.5]"": 1, ""[21.5, 25.5]"": 6, ""[21.5, 26.5]"": 1, ""[22.5, 23.5]"": 3, ""[22.5, 24.5]"": 4, ""[22.5, 25.5]"": 154, ""[22.5, 26.5]"": 10, ""[22.5, 27.5]"": 1, ""[23.5, 23.5]"": 62, ""[23.5, 24.5]"": 145, ""[23.5, 25.5]"": 4279, ""[23.5, 26.5]"": 447, ""[23.5, 27.5]"": 42, ""[23.5, 28.5]"": 10, ""[23.5, 31.5]"": 1, ""[24.5, 24.5]"": 151, ""[24.5, 25.5]"": 7118, ""[24.5, 26.5]"": 771, ""[24.5, 27.5]"": 72, ""[24.5, 28.5]"": 13, ""[25.5, 25.5]"": 99973, ""[25.5, 26.5]"": 21243, ""[25.5, 27.5]"": 1850, ""[25.5, 28.5]"": 464, ""[25.5, 31.5]"": 19, ""[26.5, 26.5]"": 1130, ""[26.5, 27.5]"": 183, ""[26.5, 28.5]"": 45, ""[26.5, 31.5]"": 3, ""[27.5, 27.5]"": 9, ""[27.5, 28.5]"": 3, ""[28.5, 28.5]"": 1}"	0.15011211629546267	0.5727241449396444	1.5998554362637043	0.412000462170794	"{""17.5"": 0.84, ""18.5"": 0.83, ""19.5"": 1.0, ""20.5"": 0.98, ""21.5"": 0.49, ""22.5"": 0.45, ""23.5"": 0.91, ""24.5"": 0.79, ""25.5"": 0.96, ""26.5"": 0.92, ""27.5"": 0.92, ""28.5"": 0.83, ""29.5"": ""NaN"", ""30.5"": 0.38, ""31.5"": 0.54}"	6.64e-14	-0.07606353962097712	-0.3076642503707498	0.0844421	False	NA	NA	False	NA	302:upstream:130370427:130370538:L3MBTL3:protein_coding,302:upstream:130370427:130370538:L3MBTL3:protein_coding,302:upstream:130370427:130370538:L3MBTL3:protein_coding,302:upstream:130370427:130370538:L3MBTL3:protein_coding,302:upstream:130370427:130370538:L3MBTL3:protein_coding,302:upstream:130370427:130370538:L3MBTL3:protein_coding,302:upstream:130370427:130370538:L3MBTL3:protein_coding,671:upstream:130370796:130370975:L3MBTL3:protein_coding,776:upstream:130370901:130370975:L3MBTL3:protein_coding,776:upstream:130370901:130370975:L3MBTL3:protein_coding,776:upstream:130370901:130370975:L3MBTL3:protein_coding	0:inside:L3MBTL3:protein_coding	84430:downstream:RP11-73O6.3:lncRNA,0:inside:L3MBTL3:protein_coding,95335:downstream:SAMD3:protein_coding	intron:L3MBTL3:protein_coding	transcribed;L3MBTL3-205:protein_coding:5,L3MBTL3-206:protein_coding:5,L3MBTL3-201:protein_coding:5,L3MBTL3-208:protein_coding:1,L3MBTL3-203:protein_coding:5,L3MBTL3-204:protein_coding:5,L3MBTL3-202:protein_coding:5
6	6_161404678_161669198	161541865	161541892	161541865	STR_1291222	2	GT	8.0,11.0,12.0,13.0,14.0,15.0,16.0	14.0	"{""8.0"": 133.56, ""11.0"": 440.37, ""12.0"": 571152.19, ""13.0"": 31533.7, ""14.0"": 343221.36, ""15.0"": 24987.45, ""16.0"": 3356.09}"	"{""8.0"": 104, ""11.0"": 285, ""12.0"": 574576, ""13.0"": 27283, ""14.0"": 345140, ""15.0"": 24533, ""16.0"": 2897}"	"{""[8.0, 11.0]"": 1, ""[8.0, 12.0]"": 49, ""[8.0, 13.0]"": 13, ""[8.0, 14.0]"": 32, ""[8.0, 15.0]"": 9, ""[11.0, 12.0]"": 173, ""[11.0, 13.0]"": 21, ""[11.0, 14.0]"": 80, ""[11.0, 15.0]"": 9, ""[11.0, 16.0]"": 1, ""[12.0, 12.0]"": 169886, ""[12.0, 13.0]"": 15629, ""[12.0, 14.0]"": 202912, ""[12.0, 15.0]"": 14322, ""[12.0, 16.0]"": 1719, ""[13.0, 13.0]"": 556, ""[13.0, 14.0]"": 9624, ""[13.0, 15.0]"": 799, ""[13.0, 16.0]"": 85, ""[14.0, 14.0]"": 61420, ""[14.0, 15.0]"": 8639, ""[14.0, 16.0]"": 1013, ""[15.0, 15.0]"": 339, ""[15.0, 16.0]"": 77, ""[16.0, 16.0]"": 1}"	"{""8.0"": 6.76, ""11.0"": 229.37, ""12.0"": 356658.64, ""13.0"": 18360.8, ""14.0"": 216987.25, ""15.0"": 14765.86, ""16.0"": 2311.22}"	"{""8.0"": 3, ""11.0"": 120, ""12.0"": 358426, ""13.0"": 15746, ""14.0"": 218532, ""15.0"": 14487, ""16.0"": 2002}"	"{""[8.0, 12.0]"": 3, ""[11.0, 12.0]"": 79, ""[11.0, 13.0]"": 3, ""[11.0, 14.0]"": 34, ""[11.0, 15.0]"": 3, ""[11.0, 16.0]"": 1, ""[12.0, 12.0]"": 105490, ""[12.0, 13.0]"": 9209, ""[12.0, 14.0]"": 128516, ""[12.0, 15.0]"": 8458, ""[12.0, 16.0]"": 1181, ""[13.0, 13.0]"": 223, ""[13.0, 14.0]"": 5701, ""[13.0, 15.0]"": 330, ""[13.0, 16.0]"": 57, ""[14.0, 14.0]"": 39149, ""[14.0, 15.0]"": 5279, ""[14.0, 16.0]"": 704, ""[15.0, 15.0]"": 180, ""[15.0, 16.0]"": 57, ""[16.0, 16.0]"": 1}"	0.05854725900138827	0.5240952029612519	1.2750452082893071	0.8432733067522094	"{""8.0"": 0.61, ""11.0"": 0.54, ""12.0"": 0.98, ""13.0"": 0.91, ""14.0"": 0.97, ""15.0"": 0.95, ""16.0"": 0.81}"	5.98e-09	-0.16678311142254504	-0.24115517342279724	0.302182	False	NA	NA	False	NA	none	3448:downstream:MAP3K4:protein_coding	9107:downstream:AGPAT4:protein_coding,3448:downstream:MAP3K4:protein_coding	intergenic	untranscribed
