chrom	start	end	any_strs
16	53672908	53970487	True
16	57945964	58227550	True
16	58413662	58807616	True
16	69544655	70192440	True
16	70209172	70638010	True
16	71466526	72377752	True
16	80370565	80639612	True
16	83851252	84116452	True
17	6981475	7358977	True
17	17753525	18003525	True
17	18058483	18355380	True
17	27039458	27289458	True
17	35948320	36210591	True
17	45260012	45891771	True
17	61857721	62107721	True
17	63953535	64503442	True
17	65697573	66223154	True
17	68294387	68636145	True
17	69947054	70261055	True
17	73336930	73663318	True
17	73723531	74093408	True
17	79296584	79640509	True
18	55112887	55557622	True
18	55840542	56329250	True
18	60658211	60992576	True
19	670457	932442	True
19	3620384	3880962	True
19	4828351	5078351	True
19	7095013	7348973	True
19	7832481	8095635	True
19	10205138	10475649	True
19	15852252	16116914	True
19	18054672	18524750	True
19	18958483	19979296	True
19	20088781	20604901	False
19	33693892	34147842	True
19	35894522	36170772	True
19	41201426	41511282	True
19	45116638	45563554	True
19	45589579	45980262	True
19	46025182	46289672	True
20	10854090	11114562	True
20	12814369	13098521	True
20	14546213	14808029	True
20	17719492	17969518	True
20	25138136	25707197	True
20	31841698	33965199	True
20	39017516	39356118	True
20	42911452	43161452	True
20	45425489	45683178	True
20	47231483	47579542	True
20	60772487	61031055	True
20	62268133	62731067	True
21	16214172	16549421	True
21	29867536	30865394	True
21	33659580	33911483	True
21	40430561	40844027	True
21	46083193	46419986	True
22	18018835	18269315	True
22	24120292	24426825	False
22	28428180	29257752	True
22	36139636	36714401	True
22	38382047	38739129	True
22	44173085	44540680	True
22	50517777	51009806	True
