chrom	start	end	any_strs
4	110684287	111119086	True
4	119931815	120712803	True
4	124432339	125091173	True
4	141708485	141977918	True
4	144062380	144332790	True
4	144392815	145216680	True
4	146005013	146299631	True
4	148111732	148642273	True
4	151957786	152951749	True
4	154293561	154568121	True
4	157482023	157940887	True
4	174313584	174570282	True
4	185651205	185924111	True
5	965368	1501161	True
5	38807466	39219257	True
5	55735907	55985907	True
5	60381388	60920928	True
5	65800955	66135359	True
5	67075070	67410052	True
5	71653574	72506605	True
5	74441173	75128678	True
5	75711555	76031391	True
5	77500418	78043136	True
5	80707823	80994873	True
5	86421442	86671442	False
5	86780465	88780798	True
5	90060517	90404442	True
5	95993866	96278790	True
5	108641480	108928334	True
5	110871740	111236113	True
5	121891232	122552635	True
5	122553211	122919132	True
5	131502985	131997383	True
5	136615264	136865264	True
5	137120295	137569495	True
5	137573299	137949833	True
5	138748627	139230938	True
5	141292287	141712720	True
5	155691914	155993442	True
5	156045215	156607101	True
5	159448777	159779307	True
5	176442230	176900385	True
5	177481207	177782388	True
5	179105321	179355321	True
6	2629228	2902342	True
6	6867776	7380015	True
6	33375088	35569439	True
6	36996312	37440471	True
6	41624896	42163078	True
6	42789996	43069140	True
6	43137704	43867626	True
6	43905011	44155011	False
6	52143008	52393008	True
6	52471516	52863427	True
6	90805513	91136673	True
6	109382533	110221896	True
6	121725456	122018258	True
6	122594631	123013049	True
6	130216235	130466235	True
6	131125995	131469906	True
6	134628830	136344886	True
6	160868748	161187552	True
6	164295832	164658028	True
6	170317342	170792673	True
7	608816	858816	True
7	874511	1135285	True
7	1747921	3055941	True
7	5370684	5634239	True
7	13890318	14152557	True
7	18012240	18527946	True
7	25860917	26120063	True
7	27058530	27343468	True
7	35491998	36225169	True
7	40004298	40254298	True
7	44279277	45282289	True
7	50245254	50566094	True
7	55016476	55286167	True
7	72697848	73167303	True
7	80039380	80408323	True
7	92098518	92452026	True
7	94801585	95051585	True
7	98635163	98917985	True
7	99010197	100631828	True
7	101043487	102304565	True
7	102522772	103279741	False
7	115541379	115831029	True
7	116250834	116696673	True
7	122953100	123731734	True
7	128450552	128705048	True
7	129081262	129458905	True
7	129507081	129909740	True
7	130604238	130908146	True
7	134957953	135580037	True
7	138585194	138860734	True
7	139590866	140012400	True
7	140102474	140369627	True
7	149241013	149560332	False
8	22301650	22634498	True
8	23195149	23542918	True
8	30142599	30640660	True
8	39889019	40178939	True
8	55282285	55576142	True
8	56949930	57200473	True
8	66380847	67085476	True
8	70879353	71473178	True
8	105344502	106787384	True
8	110171218	110421218	True
8	116365030	116756278	True
8	120536431	121225204	True
8	125724614	126026855	True
8	126153326	126552503	True
8	128700578	128991105	True
8	130359346	130784170	True
8	135516794	135794222	True
8	142133517	142507068	True
8	144846538	145284304	True
9	2497134	2747278	True
9	4003480	5607486	True
9	5954482	6204482	False
9	21819317	22355332	True
9	35555564	35916640	True
9	38039597	38352021	True
9	81812793	82062793	False
9	82088942	82362781	False
9	86469798	86764999	True
9	91158978	92056156	True
9	93420268	93695505	True
9	93773352	94290486	True
9	95235764	95979235	True
9	98959471	99773628	True
9	100450352	100947723	True
9	110386408	110670574	True
9	114532707	114782707	True
9	123289751	123622645	True
9	126874153	127334843	True
9	130019042	130415014	True
9	131246672	131784724	True
9	135231142	136337168	True
9	139641569	139992752	True
10	16723473	17001922	True
10	17051321	17457970	True
10	25053864	25351483	True
10	27163925	27604070	True
10	29341606	29593276	True
10	29897392	30640854	True
10	43755833	44115108	True
10	50048738	50655513	True
10	64262108	65422720	True
10	70969504	71219504	True
10	76529820	76779820	True
10	79572211	79822211	True
10	81039146	81312719	True
10	89628480	89878480	True
10	91251178	91501221	True
10	94463235	95086454	True
10	95848747	96798953	True
10	97480764	97783283	True
10	101146789	101452851	True
10	103577621	104057720	True
10	104095301	104642775	True
10	104955575	105217447	True
10	105549854	105812632	True
10	111833915	112083915	True
10	113785721	114075418	True
10	120666778	121022923	True
11	0	454159	True
11	2565293	3023408	True
11	3730868	3981668	True
11	6515869	6792353	True
11	8617865	9192368	True
11	16945581	17449285	True
11	32462764	33113062	True
11	36333997	36583997	True
11	47114270	49016002	True
11	61417006	61764573	True
11	63753644	64235932	True
11	64699179	65788547	True
11	68778465	69089574	True
11	72821020	73078954	True
11	75772374	76022374	True
11	85529587	85908875	True
11	100294500	100656621	True
11	101516518	101885183	True
11	107731409	108562991	True
11	113477139	114128695	True
11	116498213	117217340	True
11	118447267	119339135	True
11	120071433	120493040	True
11	122256602	122651069	True
11	126153563	126418285	True
11	127778702	128802459	True
12	561983	876619	True
12	2375761	2642661	True
12	3794954	4112881	True
12	4205068	4459308	False
12	6090634	6644837	True
12	7122360	7439819	True
12	9879456	10247491	True
12	10400878	10770978	True
12	12703130	13022236	True
12	21210749	21468229	True
12	22485292	22735292	False
12	45918613	46200367	True
12	46450241	47303307	True
12	48028410	48857534	True
12	50234281	51676247	True
12	52169257	52486653	True
12	54260599	54968636	True
12	57021069	57271069	True
12	57540220	58230094	True
12	62522835	62950851	True
12	68391354	68722086	True
12	78092681	78347874	True
12	79986418	80492675	True
12	89601027	89901284	True
12	93671807	94072693	True
12	95718644	96012021	True
12	109152866	113725353	True
12	115427437	115681307	True
12	117222884	117656587	True
12	121062557	124222386	True
12	124480999	124740141	True
13	22216680	22466680	True
13	24751351	25002445	False
13	28468208	28784473	True
13	41007545	41813401	True
13	51161083	51546152	True
13	71008002	71415330	True
13	72206984	72526045	True
13	78270837	78599468	True
13	95699227	96140420	True
13	108832063	109128805	True
13	110264440	110659402	True
13	110805454	111210478	True
14	25304598	25630657	True
14	65347241	66412921	True
14	68086312	68850826	True
14	69152341	69814425	True
14	69969656	70219656	True
14	75061010	75487552	True
14	81728508	82015844	True
14	92939786	93254810	True
14	93340510	93677277	True
14	94714102	94972262	True
14	96043514	96350224	True
14	100902448	101369161	True
14	102681166	103408273	True
14	103439734	103697815	True
14	103754766	104004766	True
14	104512327	104916892	True
15	39114986	39463079	True
15	42099183	45163700	True
15	50450812	50800051	True
15	59339896	59630331	True
15	63204128	63466996	True
15	64718851	65332011	True
15	68130276	68730568	True
15	75324755	75574755	True
15	78405261	78720735	True
15	81252717	81502717	True
15	99122795	99413741	True
16	353095	917190	True
16	1686565	2047216	True
16	4483652	4801614	True
16	8897875	9204191	True
16	11219903	11568183	True
16	28155918	29133079	True
16	29527149	29800928	True
16	29893720	30245308	True
16	49919969	50293293	True
16	57442406	57751911	True
16	68426277	68830421	True
16	75178987	75643129	True
16	78367331	78744724	True
16	79569565	79881197	True
16	85076970	85562616	True
16	87763119	88017271	True
16	88382269	88919403	True
17	612970	869633	False
17	1408541	1667521	True
17	1800276	2711229	True
17	4598804	5107536	True
17	7250657	7905709	True
17	10054309	10308862	True
17	15330099	17550509	True
17	17734829	18436854	True
17	26757994	27448928	True
17	29291083	29854250	True
17	33728534	34192892	True
17	35615855	36091490	True
17	36479883	36729883	True
17	36956851	37263392	True
17	38175910	38632072	True
17	42071464	43586346	True
17	43938244	44958217	True
17	45310731	45779184	True
17	46272502	47172596	True
17	52876047	53395820	True
17	55234586	55623377	True
17	56258744	56542002	True
17	57369609	58171076	True
17	61573723	62084890	True
17	63565297	64503442	True
17	72548667	72850864	True
17	75995065	76534809	True
17	77867104	78279542	True
18	658392	948592	True
18	13185057	13480874	True
18	19990635	20240635	True
18	20544255	20921504	True
18	22336178	22596557	True
18	41148852	42449451	True
18	43434167	43684167	True
18	48819611	49127679	True
18	53085302	53523626	True
18	55964858	56243358	False
18	57203396	57470190	False
18	60423877	61064925	True
18	67386067	67956786	True
19	878172	1174305	True
19	2027018	2357049	True
19	2661397	2945105	True
19	3054517	3663654	True
19	4350888	4618708	True
19	10272230	10978296	True
19	12598225	13340111	True
19	14018151	14274862	False
19	15211392	15572836	True
19	16060559	16497946	True
19	17025915	17434577	True
19	18880478	20547435	True
19	20657560	20907560	False
19	33629548	33879548	True
19	35486824	35760231	True
19	35886878	36171888	True
19	36993439	37808000	True
19	38601076	39377238	True
19	44028100	44278100	True
19	45212918	45553234	True
19	45611003	46043245	True
19	51588365	51863917	True
19	51994546	52425357	True
19	54515137	54812334	False
19	55543310	55827125	True
19	58272339	58522339	True
19	58792418	59085481	True
20	1041957	2474265	True
20	8431498	8940818	True
20	11025594	11523775	True
20	16225615	16685345	True
20	24305054	26432797	True
20	29296325	31596058	True
20	31952916	32458181	True
20	39147620	39397620	True
20	42691845	42951555	True
20	47188906	47471951	True
20	54854788	55116584	False
20	55848784	56177605	True
20	57094529	58042603	True
20	60777883	61189475	True
20	62023124	62542181	True
21	16194719	16556444	True
21	16679330	16966303	True
21	35135481	35519714	True
21	36226221	36621291	True
21	39710031	40058864	True
21	40338283	40866846	True
21	43228369	43478369	True
22	18127442	18377442	True
22	19834011	20138813	True
22	28054823	29781389	True
22	29883483	30964346	True
22	37284226	37620917	True
22	38759775	39417090	True
22	39537703	39846572	True
22	41620548	42341326	True
22	42977359	43240519	True
22	44199727	44520451	True
22	50225640	51142402	True
