chrom	start	end	any_strs
15	58546721	58835627	True
15	60560139	61109270	True
15	63204128	63465292	True
15	63610743	63920628	True
15	67342541	67770243	True
15	71976851	73217498	True
15	73505686	74191833	True
15	85595485	86172922	True
15	90507720	90945721	True
15	96578323	96847963	True
16	216120	565944	True
16	1127369	1377369	False
16	1898217	2420075	True
16	3417745	3669040	True
16	11494149	11770777	True
16	30346109	31272262	True
16	51033710	51619862	True
16	57932627	58363326	True
16	71485276	72373130	True
16	80292912	80681977	True
16	88386548	88678198	True
17	7963536	8370165	True
17	16836899	17123241	True
17	29264026	29865906	True
17	35948320	36354129	True
17	37777864	38247200	True
17	40446284	40914038	True
17	46832696	47172868	True
17	57676597	58036230	True
17	59945561	60311320	True
17	65639164	66289918	True
17	69777363	70273198	True
17	72997167	73514145	True
17	75203360	75511909	True
17	76533346	77010586	True
17	79284189	79791512	True
18	687661	952532	True
18	19364906	19803616	True
18	55126916	55530153	True
18	55790969	56334387	True
18	60658211	60970884	True
19	654398	961259	True
19	3602478	3852478	True
19	5694228	5976801	True
19	6540020	6800989	True
19	7050845	7300845	True
19	14047728	14297951	True
19	17701412	18000755	True
19	18053616	18534068	True
19	19335541	19585541	True
19	33352716	34149433	True
19	35903981	36170772	True
19	38440085	38948612	True
19	39268005	39567992	True
19	41604868	41951020	True
19	47456464	47861992	True
19	48003205	48284518	True
19	48967627	49502086	False
19	49891479	50152270	True
19	52171537	52425562	True
20	3024214	3334083	True
20	3452832	3833995	True
20	10491382	10765042	True
20	14231642	14820004	True
20	31140158	31613466	True
20	39489075	40392858	True
20	42917364	43167364	True
20	45425489	45682469	True
20	60402731	60772835	False
20	62071807	62525021	True
21	29867536	30971760	True
21	42136734	42391773	True
21	42754403	43029814	True
21	46054024	46619510	True
22	18157715	18641782	True
22	21785280	22108260	True
22	23776282	25846832	True
22	25868761	26118761	False
22	28327598	29257752	True
22	38007651	38317071	True
22	38744447	39291352	True
22	44294010	44550802	True
22	50741439	50994297	True
