chrom	start	end	any_strs
13	46587818	46893625	True
13	47029966	47372985	True
13	49967971	50217971	True
13	51242489	51546152	True
13	71030169	71415330	True
13	72207750	72520556	True
13	95707282	96132909	True
13	108835380	109085385	True
13	110231731	110659402	True
13	110753639	111168100	True
13	113877243	114209277	True
14	23573566	23884156	True
14	25313250	25613241	True
14	31237017	31628674	True
14	50752854	51338454	True
14	53351090	53802333	True
14	55449793	56027186	True
14	64765645	66317915	True
14	67978993	68850826	True
14	69051826	70260121	True
14	81684979	82015844	True
14	92089471	92455790	True
14	93340510	93677277	True
14	94702653	94977692	True
14	100946592	101368252	True
14	102389227	103748110	True
14	104513441	104916892	True
14	105329529	105909927	True
15	39116109	39449690	True
15	42099183	45163700	True
15	50070949	50816645	True
15	56705659	57723471	True
15	63089158	63742219	True
15	64318147	65353184	True
15	74991167	76062795	True
15	78410420	78712744	True
15	85035349	85497645	True
15	86089664	86339664	True
15	90453542	90703542	False
15	91377166	91686182	True
15	99122795	99404950	True
16	330497	918516	True
16	3923020	4800722	True
16	4895514	5154497	True
16	8850399	9224988	True
16	11219903	11568183	True
16	28155918	29222297	True
16	30737135	31003366	True
16	31279571	31564969	True
16	52953630	53500964	True
16	58428550	58775262	True
16	68452765	68967480	True
16	69128667	69378667	True
16	69803145	70053145	True
16	75179497	75641739	True
16	78375424	78737480	True
16	79569565	79881197	True
16	81737959	82017895	True
16	85032997	85859476	True
16	87763088	88218162	True
16	88383781	89165329	True
17	613545	868672	False
17	1807777	2436375	True
17	3689429	3942609	True
17	4574947	5423456	True
17	7142585	7918367	True
17	15893061	16155675	True
17	16561286	17311698	True
17	17923608	18251893	True
17	18376863	18631384	False
17	19672869	20528618	True
17	26756730	29860829	True
17	33697919	34458145	True
17	35615855	36091490	True
17	37281922	37886185	True
17	41941576	43401993	True
17	43659777	44977612	True
17	45814709	47118948	True
17	55287563	55591426	True
17	56258744	56542002	True
17	57369609	58171076	True
17	59111155	59411263	True
17	61834890	62084890	True
17	63632052	64503442	True
17	66956278	67206278	True
17	72548667	72850864	True
17	76218601	76468961	True
17	77725624	78227517	True
17	80269080	80519080	True
18	640920	952535	True
18	9314544	9762317	True
18	20040080	20466079	True
18	20531037	21247494	True
18	21358568	21608568	False
18	22336178	22596557	True
18	41843564	42313283	True
18	43433630	44007652	True
18	48819611	49104614	True
18	53085302	53694894	True
18	55964858	56243358	False
18	57203396	57470190	True
18	60779552	61045854	True
18	67386645	67997700	True
18	71804688	72054688	True
18	72767650	73047457	True
18	73282888	73551923	True
18	77030419	77356946	True
19	955189	1296031	True
19	1875327	2357049	True
19	3272616	3591222	True
19	4353141	4627282	True
19	6677571	6933355	True
19	10084167	10870764	True
19	12636171	13198080	True
19	14018151	14274862	False
19	15211392	15572022	True
19	15897027	16612176	True
19	17016245	17434577	True
19	17738319	17988334	True
19	18958591	20547435	True
19	32911830	33215353	True
19	33628200	33878200	True
19	35527248	35812807	True
19	35886878	36171888	True
19	37460988	37710988	True
19	38600650	39377238	True
19	41700191	41951020	True
19	45008475	46499916	True
19	48649102	48947505	False
19	49064315	49384529	False
19	51593317	51863917	True
19	54515137	54802189	False
19	55363180	55833573	True
19	58047208	58316937	True
19	58752060	59128983	True
20	1529074	1779074	False
20	1793487	2074783	True
20	3556399	3807730	True
20	8477727	8940818	True
20	11025594	11336742	True
20	24463588	26413113	True
20	29296325	30735376	True
20	30769862	31442902	True
20	31841698	32450942	True
20	39048783	39397959	True
20	42655018	43064426	True
20	43471259	43844985	True
20	44280013	44552221	True
20	45819659	46069659	False
20	48947636	49249440	True
20	54854788	55116584	False
20	55903022	56154604	True
20	56918925	58028081	True
20	60929977	61185986	True
20	62023124	62498079	True
21	16246102	16556444	True
21	35135481	35483762	True
21	36242434	36607678	True
21	37387080	37637080	True
21	39710031	40034364	True
21	40338283	40911415	True
21	43228369	43478369	True
22	17948013	18377442	False
22	19563471	20138813	True
22	28054823	28315414	True
22	29323809	29944004	True
22	30165492	30427238	True
22	30553530	30964346	True
22	31154536	31513038	True
22	35555095	35855085	True
22	37288669	37621847	True
22	41349285	42039434	True
22	42971996	43696315	True
22	44199558	44525149	True
22	50035058	51246416	True
