chrom	start	end
7	158070523	158895053
7	158921458	159138663
8	8375724	9346207
8	9678712	9928712
8	10685451	11205675
8	11251266	11652910
8	18881584	19158801
8	19690256	20059339
8	21496046	22113702
8	23247038	23558511
8	25089889	25537738
8	37995721	38368865
8	38602853	38852853
8	55138616	55388616
8	56473252	57014862
8	61475878	61785163
8	81232702	81566948
8	82569471	82900189
8	101334320	101610007
8	103129601	103706633
8	106200130	106758269
8	130728447	131642071
8	142073718	142518458
8	144846538	145310536
9	0	1015987
9	4432165	4786853
9	4956828	5206828
9	18900385	19254277
9	34910123	35204361
9	72486221	73318214
9	93420268	93692783
9	95458524	96096535
9	98959471	99963583
9	100068113	100322750
9	100507571	100941084
9	113017009	113437231
9	116043755	116502885
9	123311245	123741085
9	131520339	131945827
9	135101720	137244072
10	2975748	3270097
10	11084002	11348837
10	11547093	12104002
10	64120729	65907691
10	66292543	66583187
10	69451300	69789600
10	80839796	81269574
10	89729115	90000683
10	93694646	94624577
10	95873179	96233697
10	96262079	97433320
10	97569719	97819719
10	101185501	102486903
10	102539608	102895293
10	105959971	106209971
10	113866205	114332480
10	120879561	121240618
10	126191604	126564381
11	0	459703
11	662828	1179625
11	3560655	4346016
11	5500847	6100226
11	8617865	9127932
11	10454687	10877985
11	16921040	17413241
11	44454859	44704872
11	47107038	48326643
11	48438665	48688665
11	48756570	49429358
11	49570691	50088304
11	51260806	51510806
11	55000647	55250647
11	55947454	56197454
11	56885037	57135037
11	57165061	58554194
11	61403727	61896640
11	63764293	64350362
11	64666066	65202651
11	65206821	66103453
11	67533209	67783209
11	71895069	73077496
11	73573738	73825410
11	77094703	77852283
11	94650030	95011930
11	102343725	102597941
11	111482290	111899940
11	113477139	114226353
11	116434553	117347256
11	122371035	122652212
11	125343231	125898957
11	125926316	126432796
11	128686398	129316818
12	585441	865009
12	1686307	1955291
12	5900902	6572745
12	8014193	8353651
12	8710366	9095079
12	20937570	21269041
12	26880960	27537255
12	28093553	28343553
12	28987514	29780034
12	32249283	33558752
12	33621292	34221255
12	34253891	34899257
12	37745470	38801430
12	39023045	39273045
12	39781091	41174489
12	48037056	48351935
12	49141250	50285662
12	51366481	51899054
12	53163733	53413733
12	54271884	55249918
12	56074170	57980136
12	58032988	58338272
12	64291575	65643885
12	76885271	77142100
12	96106218	96403146
12	108903679	109393761
12	109779392	110171051
12	111693487	113092897
12	115219358	115499959
12	117217232	117669067
12	119550877	125269351
12	132909994	133851895
13	27918606	28407522
13	32305479	33533610
13	46587818	46893625
13	46987120	47448718
13	71111607	71361611
13	74549755	74833696
13	75925128	76205358
13	107440800	107690800
13	110364152	110617626
13	110753639	111003672
13	113676189	114390305
14	23510250	23886094
14	31234024	31704788
14	50188208	51388413
14	53350301	53971413
14	55158070	56331340
14	58539900	58981709
14	64100454	64475775
14	65106733	65764754
14	67990476	68850826
14	68944243	70260121
14	73959993	74343569
14	92085399	92500591
14	92944980	93243229
14	101039715	101329319
14	102681166	104262649
14	105524820	106079705
14	106868543	107118543
15	34500169	34769146
15	40650552	41213581
15	42098803	42395697
15	49168194	49965088
15	50228277	50531183
15	52470612	52984669
15	56786319	57762440
15	63091847	63761878
15	64218791	65368572
15	65635833	65978137
15	66462581	67182161
15	74588300	75153490
15	75420862	76094781
15	89459701	89795924
15	90383808	90703542
15	91319375	91693020
16	373906	667724
16	4155383	4478432
16	4663893	5208209
16	8850399	9224843
16	24537711	25044935
16	28155918	29222297
16	29684673	29985863
16	30322526	31002346
16	52953171	53500964
16	56398716	56700701
16	66721210	68544831
16	69538669	70042300
16	72733636	72983636
16	81667283	82105019
16	84456684	84715776
16	85290465	85846809
16	88474659	88724659
16	88797989	90195808
17	1122849	1688631
17	2341352	2710113
17	3693443	4126535
17	4575904	5666211
17	6785988	7040401
17	7193396	8046006
17	16727187	17221699
17	17408896	17729933
17	19368990	20534137
17	21892985	22142985
17	25885931	29975306
17	33698391	34458145
17	37265862	37895005
17	40421652	40949834
17	41214487	41524932
17	41711456	45985027
17	55251726	55636928
17	62089807	62535447
17	65577581	65879005
17	73700463	74078404
17	74250959	74586427
17	80338073	81042274
18	8918151	9177367
18	9311240	9777018
18	19947399	20197399
18	20522291	20960295
18	41525176	42421260
18	43492872	44007652
18	52456360	52763831
18	57109017	57436356
18	60757132	61064925
18	67215622	68049239
18	73269092	73551923
18	77029009	77475896
19	861274	1218668
19	1490852	1740852
19	1876928	2138713
19	2944451	3212170
19	5886141	6257812
19	6657628	6940255
19	7459223	7734006
19	8316959	8566959
19	13006516	13345703
19	14341520	14628882
19	15856894	16971300
19	17027232	17388262
19	32905345	33294924
19	35524324	35812807
19	38601076	39377238
19	44156094	44424298
19	44940142	46503515
19	48978447	49407803
19	55325462	55907365
19	58719684	59128983
20	1166076	2333697
20	3732987	4003658
20	8477727	8916796
20	16409948	16728291
20	19116680	19514096
20	30920895	31250230
20	32063142	32450942
20	33415565	33843706
20	33980580	34760221
20	43320987	44065117
20	44065379	44885389
20	45813113	46111333
20	47215806	47474878
20	52041948	52335626
20	52562027	52827797
20	55683944	56166974
20	56918925	58082972
20	58177270	58433122
20	61382075	61632289
20	62379838	62722694
21	16679330	16966303
21	36258602	36533627
21	40616846	40898487
22	19443180	19842320
22	23390422	23671579
22	28636148	28886148
22	28978598	29228598
22	29255119	30005049
22	37497589	37763621
22	37960523	38733227
22	40217993	40478730
22	40686146	40957375
22	41578969	41828969
22	42784274	43719961
22	44199727	44465904
22	50003933	50823157
22	50953251	51276724
