chrom	start	end	any_strs
17	5604149	5933112	False
17	6178080	6428080	False
17	6469913	8289887	True
17	8306576	8556576	False
17	8668214	9025218	False
17	9446600	9727640	True
17	27507359	28006366	True
17	37224710	38448504	True
17	43335181	45029049	True
17	46801615	47185322	True
17	47540711	48091850	True
17	62081299	62331299	False
17	64070431	64353995	False
17	66258141	66806582	True
17	66956278	67206278	False
17	72273518	72827978	True
18	13526137	13816706	True
18	42687002	42975894	True
18	46335824	46594962	True
18	46981111	47306668	True
18	54955437	55214715	True
18	55911378	56275747	True
18	59473292	59802832	True
18	59881155	60331800	True
18	74437251	74707340	True
18	77059016	77362142	True
19	3620384	3881197	True
19	3923667	4205516	True
19	5696968	5971277	True
19	10201277	10536398	True
19	17986864	18628167	True
19	18938559	20564917	True
19	33352716	34147842	True
19	35412706	35679479	True
19	40943250	41721646	True
19	44232126	44557840	True
19	45066157	45830580	True
19	47439643	47707356	True
19	48212897	48590786	True
19	48698545	49540971	False
19	49892538	50254574	True
19	51507416	51757416	True
19	54478130	54852141	True
19	56885947	57228278	True
20	3027261	3519572	True
20	6344515	6594596	True
20	11033186	11302055	True
20	16389470	16865601	True
20	17718968	17969684	False
20	24859205	26444046	True
20	29295551	30770959	True
20	33266141	33933295	True
20	38608753	40067516	True
20	44409651	44788475	True
20	55971382	56283848	True
20	56429522	56681636	False
20	60548870	60884101	True
20	62455642	62801009	True
21	16382044	16632044	True
21	17466139	17736953	True
21	36772326	37183539	True
21	37681204	37961378	True
21	40333508	40593838	True
22	17500915	17750915	True
22	24116101	24528541	True
22	28159061	28421200	True
22	28478212	29522998	True
22	31942677	32355647	True
22	35914619	36164619	True
22	36392932	36692588	True
22	37977777	38300477	True
22	38380347	38739129	True
22	39639824	40189558	True
22	46400357	46855338	True
