chrom	start	end	any_strs
7	150634219	150895340	True
8	8253102	9156704	True
8	9671321	10408602	True
8	10782886	11575422	True
8	21550668	22070308	True
8	22791005	23082012	True
8	23096736	23672214	True
8	26063998	26396100	True
8	30132273	30687177	True
8	41272963	41828378	True
8	42199760	42993456	True
8	43492655	43960643	False
8	46714557	49073896	True
8	66667632	67071412	True
8	85917371	86522957	True
8	95761015	96021271	True
8	98513243	98867159	True
8	99757600	100291378	True
8	100351280	100601280	True
8	101359612	101610007	True
8	103132939	103545337	True
8	108268799	108612309	True
8	128745653	129238611	True
8	130445063	130819527	True
8	130899779	131478139	True
8	135453636	135868503	True
8	141416288	142141262	True
8	144846538	145388309	True
9	4536574	5370316	True
9	20649296	21053187	True
9	33868895	34255435	True
9	84060755	84472805	True
9	84872130	85286130	True
9	91267686	91629314	True
9	100537051	100998131	True
9	114538385	114827729	False
9	115789583	116250927	True
9	135727167	136513148	True
9	136751021	137099020	True
9	138972135	139224073	True
9	139975002	140247634	False
10	3761904	4098082	True
10	24732395	24983989	False
10	44944453	46471686	True
10	46565972	47271892	False
10	47416708	47718379	False
10	51336637	51763172	False
10	60214788	60497360	True
10	64723863	65524378	True
10	70874519	71427731	True
10	89477259	89961861	True
10	90626516	90886021	True
10	96014515	96517289	True
10	101146789	101929804	True
10	102754264	105350652	True
10	105400454	105819301	True
10	127342292	127854222	True
11	2189585	2672149	True
11	3763234	4864465	True
11	4990560	5767983	True
11	7880470	8148737	True
11	9639832	9956092	True
11	15857883	16947645	True
11	19080115	19430143	True
11	32293605	32632846	True
11	33778814	34049723	True
11	47123286	48415566	True
11	48611092	48861092	True
11	49773614	50826824	False
11	51002096	51252096	False
11	51252796	51636002	False
11	54578205	55341415	True
11	55520638	55849010	True
11	57244008	57806828	True
11	58172080	58422080	True
11	61417006	61749181	True
11	63744062	64156798	True
11	64563416	67919347	True
11	67926673	68687328	True
11	86162226	86412226	True
11	94651525	95014358	True
11	95365754	95806028	True
11	100294120	100761156	True
11	107737227	108531943	True
11	111259426	111509426	True
11	111514551	111886810	True
11	113847439	114136710	True
11	116402521	117115851	True
11	118841521	119202000	True
11	127778702	128157570	True
12	2853254	3147389	True
12	3784581	4486830	True
12	6366116	7003190	True
12	10400878	10770978	True
12	12692496	13017751	True
12	21196684	21576395	True
12	24028392	24396975	True
12	26904096	27215550	True
12	47982481	48861303	True
12	50386832	51445531	True
12	52304520	52618599	True
12	53487471	54227902	True
12	54560880	55056305	True
12	56917101	57358350	True
12	76328302	76602941	True
12	88469508	89140821	True
12	93584539	94048733	True
12	111701477	113022713	True
12	120080304	121615498	True
12	122084333	122756752	True
12	123768830	124020906	True
12	125178274	125428274	True
12	132309391	132559391	True
12	132895800	133651026	True
13	28556228	29001272	True
13	30937190	31204476	True
13	33363451	33613451	True
13	41007545	41897950	True
13	51347590	51664698	True
13	52370390	52667214	False
13	73150607	73702909	False
13	75820013	76380241	True
13	109273894	109572783	True
13	110272153	110588257	True
13	113214761	113604820	True
13	113675622	114414149	True
13	114788677	115045867	True
14	23250251	23634364	True
14	35088280	35491743	True
14	37323518	38200286	True
14	55160588	55816669	True
14	58518743	59126272	True
14	64765645	65777051	True
14	66012037	66262037	True
14	67986735	68850826	True
14	69091979	69341979	True
14	69955880	70497907	True
14	73278269	73815646	True
14	73907838	74810975	True
14	91789261	92139803	True
14	95856829	96249517	True
14	101022376	101313731	True
14	102227543	102477543	True
14	102657109	103122287	True
14	103670992	104132555	True
14	105523815	105909927	True
15	31421115	31734546	True
15	40158099	40454613	True
15	40675493	41173058	True
15	43601625	44266373	True
15	44662552	45059255	True
15	55918558	56168558	True
15	56230045	56909345	True
15	64217757	67158151	True
15	73405612	73715251	True
15	74504723	75555526	True
15	75770395	76020395	True
15	77586719	77836719	True
15	78421918	79040864	True
15	81733178	82042086	True
15	82181150	82431537	True
15	89065086	89315086	True
15	93300874	93692528	True
16	0	1222464	True
16	1728701	2047216	True
16	4153533	4492269	True
16	4713495	5071794	True
16	11287256	11568183	True
16	28205790	29126460	True
16	29746730	30639723	True
16	30645074	31932142	True
16	49842284	50293293	True
16	66293241	68965024	True
16	69229271	69479271	True
16	71854232	72265553	True
16	80856971	81202915	True
16	87714745	88069039	True
16	88384838	90206178	True
17	1657952	1907952	True
17	7292640	7825063	True
17	15529774	15779774	False
17	16397922	17319268	True
17	17923608	18341887	True
17	18698508	18948508	False
17	19532847	20531656	True
17	21032126	21409673	True
17	26548395	27465342	True
17	28556943	29474688	True
17	37236023	37947311	True
17	38093804	38378228	True
17	39829462	40690035	True
17	43348307	46115597	True
17	46298607	46548607	True
17	47362851	48139075	True
17	56279349	57632201	True
17	59555975	60319739	True
17	66820345	67549508	True
17	71048470	71362607	True
17	74251152	74606128	True
17	75987155	76378723	True
17	80339068	80662010	True
18	533423	797836	True
18	3482577	3735707	True
18	9238872	9488872	True
18	12769528	13054721	True
18	41843564	42309179	True
18	43477169	44007697	True
18	48532323	48782323	True
18	51579139	51887290	True
18	57203396	57470190	True
18	60757132	61064925	True
19	931492	1402427	True
19	1647685	2117518	False
19	3850487	4674487	True
19	5470354	5860516	True
19	8291698	8686287	True
19	10271988	11077095	True
19	11085157	11335157	False
19	11889355	12371758	True
19	12383433	13492467	True
19	14404082	14654082	False
19	15199248	15668237	True
19	16085265	16373973	True
19	17107245	17462421	True
19	18288061	18855609	True
19	32904646	34126331	True
19	34613289	35056211	True
19	35593938	36075664	True
19	41609490	41894104	True
19	44110517	44403781	True
19	46177145	46501217	True
19	47475593	47725593	False
20	3614895	3907576	True
20	4016602	4295835	True
20	4845113	5124384	True
20	8477898	8756408	True
20	17784723	18102369	True
20	21133022	21548629	True
20	24923093	25220244	True
20	25418415	25668415	True
20	26123205	26389416	False
20	29295551	31452258	True
20	31635550	32522556	True
20	35550512	35974044	True
20	38313771	38778003	True
20	42076045	42461280	True
20	42499233	42803338	True
20	44343512	44764692	True
20	47284390	47624121	True
20	48947636	49228653	True
20	52042893	52379346	True
20	52418802	52674910	True
20	55547288	56281086	True
20	62093340	62862318	True
21	34646589	35327591	True
21	36215396	36539780	True
21	38615824	38865824	True
21	39713035	40013086	True
21	44789815	45260385	True
21	46053959	46439584	True
22	21622094	22142867	True
22	24480021	24896955	True
22	28056045	28306399	True
22	29114766	29364766	True
22	29756884	30779000	True
22	32732821	33064788	True
22	36247720	36550023	False
22	36552914	37021631	True
22	37144072	37784225	True
22	38071474	38340819	True
22	38744447	39277412	True
22	39754507	40065709	True
22	40457484	40751282	True
22	42988434	43279299	True
22	44199727	44506482	True
22	50417345	51304566	True
