chrom	start	end	any_strs
7	115886875	116349835	True
7	126890083	127140083	False
7	129361187	129692864	True
7	130450791	130900266	True
7	134255776	134513544	True
7	138562274	138867585	True
7	150079614	150667711	True
8	10448698	10857082	True
8	21644432	21894432	False
8	22653646	22921180	True
8	25124814	25437574	True
8	39918071	40168071	True
8	41415622	41810166	True
8	59442885	59692885	True
8	61687553	61943964	True
8	68651714	68922804	True
8	72766748	73038114	False
8	78396272	79996510	True
8	100670282	100920282	True
8	100989581	101619618	True
8	102325899	102596269	True
8	106031492	106620118	True
8	128860757	129156617	True
8	130844228	131234372	True
8	131313659	131613343	True
8	142075205	142454460	True
9	3911719	4197325	True
9	21821891	22330243	True
9	33660245	34255435	True
9	35555337	35937623	True
9	38064444	38335478	True
9	82050531	82472818	True
9	86202243	86819759	True
9	91248903	91732378	True
9	95198147	95451068	True
9	95454850	95704850	True
9	99039516	99335584	True
9	112603014	112892845	True
9	123226121	124094834	True
9	127063228	127317907	True
9	136060324	136310324	True
9	136802088	137082440	True
9	139622809	140157197	True
10	5907661	6331221	True
10	7958024	8249215	True
10	14826705	15076705	True
10	25053864	25351483	True
10	26569901	26917144	True
10	44733868	45077832	True
10	50085633	50576667	True
10	52232891	52536577	True
10	63572616	63881199	False
10	64326233	65490736	True
10	70721441	71114901	True
10	72207726	72776994	True
10	72980097	73240258	True
10	73318036	73660661	True
10	76293360	76647602	True
10	80907532	81173611	True
10	95983697	96903570	True
10	97654282	98073329	False
10	101950479	102200479	True
10	103936218	104286475	True
10	105018711	105268711	True
10	115582321	116160317	True
10	120784441	121209115	True
10	126169395	126676228	True
11	94538	530197	True
11	35947404	36215287	True
11	44482332	44737714	True
11	46265680	50905592	True
11	50968950	51718456	False
11	54570707	56624597	True
11	60083463	60398642	True
11	60637850	60983273	True
11	63849995	64636966	False
11	70015048	70297039	True
11	73914147	74182355	True
11	100294500	100770962	True
11	107858096	108531943	True
11	118841521	119311403	True
11	122278053	122710573	True
11	128155668	128620193	True
12	586496	910226	True
12	6315009	6645494	True
12	9284841	10180211	True
12	10425007	10770460	True
12	12396151	13024030	True
12	14287919	14546965	True
12	26188849	26514038	True
12	47205227	47455227	False
12	48061738	48787407	True
12	48893384	49263958	True
12	50402851	50695127	True
12	56271768	56607180	True
12	89728181	89978181	True
12	90426551	90676579	True
12	101736832	102023323	True
12	110204431	113575599	True
12	122005500	122337023	True
12	123322928	124706237	True
12	124762059	125012059	True
12	133195136	133466612	True
13	28479007	28729007	False
13	41028585	41802832	True
13	42799883	43189910	True
13	46563259	46850556	True
13	50117696	51463325	True
13	72378638	72666352	True
13	74387690	74838019	True
13	99672647	100184055	True
13	114080883	114377002	True
13	114383212	115169878	True
14	23560442	23928826	True
14	35154510	35996217	True
14	50287380	50564160	False
14	64774516	65241638	True
14	65395246	65734412	True
14	69054971	69321978	True
14	75834341	76152855	True
14	98406606	98793778	True
14	99597290	99918593	True
14	103104494	104488528	True
15	40262728	40513492	True
15	40607793	41237360	True
15	43808941	44152885	True
15	48483083	48793941	True
15	58634940	58917406	True
15	69839858	70173157	True
15	74927994	75483053	True
15	81462757	81725451	True
15	90418529	91326561	True
16	3980786	4286793	True
16	4289987	4572771	True
16	8903541	9153541	True
16	10895455	11432024	True
16	23913775	24217588	True
16	27951858	28394529	True
16	29047695	29346318	False
16	29859373	31274142	True
16	56862765	57205866	True
16	66409231	67126696	True
16	67259058	68675421	True
16	69231694	70054137	True
16	78433239	78683239	True
16	84412644	84720007	True
16	85811389	86061389	True
16	88382538	88987568	True
16	89237277	89487277	True
17	1807777	2377496	True
17	2581583	3065720	True
17	4420581	5489926	True
17	7016140	7329182	True
17	7453671	7703671	True
17	15330099	16341205	True
17	16347850	17290636	True
17	17439549	18155240	True
17	19297361	19568445	True
17	28896580	29273357	True
17	35615855	36143073	True
17	37317962	38414003	True
17	38590186	38994490	True
17	40471171	41038366	True
17	41644135	41894135	True
17	42209012	42459012	True
17	42779720	44406544	True
17	57371417	58201004	True
17	61856269	62138474	True
17	72548667	72861350	True
17	72910793	73192482	True
17	73981084	74650030	True
17	80849394	81134813	True
18	20257974	20757007	True
18	53113972	53363972	True
18	60658211	61039434	True
18	74650853	74900853	True
18	77031103	77399170	True
19	898597	1365536	True
19	2027018	2289351	True
19	3831719	4246026	True
19	6475954	6800989	True
19	7290064	7621969	True
19	10156986	10839058	True
19	12998188	13282540	True
19	13763558	14278293	True
19	14374614	14624616	True
19	15440646	15701661	True
19	16112181	17119564	True
19	17516126	17820053	True
19	17983708	18250199	True
19	33622911	34021432	True
19	40611623	40986863	True
19	42555219	42865217	True
19	44028100	44508324	True
19	45270266	45520266	True
19	46722901	47019786	True
19	47500315	47865491	True
19	48722840	48985655	False
19	48985930	49265809	False
19	49324843	49586305	False
19	51594476	51863917	True
19	51990833	52269572	True
19	55568286	55823509	True
19	55865603	56120764	False
20	1793305	2074783	True
20	3559022	3881209	True
20	4007364	4279092	True
20	8477727	8788423	True
20	11052055	11359911	True
20	17532714	17782714	True
20	20264553	20621794	True
20	25317997	26116371	True
20	29414588	29664588	False
20	30524834	31688176	True
20	33764704	34750424	True
20	39112558	39411471	True
20	41890635	42179931	True
20	42690738	42940738	True
20	48990218	49335635	True
20	52048154	52335626	True
20	57425273	57987329	True
21	16246102	16556444	True
21	37270314	37520405	True
21	47630511	48089643	True
22	19835184	20136159	True
22	21622094	22124292	True
22	24496826	24791338	True
22	28240155	30747010	True
22	39345327	39700848	True
22	40416831	40939500	True
22	41381964	42746007	True
