chrom	start	end
11	57661913	57974265
11	58138036	58542882
11	59132706	59745206
11	61417006	61749181
11	64666585	68652600
11	68687024	69599158
11	69666952	70166216
11	72210322	72484787
11	74142149	74897535
11	74906995	75540940
11	76065886	76372662
11	77122439	77735220
11	85170384	85651399
11	89057666	89505389
11	94542964	94792964
11	94862033	95112033
11	95219210	95497478
11	116848929	117222222
11	118353404	118871769
11	119871966	120491078
11	121713675	122067166
11	122674675	122995683
11	125607845	126336727
11	127778854	128168977
11	128374000	129287967
11	130153773	130403773
12	190391	805676
12	955874	1702423
12	3213920	3541630
12	3908760	4544392
12	8702455	9272569
12	11730093	12061380
12	12663190	13416026
12	14347896	15108471
12	20402912	20987939
12	21242345	21535978
12	23865170	24404585
12	25996931	26308086
12	27870650	29677566
12	31522153	31772153
12	33913957	34226471
12	46388442	47715896
12	48223352	48904434
12	50250477	51784590
12	53328456	53740077
12	53744931	54159783
12	56242901	56911833
12	57021069	57665848
12	57764077	58542674
12	59718473	60116003
12	64624372	64874372
12	64974660	66708762
12	68790132	69265339
12	69493426	70415921
12	70696673	70946673
12	77279016	77905157
12	91344477	91626492
12	92383104	92646198
12	93433573	94627835
12	96529685	96924409
12	101108665	101358665
12	101971702	103556416
12	104061193	104541841
12	106835182	107652013
12	109773913	110171051
12	111474838	112184557
12	114981688	115240826
12	116062660	116850560
12	117050828	117631904
12	120259155	125003993
12	131492309	131743102
12	132443660	132757910
12	133255790	133611532
13	21008049	21742112
13	22644280	22894280
13	28270297	28520297
13	29954596	30607024
13	32561348	32825872
13	32871332	33507028
13	38988649	39296356
13	39405217	39803987
13	40108181	40516617
13	40984429	41525902
13	42580501	42907887
13	46469619	46719619
13	46937093	47424045
13	48111232	48361232
13	48620128	49265602
13	49614504	51457576
13	55368614	55618614
13	56507381	56757381
13	73127947	74005195
13	78381184	78750855
13	80495642	80954093
13	85782673	86062338
13	91847137	92188074
13	99334161	99716528
13	101052241	101384427
13	113904385	114154385
13	114514782	115169878
14	21411477	22103285
14	23598506	24098808
14	24481928	25028964
14	35398487	35715862
14	35738074	36413411
14	36855700	37269516
14	39555788	39923858
14	55066220	55454331
14	55910579	56278307
14	59533725	60272638
14	60459085	61708340
14	63696806	63994097
14	64490541	65775954
14	68145311	68850826
14	70261625	70763156
14	73334336	74055688
14	74254984	75200505
14	75956664	76672525
14	85404702	85654702
14	92150721	92772274
14	93278760	93731902
14	94296279	95109755
14	95414737	95679142
14	101016726	101474454
14	102657109	103120068
14	103692659	104273705
14	105143104	105402209
14	105751061	106127352
15	35613193	35863193
15	37780339	38030339
15	38208086	38784278
15	40806148	41056148
15	41081330	42297343
15	42895324	43588535
15	48547583	49198916
15	50683947	51797166
15	60656513	60911776
15	61272660	61752090
15	61991866	62524564
15	63620819	64293582
15	65572050	66248579
15	66472329	68652845
15	69834937	70197178
15	70220281	70624875
15	70665049	70915049
15	71930688	73771411
15	73944450	77992682
15	81688286	81982224
15	83438577	83710402
15	83876991	86466282
15	88911809	90469352
15	90497504	90748540
15	90766566	91487488
15	94426607	94691815
15	95702926	95954524
15	96928969	97201008
15	98978633	99707565
15	100383847	101231334
15	101433562	102140858
16	202060	1379791
16	1398412	1697594
16	1703030	2883283
16	3648490	4166953
16	4176129	5087259
16	8850585	9348446
16	14162835	14584324
16	14648958	15272954
16	15991181	16267079
16	19119424	19404548
16	20569067	21064509
16	24542460	25013646
16	29744176	30337983
16	30527439	30824189
16	49728190	50015829
16	50949915	51248320
16	53032084	53692931
16	66670354	68553844
16	69003053	70790988
16	71458859	72783719
16	72943163	73240674
16	73659722	74103491
16	75033001	75641739
16	77920400	78472216
16	79104734	79363563
16	81431322	81863525
16	82027710	82349098
16	83855529	84109236
16	84609782	85326405
16	86581756	86858521
16	87130510	87380510
16	88332170	88582170
16	88591342	89210743
16	89256305	90354753
17	800304	1053078
17	1489812	2108368
17	7106792	7825063
17	7888197	8328694
17	9906571	10157167
17	17595319	18673418
17	21010730	21409673
17	25480803	25769069
17	26822476	30028835
17	30048581	30515417
17	36699673	37344142
17	38015274	38728549
17	39782952	40032952
17	40716906	41030383
17	41526925	42055241
17	42272660	47659574
17	49117036	49501664
17	54047840	54414047
17	54441812	55072969
17	55615786	55895778
17	56331120	56930753
17	59217769	59812103
17	59966670	60304848
17	60413777	60864682
17	60869706	61267225
17	61415113	62962601
17	63389208	63967250
17	64066587	64456156
17	65697573	66429681
17	66451439	66701439
17	66956278	67206278
17	67240927	67622563
17	67735207	68301435
17	69182999	69451988
17	69731464	70173025
17	70998063	71289376
17	73176052	73552269
17	76038596	76531185
17	76536269	77053556
17	78919900	79551756
17	79774272	80305346
17	80338726	80662742
18	38818	456506
18	2531989	2949618
18	12803541	13289588
18	20021761	21679254
18	22568032	22994123
18	29620283	29919353
18	32898749	33222189
18	41234380	41484380
18	41632339	42024726
18	42409291	42659291
18	42851598	43114212
18	44273111	45057591
18	45441811	46012180
18	46122143	47259175
18	50712362	51091870
18	52932188	53300966
18	55964858	56214858
18	57596198	58175672
18	77048944	77362142
19	1974820	2648781
19	3241786	3700343
19	3859788	4319133
19	4640029	5366356
19	6083532	6401235
19	6981909	7374778
19	8440043	8881672
19	10098092	11403681
19	11883555	13398358
19	14054671	14418622
19	16297046	16550503
19	17126915	17647309
19	17987020	18267682
19	18390796	18756332
19	19204924	19925467
19	21415755	21877408
19	30160548	30469536
19	30857165	31176857
19	36001061	36406251
19	36537315	36787315
19	37251756	38156165
19	38157490	38597344
19	39274277	39660887
19	40782671	41346751
19	41726186	42072242
19	42375373	42984407
19	43832990	44405837
19	45305280	45647732
19	46094958	46495381
19	46773234	47108360
19	47599564	47849564
19	48485394	48812779
19	48991760	49535191
19	49926560	50307697
19	54630709	54894366
19	55609957	56202943
19	56895025	57173394
20	3092228	3511692
20	3624886	3874886
20	3906061	4230699
20	4904130	5240036
20	6059644	7059897
20	7118540	7368540
20	10773334	11099926
20	13134045	13410843
20	17495092	17898410
20	19941701	20473253
20	20986710	21496371
20	25986992	26236992
20	29891050	30611907
20	30836882	36111704
20	36116338	36366338
20	36374331	36624331
20	36954079	37204079
20	37439892	37723622
20	38124287	38780629
20	39526420	40388709
20	42168880	42441582
20	43378276	44050467
20	44364066	44628099
20	47108768	48767702
20	48767955	49356641
20	54685882	55087772
20	57309900	57909527
20	60479639	60729639
20	60823140	61110164
20	61315005	61707138
20	62705802	62955802
21	17230049	17527034
21	28155322	28567933
21	29884776	30637216
21	34841932	35091932
21	35442987	35848576
21	37559956	37875829
21	38307325	38619918
21	39281706	39833557
21	41335412	41585412
21	45079320	45506539
21	46909922	47163218
21	47248129	47687232
22	17209053	17459053
22	17500915	17750915
22	20644004	20941563
22	21949296	22269169
22	27919325	28208520
22	28216062	29573404
22	30098888	30717487
22	32895619	33556322
22	35514497	35837614
22	37977346	38227346
22	38382047	38790815
22	39135032	39686902
22	39704460	39983196
22	41083244	41333244
22	41914509	42464525
22	42990570	43695463
22	45570549	45977513
22	46024099	46752603
22	50042652	50292652
