chrom	start	end	any_strs
7	16881944	17146258	True
7	20251018	20856205	True
7	22553586	23182313	True
7	28049085	28452143	True
7	37247614	37562919	True
7	44894814	45309555	True
7	49955818	50932433	True
7	55131026	55381026	False
7	55460535	55757236	False
7	72721741	73183017	True
7	75131198	76350922	True
7	77180841	77724217	True
7	91322515	92703635	True
7	98628900	98897439	True
7	101615277	102014490	True
7	106296004	106557360	True
7	112604007	112907556	True
7	124298688	124615129	True
7	124679887	124929887	True
7	128448967	128705680	True
7	129226720	129476720	True
7	135123286	135373286	True
7	138655222	138999416	True
7	148535798	149143013	True
8	7963230	9621118	True
8	9691575	12011722	True
8	21642240	21892240	False
8	22775949	23107121	True
8	42543082	43914768	False
8	46729393	49472629	True
8	61466074	61935685	True
8	66670198	67081527	True
8	81082926	81429496	True
8	95847011	96097011	True
8	119657481	120292195	True
8	126002964	126371328	True
8	126373265	126742990	True
8	128776668	129171184	True
8	129542709	130225306	True
8	130256945	130827811	True
8	133943369	134234776	True
8	144854403	145377484	True
9	4668798	6961874	True
9	16723790	17031415	True
9	34588676	35199917	True
9	86097717	86822799	True
9	93779561	94284873	True
9	94355903	94610928	True
9	102428546	102752584	True
9	113426901	113771311	True
9	117420666	117823507	True
9	135335061	136126966	True
9	136735784	137099020	True
9	139954779	140204779	False
10	709057	1283791	True
10	5737352	6357971	True
10	6498509	6756588	True
10	7960050	8265067	True
10	8322148	10162366	True
10	26548486	26883576	True
10	28638050	29121121	True
10	35084085	35681010	True
10	44734618	45008150	True
10	64100448	65343491	True
10	89460603	89958475	True
10	90706991	90982775	True
10	94076867	94971093	True
10	104298780	104548780	True
10	115223046	115584640	True
10	126191133	126662000	True
11	177120	459703	True
11	2825558	3216788	True
11	18176605	18428404	True
11	27352864	27867447	True
11	47266948	47592172	True
11	56572103	57514585	True
11	60665915	60983597	True
11	61417006	61749181	True
11	63874529	64272919	True
11	65189814	66186233	True
11	69852445	70121595	True
11	75766182	76495187	True
11	87932255	88192764	True
11	107858015	108492453	True
11	111072693	111382069	True
11	116402521	117221857	True
11	118352367	118871433	True
11	125902096	126425537	True
11	127998951	128758309	True
12	3946901	4443723	True
12	6322522	6644837	True
12	8928869	9272569	True
12	9751505	10064485	True
12	31984739	32270000	True
12	46525383	47124084	True
12	48147895	48397895	False
12	54560880	54842508	True
12	56229272	56734885	True
12	56898213	57948007	True
12	89379689	89754524	True
12	92372899	92953686	True
12	94411803	94666859	True
12	110084837	113388909	True
12	121064116	121502845	True
12	123276214	124038433	True
13	30946350	31204184	True
13	40087417	40668169	True
13	40985793	41815140	True
13	42539123	43224806	True
13	50312024	51215632	True
13	74549756	74833323	True
13	99645328	100437578	True
13	114647488	115169878	True
14	21294654	21556413	True
14	23253156	23756250	True
14	35242889	36023062	True
14	37552427	37832141	True
14	37928334	38195974	True
14	55356919	56044480	True
14	73173069	73754129	True
14	75820376	76156005	True
14	92885967	93152770	True
14	94172834	94972262	True
14	98518863	98793778	True
14	102890542	103466866	True
14	103646521	103896521	True
15	38705252	39029527	True
15	40712536	41164088	True
15	41293499	41921901	True
15	43419235	44014122	True
15	60564877	61241647	True
15	63656143	63920628	True
15	67249468	67956506	True
15	68010526	68612271	True
15	70254236	70529571	True
15	70609678	70883806	True
15	76656571	76906571	True
15	80034117	80405803	True
15	85963342	86465248	True
15	90970783	91346946	True
16	2694479	2971844	True
16	3376987	3666830	True
16	10876743	11609549	True
16	20569964	21075010	True
16	23660600	23923330	True
16	27077702	27539840	True
16	29803115	30297672	True
16	30338391	31320965	True
16	48390197	48984532	True
16	50179685	50536773	False
16	50538477	50804264	True
16	56931507	57212095	True
16	57293987	57628330	True
16	57914296	58174046	True
16	66904215	68961491	True
16	79524394	79880446	True
16	81431322	81728848	True
16	85478705	86146505	True
16	88430879	88795198	True
17	1977848	2227848	True
17	4257017	5527023	True
17	7050716	8024833	True
17	8629440	8928341	True
17	33664717	33946247	True
17	37307694	38418757	True
17	38581103	38994490	True
17	40243736	40513430	True
17	40584867	40834867	True
17	41684207	42051126	True
17	43073998	45992925	True
17	46840486	47624817	True
17	55235585	55591426	True
17	56149420	56425409	True
17	57090758	57340758	False
17	65647600	66328119	True
17	68132258	68576074	True
17	76114878	76476279	True
17	79275621	79531042	True
18	20257974	20766587	True
18	46341512	46618966	True
18	51653374	51957407	False
18	56086187	56567638	True
18	60721430	61047276	True
18	61052912	61700167	True
18	67391490	67658961	True
18	68324287	68574287	False
19	670457	1296213	True
19	3054517	3478622	True
19	5759526	6009526	True
19	7290064	7621969	True
19	16139866	16946479	True
19	18068349	18534068	True
19	19441962	19878292	True
19	33593053	33851578	True
19	36075781	36325781	True
19	36898711	37155033	True
19	37254032	37926386	True
19	38157490	38597344	True
19	38774999	39024999	True
19	39989209	40383429	True
19	41100273	41426275	True
19	42934040	43184040	True
19	43740316	43990324	True
19	44028100	44278100	False
19	45071964	46501217	True
19	46722664	47021217	True
19	49326081	49590469	False
19	49732208	49982208	True
19	51990833	52463641	True
20	17335292	17864742	True
20	25069611	25534287	False
20	25987540	26388800	False
20	29296325	30696000	True
20	30968265	31279398	True
20	34115735	34365735	True
20	42512200	42804414	True
20	48942447	49335045	True
20	50040634	50297099	True
21	16313793	16563793	True
21	34259588	34750998	True
21	36111443	36946199	True
21	38595971	39042686	True
21	39725955	39981897	False
21	43695020	43981593	True
21	45507436	45825177	True
22	17461757	17711757	False
22	21786220	22122591	True
22	24317459	25029531	True
22	31314650	32434241	True
22	37122975	37739705	True
22	40778362	42476188	True
22	42496007	42746007	True
22	46461981	46932698	True
