chrom	start	end
4	165619553	165869553
4	174509261	174925142
4	181232864	181482864
4	182820935	183070935
4	183637338	183887338
4	186420106	186670106
5	5702567	5952567
5	10487387	10737387
5	30694908	30944908
5	31322881	31694915
5	35020465	35270465
5	45864669	46114669
5	58571925	58821925
5	74613924	74863924
5	76187129	76437129
5	78422554	78675727
5	79560068	79810068
5	85793057	86186771
5	86248877	86498877
5	93698374	94002364
5	101010327	101328035
5	103321597	103571597
5	104937351	105187351
5	127982742	128417189
5	132916125	133289645
5	136591724	137955420
5	138332032	138582032
5	139580224	139830224
5	141352687	141602687
5	146693066	146943066
5	148992577	149242577
5	169969489	170219489
5	172384305	172802471
5	173169176	173519975
5	176265696	176515696
5	179166809	179522909
6	8604579	8854579
6	12909166	13159166
6	13734937	13984937
6	16280710	16568077
6	18085109	18523395
6	20450502	20700502
6	36493821	36773064
6	36943474	37193474
6	57288677	57538677
6	62462230	62791747
6	67560905	67810905
6	69743352	69993352
6	71595350	71845350
6	72806585	73156914
6	85076420	85326420
6	87666562	88531656
6	98293510	98543510
6	99577994	99827994
6	100411355	100661355
6	111897343	112147343
6	117049592	117299592
6	118434589	118684589
6	118687403	119099798
6	122263851	122553686
6	122556945	122806945
6	124617370	124867370
6	126913380	127163380
6	136271679	136521679
6	145154326	145594346
6	149166179	149554585
7	259179	509179
7	5282765	5532765
7	6038786	6288786
7	10917344	11167344
7	12648562	12898562
7	14247009	14510786
7	16570281	16820281
7	20802622	21052622
7	21770282	22024351
7	24071022	24361911
7	25995914	26245914
7	27928775	28178775
7	35315334	35565334
7	37874677	38124677
7	42104793	42354793
7	44115431	44365431
7	44801910	45051910
7	51085449	51335449
7	55522600	55772600
7	57081692	57394033
7	61424501	61674501
7	63322598	63727489
7	64172411	64422411
7	74453757	74703757
7	74920694	75287044
7	77713181	78160585
7	83230722	83480722
7	93370419	93620419
7	98910074	99160074
7	112079066	112329066
7	115719871	116351422
7	119425165	119675165
7	135725802	135975802
7	143733894	143983894
7	146278138	146528138
7	155630337	156044146
7	158944389	159138663
8	254942	513723
8	8151326	8401326
8	10877696	11376491
8	13623698	13873698
8	17597615	18038970
8	21696204	21946204
8	22869925	23119925
8	27013045	27263045
8	27658077	27908077
8	35517078	35767078
8	36345435	36595435
8	39660076	39993446
8	40316035	40566035
8	42823136	43073136
8	48362941	48841148
8	64983466	65233466
8	67942275	68192275
8	69344323	69594323
8	70079185	70331646
8	70605825	70855825
8	78653641	78903641
8	98565461	98815502
8	102633190	102883190
8	109649446	109936325
8	118735126	119002488
8	123453759	123703759
8	124073306	124772557
8	133621501	133871501
8	133939421	134189421
8	139032497	139282497
8	141527804	142123765
9	1247896	1501065
9	1542851	1971216
9	2554098	2804098
9	15023659	15273659
9	18979679	19229679
9	19438153	19907140
9	72466938	72921354
9	74051408	74320717
9	75174030	75424030
9	77990852	78240852
9	90749278	90999278
9	97304160	98229492
9	101147381	101397381
9	105274663	105538990
9	110756944	111059562
9	119998163	120248163
9	120453640	120703640
9	121468617	121802962
9	123645497	123895497
9	124835108	125085108
9	137823862	138093104
9	138298593	138548593
9	139025577	139275577
10	0	223511
10	10454598	10704598
10	10846492	11096492
10	20200217	20577749
10	21361968	21611968
10	21947734	22197734
10	22490668	22773677
10	32174871	32447882
10	33466511	33716511
10	44040670	44290670
10	52269034	52519034
10	53151117	53401117
10	64753118	65525271
10	75273397	75765581
10	90881144	91131144
10	96791387	97041387
10	103864812	104114812
10	105068108	105819644
10	108098657	108348657
10	109708375	109958375
10	114718922	115198654
10	126078520	126328520
10	127126613	127382768
11	17503826	17753826
11	19868339	20143758
11	44027656	44277656
11	66199599	66449599
11	91629308	91879308
11	92118986	92368986
11	92521186	92771186
11	95423101	95673101
11	96570662	96820662
11	102210876	102460876
11	113814686	114073366
11	115474960	115724960
11	117956684	118206684
11	121318615	121568615
11	123765626	124015626
11	124532101	124877471
11	128639570	128919753
11	128941265	129191265
11	131164996	131414996
12	1076641	1326641
12	3400238	3650238
12	6524454	6896930
12	23494444	23753172
12	24590048	24946641
12	26219726	26473429
12	32855161	33117441
12	54622452	54872452
12	56862179	57256135
12	64297691	64547691
12	66010924	66260924
12	66502895	66752895
12	69906391	70306644
12	74607508	74857508
12	75173785	75423785
12	76078505	76379538
12	77404045	77654045
12	83873442	84123442
12	84921868	85171868
12	86170468	86964807
12	87555275	87805275
12	91300403	91550403
12	99861261	100111261
12	111190956	111440956
12	114567036	114952707
12	117599983	117942371
12	122060168	122310168
12	124271754	124626208
12	126642743	126942971
12	130085411	130346838
13	19417603	19667603
13	32367747	32617747
13	33597567	33847567
13	42719974	43020424
13	43820365	44070365
13	58658434	58908434
13	59439364	59689364
13	60685293	60935293
13	61418414	61671340
13	63392405	63872386
13	64861148	65111148
13	71718642	71968833
13	73929931	74179931
13	78794396	79044396
13	86082722	86332722
13	88484774	88957058
13	90035111	90285111
13	93249568	93499568
13	93523227	93827333
13	95679832	95930716
13	98626856	98876856
13	103390489	103640489
13	104017337	104399967
13	104654771	104904771
13	106911165	107161165
13	108475659	108725659
13	111617448	111867448
13	113700329	113950329
14	23723311	24024027
14	24682132	24932132
14	32773974	33117334
14	35057406	35309541
14	37069934	37319934
14	37708051	37958051
14	42256136	42506136
14	50365337	50615337
14	56329563	56589902
14	61439780	61689780
14	64487858	65002135
14	66738126	66988126
14	72302431	72759453
14	73230131	73613061
14	74578799	74828799
14	77272306	77552469
14	79678848	79979457
14	87881224	88287280
14	95153978	95669226
14	98462197	98712197
14	100708987	100958987
15	38088152	38338152
15	46366498	46616498
15	49030332	49280332
15	49996102	50284192
15	54425413	54675413
15	69734045	69984045
15	70071410	70321410
15	72312683	72562683
15	72765867	73015867
15	73503847	73812743
15	74264789	74514789
15	75377304	75632054
15	76217035	76467035
15	80551925	80801925
15	92391479	92641479
15	100562174	100812174
15	101802868	102052868
16	1870499	2376297
16	6856032	7127429
16	8837069	9087069
16	12544140	12817396
16	21562430	21812430
16	31538127	31788127
16	32002607	32252607
16	49602999	49852999
16	58987819	59237819
16	59482656	59732656
16	62613724	62863724
16	67976309	68352394
16	70416862	70761790
16	72858632	73227243
16	82426870	82676870
17	2141103	2391103
17	5560480	5810480
17	8740355	8990355
17	12493680	12743680
17	27576780	27826780
17	31785228	32035228
17	37645481	38199518
17	43544491	44384251
17	44634766	45031949
17	47269908	47519908
17	48216947	48466947
17	53411120	53661120
17	66083332	66334893
17	68869166	69119166
18	3119949	3369949
18	5322060	5572060
18	7808118	8058118
18	11028522	11281936
18	11505121	11755121
18	28495323	28745323
18	32396412	32646412
18	33173255	33472413
18	34278369	34836230
18	35484515	35734515
18	36791460	37041460
18	55607659	55857659
18	73136765	73386765
18	73754918	74004918
19	3442223	3692223
19	17536649	17786649
19	28437651	28751296
19	30470166	30720166
19	41907843	42157843
19	49051889	49301889
19	52089842	52339842
19	57365105	57615157
20	5216415	5466415
20	10756123	11006123
20	13511614	13761614
20	18150330	18480351
20	19265340	19515340
20	20011839	20261839
20	37256825	37506825
20	38310322	38560322
20	39062063	39312063
20	45502244	45752244
20	48349224	48601285
20	52013465	52263465
20	53138809	53388809
20	59652905	59916583
20	62643224	62893224
21	20617795	20867795
21	22247289	22497289
21	29805656	30073750
21	34648395	35254612
21	35994111	36245054
21	43947637	44197637
22	17966107	18239009
22	18458267	18725583
22	27025231	27275231
22	28367026	28617026
22	29356283	29606283
