chrom	start	end	any_strs
13	114508330	115167781	True
14	25304598	25642972	True
14	35258550	35993514	True
14	64774516	65241122	True
14	69685752	70114411	True
14	75835724	76152855	True
14	92885967	93256795	True
14	98496339	98746339	True
14	103103417	103513780	True
14	105456095	105706095	True
15	40804521	41095576	True
15	41242036	41920900	True
15	42059713	42395730	True
15	48514941	48803386	True
15	51407647	51657647	True
15	59871367	60121914	True
15	64527897	64777897	True
15	69839858	70173116	True
15	74940644	75521387	True
15	90507670	91326561	True
15	101578712	102006452	True
16	27355797	27911106	True
16	30181569	31129169	True
16	56950180	57205866	True
16	81477212	81730559	True
16	85792216	86086459	True
16	88647491	89257078	True
16	89325507	89637749	True
17	1185514	1499499	True
17	2586248	3013572	True
17	4420581	4895197	True
17	6766823	7366277	True
17	7607966	7911181	True
17	15645008	16447423	True
17	16695224	16976186	True
17	19301536	19568445	True
17	27952000	28315760	True
17	28891570	29403821	True
17	36468865	36741089	True
17	36977201	39022220	True
17	40954374	41205195	True
17	41276261	41526275	True
17	42172453	42464303	True
17	43335181	44990603	True
17	56186880	57366299	True
17	64960179	65392114	True
17	72889022	73191982	True
17	74250959	74586427	True
17	75244578	75495274	True
17	80422848	80732830	True
17	80849394	81134813	True
18	19559119	19862047	True
18	41789019	42325964	True
18	60701343	60969723	True
18	67397358	67688972	True
18	77110051	77395698	True
19	682442	1366087	True
19	3054884	3328962	True
19	4784629	5166049	True
19	7290064	7610382	True
19	7695152	7978716	True
19	10111844	10844316	True
19	12761478	13337199	True
19	13763558	14086126	True
19	16136451	17061756	True
19	17990390	18775692	True
19	19189526	19926437	True
19	33625393	33878097	True
19	40611624	41093186	True
19	43973197	44385929	True
19	45611003	45938830	True
19	47508624	47832427	True
19	48929236	49303752	False
19	55539953	55823477	True
20	1688373	2071337	True
20	2686868	3151069	True
20	3617226	3909593	True
20	8000220	8250283	True
20	8482393	8732393	True
20	31204704	31523105	True
20	34225306	34493473	True
20	34959695	35264484	False
20	42690738	43167364	True
20	48780967	49032030	True
20	52085626	52335626	True
20	57552084	57998579	True
20	62069713	62525021	True
21	43340831	43619604	False
21	43730067	43980067	False
22	17455117	17722561	False
22	18001020	18334613	True
22	21622094	22124229	True
22	28194278	29579477	True
22	29760861	30990305	True
22	40415836	41072091	True
22	41314003	42805201	True
