chrom	start	end	any_strs
10	64326233	64880136	True
10	69436765	69978492	True
10	75655936	76621129	True
10	81895788	82339792	True
10	94634464	94971093	True
10	102923948	103173948	True
10	126110373	126689695	True
10	131141332	131574487	True
10	134247681	134642013	True
11	1947504	2323479	True
11	2645777	3053127	True
11	4532966	4782966	True
11	17077076	17327076	True
11	17815173	18152388	True
11	27138832	27873493	True
11	27912253	28646556	True
11	30076467	31697779	True
11	32634887	33081492	True
11	47123286	48357931	True
11	49004279	49836822	True
11	51377501	51710713	False
11	54669727	54948592	False
11	61417006	61782110	True
11	65098537	65843003	True
11	68692441	69369076	True
11	72821140	73071140	False
11	102969480	103219480	True
11	110992896	111637871	True
11	111655105	112089039	True
11	122360835	122678942	True
11	129868053	130176899	True
12	6538087	6857331	True
12	12063063	12336187	True
12	15122238	15638602	True
12	21198338	21540496	True
12	30216854	30466854	False
12	42415280	42995444	True
12	48032371	48334675	True
12	50118371	50402042	True
12	53342734	53592734	True
12	57418572	58027438	True
12	63363462	63766641	True
12	78624794	78968607	True
12	82053709	82392502	True
12	83733153	84328185	True
12	84414271	84845912	True
12	109761361	113398677	True
12	115402503	115652503	True
12	121255544	121688794	True
12	123497452	124011019	True
12	124640361	124955529	True
13	28479007	28737690	False
13	41473028	41814067	True
13	48391470	48838224	True
13	49260360	50337086	True
13	50440104	50989403	True
13	72205656	72526045	True
13	95898934	97246087	True
13	97844765	98194263	True
14	31565553	32070439	True
14	37479134	38199239	True
14	41251354	41501354	True
14	73080948	73821431	True
14	93258739	93714717	True
14	94713142	94969947	True
14	100526765	100890823	True
14	101051769	101301769	True
15	39116852	39449646	True
15	40745409	41025719	True
15	41116567	42280841	True
15	53646386	54219027	True
15	57544827	58066790	True
15	60774031	61024031	True
15	63198779	63790847	True
15	71963081	73733594	True
15	74336720	75254584	True
15	75325277	77584397	True
15	77591185	77841185	True
15	77842525	78092525	True
15	78462744	79173807	True
15	81013308	81290842	True
15	96583291	96839816	True
15	99066350	99446747	True
16	550680	807442	True
16	2270073	2783195	True
16	3419040	3747653	True
16	10914693	11381592	True
16	20156414	21220800	True
16	24632114	25013299	True
16	28171068	28461881	True
16	28509893	28759893	False
16	29795371	30272265	True
16	51038120	51337775	True
16	51563580	51915815	True
16	53029361	53513769	True
16	53672908	53973561	True
16	69417478	70821926	True
16	70883389	71133389	False
16	71158789	71561399	True
16	74363957	74775329	True
16	79569565	80068022	True
16	80923425	81188172	True
16	81696140	81946140	True
16	88728376	90299092	True
17	7226479	7663785	True
17	12005336	12255336	True
17	17963709	18385488	True
17	34713547	35066381	True
17	35971478	36233231	False
17	36939942	37196995	True
17	37249806	38727333	True
17	41023811	41273811	True
17	43107512	43357512	True
17	46295326	47315299	True
17	55310013	55560275	True
17	57122805	59623010	True
17	60413777	60835038	True
17	70278690	70528690	True
17	79405332	79789648	True
18	20599810	20849810	True
18	24176944	24577435	True
18	40568119	40993373	True
18	42095367	42421260	True
18	42578666	42910733	True
18	52933238	53548307	True
18	57605096	58039679	True
18	77029311	77334568	True
19	3888650	4194426	True
19	10272230	10711018	True
19	14460746	14715919	True
19	15327648	15618019	True
19	19245340	19767795	True
19	32707309	33639078	True
19	33993173	34243173	True
19	37312908	38598275	True
19	45198170	45553234	True
19	45589275	45839978	True
19	49076217	49404628	False
19	53232172	53482172	True
19	55689881	55965147	True
20	10333767	10752968	True
20	18750409	19139601	False
20	19139824	19800875	False
20	19983208	26444535	True
20	29295066	32488694	True
20	32778004	33955415	True
20	34023496	34273496	False
20	34460555	34716725	True
20	34730056	34980056	False
20	34992706	35242706	False
20	35351043	35768873	True
20	35788453	36038453	True
20	36053594	36303594	False
20	36401013	36960980	False
20	37473279	37896612	True
20	39266912	39640940	True
20	42917364	43167364	False
20	52582522	52915786	True
20	55775809	56110136	True
20	56736637	57061871	True
20	57331495	57602812	True
20	60806224	61056224	True
20	62201110	62608911	True
21	16111580	16963572	True
21	35134624	35547868	True
21	36218552	36476891	True
21	37564720	37961477	True
22	17527955	17790287	True
22	21859205	22109205	True
22	37967380	38435238	True
22	38443833	38726430	True
22	42995726	43455905	True
