chrom	start	fraction_concordant_seq	fraction_concordant_len	fraction_concordant_len_sum	balanced_accuracy	len_sum_frequencies	len_sum_accuracies	mean_absolute_difference	r	dosage_r	numcalls	n_missing_only_vcf1	n_missing_only_vcf2	n_missing_both
1	27002654	0.9754326025184245	0.9754326025184245	0.9754326025184245	0.7200619971095289	{33.0: 0.004024144869215292, 34.0: 0.8993963782696177, 35.0: 0.09456740442655935, 36.0: 0.002012072434607646}	{33.0: 0.0, 34.0: 0.9885458604868094, 35.0: 0.8917021279513063, 36.0: 0.9999999999999999}	0.024567404423907802	0.8716831941307635	0.8840546047813312	497	122	0	0
1	27163952	0.9337429322666968	0.9337429322666968	0.9337632574702043	0.6740561296023554	{60.0: 0.004878048780487805, 64.0: 0.04065040650406504, 68.0: 0.8910569105691057, 72.0: 0.056910569105691054, 76.0: 0.0065040650406504065}	{60.0: 0.3333333333333333, 64.0: 0.9704759979248048, 68.0: 0.9589541692636824, 72.0: 0.6150171552385603, 76.0: 0.4924999922513962}	0.28820162734146443	0.6954191876764482	0.7578338689769782	615	4	0	0
1	27247247	0.8945866324189161	0.9148949522778224	0.9153843486791753	0.7257444219261153	{66.0: 0.0016313213703099511, 68.0: 0.9233278955954323, 69.0: 0.05872756933115824, 70.0: 0.01468189233278956, 71.0: 0.0016313213703099511}	{66.0: 0.00029999998514540493, 68.0: 0.9268304649279733, 69.0: 0.7492583195368449, 70.0: 0.9523332972409358, 71.0: 1.0000000279396772}	0.08783327907554199	0.7149962511096315	0.8847777432268702	613	6	0	0
1	29090379	0.9872209089362882	0.9872209089362882	0.9872209089362882	0.7950418390003147	{31.0: 0.0032414910858995136, 32.0: 0.5899513776337115, 33.0: 0.3419773095623987, 34.0: 0.06320907617504051, 35.0: 0.0016207455429497568}	{31.0: 0.004999999888241291, 32.0: 0.994566194303743, 33.0: 0.9827506621302022, 34.0: 0.9928923386793872, 35.0: 1.0}	0.01278768171217331	0.9838386685004531	0.9906028580891525	617	2	0	0
1	39310121	0.8946085486516556	0.8946085486516556	0.8946102962244129	0.44321725448119487	{30.0: 0.001941747572815534, 31.0: 0.1087378640776699, 32.0: 0.8796116504854369, 33.0: 0.009708737864077669}	{30.0: 0.0, 31.0: 0.18535357287951876, 32.0: 0.9875154394573253, 33.0: 0.6000000055879354}	0.10544970901808713	0.4085875208702385	0.5767419811085245	515	104	0	0
1	43429968	0.917308713918891	0.917308713918891	0.9173744126493493	0.6604483573319049	{37.0: 0.0054446460980036296, 38.0: 0.06715063520871144, 39.0: 0.007259528130671506, 40.0: 0.29219600725952816, 41.0: 0.0780399274047187, 42.0: 0.3684210526315789, 43.0: 0.16333938294010888, 44.0: 0.018148820326678767}	{37.0: 0.0, 38.0: 0.9436081315204343, 39.0: 0.0, 40.0: 0.9562199705205162, 41.0: 0.5683907019949063, 42.0: 0.9718980144073078, 43.0: 0.955470028767983, 44.0: 0.8880000114440918}	0.11879056124147108	0.9504703627644374	0.9650229761778615	551	68	0	0
1	45792146	0.505040358069794	0.505040358069794	0.5147520275468127	0.21861051234309964	{62.0: 0.0016207455429497568, 64.0: 0.0016207455429497568, 68.0: 0.18638573743922204, 70.0: 0.029173419773095625, 72.0: 0.04376012965964344, 74.0: 0.3095623987034036, 76.0: 0.09562398703403566, 78.0: 0.05672609400324149, 80.0: 0.13452188006482982, 82.0: 0.06320907617504051, 84.0: 0.02593192868719611, 86.0: 0.029173419773095625, 88.0: 0.012965964343598054, 90.0: 0.006482982171799027, 94.0: 0.0016207455429497568, 98.0: 0.0016207455429497568}	{62.0: 0.0, 64.0: 0.009999999776482582, 68.0: 0.853113082116571, 70.0: 0.007749999918612755, 72.0: 0.2864555545427181, 74.0: 0.7058052474983934, 76.0: 0.13773220637369255, 78.0: 0.2009171457029879, 80.0: 0.5216374404907944, 82.0: 0.2869179321882518, 84.0: 0.15263125418277923, 86.0: 0.2036833357479837, 88.0: 0.1311249989503267, 90.0: 0.0, 94.0: 0.0, 98.0: 0.0}	1.9991657226344728	0.7818021563758064	0.8409349720980938	617	2	0	0
1	46406294	0.9797758685563468	0.9797758685563468	0.9797758685563468	0.7866054242483014	{32.0: 0.8975206611570248, 33.0: 0.06611570247933884, 34.0: 0.03140495867768595, 35.0: 0.003305785123966942, 36.0: 0.001652892561983471}	{32.0: 0.9878166088522249, 33.0: 0.9410000209696591, 34.0: 0.8742104961879943, 35.0: 1.0, 36.0: 0.12999999523162842}	0.021834710582201794	0.9432426037836503	0.9706202295414591	605	14	0	0
1	47672367	0.29994227356965125	0.2999542801488817	0.3184810895668129	0.2669719015018165	{70.0: 0.001644736842105263, 74.0: 0.003289473684210526, 76.0: 0.008223684210526315, 78.0: 0.014802631578947368, 80.0: 0.03289473684210526, 82.0: 0.023026315789473683, 84.0: 0.0756578947368421, 86.0: 0.18092105263157895, 88.0: 0.21875, 90.0: 0.21546052631578946, 92.0: 0.11842105263157894, 94.0: 0.0805921052631579, 96.0: 0.018092105263157895, 98.0: 0.008223684210526315}	{70.0: 0.0, 74.0: 0.3217499852180481, 76.0: 0.5913199853152037, 78.0: 0.36341111571932244, 80.0: 0.30208999668248, 82.0: 0.2952642908452877, 84.0: 0.3419956585744133, 86.0: 0.3883754569867795, 88.0: 0.3661714481596644, 90.0: 0.3413816885596127, 92.0: 0.2107013877830468, 94.0: 0.19013469774936498, 96.0: 0.017190909351814877, 98.0: 0.007820000080391765}	3.149982069265467	0.44521013340938836	0.5802882572176463	608	11	0	0
1	56940679	0.8548988192962768	0.8548988192962768	0.8555172351269785	0.783650347103718	{42.0: 0.16237623762376238, 43.0: 0.4495049504950495, 44.0: 0.27722772277227725, 45.0: 0.04950495049504951, 46.0: 0.061386138613861385}	{42.0: 0.9149000246835363, 43.0: 0.8973048245082998, 44.0: 0.8392100582564516, 45.0: 0.5725239777565002, 46.0: 0.694312850313802}	0.15955037422579613	0.9039931036354181	0.9377049802765884	505	114	0	0
1	61922332	0.9794119596787643	0.9824778724172566	0.9824783570698982	0.8153902673134936	{63.0: 0.004846526655896607, 66.0: 0.9951534733441034}	{63.0: 0.6466666857401531, 66.0: 0.9841138488868342}	0.052630371568107265	0.32085620030935225	0.5667031124968978	619	0	0	0
1	65440770	0.9935218098668174	0.9935218098668174	0.9935218098668174	0.9957364311335537	{24.0: 0.5040387722132472, 25.0: 0.39579967689822293, 26.0: 0.09693053311793215, 27.0: 0.0032310177705977385}	{24.0: 0.9956089900090143, 25.0: 0.9898367122727998, 26.0: 0.9975000222524008, 27.0: 1.0}	0.0072374796503868934	0.9903598945974773	0.9941812409289899	619	0	0	0
1	66166913	0.9766437682100327	0.9770309643145776	0.9770309643145776	0.9704118426219129	{56.0: 0.03241491085899514, 57.0: 0.2820097244732577, 58.0: 0.6855753646677472}	{56.0: 0.9680049781687559, 57.0: 0.95790575320522, 58.0: 0.9853247964917627}	0.02300550939117685	0.9605910328298435	0.9899331488311711	617	2	0	0
1	78526585	0.9832434361166871	0.9832434361166871	0.9832434361166871	0.9823763018062409	{24.0: 0.2544570502431118, 25.0: 0.46029173419773095, 26.0: 0.2852512155591572}	{24.0: 0.9779617406760053, 25.0: 0.9865535145074549, 26.0: 0.9826136502352628}	0.016822366250529464	0.9842734901576335	0.9877058180808632	617	2	0	0
1	93858126	0.981476898742945	0.9816705982542336	0.9816705982542336	0.8003294693975259	{20.0: 0.0840064620355412, 21.0: 0.0210016155088853, 22.0: 0.37964458804523427, 23.0: 0.05654281098546042, 24.0: 0.45718901453957994, 25.0: 0.0016155088852988692}	{20.0: 0.9586076736450195, 21.0: 0.8976923135610726, 22.0: 0.9797021202822315, 23.0: 0.9696142676153354, 24.0: 0.9963604412814965, 25.0: 0.0}	0.02746365087623358	0.9860556935119587	0.9882614670052875	619	0	0	0
1	110354014	0.8323646927999314	0.8406112276116672	0.8406112276116672	0.4058369468199336	{65.0: 0.0016501650165016502, 67.0: 0.0016501650165016502, 70.0: 0.06435643564356436, 72.0: 0.4372937293729373, 73.0: 0.006600660066006601, 74.0: 0.4867986798679868, 75.0: 0.0016501650165016502}	{65.0: 0.0, 67.0: 0.0, 70.0: 0.8126666729266827, 72.0: 0.8432573821501067, 73.0: 0.32749999618681613, 74.0: 0.8574345764759297, 75.0: 0.0}	0.33226600562109154	0.7512599353780941	0.8481467025289805	606	13	0	0
1	115179704	0.9942553194053776	0.9942553194053776	0.9942553194053776	0.9956956333339164	{36.0: 0.0016366612111292963, 38.0: 0.220949263502455, 39.0: 0.4877250409165303, 40.0: 0.2896890343698854}	{36.0: 1.0, 38.0: 0.9984443947120949, 39.0: 0.9956375736518194, 40.0: 0.9887005649717515}	0.005744680774485031	0.9945025476000053	0.9953044758323405	611	8	0	0
1	117877078	0.9466931099236263	0.9477094438769699	0.9477275926971945	0.4891013127668697	{34.0: 0.27223230490018147, 35.0: 0.007259528130671506, 36.0: 0.47731397459165154, 37.0: 0.018148820326678767, 38.0: 0.22141560798548093, 39.0: 0.003629764065335753}	{34.0: 0.9779713104497932, 35.0: 0.0, 36.0: 0.9773087246066731, 37.0: 0.008999999646039213, 38.0: 0.9703278418987122, 39.0: 0.0}	0.0781870925143177	0.9661510626259386	0.9749932250820398	551	68	0	0
1	118164939	0.6992744754850098	0.699299841337223	0.70462585758407	0.46287404507550356	{80.0: 0.008130081300813009, 82.0: 0.0016260162601626016, 84.0: 0.01788617886178862, 86.0: 0.11219512195121951, 88.0: 0.06341463414634146, 90.0: 0.14146341463414633, 91.0: 0.004878048780487805, 92.0: 0.35609756097560974, 93.0: 0.0032520325203252032, 94.0: 0.24552845528455283, 96.0: 0.04227642276422764, 98.0: 0.0032520325203252032}	{80.0: 0.7999999999999999, 82.0: 0.0, 84.0: 0.7200000069358132, 86.0: 0.8599855450616366, 88.0: 0.5441025709494567, 90.0: 0.8030747846625318, 91.0: 0.0, 92.0: 0.7966515892599901, 93.0: 0.0, 94.0: 0.5634317472559749, 96.0: 0.4382922970645058, 98.0: 0.02894999971613288}	0.7793285500201378	0.8316223255883075	0.8979834305016269	615	4	0	0
1	150552235	0.9739341430899515	0.9769423955608413	0.9769423955608413	0.7741706062919951	{76.0: 0.441747572815534, 82.0: 0.030744336569579287, 94.0: 0.39805825242718446, 99.0: 0.0016181229773462784, 100.0: 0.016181229773462782, 112.0: 0.11165048543689321}	{76.0: 0.9874831426738602, 82.0: 0.8792105510242675, 94.0: 0.9862223667342489, 99.0: 0.0, 100.0: 0.8271800145506859, 112.0: 0.9649275627689083}	0.2759223350863641	0.9862251639625766	0.9916143549077048	618	1	0	0
1	150920747	0.9772264658967953	0.9772264658967953	0.9772264658967953	0.7308073658957955	{36.0: 0.37353433835845895, 37.0: 0.457286432160804, 38.0: 0.16750418760469013, 39.0: 0.0016750418760469012}	{36.0: 0.9901793612492994, 37.0: 0.9785501751707587, 38.0: 0.954499927163124, 39.0: 0.0}	0.027269681541239797	0.9599545725135593	0.9739038024228807	597	22	0	0
1	153900068	0.13257539814835428	0.13320053088728315	0.1606798232805532	0.10828989575564732	{72.0: 0.0017699115044247787, 78.0: 0.0035398230088495575, 80.0: 0.007079646017699115, 82.0: 0.017699115044247787, 84.0: 0.07256637168141593, 86.0: 0.10442477876106195, 88.0: 0.07079646017699115, 90.0: 0.08495575221238938, 92.0: 0.06371681415929203, 94.0: 0.10088495575221239, 96.0: 0.11504424778761062, 98.0: 0.08672566371681416, 100.0: 0.0920353982300885, 102.0: 0.047787610619469026, 104.0: 0.033628318584070796, 106.0: 0.03008849557522124, 108.0: 0.024778761061946902, 110.0: 0.01592920353982301, 112.0: 0.012389380530973451, 114.0: 0.007079646017699115, 116.0: 0.0035398230088495575, 118.0: 0.0017699115044247787, 120.0: 0.0017699115044247787}	{72.0: 0.0, 78.0: 0.0, 80.0: 0.0, 82.0: 0.38436001075751847, 84.0: 0.31422927053702043, 86.0: 0.23958646428514319, 88.0: 0.1893349987138208, 90.0: 0.23276875957829665, 92.0: 0.1753361085963358, 94.0: 0.1173666696597234, 96.0: 0.12246154377577252, 98.0: 0.11745305973959241, 100.0: 0.10696730668062697, 102.0: 0.12432592514340757, 104.0: 0.03466315739512394, 106.0: 0.11242940614123227, 108.0: 0.2042785722754031, 110.0: 0.004677777759045259, 112.0: 0.008428571479661124, 114.0: 0.001999999862164259, 116.0: 0.0, 118.0: 0.0, 120.0: 0.0}	5.717742560506492	0.6065322028614382	0.6816125556367074	565	54	0	0
1	154139166	0.9825242719760701	0.9825242719760701	0.9825242719760701	0.9821005427441728	{24.0: 0.025889967637540454, 25.0: 0.1423948220064725, 26.0: 0.36245954692556637, 27.0: 0.32362459546925565, 28.0: 0.14563106796116504}	{24.0: 1.0, 25.0: 0.9809090874411843, 26.0: 0.9923214060919625, 27.0: 0.9840499877929688, 28.0: 0.9532222323947483}	0.018899677372552624	0.988871162832998	0.9932503858820076	618	1	0	0
1	154428683	0.9729078833674779	0.9747840559753579	0.9747840559753579	0.7271527662437727	{32.0: 0.37523452157598497, 33.0: 0.4727954971857411, 34.0: 0.150093808630394, 35.0: 0.001876172607879925}	{32.0: 0.9944000038364902, 33.0: 0.9740873123593036, 34.0: 0.9401237487792968, 35.0: 0.0}	0.0252532824090578	0.9739920032964621	0.977988706955605	533	86	0	0
1	155241808	0.9283605959650074	0.9283605959650074	0.9316056290543997	0.7201707525042215	{34.0: 0.09271523178807947, 35.0: 0.4337748344370861, 36.0: 0.44370860927152317, 37.0: 0.029801324503311258}	{34.0: 0.9354071175413472, 35.0: 0.9581946283901015, 36.0: 0.965970153239236, 37.0: 0.021111110846201576}	0.06891225184059921	0.9259806137246269	0.9341588412425775	604	15	0	0
1	155358507	0.9399484545440506	0.9399484545440506	0.9399828188044509	0.39820480342677556	{31.0: 0.001718213058419244, 32.0: 0.48281786941580757, 33.0: 0.013745704467353952, 34.0: 0.4072164948453608, 35.0: 0.037800687285223365, 36.0: 0.05326460481099656, 37.0: 0.001718213058419244, 42.0: 0.001718213058419244}	{31.0: 0.0, 32.0: 0.999821998894851, 33.0: 0.125, 34.0: 0.984936710148421, 35.0: 0.051363636993549094, 36.0: 0.9845160822714529, 37.0: 0.0, 42.0: 0.03999999910593033}	0.06939862436483714	0.9687830089412485	0.9742428849180454	582	37	0	0
1	156109095	0.9410215584603965	0.9410215584603965	0.9410742326894476	0.6889208573249997	{26.0: 0.0016207455429497568, 27.0: 0.17504051863857376, 28.0: 0.820097244732577, 29.0: 0.0032414910858995136}	{26.0: 0.9603000283241272, 27.0: 0.8260842076054324, 28.0: 0.9692991933704395, 29.0: 0.0}	0.059885250766435374	0.8011537486957054	0.8744033393490664	617	2	0	0
1	156207238	0.31105650828047543	0.313210783416878	0.33279609945382865	0.22215289094352952	{38.0: 0.046468401486988845, 39.0: 0.10408921933085502, 40.0: 0.26022304832713755, 41.0: 0.2695167286245353, 42.0: 0.29739776951672864, 43.0: 0.01858736059479554, 44.0: 0.0037174721189591076}	{38.0: 0.1855520057678223, 39.0: 0.30963036347280387, 40.0: 0.3861342869516063, 41.0: 0.3195448420556455, 42.0: 0.3542087383568287, 43.0: 0.0, 44.0: 0.0}	1.070120425425938	0.29327167386289804	0.4209024025485677	538	81	0	0
1	161675861	0.8782074402478497	0.8782074402478497	0.8782328947906407	0.5689033979308946	{33.0: 0.006611570247933884, 34.0: 0.6099173553719008, 35.0: 0.3371900826446281, 36.0: 0.04628099173553719}	{33.0: 0.0, 34.0: 0.9631126838001778, 35.0: 0.7908651688519647, 36.0: 0.5216357390714361}	0.12458909035668504	0.8067658283218005	0.8761000539684928	605	14	0	0
1	161698251	0.9548440035321476	0.9548440035321476	0.9548495687489554	0.8390480618298055	{18.0: 0.1808695652173913, 27.0: 0.18434782608695652, 28.0: 0.03826086956521739, 30.0: 0.05391304347826087, 31.0: 0.23478260869565218, 32.0: 0.0017391304347826088, 36.0: 0.043478260869565216, 37.0: 0.01217391304347826, 39.0: 0.02608695652173913, 40.0: 0.12695652173913044, 41.0: 0.02608695652173913, 42.0: 0.0034782608695652175, 43.0: 0.036521739130434785, 44.0: 0.03130434782608696}	{18.0: 0.9731740217942457, 27.0: 0.9622641451094511, 28.0: 0.9106636186215011, 30.0: 0.9264515907533708, 31.0: 0.9698725903475727, 32.0: 0.0, 36.0: 0.9983999571949244, 37.0: 0.8272285461425781, 39.0: 0.9540000279744467, 40.0: 0.9644232647340388, 41.0: 0.9242799946155478, 42.0: 0.4950000047683716, 43.0: 0.895609581754321, 44.0: 0.9453055218069089}	0.2718923422297704	0.9778274714583961	0.9841317276759439	575	44	0	0
1	171979823	0.711629698471579	0.7116871697346623	0.7175632233982789	0.4080867810292783	{60.0: 0.0019157088122605363, 70.0: 0.19923371647509577, 72.0: 0.032567049808429116, 74.0: 0.421455938697318, 76.0: 0.05363984674329502, 78.0: 0.25862068965517243, 80.0: 0.02490421455938697, 82.0: 0.007662835249042145}	{60.0: 0.0, 70.0: 0.695076011085453, 72.0: 0.11448235371533563, 74.0: 0.7802650121663729, 76.0: 0.13882857135363985, 78.0: 0.887399993354834, 80.0: 0.26609230541418166, 82.0: 0.3825500011444092}	0.797806212437282	0.8489416196971763	0.8867295903317001	522	97	0	0
1	198629608	0.6404525139717421	0.6409850909399984	0.648949272397272	0.5019084708634347	{72.0: 0.01620745542949757, 74.0: 0.04213938411669368, 76.0: 0.019448946515397084, 78.0: 0.014586709886547812, 80.0: 0.1539708265802269, 82.0: 0.26094003241491087, 84.0: 0.02593192868719611, 86.0: 0.03889789303079417, 88.0: 0.37763371150729336, 90.0: 0.04538087520259319, 92.0: 0.004862236628849271}	{72.0: 0.9850000381469728, 74.0: 0.9411923335148737, 76.0: 0.7741666634877522, 78.0: 0.1411111100266377, 80.0: 0.7135505276112541, 82.0: 0.761954696513481, 84.0: 0.1630062530748546, 86.0: 0.09240833372556759, 88.0: 0.6530377399256301, 90.0: 0.28753215074539185, 92.0: 0.008033332725365955}	0.8392015059371117	0.9393158672207939	0.9633727845415325	617	2	0	0
1	198649582	0.8824191450096898	0.8840693100261915	0.884079211015488	0.6298143224931259	{27.0: 0.0016501650165016502, 28.0: 0.01155115511551155, 29.0: 0.20297029702970298, 30.0: 0.7029702970297029, 31.0: 0.07755775577557755, 32.0: 0.0033003300330033004}	{27.0: 0.7699999809265137, 28.0: 1.0000000013304609, 29.0: 0.9695934873770891, 30.0: 0.9495626808442843, 31.0: 0.08952978448545997, 32.0: 0.00019999999494757503}	0.12407920838677006	0.7785480708894988	0.831514685111477	606	13	0	0
1	204527033	0.9347828250159431	0.9347828250159431	0.9349103776871043	0.8710068181735326	{45.0: 0.008103727714748784, 48.0: 0.3273905996758509, 51.0: 0.46353322528363045, 54.0: 0.19286871961102106, 57.0: 0.008103727714748784}	{45.0: 0.9900000095367432, 48.0: 0.985535134662791, 51.0: 0.9460048522031703, 54.0: 0.8340940867401972, 57.0: 0.599400007724762}	0.19872974752887407	0.9407288290486482	0.966651012063142	617	2	0	0
1	205255038	0.9262567652995874	0.9262567652995874	0.9263071826559928	0.8199253881121864	{31.0: 0.08681135225375626, 32.0: 0.8464106844741235, 33.0: 0.0651085141903172, 34.0: 0.001669449081803005}	{31.0: 0.6561615220271051, 32.0: 0.9679477123925185, 33.0: 0.7455922918030783, 34.0: 0.9100000262260437}	0.07830038665951333	0.7225667137463324	0.7749693545522696	599	20	0	0
1	207928202	0.9837666688649689	0.9837666688649689	0.9837839827793649	0.9485137424055529	{35.0: 0.024271844660194174, 36.0: 0.9741100323624595, 37.0: 0.0016181229773462784}	{35.0: 0.8586666742960611, 36.0: 0.9868745529205976, 37.0: 1.0}	0.016243687759636347	0.7371811177071043	0.8455592310676004	618	1	0	0
1	214163477	0.8576300366520966	0.8609062742491648	0.8614442280047082	0.7179198497476568	{66.0: 0.0033003300330033004, 68.0: 0.07920792079207921, 69.0: 0.024752475247524754, 70.0: 0.2871287128712871, 71.0: 0.4372937293729373, 72.0: 0.16336633663366337, 73.0: 0.0049504950495049506}	{66.0: 0.76419997215271, 68.0: 0.8571520774858072, 69.0: 0.8267066627119978, 70.0: 0.852955846075051, 71.0: 0.8923769611865282, 72.0: 0.8288807651610701, 73.0: 0.003166663460433483}	0.14452855863855302	0.9332564719218153	0.9497351317458624	606	13	0	0
1	219709149	0.44183691095972977	0.5046365868906572	0.5158128470944248	0.4725077948693443	{74.0: 0.0016260162601626016, 78.0: 0.0065040650406504065, 82.0: 0.014634146341463415, 86.0: 0.04227642276422764, 90.0: 0.08455284552845528, 94.0: 0.03902439024390244, 98.0: 0.20650406504065041, 102.0: 0.1951219512195122, 106.0: 0.06504065040650407, 110.0: 0.191869918699187, 114.0: 0.07967479674796749, 118.0: 0.01951219512195122, 122.0: 0.04390243902439024, 126.0: 0.00975609756097561}	{74.0: 0.9215999841690063, 78.0: 0.6777749955654144, 82.0: 0.37149999663233757, 86.0: 0.6726307489393198, 90.0: 0.5544807486451017, 94.0: 0.3023500151390787, 98.0: 0.6228362430628631, 102.0: 0.4390016617253423, 106.0: 0.1555124944941781, 110.0: 0.658462690408238, 114.0: 0.3570734397128072, 118.0: 0.013074999655752132, 122.0: 0.862144443447943, 126.0: 0.0066666665734373964}	2.944691789236214	0.8707651899500444	0.9016115018314819	615	4	0	0
