chrom	start	fraction_concordant_seq	fraction_concordant_len	fraction_concordant_len_sum	balanced_accuracy	len_sum_frequencies	len_sum_accuracies	mean_absolute_difference	r	dosage_r	numcalls	n_missing_only_vcf1	n_missing_only_vcf2	n_missing_both
1	27002654	0.9670584852578752	0.9670584852578752	0.9670634921143849	0.7345848563701213	{33.0: 0.01600365797896662, 34.0: 0.6460905349794238, 35.0: 0.30727023319615915, 36.0: 0.03063557384545039}	{33.0: 0.0027142857068351337, 34.0: 0.9845744488867169, 35.0: 0.9800805644620032, 36.0: 0.9709701264249299}	0.03299739384395439	0.9478434901371041	0.9577910920154322	4374	800	0	0
1	27163952	0.9658005847965279	0.9658005847965279	0.9658134780001592	0.9058902440652727	{60.0: 0.007572815533980583, 64.0: 0.13436893203883496, 68.0: 0.681747572815534, 72.0: 0.12058252427184465, 76.0: 0.05029126213592233, 80.0: 0.005436893203883495}	{60.0: 0.9469230847480969, 64.0: 0.9921417677333588, 68.0: 0.9856261240047323, 72.0: 0.8592425621266143, 76.0: 0.9094579247434166, 80.0: 0.7419500010354179}	0.163906811393503	0.9480368367545051	0.9697514480707901	5150	24	0	0
1	27247247	0.9502429532610213	0.9713448861220428	0.971350899397928	0.5721309991217164	{61.0: 0.0005857087075361187, 66.0: 0.0001952362358453729, 67.0: 0.0001952362358453729, 68.0: 0.6899648574775479, 69.0: 0.1411557985162046, 70.0: 0.10484185864896525, 71.0: 0.04959000390472472, 72.0: 0.008785630613041781, 73.0: 0.004295197188598204, 75.0: 0.0003904724716907458}	{61.0: 0.0, 66.0: 0.0, 67.0: 0.0, 68.0: 0.9907737724160448, 69.0: 0.8861109715774347, 70.0: 0.9767594183882546, 71.0: 0.9678393561011693, 72.0: 0.9156310994591977, 73.0: 0.9841953732750632, 75.0: 0.0}	0.03641920232502003	0.9583105931551271	0.9647497300032902	5122	52	0	0
1	29090379	0.9784188788398568	0.9784188788398568	0.9784282211992466	0.815346101420019	{31.0: 0.0005802707930367504, 32.0: 0.17117988394584138, 33.0: 0.36266924564796904, 34.0: 0.31586073500967116, 35.0: 0.1311411992263056, 36.0: 0.018568665377176014}	{31.0: 0.0, 32.0: 0.9754011078742938, 33.0: 0.9826218750000001, 34.0: 0.976637027925023, 35.0: 0.9794978138971471, 36.0: 0.9779187838236492}	0.02247133417557657	0.9874772766206001	0.9905510839003034	5170	4	0	0
1	39310121	0.9752201307911087	0.9754396031206374	0.9754515340098331	0.5661573363086146	{31.0: 0.0014008872285780996, 32.0: 0.8206864347420033, 33.0: 0.17114172309129116, 34.0: 0.006537473733364464, 35.0: 0.00023348120476301658}	{31.0: 0.0, 32.0: 0.9839953358448077, 33.0: 0.9466735396723518, 34.0: 0.9001178060259138, 35.0: 0.0}	0.02460084063466489	0.9298266752392665	0.9503908037189387	4283	891	0	0
1	43429968	0.943342575686987	0.943342575686987	0.9435990841155348	0.6344673521514047	{33.0: 0.0002187705097352877, 35.0: 0.0006563115292058631, 37.0: 0.0002187705097352877, 38.0: 0.0391599212426165, 39.0: 0.02056442791511704, 40.0: 0.29402756508422667, 41.0: 0.0977904178516736, 42.0: 0.4001312623058412, 43.0: 0.13979435572084883, 44.0: 0.007438197330999781}	{33.0: 0.0, 35.0: 0.0, 37.0: 0.0, 38.0: 0.9694971828487333, 39.0: 0.7059457661940697, 40.0: 0.969518548098027, 41.0: 0.8242040333865206, 42.0: 0.9647422103891969, 43.0: 0.9460510255672611, 44.0: 0.9647147550302393}	0.07439851280613823	0.9591379485947765	0.9712460997746925	4571	603	0	0
1	45792146	0.672090064694496	0.673843852280597	0.6782448089198172	0.49432116386032177	{56.0: 0.0001952362358453729, 62.0: 0.0001952362358453729, 64.0: 0.00741897696212417, 66.0: 0.0353377586880125, 68.0: 0.05486138227254979, 70.0: 0.01347130027333073, 72.0: 0.0755564232721593, 74.0: 0.17376024990238187, 76.0: 0.0771183131589223, 78.0: 0.05037094884810621, 80.0: 0.13666536509176103, 82.0: 0.12046075751659507, 84.0: 0.08317063647012886, 86.0: 0.03299492385786802, 88.0: 0.021866458414681766, 90.0: 0.04412338930105428, 92.0: 0.04060913705583756, 94.0: 0.01483795392424834, 96.0: 0.00605232331120656, 98.0: 0.002147598594299102, 100.0: 0.002733307301835221, 102.0: 0.003514252245216712, 104.0: 0.001757126122608356, 106.0: 0.0005857087075361187, 110.0: 0.0001952362358453729}	{56.0: 0.0, 62.0: 0.0, 64.0: 0.9002736744127775, 66.0: 0.9042728908812802, 68.0: 0.9067071421714864, 70.0: 0.4971115900122601, 72.0: 0.7441390084357842, 74.0: 0.8160530269784289, 76.0: 0.6325883436806594, 78.0: 0.5564833445901023, 80.0: 0.7171431454590389, 82.0: 0.6048597980357067, 84.0: 0.5964974255209238, 86.0: 0.5155023595637823, 88.0: 0.31019376180068187, 90.0: 0.5698079689605722, 92.0: 0.6216321963001975, 94.0: 0.5127276409613459, 96.0: 0.25126773855018036, 98.0: 0.30295454372059216, 100.0: 0.3650357289958005, 102.0: 0.6164110843641942, 104.0: 0.41636668311225045, 106.0: 0.0, 110.0: 0.0}	1.1845547083720234	0.9378280614760717	0.9645259847217624	5122	52	0	0
1	46406294	0.9795711377686841	0.9797672550447413	0.9797685030637662	0.8142258237514183	{31.0: 0.0033676703645007925, 32.0: 0.48751980982567356, 33.0: 0.07745641838351823, 34.0: 0.3506339144215531, 35.0: 0.02436608557844691, 36.0: 0.05665610142630745}	{31.0: 0.058823529411764705, 32.0: 0.9879710650924771, 33.0: 0.9279991832878584, 34.0: 0.9907982599432185, 35.0: 0.9333642478880843, 36.0: 0.9863986568851072}	0.020719968303852632	0.9925274540708816	0.9944271196613486	5048	126	0	0
1	47672367	0.6392660065164691	0.6396463458938982	0.6450584972828046	0.48202441084876824	{62.0: 0.0001950458357714063, 64.0: 0.0003900916715428126, 66.0: 0.004486054222742344, 68.0: 0.08425980105324751, 70.0: 0.11429685976204408, 72.0: 0.07099668422079189, 74.0: 0.06026916325336454, 76.0: 0.14413887263506925, 78.0: 0.1339964891749561, 80.0: 0.07509264677199141, 82.0: 0.08640530524673298, 84.0: 0.09362200117027501, 86.0: 0.04798127559976594, 88.0: 0.0310122878876536, 90.0: 0.028671737858396724, 92.0: 0.01209284181782719, 94.0: 0.0052662375658279695, 96.0: 0.005851375073142188, 98.0: 0.0007801833430856252, 102.0: 0.0001950458357714063}	{62.0: 0.0, 64.0: 0.0, 66.0: 0.26529130741508433, 68.0: 0.717810157548195, 70.0: 0.7089750773731124, 72.0: 0.6405670436778474, 74.0: 0.5382294555377022, 76.0: 0.7091469388150802, 78.0: 0.6850471766352935, 80.0: 0.5630389736739838, 82.0: 0.597018500701703, 84.0: 0.6675116911220054, 86.0: 0.5602349503253534, 88.0: 0.5756320744860787, 90.0: 0.6518734803005141, 92.0: 0.40207580404896887, 94.0: 0.544388901218082, 96.0: 0.4495466831916322, 98.0: 0.36410000090472744, 102.0: 0.0}	1.2939167907324316	0.9133798233382937	0.9491953690631284	5127	47	0	0
1	56940679	0.9388990079672581	0.9393899760073966	0.9396121621961198	0.6899242040727658	{36.0: 0.0002315886984715146, 41.0: 0.0018527095877721167, 42.0: 0.28647522000926356, 43.0: 0.39416396479851784, 44.0: 0.18179712830013894, 45.0: 0.0921723019916628, 46.0: 0.03473830477072719, 47.0: 0.006947660954145438, 48.0: 0.001621120889300602}	{36.0: 0.0, 41.0: 0.043750000186264515, 42.0: 0.9526394439851579, 43.0: 0.9626476516130619, 44.0: 0.9231010108885773, 45.0: 0.8863648037103253, 46.0: 0.8899339809749897, 47.0: 0.7956666628519694, 48.0: 0.7552142824445452}	0.06621337069867443	0.965367979486827	0.9792984841160031	4318	856	0	0
1	61922332	0.9621768940331781	0.9644537455197443	0.9644557036430647	0.5376712841786965	{60.0: 0.0046529662659945716, 63.0: 0.13338503295851106, 66.0: 0.861380379992245, 69.0: 0.00038774718883288094, 72.0: 0.00019387359441644047}	{60.0: 0.7598667144775391, 63.0: 0.8672633682036511, 66.0: 0.9812263400004315, 69.0: 0.07999999821186066, 72.0: 0.0}	0.10867235075622467	0.8580116993418827	0.9344164559610868	5158	16	0	0
1	65440770	0.9885846868770345	0.9885846868770345	0.9885846868770345	0.9577398955662417	{24.0: 0.7604408352668214, 25.0: 0.10653518948182521, 26.0: 0.11871616395978345, 27.0: 0.009280742459396751, 28.0: 0.005027068832173241}	{24.0: 0.9926417641987668, 25.0: 0.9905081470302576, 26.0: 0.9682899499949105, 27.0: 0.9468750158945719, 28.0: 0.8903846007127028}	0.02018174805015049	0.9680218302243392	0.9812331968984462	5172	2	0	0
1	66166913	0.9633482532547053	0.9645081836340692	0.9645081836340692	0.950106420779683	{56.0: 0.45136337265519244, 57.0: 0.44266099400502806, 58.0: 0.10597563333977954}	{56.0: 0.994996190473896, 57.0: 0.9468314777872562, 58.0: 0.9084915940778969}	0.03589688572538134	0.9587181939853198	0.9742433497633768	5171	3	0	0
1	78526585	0.9640526724738608	0.964246245838166	0.9642751657021272	0.9606638714926252	{22.0: 0.024390243902439025, 23.0: 0.1678281068524971, 24.0: 0.4343786295005807, 25.0: 0.30313588850174217, 26.0: 0.070267131242741}	{22.0: 0.9552325294131324, 23.0: 0.945855093387309, 24.0: 0.9676776960784313, 25.0: 0.970339135648647, 26.0: 0.9642149029356059}	0.03680305787758277	0.9756861820682913	0.9830518857954289	5166	8	0	0
1	93858126	0.9911103677004576	0.9911355127675938	0.9911355127675938	0.8267256706356432	{20.0: 0.03733075435203095, 21.0: 0.07292069632495164, 22.0: 0.27311411992263057, 23.0: 0.24216634429400385, 24.0: 0.37195357833655707, 25.0: 0.002514506769825919}	{20.0: 0.9741451283193006, 21.0: 0.9908488144608961, 22.0: 0.9956232285966026, 23.0: 0.99134982270025, 24.0: 0.9960793377042158, 25.0: 0.012307692032593947}	0.00933268860712507	0.9959160670133276	0.9964780731592279	5170	4	0	0
1	110354014	0.9046200852491466	0.9145779542390597	0.9145945133759413	0.7666061375734056	{70.0: 0.10166177908113393, 71.0: 0.12961876832844574, 72.0: 0.33841642228739005, 73.0: 0.18807429130009776, 74.0: 0.24125122189638318, 75.0: 0.0009775171065493646}	{70.0: 0.9214922391451321, 71.0: 0.9478148349629629, 72.0: 0.9127013986350662, 73.0: 0.9274477454380308, 74.0: 0.8901806072592414, 75.0: 0.0}	0.14277950861799768	0.9186125688850654	0.9651054480885924	5115	59	0	0
1	115179704	0.9982567911376845	0.9982567911376845	0.9982567911376845	0.8794883708497002	{30.0: 0.00019542700801250732, 31.0: 0.0007817080320500293, 32.0: 0.0021496970881375805, 34.0: 0.0013679890560875513, 35.0: 0.018956419777213213, 36.0: 0.0611686535079148, 38.0: 0.019933554817275746, 39.0: 0.24076607387140903, 40.0: 0.6542896228258746, 41.0: 0.00039085401602501464}	{30.0: 0.9900000095367432, 31.0: 0.817500002682209, 32.0: 0.996363639831543, 34.0: 1.0, 35.0: 0.9994845242844415, 36.0: 1.0, 38.0: 0.9952940847359453, 39.0: 0.9967044978946835, 40.0: 0.9995369495314367, 41.0: 0.0}	0.0023842094619338904	0.9983034701148378	0.9988206611756607	5117	57	0	0
1	117877078	0.9594064708211721	0.9609489222116538	0.9612315309089147	0.6771167589802549	{32.0: 0.0008739348918505571, 33.0: 0.02162988857330129, 34.0: 0.25300415119073627, 35.0: 0.032991042167358535, 36.0: 0.5033864977059209, 37.0: 0.009613283810356128, 38.0: 0.17762726676862572, 39.0: 0.0008739348918505571}	{32.0: 0.4828000068664551, 33.0: 0.8437292957208072, 34.0: 0.9789720348622136, 35.0: 0.6786933865132957, 36.0: 0.9834674182593296, 37.0: 0.23645226925674998, 38.0: 0.9849196504698413, 39.0: 0.22790000989334658}	0.047263022737330275	0.9831505373600715	0.9903173010742575	4577	597	0	0
1	118164939	0.8185300480298767	0.8200736098930301	0.822012005698125	0.4906306645047682	{78.0: 0.0003884249368809478, 80.0: 0.02854923286074966, 82.0: 0.0001942124684404739, 84.0: 0.02990872013983298, 86.0: 0.11361429403767721, 88.0: 0.12177121771217712, 90.0: 0.06506117692755875, 92.0: 0.19731986793552145, 94.0: 0.2670421441056516, 96.0: 0.15303942513109342, 98.0: 0.01301223538551175, 100.0: 0.006603223926976112, 102.0: 0.003107399495047582, 104.0: 0.0001942124684404739, 108.0: 0.0001942124684404739}	{78.0: 0.0, 80.0: 0.9570816974250638, 82.0: 0.0, 84.0: 0.8703435674890294, 86.0: 0.9082273821545463, 88.0: 0.8479685879875408, 90.0: 0.7679531159796822, 92.0: 0.8466994788884517, 94.0: 0.8318632596622814, 96.0: 0.7644593676902014, 98.0: 0.3607686592955333, 100.0: 0.20403235098894903, 102.0: 6.250001024454832e-05, 104.0: 0.0, 108.0: 0.0}	0.5045917616604038	0.9386514594373235	0.9691975693944194	5149	25	0	0
1	150552235	0.9656191189286617	0.9683168846115146	0.9683169040403076	0.6393991693145101	{75.0: 0.00019428793471925395, 76.0: 0.29007188653584615, 81.0: 0.009520108801243442, 82.0: 0.16592189625024287, 87.0: 0.0023314552166310474, 88.0: 0.02467456770934525, 93.0: 0.00019428793471925395, 94.0: 0.3182436370701379, 99.0: 0.0038857586943850785, 100.0: 0.0936467845346804, 105.0: 0.00019428793471925395, 106.0: 0.002720031086069555, 112.0: 0.08840101029726054}	{75.0: 0.0, 76.0: 0.981246714683066, 81.0: 0.8398122687120827, 82.0: 0.9837069047846126, 87.0: 0.8200000127156575, 88.0: 0.8817322470071748, 93.0: 0.0, 94.0: 0.9694117561110066, 99.0: 0.8374150276184082, 100.0: 0.9796286301988784, 105.0: 0.0, 106.0: 0.05602857044764927, 112.0: 0.9632070688100962}	0.4041131482161634	0.9749082953898003	0.9861967903216123	5147	27	0	0
1	150920747	0.9500082198722304	0.9504062298224791	0.9504095333035608	0.607305730168726	{35.0: 0.0001990049751243781, 36.0: 0.3856716417910448, 37.0: 0.401592039800995, 38.0: 0.15800995024875622, 39.0: 0.04437810945273632, 40.0: 0.008756218905472637, 41.0: 0.0011940298507462687, 42.0: 0.0001990049751243781}	{35.0: 0.0, 36.0: 0.9964293467053438, 37.0: 0.9884193403585431, 38.0: 0.8431092041458992, 39.0: 0.6780099074435608, 40.0: 0.5933113748377019, 41.0: 0.5215666691462199, 42.0: 0.23759999871253967}	0.05686796476010661	0.9520397329595722	0.972962690183111	5025	149	0	0
1	153900068	0.49314260964339235	0.5348395666160396	0.54653911430257	0.38473556402006664	{66.0: 0.00020563438206868187, 72.0: 0.0006169031462060457, 74.0: 0.006374665844129138, 76.0: 0.001645075056549455, 78.0: 0.0026732469668928646, 80.0: 0.024264857084104464, 82.0: 0.028171910343409417, 84.0: 0.01850709438618137, 86.0: 0.07916923709644252, 88.0: 0.08451573103022826, 89.0: 0.00020563438206868187, 90.0: 0.06456919596956612, 92.0: 0.11186510384536294, 94.0: 0.13633559531153608, 96.0: 0.1032284597984783, 98.0: 0.07690725889368702, 100.0: 0.09911577215710467, 102.0: 0.06230721776681061, 104.0: 0.03269586674892042, 106.0: 0.031050791692370964, 108.0: 0.021385975735142917, 110.0: 0.00863664404688464, 112.0: 0.003701418877236274, 114.0: 0.001645075056549455, 118.0: 0.00020563438206868187}	{66.0: 0.0, 72.0: 0.0, 74.0: 0.8504805674859992, 76.0: 0.06852500268723816, 78.0: 0.34747693637025523, 80.0: 0.7629669453710479, 82.0: 0.7087730035847236, 84.0: 0.4147844535143425, 86.0: 0.6843439004964547, 88.0: 0.6652143570167349, 89.0: 0.0, 90.0: 0.490764972195057, 92.0: 0.5911273993019276, 94.0: 0.6119591320145294, 96.0: 0.4924902491895112, 98.0: 0.501644646552897, 100.0: 0.5649244842952235, 102.0: 0.40025577498797754, 104.0: 0.3381050315676143, 106.0: 0.3648172203725665, 108.0: 0.3447346158188968, 110.0: 0.13609762392159264, 112.0: 0.25867778411338804, 114.0: 0.020224999643687624, 118.0: 0.0}	1.770615698304117	0.8876693158042523	0.9136043297012089	4863	311	0	0
1	154139166	0.9958691444349639	0.9960627177992689	0.9960627177992689	0.8272075520782728	{23.0: 0.00019357336430507162, 24.0: 0.2408052651955091, 25.0: 0.3610143244289586, 26.0: 0.28068137824235384, 27.0: 0.10491676345334881, 28.0: 0.012388695315524584}	{23.0: 0.0, 24.0: 0.9998070818051648, 25.0: 0.9977319139577747, 26.0: 0.9946345046470906, 27.0: 0.9890405859014645, 28.0: 0.9820312261581421}	0.004332171932246465	0.9973643659675	0.9981181454418292	5166	8	0	0
1	154428683	0.9947056538777067	0.9947056538777067	0.9947056538777067	0.7460647194251568	{32.0: 0.347069786705322, 33.0: 0.4909919237937461, 34.0: 0.1613170428660178, 35.0: 0.0006212466349140609}	{32.0: 0.9979057337072965, 33.0: 0.9947075170878429, 34.0: 0.9916456269054879, 35.0: 0.0}	0.005305114691729121	0.9944107455304747	0.9962117952867651	4829	345	0	0
1	155241808	0.8963830949359047	0.8979460383812312	0.8981090223604962	0.7426178327868628	{34.0: 0.20332454895601054, 35.0: 0.35718629637137644, 36.0: 0.29393877964727344, 37.0: 0.12183255625380093, 38.0: 0.023312385972025135, 39.0: 0.00040543279951348065}	{34.0: 0.9691242280742107, 35.0: 0.876317870975488, 36.0: 0.8920291840619056, 37.0: 0.8708409414116832, 38.0: 0.8473947721978893, 39.0: 0.0}	0.10626872065144034	0.9467844123778002	0.9666423766246616	4933	241	0	0
1	155358507	0.9297613293397112	0.9370029995883942	0.9370855691774493	0.7251101221278021	{28.0: 0.00021413276231263382, 30.0: 0.00042826552462526765, 32.0: 0.06488222698072806, 33.0: 0.08565310492505353, 34.0: 0.34132762312633835, 35.0: 0.19400428265524625, 36.0: 0.2820128479657388, 37.0: 0.030620985010706637, 38.0: 0.00042826552462526765, 44.0: 0.00042826552462526765}	{28.0: 0.0, 30.0: 0.0, 32.0: 0.9934653102761448, 33.0: 0.9082250213623049, 34.0: 0.9663023491725419, 35.0: 0.8885839276229571, 36.0: 0.9467246012759359, 37.0: 0.8127999972630214, 38.0: 0.9850000143051147, 44.0: 0.75}	0.07761049206542563	0.9625008351301464	0.9783263044227125	4670	504	0	0
1	156109095	0.9274596922714818	0.9274596922714818	0.927528907981871	0.7033963329203144	{26.0: 0.010756894191277136, 27.0: 0.16350479170741247, 28.0: 0.7132798748288676, 29.0: 0.10815568159593193, 30.0: 0.0041071777821239976, 31.0: 0.00019557989438685703}	{26.0: 0.8779000022194604, 27.0: 0.9129206096156364, 28.0: 0.9460088401942964, 29.0: 0.8453390662967619, 30.0: 0.6382094791957311, 31.0: 0.0}	0.07588186941369346	0.8773081052019583	0.9222476225548327	5113	61	0	0
1	156207238	0.6575893042980983	0.6578756528045262	0.6622303920096667	0.3493189577222055	{36.0: 0.0004439511653718091, 37.0: 0.0011098779134295228, 38.0: 0.02774694783573807, 39.0: 0.13429522752497225, 40.0: 0.2925638179800222, 41.0: 0.35449500554938956, 42.0: 0.18801331853496114, 43.0: 0.0011098779134295228, 45.0: 0.00022197558268590456}	{36.0: 0.0015999999595806003, 37.0: 0.009060000348836184, 38.0: 0.504226415514946, 39.0: 0.5605312242248546, 40.0: 0.6334135963844763, 41.0: 0.7077763228097397, 42.0: 0.7272630602574164, 43.0: 0.0, 45.0: 0.0}	0.46185580974281887	0.6624859363599848	0.7747756798267327	4505	669	0	0
1	161675861	0.9274594590251978	0.9274594590251978	0.9275718499842239	0.6802275473651335	{33.0: 0.0023790642347343376, 34.0: 0.7555511498810468, 35.0: 0.12133227597145123, 36.0: 0.0943695479777954, 37.0: 0.021808088818398096, 38.0: 0.004163362410785091, 39.0: 0.0003965107057890563}	{33.0: 0.0, 34.0: 0.9525158976482551, 35.0: 0.8667735679476869, 36.0: 0.8869567398263628, 37.0: 0.7097799908031117, 38.0: 0.8005666335423788, 39.0: 0.5450000017881393}	0.08306040350686018	0.912800281665185	0.9550601437351343	5044	130	0	0
